Jun 18 19:58:07 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 18 19:58:07 ubuntu dstat.sh[65339]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 18 19:58:07 ubuntu dstat.sh[65339]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 18 20:11:08 ubuntu dstat.sh[65339]: 18-06 20:11:08|  7   1  89   0   0|5417M  151M  168M 2096M|5819B 2481B|   0  1160k|   0   129 |2684  3967 |1.17 1.12 1.00|  0   0   0|   0     0 |           | 18  291    0   79    2
Jun 18 20:11:09 ubuntu dstat.sh[65339]: 18-06 20:11:09|  6   1  91   1   0|5417M  151M  168M 2096M|5741B 1988B|   0  1124k|   0   116 |2298  3358 |1.17 1.12 1.00|  0   0   0|   0     0 |           | 18  291    0   80    2
Jun 18 20:11:10 ubuntu dstat.sh[65339]: 18-06 20:11:10|  8   2  88   2   0|5417M  151M  168M 2096M|3939B 2380B|   0  6031k|   0   409 |3196  4855 |1.17 1.12 1.00|  0   0   0|   0     0 |           | 18  291    0   80    2
Jun 18 20:11:11 ubuntu dstat.sh[65339]: 18-06 20:11:11|  3   1  94   0   0|5417M  151M  168M 2096M|8597B 2441B|   0  1259k|   0  71.7 |1798  2516 |1.16 1.12 1.00|1.0   0 1.0|   0     0 |           | 18  292    0   80    2
Jun 18 20:11:12 ubuntu dstat.sh[65339]: 18-06 20:11:12|  5   1  90   1   0|5417M  151M  168M 2096M|8831B 2640B|   0  7888k|   0   995 |2675  3442 |1.16 1.12 1.00|  0   0   0|   0     0 |           | 18  291    0   80    2
Jun 18 20:11:13 ubuntu dstat.sh[65339]: 18-06 20:11:13| 10   3  85   1   0|5417M  151M  168M 2096M|5295B 2083B|   0  1464k|   0   167 |3941  5612 |1.16 1.12 1.00|  0   0   0|   0     0 |           | 18  291    0   78    2
Jun 18 20:11:14 ubuntu dstat.sh[65339]: 18-06 20:11:14|  9   2  88   1   0|5417M  151M  168M 2096M|  11k 3461B|   0  1404k|   0   159 |3214  4539 |1.16 1.12 1.00|  0   0   0|   0     0 |           | 18  291    0   78    2
Jun 18 20:11:15 ubuntu dstat.sh[65339]: 18-06 20:11:15| 13   3  81   1   0|5417M  150M  168M 2096M|4682B 1572B|   0  1702k|   0   201 |5175  8482 |1.16 1.12 1.00|3.0   0   0|   0     0 |           | 18  292    0   78    2
Jun 18 20:11:16 ubuntu dstat.sh[65339]: 18-06 20:11:16| 27   5  65   2   0|5418M  149M  168M 2097M|5585B 1567B|   0  3245k|   0   387 |9024    14k|1.06 1.10 0.99|2.0   0 1.0|   0     0 |           | 18  292    0   81    2
Jun 18 20:11:17 ubuntu dstat.sh[65339]: 18-06 20:11:17| 21   4  71   2   0|5418M  148M  168M 2097M|5439B 1614B|  48k 3622k|2.99   355 |7305    11k|1.06 1.10 0.99|  0   0   0|   0     0 |           | 18  291    0   73    2
Jun 18 20:11:18 ubuntu dstat.sh[65339]: 18-06 20:11:18|  7   2  89   1   0|5419M  148M  168M 2097M|5026B 1566B|   0  6756k|   0   443 |3201  5052 |1.06 1.10 0.99|4.0   0   0|   0     0 |           | 18  291    0   73    3
Jun 18 20:11:19 ubuntu dstat.sh[65339]: 18-06 20:11:19|  8   2  88   1   0|5419M  148M  168M 2097M|4817B 1507B|   0  1862k|   0   190 |3203  4804 |1.06 1.10 0.99|2.0   0   0|   0     0 |           | 18  291    0   74    2
Jun 18 20:11:20 ubuntu dstat.sh[65339]: 18-06 20:11:20| 21   6  70   1   0|5410M  149M  168M 2105M|5177B 1575B|8242B 6708k|2.01   850 |7312    11k|1.06 1.10 0.99|2.0   0 3.0|   0     0 |           | 18  292    0   75    2
Jun 18 20:11:21 ubuntu dstat.sh[65339]: 18-06 20:11:21| 27   5  64   2   0|5413M  145M  168M 2105M|4296B 1507B|4084B 3446k|1.00   389 |9073    15k|0.98 1.08 0.99|1.0   0 4.0|   0     0 |           | 18  292    0   74    2
Jun 18 20:11:22 ubuntu dstat.sh[65339]: 18-06 20:11:22| 25   6  65   2   0|5415M  143M  168M 2106M|4699B 1464B|   0  9478k|   0   583 |9370    15k|0.98 1.08 0.99|2.0   0 3.0|   0     0 |           | 18  292    0   78    2
Jun 18 20:11:23 ubuntu dstat.sh[65339]: 18-06 20:11:23| 26   5  64   2   0|5415M  142M  168M 2106M|4537B 1612B|   0  4676k|   0   446 |9103    14k|0.98 1.08 0.99|2.0   0   0|   0     0 |           | 18  292    0   79    2
Jun 18 20:11:24 ubuntu dstat.sh[65339]: 18-06 20:11:24| 14   3  81   1   0|5416M  141M  168M 2106M|3389B 1027B|   0  1634k|   0   149 |4887  7592 |0.98 1.08 0.99|  0   0   0|   0     0 |           | 18  292    0   79    2
Jun 18 20:11:25 ubuntu dstat.sh[65339]: 18-06 20:11:25| 13   3  83   1   0|5416M  141M  168M 2106M|3723B  919B|   0  1314k|   0   126 |4253  6196 |0.98 1.08 0.99|7.0   0   0|   0     0 |           | 18  292    0   72    2
Jun 18 20:11:26 ubuntu dstat.sh[65339]: 18-06 20:11:26| 27   4  66   2   0|5416M  141M  168M 2107M|  10k 2830B|   0  3600k|   0   426 |7467    12k|1.22 1.13 1.01|1.0   0   0|   0     0 |           | 18  292    0   72    2
Jun 18 20:11:27 ubuntu dstat.sh[65339]: 18-06 20:11:27| 24   4  68   2   0|5417M  139M  169M 2107M|4601B 1694B|   0  8072k|   0   590 |9011    14k|1.22 1.13 1.01|2.0   0   0|   0     0 |           | 18  292    0   72    2
Jun 18 20:11:28 ubuntu dstat.sh[65339]: 18-06 20:11:28| 25   5  66   2   0|5417M  139M  169M 2107M|4460B 1508B|   0  2837k|   0   382 |8909    14k|1.22 1.13 1.01|1.0   0   0|   0     0 |           | 18  292    0   73    2
Jun 18 20:11:29 ubuntu dstat.sh[65339]: 18-06 20:11:29| 25   5  68   2   0|5418M  138M  169M 2108M|4674B 1569B|   0  2708k|   0   302 |7858    12k|1.22 1.13 1.01|1.0   0   0|   0     0 |           | 18  292    0   67    2
Jun 18 20:11:30 ubuntu dstat.sh[65339]: 18-06 20:11:30| 24   5  68   1   0|5418M  137M  169M 2108M|4747B 1622B|   0  2483k|   0   267 |8205    12k|1.22 1.13 1.01|1.0   0   0|   0     0 |           | 18  292    0   67    2
Jun 18 20:11:31 ubuntu dstat.sh[65339]: 18-06 20:11:31| 11   2  84   1   0|5419M  136M  169M 2108M|6204B 2567B|   0  2207k|   0   246 |4141  6199 |1.12 1.11 1.00|  0   0 1.0|   0     0 |           | 18  291    0   68    2
Jun 18 20:11:32 ubuntu dstat.sh[65339]: 18-06 20:11:32|  7   2  88   1   0|5418M  136M  169M 2109M|  11k 3353B|   0  2297k|   0   195 |3074  4489 |1.12 1.11 1.00|  0   0   0|   0     0 |           | 18  291    0   68    2
Jun 18 20:11:33 ubuntu dstat.sh[65339]: 18-06 20:11:33| 12   2  83   1   0|5418M  136M  169M 2109M|5716B 2569B|   0    11M|   0   261 |3957  5712 |1.12 1.11 1.00|  0   0 2.0|   0     0 |           | 18  291    0   60    2
Jun 18 20:11:34 ubuntu dstat.sh[65339]: 18-06 20:11:34| 10   2  83   2   0|5419M  135M  169M 2109M|4502B 1621B|  16k 7344k|1.00   530 |4430  6989 |1.12 1.11 1.00|2.0   0   0|   0     0 |           | 18  292    0   61    2
Jun 18 20:11:35 ubuntu dstat.sh[65339]: 18-06 20:11:35| 10   2  86   1   0|5419M  135M  169M 2109M|  10k 3337B|   0  1986k|   0   215 |3686  5371 |1.12 1.11 1.00|  0   0   0|   0     0 |           | 18  291    0   62    2
Jun 18 20:11:36 ubuntu dstat.sh[65339]: 18-06 20:11:36|  7   1  89   1   0|5419M  135M  169M 2109M|6601B 1587B|   0  1319k|   0   154 |2802  4076 |1.03 1.09 0.99|1.0   0   0|   0     0 |           | 18  292    0   63    2
Jun 18 20:11:37 ubuntu dstat.sh[65339]: 18-06 20:11:37| 26   5  65   2   0|5419M  135M  169M 2109M|4007B 1076B|   0  3696k|   0   464 |9315    15k|1.03 1.09 0.99|2.0   0 1.0|   0     0 |           | 18  292    0   52    2
Jun 18 20:11:38 ubuntu dstat.sh[65339]: 18-06 20:11:38| 26   4  66   1   0|5419M  134M  169M 2110M|4752B 1540B|   0  5198k|   0   393 |8592    14k|1.03 1.09 0.99|3.0   0   0|   0     0 |           | 18  292    0   53    2
Jun 18 20:11:39 ubuntu dstat.sh[65339]: 18-06 20:11:39| 23   5  69   2   0|5419M  133M  169M 2110M|4859B 2456B|   0  4581k|   0   389 |7695    11k|1.03 1.09 0.99|1.0   0   0|   0     0 |           | 18  291    0   55    2
Jun 18 20:11:40 ubuntu dstat.sh[65339]: 18-06 20:11:40|  7   2  90   0   0|5420M  133M  169M 2110M|5742B 1578B|   0  2161k|   0   157 |2471  3607 |1.03 1.09 0.99|1.0   0   0|   0     0 |           | 18  292    0   55    2
Jun 18 20:11:41 ubuntu dstat.sh[65339]: 18-06 20:11:41| 14   3  81   1   0|5421M  131M  169M 2110M|  12k 3303B|  20k 2123k|2.00   225 |4577  6778 |0.95 1.08 0.99|  0   0 1.0|   0     0 |           | 18  291    0   53    2
Jun 18 20:11:42 ubuntu dstat.sh[65339]: 18-06 20:11:42| 15   4  77   3   0|5421M  131M  169M 2110M|5177B 1690B|   0  7997k|   0   594 |6179    10k|0.95 1.08 0.99|  0 1.0   0|   0     0 |           | 18  292    0   53    2
Jun 18 20:11:43 ubuntu dstat.sh[65339]: 18-06 20:11:43| 26   5  65   2   0|5421M  131M  169M 2111M|4091B 1455B|  32k 5806k|1.00   526 |9138    15k|0.95 1.08 0.99|1.0   0   0|   0     0 |           | 18  292    0   54    2
Jun 18 20:11:44 ubuntu dstat.sh[65339]: 18-06 20:11:44| 25   5  67   1   0|5421M  130M  169M 2111M|4640B 2389B|   0  2814k|   0   317 |7967    12k|0.95 1.08 0.99|1.0   0   0|   0     0 |           | 18  291    0   58    2
Jun 18 20:11:45 ubuntu dstat.sh[65339]: 18-06 20:11:45|  4   2  92   1   0|5421M  130M  169M 2111M|5575B 1632B|   0  1708k|   0   135 |2343  3502 |0.95 1.08 0.99|1.0   0   0|   0     0 |           | 18  292    0   54    2
Jun 18 20:11:46 ubuntu dstat.sh[65339]: 18-06 20:11:46|  9   1  87   1   0|5420M  131M  169M 2111M|  21k 5983B|   0  2578k|   0   190 |2976  4328 |1.03 1.09 1.00|  0   0   0|   0     0 |           | 18  291    0   54    2
Jun 18 20:11:47 ubuntu dstat.sh[65339]: 18-06 20:11:47| 11   2  85   1   0|5420M  131M  169M 2112M|  21k 6096B|   0  1656k|   0   152 |3425  4493 |1.03 1.09 1.00|  0   0   0|   0     0 |           | 18  291    0   55    2
Jun 18 20:11:48 ubuntu dstat.sh[65339]: 18-06 20:11:48| 14   2  80   1   0|5421M  129M  169M 2112M|  10k 3340B|   0  5915k|   0   409 |3671  5142 |1.03 1.09 1.00|  0   0   0|   0     0 |           | 18  291    0   56    2
Jun 18 20:11:49 ubuntu dstat.sh[65339]: 18-06 20:11:49|  7   2  90   1   0|5421M  129M  169M 2112M|6050B 1690B|   0  1315k|   0   106 |2968  4425 |1.03 1.09 1.00|2.0   0   0|   0     0 |           | 18  292    0   50    2
Jun 18 20:11:50 ubuntu dstat.sh[65339]: 18-06 20:11:50| 25   6  65   2   0|5421M  129M  170M 2112M|4281B 1508B|   0  3830k|   0   489 |9089    14k|1.03 1.09 1.00|1.0   0   0|   0     0 |           | 18  292    0   51    2
Jun 18 20:11:51 ubuntu dstat.sh[65339]: 18-06 20:11:51| 25   5  68   1   0|5422M  128M  170M 2112M|4758B 1620B|   0  3237k|   0   284 |8346    12k|1.03 1.09 1.00|1.0   0 1.0|   0     0 |           | 18  293    0   53    2
Jun 18 20:11:52 ubuntu dstat.sh[65339]: 18-06 20:11:52|  9   2  85   1   0|5422M  128M  170M 2113M|6071B 2580B|   0  2245k|   0   238 |3724  5611 |1.03 1.09 1.00|  0   0   0|   0     0 |           | 18  291    0   54    2
Jun 18 20:11:53 ubuntu dstat.sh[65339]: 18-06 20:11:53|  9   2  87   1   0|5422M  128M  170M 2113M|  10k 2840B|   0  3021k|   0   178 |3288  4555 |1.03 1.09 1.00|  0   0   0|   0     0 |           | 18  291    0   55    2
Jun 18 20:11:54 ubuntu dstat.sh[65339]: 18-06 20:11:54| 10   2  86   1   0|5422M  128M  170M 2113M|  12k 3459B|   0  7294k|   0   329 |3459  4998 |1.03 1.09 1.00|  0   0 1.0|   0     0 |           | 18  291    0   52    2
Jun 18 20:11:55 ubuntu dstat.sh[65339]: 18-06 20:11:55| 16   6  76   2   0|5429M  170M  165M 2068M|5017B 1464B|   0  6401k|   0   444 |5663    11k|1.03 1.09 1.00|2.0   0  36|   0     0 |           | 18  292    0   53    2
Jun 18 20:11:56 ubuntu dstat.sh[65339]: 18-06 20:11:56| 27   5  64   2   0|5428M  170M  165M 2068M|4915B 1613B|   0  3429k|   0   451 |8689    14k|1.03 1.09 1.00|1.0   0   0|   0     0 |           | 18  292    0   53    2
Jun 18 20:11:57 ubuntu dstat.sh[65339]: 18-06 20:11:57| 24   5  68   1   0|5427M  171M  165M 2069M|4585B 1524B|   0  3205k|   0   321 |7863    12k|1.03 1.09 1.00|2.0   0   0|   0     0 |           | 18  292    0   53    2
Jun 18 20:11:58 ubuntu dstat.sh[65339]: 18-06 20:11:58|  7   2  90   1   0|5427M  171M  165M 2069M|5723B 2571B|   0  2125k|   0   184 |2621  4126 |1.03 1.09 1.00|  0   0   0|   0     0 |           | 18  291    0   52    2
Jun 18 20:11:59 ubuntu dstat.sh[65339]: 18-06 20:11:59|  8   1  87   1   0|5427M  171M  165M 2069M|  12k 3298B|   0  1740k|   0   162 |3203  4608 |1.03 1.09 1.00|  0   0   0|   0     0 |           | 18  291    0   52    2
Jun 18 20:12:00 ubuntu dstat.sh[65339]: 18-06 20:12:00| 19   4  73   2   0|5427M  171M  165M 2069M|4596B 1464B|   0  2799k|   0   323 |6738    11k|1.03 1.09 1.00|1.0   0   0|   0     0 |           | 18  292    0   53    2
Jun 18 20:12:01 ubuntu dstat.sh[65339]: 18-06 20:12:01| 26   5  67   2   0|5428M  170M  165M 2069M|5359B 1620B|   0  3637k|   0   377 |8500    13k|1.03 1.09 1.00|2.0   0 1.0|   0     0 |           | 18  292    0   53    2
Jun 18 20:12:02 ubuntu dstat.sh[65339]: 18-06 20:12:02| 25   4  67   1   0|5428M  169M  166M 2070M|5058B 1458B|   0  7845k|   0   549 |8273    13k|1.03 1.09 1.00|2.0   0   0|   0     0 |           | 18  292    0   52    2
Jun 18 20:12:03 ubuntu dstat.sh[65339]: 18-06 20:12:03| 27   5  64   2   0|5429M  167M  166M 2070M|4992B 1456B|   0  3596k|   0   385 |8888    14k|1.03 1.09 1.00|1.0   0 6.0|   0     0 |           | 18  292    0   52    2
Jun 18 20:12:04 ubuntu dstat.sh[65339]: 18-06 20:12:04| 25   4  67   1   0|5430M  166M  166M 2071M|5033B 1618B|   0  2828k|   0   299 |7914    12k|1.03 1.09 1.00|1.0   0   0|   0     0 |           | 18  291    0   54    2
Jun 18 20:12:05 ubuntu dstat.sh[65339]: 18-06 20:12:05|  4   1  93   1   0|5430M  165M  166M 2071M|6646B 2589B|   0  2001k|   0   138 |2107  3190 |1.03 1.09 1.00|1.0   0   0|   0     0 |           | 18  291    0   54    2
Jun 18 20:12:06 ubuntu dstat.sh[65339]: 18-06 20:12:06|  5   2  91   0   0|5430M  165M  166M 2071M|8713B 2593B|   0  2080k|   0   207 |2683  4208 |0.94 1.07 0.99|  0   0   0|   0     0 |           | 18  291    0   52    2
Jun 18 20:12:07 ubuntu dstat.sh[65339]: 18-06 20:12:07| 10   1  86   1   0|5430M  165M  166M 2072M|7273B 2083B|   0  1820k|   0   165 |3329  4900 |0.94 1.07 0.99|  0   0   0|   0     0 |           | 18  291    0   52    2
Jun 18 20:12:08 ubuntu dstat.sh[65339]: 18-06 20:12:08|  8   2  87   2   0|5430M  165M  166M 2072M|  11k 3299B|   0  7378k|   0   440 |3572  5584 |0.94 1.07 0.99|2.0   0   0|   0     0 |           | 18  291    0   52    2
Jun 18 20:12:09 ubuntu dstat.sh[65339]: 18-06 20:12:09| 12   3  83   1   0|5430M  165M  166M 2072M|4263B 1621B|   0  6649k|   0   429 |4711  7222 |0.94 1.07 0.99|1.0 1.0   0|   0     0 |           | 18  292    0   52    2
Jun 18 20:12:10 ubuntu dstat.sh[65339]: 18-06 20:12:10| 26   4  65   2   0|5430M  164M  166M 2072M|4580B 1551B|   0  4578k|   0   515 |8894    14k|0.94 1.07 0.99|2.0   0   0|   0     0 |           | 18  292    0   49    2
Jun 18 20:12:11 ubuntu dstat.sh[65339]: 18-06 20:12:11| 25   5  68   1   0|5430M  163M  166M 2073M|7297B 2390B|   0  2289k|   0   217 |8027    12k|1.03 1.08 1.00|1.0   0 1.0|   0     0 |           | 18  293    0   50    2
Jun 18 20:12:12 ubuntu dstat.sh[65339]: 18-06 20:12:12| 13   3  81   1   0|5430M  163M  166M 2073M|9034B 3051B|  16k 2309k|1.00   238 |4572  6770 |1.03 1.08 1.00|  0   0   0|   0     0 |           | 18  291    0   51    2
Jun 18 20:12:13 ubuntu dstat.sh[65339]: 18-06 20:12:13|  9   2  87   1   0|5431M  162M  166M 2073M|  10k 3235B|   0  1950k|   0   174 |3127  4498 |1.03 1.08 1.00|  0   0   0|   0     0 |           | 18  293    0   51    2
Jun 18 20:12:14 ubuntu dstat.sh[65339]: 18-06 20:12:14| 16   4  77   2   0|5431M  162M  166M 2073M|5928B 1595B|   0  6402k|   0   511 |6388  9935 |1.03 1.08 1.00|2.0   0   0|   0     0 |           | 18  294    0   48    2
Jun 18 20:12:15 ubuntu dstat.sh[65339]: 18-06 20:12:15| 26   6  65   2   0|5431M  161M  166M 2073M|4446B 1080B|   0  4476k|   0   507 |9211    15k|1.03 1.08 1.00|2.0   0   0|   0     0 |           | 18  294    0   48    2
Jun 18 20:12:16 ubuntu dstat.sh[65339]: 18-06 20:12:16| 25   5  66   2   0|5431M  161M  166M 2074M|4955B 1518B|   0  3502k|   0   367 |8678    14k|1.03 1.08 1.00|1.0   0 1.0|   0     0 |           | 18  294    0   48    2
Jun 18 20:12:17 ubuntu dstat.sh[65339]: 18-06 20:12:17| 18   4  75   1   0|5432M  160M  166M 2074M|5947B 2425B|  32k 3215k|0.99   275 |6044  9060 |1.03 1.08 1.00|  0   0   0|   0     0 |           | 18  293    0   50    2
Jun 18 20:12:18 ubuntu dstat.sh[65339]: 18-06 20:12:18|  9   1  88   1   0|5432M  160M  166M 2074M|8829B 2771B|   0  3067k|   0   239 |3063  4580 |1.03 1.08 1.00|  0   0   0|   0     0 |           | 18  293    0   44    2
Jun 18 20:12:19 ubuntu dstat.sh[65339]: 18-06 20:12:19|  8   2  90   1   0|5432M  159M  166M 2074M|5919B 1983B|   0  7029k|   0   384 |2793  4159 |1.03 1.08 1.00|  0   0   0|   0     0 |           | 18  293    0   44    2
Jun 18 20:12:20 ubuntu dstat.sh[65339]: 18-06 20:12:20|  4   1  93   0   0|5432M  159M  166M 2074M|  11k 2997B|   0  1076k|   0   102 |2113  3173 |1.03 1.08 1.00|2.0   0   0|   0     0 |           | 18  294    0   44    2
Jun 18 20:12:21 ubuntu dstat.sh[65339]: 18-06 20:12:21| 25   5  67   2   0|5434M  158M  166M 2075M|5138B 1627B|   0  2735k|   0   332 |8296    13k|1.02 1.08 1.00|1.0   0 2.0|   0     0 |           | 18  294    0   45    2
Jun 18 20:12:22 ubuntu dstat.sh[65339]: 18-06 20:12:22| 26   5  65   2   0|5437M  154M  166M 2075M|4655B 1618B|   0  4056k|   0   419 |9047    14k|1.02 1.08 1.00|1.0   0 3.0|   0     0 |           | 18  294    0   39    2
Jun 18 20:12:23 ubuntu dstat.sh[65339]: 18-06 20:12:23| 27   4  66   1   0|5437M  153M  166M 2075M|4626B 1622B|   0  2648k|   0   252 |7192    11k|1.02 1.08 1.00|1.0   0 2.0|   0     0 |           | 18  294    0   44    2
Jun 18 20:12:24 ubuntu dstat.sh[65339]: 18-06 20:12:24| 25   5  65   2   0|5437M  153M  167M 2076M|4557B 1619B|   0  4213k|   0   533 |9480    15k|1.02 1.08 1.00|2.0 1.0   0|   0     0 |           | 18  294    0   44    2
Jun 18 20:12:25 ubuntu dstat.sh[65339]: 18-06 20:12:25| 25   5  68   1   0|5438M  152M  167M 2076M|4601B 1564B|   0    13M|   0   749 |8878    14k|1.02 1.08 1.00|1.0   0   0|   0     0 |           | 18  294    0   44    2
Jun 18 20:12:26 ubuntu dstat.sh[65339]: 18-06 20:12:26| 27   5  65   2   0|5437M  152M  167M 2076M|  10k 2933B|   0  3447k|   0   359 |8156    13k|1.02 1.08 1.00|3.0   0   0|   0     0 |           | 18  294    0   43    2
Jun 18 20:12:27 ubuntu dstat.sh[65339]: 18-06 20:12:27| 25   4  68   1   0|5437M  152M  167M 2077M|4840B 1743B|  32k 3290k|0.99   341 |7963    12k|1.02 1.08 1.00|1.0   0   0|   0     0 |           | 18  294    0   44    2
Jun 18 20:12:28 ubuntu dstat.sh[65339]: 18-06 20:12:28| 25   5  68   1   0|5437M  152M  167M 2077M|3985B 1460B|   0  2464k|   0   240 |7987    12k|1.02 1.08 1.00|1.0 1.0   0|   0     0 |           | 18  294    0   44    2
Jun 18 20:12:29 ubuntu dstat.sh[65339]: 18-06 20:12:29| 25   5  66   2   0|5436M  152M  167M 2077M|4345B 1457B|   0  3389k|   0   401 |8259    13k|1.02 1.08 1.00|1.0   0   0|   0     0 |           | 18  294    0   45    2
Jun 18 20:12:30 ubuntu dstat.sh[65339]: 18-06 20:12:30| 25   6  66   2   0|5436M  151M  167M 2078M|3782B 1354B|   0  9994k|   0   635 |8682    13k|1.02 1.08 1.00|3.0   0   0|   0     0 |           | 18  293    0   46    2
Jun 18 20:12:31 ubuntu dstat.sh[65339]: 18-06 20:12:31|  6   1  90   1   0|5436M  151M  167M 2078M|5625B 2861B|   0  2594k|   0   174 |2607  4041 |0.94 1.06 0.99|2.0   0 1.0|   0     0 |           | 18  293    0   46    2
Jun 18 20:12:32 ubuntu dstat.sh[65339]: 18-06 20:12:32| 11   3  83   1   0|5436M  151M  167M 2078M|5487B 2814B|  32k 1672k|1.00   178 |3653  5184 |0.94 1.06 0.99|2.0   0   0|   0     0 |           | 18  293    0   47    2
Jun 18 20:12:33 ubuntu dstat.sh[65339]: 18-06 20:12:33| 13   3  81   1   0|5436M  151M  167M 2078M|5549B 2516B|   0  1667k|   0   189 |3828  5295 |0.94 1.06 0.99|  0   0 2.0|   0     0 |           | 18  293    0   49    2
Jun 18 20:12:34 ubuntu dstat.sh[65339]: 18-06 20:12:34| 14   2  82   1   0|5436M  151M  167M 2078M|4417B 1357B|   0  1728k|   0   202 |3809  5380 |0.94 1.06 0.99|1.0   0   0|   0     0 |           | 18  293    0   52    2
Jun 18 20:12:35 ubuntu dstat.sh[65339]: 18-06 20:12:35|  4   1  92   0   0|5436M  151M  167M 2078M|5163B 1948B|   0  1047k|   0  89.6 |1877  2699 |0.94 1.06 0.99|2.0   0   0|   0     0 |           | 18  294    0   49    2
Jun 18 20:12:36 ubuntu dstat.sh[65339]: 18-06 20:12:36| 12   2  84   1   0|5437M  150M  167M 2078M|  22k 7033B|   0  1933k|   0   215 |3975  5696 |0.94 1.06 0.99|  0   0   0|   0     0 |           | 18  294    0   50    2
Jun 18 20:12:37 ubuntu dstat.sh[65339]: 18-06 20:12:37|  8   2  87   1   0|5437M  149M  167M 2079M|  11k 3301B|   0  1529k|   0   150 |2901  4073 |0.94 1.06 0.99|  0   0   0|   0     0 |           | 18  294    0   50    2
Jun 18 20:12:38 ubuntu dstat.sh[65339]: 18-06 20:12:38|  9   2  85   2   0|5438M  149M  167M 2079M|  11k 3539B|   0  7218k|   0   482 |3690  5589 |0.94 1.06 0.99|  0   0   0|   0     0 |           | 18  294    0   50    2
Jun 18 20:12:39 ubuntu dstat.sh[65339]: 18-06 20:12:39| 16   4  78   1   0|5438M  148M  167M 2079M|4399B 1458B|  16k 1356k|1.00   152 |4629  6696 |0.94 1.06 0.99|2.0   0   0|   0     0 |           | 18  295    0   46    2
Jun 18 20:12:40 ubuntu dstat.sh[65339]: 18-06 20:12:40| 26   5  65   1   0|5438M  148M  167M 2079M|4794B 1618B|   0  3596k|   0   406 |8297    13k|0.94 1.06 0.99|1.0   0   0|   0     0 |           | 18  295    0   46    2
Jun 18 20:12:41 ubuntu dstat.sh[65339]: 18-06 20:12:41| 25   4  66   2   0|5439M  147M  167M 2079M|4840B 1628B|   0  2890k|   0   318 |7643    12k|0.95 1.06 0.99|1.0   0 1.0|   0     0 |           | 18  295    0   47    2
Jun 18 20:12:42 ubuntu dstat.sh[65339]: 18-06 20:12:42| 25   5  67   2   0|5440M  146M  167M 2080M|4630B 1687B|   0  2958k|   0   331 |8461    13k|0.95 1.06 0.99|1.0   0   0|   0     0 |           | 18  295    0   47    2
Jun 18 20:12:43 ubuntu dstat.sh[65339]: 18-06 20:12:43| 24   5  67   1   0|5442M  144M  167M 2080M|4612B 2494B|   0  2987k|   0   344 |7984    12k|0.95 1.06 0.99|3.0   0   0|   0     0 |           | 18  294    0   46    2
Jun 18 20:12:44 ubuntu dstat.sh[65339]: 18-06 20:12:44|  8   2  87   2   0|5441M  144M  167M 2080M|5643B 2357B|   0  8478k|   0   619 |3997  6583 |0.95 1.06 0.99|  0   0   0|   0     0 |           | 18  294    0   46    2
Jun 18 20:12:45 ubuntu dstat.sh[65339]: 18-06 20:12:45|  3   1  94   0   0|5442M  143M  167M 2080M|6173B 1679B|   0  8376k|   0   359 |1999  2992 |0.95 1.06 0.99|1.0   0   0|   0     0 |           | 18  295    0   46    2
Jun 18 20:12:46 ubuntu dstat.sh[65339]: 18-06 20:12:46| 12   2  83   1   0|5442M  143M  167M 2080M|7129B 1921B|   0  2000k|   0   229 |4451  6625 |0.87 1.04 0.99|  0   0   0|   0     0 |           | 18  294    0   47    2
Jun 18 20:12:47 ubuntu dstat.sh[65339]: 18-06 20:12:47|  8   2  89   1   0|5442M  143M  167M 2080M|  13k 3460B|   0  1384k|   0   135 |2888  4006 |0.87 1.04 0.99|  0   0   0|   0     0 |           | 18  294    0   42    2
Jun 18 20:12:48 ubuntu dstat.sh[65339]: 18-06 20:12:48| 14   3  81   1   0|5442M  143M  167M 2081M|4589B 1462B|   0  2362k|   0   201 |4746  7142 |0.87 1.04 0.99|1.0   0   0|   0     0 |           | 18  295    0   42    2
Jun 18 20:12:49 ubuntu dstat.sh[65339]: 18-06 20:12:49| 26   5  67   1   0|5443M  141M  167M 2081M|4327B 1622B|   0  3037k|   0   299 |8155    12k|0.87 1.04 0.99|1.0   0   0|   0     0 |           | 18  295    0   44    2
Jun 18 20:12:50 ubuntu dstat.sh[65339]: 18-06 20:12:50| 25   5  67   1   0|5443M  140M  167M 2081M|3226B  915B|   0  3854k|   0   309 |8404    13k|0.87 1.04 0.99|3.0   0   0|   0     0 |           | 18  295    0   45    2
Jun 18 20:12:51 ubuntu dstat.sh[65339]: 18-06 20:12:51| 16   4  77   2   0|5444M  140M  167M 2082M|5371B 2091B|   0  6657k|   0   498 |5873  9301 |0.80 1.02 0.98|  0   0 1.0|   0     0 |           | 18  294    0   44    2
