Feb 12 17:14:46 np0000000049 systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Feb 12 17:14:46 np0000000049 dstat.sh[58910]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Feb 12 17:14:46 np0000000049 dstat.sh[58910]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Feb 12 17:25:05 np0000000049 dstat.sh[58910]: 12-02 17:25:05| 12   3  84   0   0|5094M  244M  182M 2295M|4862B 1620B|  32k  680k|2.00  40.0 |2614  2931 |1.10 1.40 1.04|1.0   0 7.0|   0     0 |           | 18  299    0   22    0
Feb 12 17:25:06 np0000000049 dstat.sh[58910]: 12-02 17:25:06| 16   4  77   1   0|5094M  244M  182M 2295M|4375B 1618B|  96k 1191k|5.99   158 |4992  7333 |1.10 1.40 1.04|3.0 1.0   0|   0     0 |           | 18  302    0   22    0
Feb 12 17:25:07 np0000000049 dstat.sh[58910]: 12-02 17:25:07| 26   5  65   3   0|5096M  242M  182M 2295M|4668B 1631B|   0  7533k|   0   606 |8764    14k|1.34 1.45 1.06|3.0   0 1.0|   0     0 |           | 18  302    0   23    0
Feb 12 17:25:08 np0000000049 dstat.sh[58910]: 12-02 17:25:08| 14   3  79   1   0|5096M  241M  182M 2295M|3831B 1448B|  16k 3214k|0.99   277 |4890  7711 |1.34 1.45 1.06|1.0   0   0|   0     0 |           | 18  301    0   25    0
Feb 12 17:25:09 np0000000049 dstat.sh[58910]: 12-02 17:25:09| 14   3  81   2   0|5097M  241M  182M 2296M|4267B 1623B|  32k 1839k|2.00   185 |4093  6071 |1.34 1.45 1.06|3.0   0   0|   0     0 |           | 18  306    0   26    0
Feb 12 17:25:10 np0000000049 dstat.sh[58910]: 12-02 17:25:10| 23   5  67   1   0|5084M  253M  182M 2296M|4435B 1618B|  16k 7452k|1.00   968 |7911    11k|1.34 1.45 1.06|2.0   0   0|   0     0 |           | 18  306    0   30    0
Feb 12 17:25:11 np0000000049 dstat.sh[58910]: 12-02 17:25:11| 17   7  73   1   0|5089M  248M  182M 2296M|4432B 1616B|  48k 2562k|2.00   250 |6132  8859 |1.34 1.45 1.06|1.0   0  87|   0     0 |           | 18  305    0   31    0
Feb 12 17:25:12 np0000000049 dstat.sh[58910]: 12-02 17:25:12| 11   3  83   1   0|5081M  255M  182M 2296M|4841B 1628B|   0  2275k|   0   199 |4157  6267 |1.23 1.42 1.05|2.0   0   0|   0     0 |           | 18  306    0   32    0
Feb 12 17:25:13 np0000000049 dstat.sh[58910]: 12-02 17:25:13| 26   5  66   2   0|5081M  255M  182M 2296M|4516B 1626B|   0    10M|   0   799 |9075    14k|1.23 1.42 1.05|1.0   0   0|   0     0 |           | 18  306    0   32    0
Feb 12 17:25:14 np0000000049 dstat.sh[58910]: 12-02 17:25:14| 25   5  66   1   0|5081M  255M  182M 2297M|5039B 1611B|   0  3720k|   0   333 |8246    12k|1.23 1.42 1.05|2.0   0   0|   0     0 |           | 18  306    0   32    0
Feb 12 17:25:15 np0000000049 dstat.sh[58910]: 12-02 17:25:15| 25   5  66   1   0|5080M  256M  182M 2297M|4637B 1617B|   0  5825k|   0   657 |8166    12k|1.23 1.42 1.05|3.0   0   0|   0     0 |           | 18  306    0   33    0
Feb 12 17:25:16 np0000000049 dstat.sh[58910]: 12-02 17:25:16|  8   2  89   0   0|5081M  255M  182M 2297M|4733B 1461B|   0   573k|   0  41.1 |2807  3927 |1.23 1.42 1.05|1.0   0 3.0|   0     0 |           | 18  309    0   33    0
Feb 12 17:25:17 np0000000049 dstat.sh[58910]: 12-02 17:25:17| 20   5  72   2   0|5081M  254M  182M 2297M|4902B 1628B|   0  1926k|   0   253 |6240  9387 |1.29 1.43 1.06|4.0   0 1.0|   0     0 |           | 18  309    0   33    0
Feb 12 17:25:18 np0000000049 dstat.sh[58910]: 12-02 17:25:18| 24   5  67   1   0|5081M  254M  182M 2298M|4780B 1613B|   0  2402k|   0   300 |7921    12k|1.29 1.43 1.06|3.0 1.0   0|   0     0 |           | 18  309    0   33    0
Feb 12 17:25:19 np0000000049 dstat.sh[58910]: 12-02 17:25:19| 22   6  69   1   0|5082M  253M  182M 2298M|4736B 1758B| 288k 1778k|17.0   200 |7148  9975 |1.29 1.43 1.06|1.0   0   0|   0     0 |           | 18  308    0   33    0
Feb 12 17:25:20 np0000000049 dstat.sh[58910]: 12-02 17:25:20|  3   2  91   2   0|5082M  253M  182M 2298M|4437B 1619B|4093B 7634k|1.00   459 |2434  4006 |1.29 1.43 1.06|2.0   0   0|   0     0 |           | 18  309    0   33    0
Feb 12 17:25:21 np0000000049 dstat.sh[58910]: 12-02 17:25:21| 12   2  83   1   0|5084M  251M  182M 2298M|4141B 1620B|  96k 1772k|5.00   184 |3702  5367 |1.29 1.43 1.06|1.0   0   0|   0     0 |           | 18  308    0   34    0
Feb 12 17:25:22 np0000000049 dstat.sh[58910]: 12-02 17:25:22| 12   2  84   1   0|5084M  250M  182M 2298M|4576B 1620B|   0  1084k|   0   149 |3707  5092 |1.27 1.42 1.06|1.0   0   0|   0     0 |           | 18  308    0   34    0
Feb 12 17:25:23 np0000000049 dstat.sh[58910]: 12-02 17:25:23|  5   1  91   0   0|5084M  250M  182M 2298M|4112B 1463B|   0   726k|   0  75.2 |2193  3135 |1.27 1.42 1.06|1.0   0   0|   0     0 |           | 18  308    0   36    0
Feb 12 17:25:24 np0000000049 dstat.sh[58910]: 12-02 17:25:24| 24   6  65   3   0|5084M  250M  182M 2299M|4571B 1666B|   0  3304k|   0   423 |8507    13k|1.27 1.42 1.06|2.0   0 2.0|   0     0 |           | 18  309    0   32    0
Feb 12 17:25:25 np0000000049 dstat.sh[58910]: 12-02 17:25:25| 25   5  66   2   0|5084M  250M  182M 2299M|4426B 1615B|   0  2939k|   0   293 |8468    13k|1.27 1.42 1.06|4.0   0   0|   0     0 |           | 18  309    0   32    0
Feb 12 17:25:26 np0000000049 dstat.sh[58910]: 12-02 17:25:26| 14   3  80   1   0|5085M  249M  182M 2299M|4673B 1659B|   0  6861k|   0   445 |4962  7618 |1.27 1.42 1.06|1.0   0   0|   0     0 |           | 18  308    0   33    0
Feb 12 17:25:27 np0000000049 dstat.sh[58910]: 12-02 17:25:27| 14   4  81   1   0|5085M  249M  182M 2299M|4578B 1620B|   0  2152k|   0   196 |4474  6597 |1.33 1.43 1.06|1.0   0 1.0|   0     0 |           | 18  309    0   34    0
Feb 12 17:25:28 np0000000049 dstat.sh[58910]: 12-02 17:25:28| 26   5  64   3   0|5085M  248M  182M 2300M|4640B 1627B|   0  3953k|   0   482 |8757    14k|1.33 1.43 1.06|2.0   0   0|   0     0 |           | 18  309    0   35    0
Feb 12 17:25:29 np0000000049 dstat.sh[58910]: 12-02 17:25:29| 23   5  68   1   0|5087M  246M  182M 2300M|4426B 1615B|   0  3142k|   0   268 |7863    11k|1.33 1.43 1.06|3.0   0   0|   0     0 |           | 18  310    0   35    0
Feb 12 17:25:30 np0000000049 dstat.sh[58910]: 12-02 17:25:30| 24   6  64   2   0|5087M  246M  182M 2300M|4674B 1618B|   0  3236k|   0   414 |8556    13k|1.33 1.43 1.06|4.0   0   0|   0     0 |           | 18  309    0   39    0
Feb 12 17:25:31 np0000000049 dstat.sh[58910]: 12-02 17:25:31| 25   5  65   2   0|5084M  248M  182M 2300M|4219B 1458B|   0    14M|   0  1441 |9165    14k|1.33 1.43 1.06|2.0 1.0 2.0|   0     0 |           | 18  309    0   39    0
Feb 12 17:25:32 np0000000049 dstat.sh[58910]: 12-02 17:25:32| 24   5  68   1   0|5084M  248M  182M 2301M|5487B 1623B|   0  2260k|   0   238 |7978    11k|1.30 1.43 1.06|4.0   0   0|   0     0 |           | 18  310    0   39    0
Feb 12 17:25:33 np0000000049 dstat.sh[58910]: 12-02 17:25:33| 27   5  63   2   0|5084M  248M  182M 2301M|5438B 1613B|  32k 8310k|1.00   448 |8733    14k|1.30 1.43 1.06|2.0   0   0|   0     0 |           | 18  308    0   39    0
Feb 12 17:25:34 np0000000049 dstat.sh[58910]: 12-02 17:25:34| 24   5  68   2   0|5085M  246M  182M 2301M|5529B 1623B|   0  2580k|   0   265 |7918    12k|1.30 1.43 1.06|3.0   0   0|   0     0 |           | 18  308    0   40    0
Feb 12 17:25:35 np0000000049 dstat.sh[58910]: 12-02 17:25:35|  4   2  94   1   0|5086M  246M  182M 2301M|5717B 1625B|   0  1657k|   0   129 |2010  3079 |1.30 1.43 1.06|2.0   0   0|   0     0 |           | 18  309    0   40    0
Feb 12 17:25:36 np0000000049 dstat.sh[58910]: 12-02 17:25:36| 10   3  85   1   0|5086M  246M  182M 2301M|5942B 1610B|   0  8315k|   0   518 |4181  6599 |1.30 1.43 1.06|2.0   0   0|   0     0 |           | 18  308    0   40    0
Feb 12 17:25:37 np0000000049 dstat.sh[58910]: 12-02 17:25:37| 17   3  76   1   0|5086M  245M  182M 2301M|5475B 1619B|   0  1164k|   0   137 |5053  6989 |1.28 1.42 1.06|3.0   0 1.0|   0     0 |           | 18  309    0   41    0
Feb 12 17:25:38 np0000000049 dstat.sh[58910]: 12-02 17:25:38| 27   5  64   3   0|5086M  245M  182M 2302M|4653B 1463B|   0  4157k|   0   475 |8679    14k|1.28 1.42 1.06|3.0   0   0|   0     0 |           | 18  309    0   43    0
Feb 12 17:25:39 np0000000049 dstat.sh[58910]: 12-02 17:25:39| 22   5  70   1   0|5088M  243M  182M 2302M|4802B 1621B|  48k 2665k|2.00   266 |7497    12k|1.28 1.42 1.06|1.0   0   0|   0     0 |           | 18  308    0   45    0
Feb 12 17:25:40 np0000000049 dstat.sh[58910]: 12-02 17:25:40|  4   1  93   1   0|5088M  243M  182M 2302M|4740B 1620B|   0  1012k|   0  66.0 |1675  2308 |1.28 1.42 1.06|2.0   0   0|   0     0 |           | 18  309    0   46    0
Feb 12 17:25:41 np0000000049 dstat.sh[58910]: 12-02 17:25:41| 29   8  59   3   0|5096M  235M  182M 2302M|5483B 1627B|   0  4479k|   0   518 |  10k   28k|1.28 1.42 1.06|1.0   0  36|   0     0 |           | 18  309    0   47    0
Feb 12 17:25:42 np0000000049 dstat.sh[58910]: 12-02 17:25:42| 25   6  65   2   0|5095M  235M  182M 2302M|4492B 1611B|   0  9069k|   0   640 |8726    14k|1.25 1.41 1.06|2.0   0   0|   0     0 |           | 18  309    0   47    0
Feb 12 17:25:43 np0000000049 dstat.sh[58910]: 12-02 17:25:43| 11   2  83   1   0|5096M  234M  182M 2303M|4244B 1614B|   0  1901k|   0   200 |4420  6465 |1.25 1.41 1.06|1.0   0   0|   0     0 |           | 18  308    0   47    0
Feb 12 17:25:44 np0000000049 dstat.sh[58910]: 12-02 17:25:44| 16   3  78   2   0|5096M  234M  182M 2303M|4902B 1634B|   0  2498k|   0   250 |5579  8388 |1.25 1.41 1.06|3.0   0   0|   0     0 |           | 18  309    0   47    0
Feb 12 17:25:45 np0000000049 dstat.sh[58910]: 12-02 17:25:45| 26   5  63   2   0|5096M  234M  182M 2303M|4260B 1452B|   0  3481k|   0   426 |8866    14k|1.25 1.41 1.06|2.0   0   0|   0     0 |           | 18  309    0   48    0
Feb 12 17:25:46 np0000000049 dstat.sh[58910]: 12-02 17:25:46| 24   6  66   2   0|5091M  239M  182M 2303M|4721B 1613B|   0    10M|   0  1170 |8195    11k|1.25 1.41 1.06|5.0   0   0|   0     0 |           | 18  309    0   50    0
Feb 12 17:25:47 np0000000049 dstat.sh[58910]: 12-02 17:25:47|  4   2  91   2   0|5091M  239M  182M 2303M|4773B 1626B|  16k 7225k|1.00   467 |2860  4894 |1.15 1.39 1.05|1.0   0   0|   0     0 |           | 18  308    0   51    0
Feb 12 17:25:48 np0000000049 dstat.sh[58910]: 12-02 17:25:48| 25   4  67   2   0|5090M  239M  182M 2304M|4572B 1621B|   0  2541k|   0   348 |7685    11k|1.15 1.39 1.05|3.0   0 1.0|   0     0 |           | 18  309    0   51    0
Feb 12 17:25:49 np0000000049 dstat.sh[58910]: 12-02 17:25:49| 26   5  66   2   0|5091M  237M  182M 2304M|4536B 1768B|   0  3436k|   0   344 |8218    12k|1.15 1.39 1.05|2.0   0   0|   0     0 |           | 18  309    0   52    0
Feb 12 17:25:50 np0000000049 dstat.sh[58910]: 12-02 17:25:50| 24   3  69   1   0|5092M  237M  182M 2304M|4196B 1618B|  96k 2390k|5.00   215 |6462  9106 |1.15 1.39 1.05|5.0   0   0|   0     0 |           | 18  309    0   53    0
Feb 12 17:25:51 np0000000049 dstat.sh[58910]: 12-02 17:25:51| 25   5  65   1   0|5093M  236M  182M 2305M|4320B 1616B|   0  3803k|   0   292 |8212    12k|1.15 1.39 1.05|4.0   0   0|   0     0 |           | 18  310    0   58    0
Feb 12 17:25:52 np0000000049 dstat.sh[58910]: 12-02 17:25:52| 28   8  59   3   0|5094M  234M  182M 2305M|4627B 1616B|  32k 9519k|1.00   823 |  12k   19k|1.14 1.38 1.05|4.0   0 1.0|   0     0 |           | 18  309    0   59    0
Feb 12 17:25:53 np0000000049 dstat.sh[58910]: 12-02 17:25:53| 28   6  62   2   0|5094M  233M  182M 2305M|4297B 1465B|  64k 4054k|4.02   357 |8650    13k|1.14 1.38 1.05|4.0 1.0   0|   0     0 |           | 18  309    0   64    0
Feb 12 17:25:54 np0000000049 dstat.sh[58910]: 12-02 17:25:54|  4   0  92   0   0|5095M  232M  182M 2306M|5429B 1611B|   0  1794k|   0   139 |2168  3369 |1.14 1.38 1.05|1.0   0   0|   0     0 |           | 18  308    0   65    0
Feb 12 17:25:55 np0000000049 dstat.sh[58910]: 12-02 17:25:55| 25   6  65   2   0|5095M  232M  182M 2306M|5797B 1630B|   0  2814k|   0   371 |8352    13k|1.14 1.38 1.05|2.0   0 1.0|   0     0 |           | 18  309    0   65    0
Feb 12 17:25:56 np0000000049 dstat.sh[58910]: 12-02 17:25:56| 26   5  65   2   0|5095M  231M  182M 2307M|6195B 1608B|   0  7387k|   0   605 |9083    14k|1.14 1.38 1.05|2.0   0   0|   0     0 |           | 18  309    0   66    0
Feb 12 17:25:57 np0000000049 dstat.sh[58910]: 12-02 17:25:57| 17   3  76   1   0|5097M  229M  182M 2307M|5356B 1620B|   0  3591k|   0   326 |5995  9450 |1.29 1.41 1.06|1.0   0   0|   0     0 |           | 18  308    0   63    0
Feb 12 17:25:58 np0000000049 dstat.sh[58910]: 12-02 17:25:58| 12   3  83   1   0|5096M  229M  182M 2307M|5114B 1627B|   0  2322k|   0   192 |3656  5093 |1.29 1.41 1.06|2.0   0 1.0|   0     0 |           | 18  309    0   63    0
Feb 12 17:25:59 np0000000049 dstat.sh[58910]: 12-02 17:25:59|  6   2  89   1   0|5096M  229M  182M 2307M|4925B 1613B|  32k 1848k|1.00   183 |2641  4284 |1.29 1.41 1.06|4.0   0   0|   0     0 |           | 18  308    0   64    0
Feb 12 17:26:00 np0000000049 dstat.sh[58910]: 12-02 17:26:00| 22   4  70   2   0|5097M  229M  182M 2307M|4642B 1624B|   0  2543k|   0   299 |6652  9828 |1.29 1.41 1.06|3.0   0   0|   0     0 |           | 18  309    0   65    0
Feb 12 17:26:01 np0000000049 dstat.sh[58910]: 12-02 17:26:01| 24   6  65   2   0|5096M  229M  182M 2307M|4034B 1457B|   0    10M|   0  1326 |7852    12k|1.29 1.41 1.06|2.0   0   0|   0     0 |           | 18  309    0   58    0
Feb 12 17:26:02 np0000000049 dstat.sh[58910]: 12-02 17:26:02| 25   4  66   1   0|5098M  228M  182M 2308M|4754B 1619B|   0  6499k|   0   446 |7616    11k|1.27 1.40 1.06|4.0 1.0   0|   0     0 |           | 18  309    0   58    0
Feb 12 17:26:03 np0000000049 dstat.sh[58910]: 12-02 17:26:03| 26   6  65   2   0|5098M  227M  182M 2308M|4378B 1619B|   0  3583k|   0   454 |8400    13k|1.27 1.40 1.06|2.0   0   0|   0     0 |           | 18  309    0   58    0
Feb 12 17:26:04 np0000000049 dstat.sh[58910]: 12-02 17:26:04| 25   5  67   2   0|5099M  226M  182M 2308M|4753B 1625B|   0  3622k|   0   260 |7532    11k|1.27 1.40 1.06|2.0   0   0|   0     0 |           | 18  309    0   59    0
Feb 12 17:26:05 np0000000049 dstat.sh[58910]: 12-02 17:26:05| 11   3  84   0   0|5101M  224M  182M 2308M|4497B 1619B|  60k 1391k|3.00   102 |3780  5308 |1.27 1.40 1.06|2.0   0 6.0|   0     0 |           | 18  309    0   55    0
Feb 12 17:26:06 np0000000049 dstat.sh[58910]: 12-02 17:26:06| 18   3  75   1   0|5101M  223M  182M 2308M|4660B 1613B|   0  2880k|   0   230 |5937  8789 |1.27 1.40 1.06|7.0   0   0|   0     0 |           | 18  309    0   55    0
Feb 12 17:26:07 np0000000049 dstat.sh[58910]: 12-02 17:26:07| 25   6  64   3   0|5101M  223M  182M 2309M|4981B 1634B|   0  8427k|   0   693 |8839    14k|1.24 1.39 1.06|3.0   0   0|   0     0 |           | 18  309    0   56    0
Feb 12 17:26:08 np0000000049 dstat.sh[58910]: 12-02 17:26:08| 24   4  67   1   0|5101M  223M  182M 2309M|4383B 1453B|   0  2388k|   0   249 |7460    11k|1.24 1.39 1.06|5.0   0 1.0|   0     0 |           | 18  309    0   58    0
Feb 12 17:26:09 np0000000049 dstat.sh[58910]: 12-02 17:26:09| 24   5  66   2   0|5101M  222M  182M 2309M|5158B 1619B|   0  3255k|   0   383 |8049    12k|1.24 1.39 1.06|5.0   0   0|   0     0 |           | 18  309    0   56    0
Feb 12 17:26:10 np0000000049 dstat.sh[58910]: 12-02 17:26:10| 23   5  66   1   0|5102M  221M  182M 2309M|4463B 1607B|   0  2967k|   0   322 |7604    11k|1.24 1.39 1.06|3.0   0   0|   0     0 |           | 18  309    0   56    0
Feb 12 17:26:11 np0000000049 dstat.sh[58910]: 12-02 17:26:11| 25   5  67   1   0|5103M  220M  182M 2310M|4280B 1628B|   0  2062k|   0   188 |7493    11k|1.24 1.39 1.06|2.0   0   0|   0     0 |           | 18  309    0   57    0
Feb 12 17:26:12 np0000000049 dstat.sh[58910]: 12-02 17:26:12| 14   4  79   2   0|5104M  219M  182M 2310M|5003B 1622B|   0  8631k|   0   655 |5617  9072 |1.14 1.37 1.06|2.0   0   0|   0     0 |           | 18  308    0   61    0
Feb 12 17:26:13 np0000000049 dstat.sh[58910]: 12-02 17:26:13| 12   3  83   1   0|5104M  218M  182M 2310M|4621B 1620B|   0  1692k|   0   210 |3797  5904 |1.14 1.37 1.06|1.0   0   0|   0     0 |           | 18  308    0   55    0
Feb 12 17:26:14 np0000000049 dstat.sh[58910]: 12-02 17:26:14|  6   1  92   1   0|5105M  218M  182M 2310M|5181B 1669B|   0   932k|   0   107 |1987  2698 |1.14 1.37 1.06|3.0   0 1.0|   0     0 |           | 18  309    0   55    0
Feb 12 17:26:15 np0000000049 dstat.sh[58910]: 12-02 17:26:15| 25   5  65   2   0|5105M  218M  182M 2310M|4768B 1609B|   0  2960k|   0   405 |8185    13k|1.14 1.37 1.06|7.0   0   0|   0     0 |           | 18  309    0   56    0
Feb 12 17:26:16 np0000000049 dstat.sh[58910]: 12-02 17:26:16| 25   6  64   3   0|5105M  218M  182M 2310M|4657B 1464B|   0  5217k|   0   570 |8892    14k|1.14 1.37 1.06|2.0   0   0|   0     0 |           | 18  308    0   57    0
Feb 12 17:26:17 np0000000049 dstat.sh[58910]: 12-02 17:26:17| 24   6  67   2   0|5106M  216M  182M 2311M|4842B 1811B|   0    14M|   0  1352 |7983    11k|1.13 1.37 1.06|2.0   0   0|   0     0 |           | 18  309    0   57    0
Feb 12 17:26:18 np0000000049 dstat.sh[58910]: 12-02 17:26:18| 12   2  83   1   0|5106M  216M  182M 2311M|5238B 1607B|   0  2389k|   0   206 |3966  5974 |1.13 1.37 1.06|1.0   0 1.0|   0     0 |           | 18  308    0   58    0
Feb 12 17:26:19 np0000000049 dstat.sh[58910]: 12-02 17:26:19| 14   3  79   2   0|5106M  216M  182M 2311M|4626B 1622B|   0  2119k|   0   230 |5122  7599 |1.13 1.37 1.06|2.0   0   0|   0     0 |           | 18  310    0   59    0
Feb 12 17:26:20 np0000000049 dstat.sh[58910]: 12-02 17:26:20| 25   5  65   2   0|5106M  216M  182M 2311M|4738B 1619B|   0  3119k|   0   384 |7960    12k|1.13 1.37 1.06|3.0   0   0|   0     0 |           | 18  308    0   60    1
Feb 12 17:26:21 np0000000049 dstat.sh[58910]: 12-02 17:26:21| 24   5  68   1   0|5107M  214M  182M 2311M|3925B 1630B|   0  2592k|   0   218 |7401    10k|1.13 1.37 1.06|5.0   0   0|   0     0 |           | 18  309    0   59    0
Feb 12 17:26:22 np0000000049 dstat.sh[58910]: 12-02 17:26:22|  8   3  86   1   0|5107M  214M  182M 2311M|4547B 1609B|   0  2798k|   0   261 |3479  5468 |1.12 1.36 1.06|1.0   0   0|   0     0 |           | 18  308    0   61    0
Feb 12 17:26:23 np0000000049 dstat.sh[58910]: 12-02 17:26:23| 19   4  73   2   0|5107M  214M  182M 2312M|4380B 1620B|   0  2964k|   0   344 |6832    10k|1.12 1.36 1.06|2.0   0   0|   0     0 |           | 18  309    0   62    0
Feb 12 17:26:24 np0000000049 dstat.sh[58910]: 12-02 17:26:24| 26   5  65   2   0|5108M  213M  182M 2312M|4051B 1463B|   0  8956k|   0   708 |9515    15k|1.12 1.36 1.06|4.0   0 2.0|   0     0 |           | 18  309    0   62    0
Feb 12 17:26:25 np0000000049 dstat.sh[58910]: 12-02 17:26:25| 21   3  72   2   0|5109M  211M  182M 2312M|4747B 1619B|  16k 2802k|1.00   306 |7054    11k|1.12 1.36 1.06|1.0   0   0|   0     0 |           | 18  308    0   62    0
Feb 12 17:26:26 np0000000049 dstat.sh[58910]: 12-02 17:26:26|  7   2  89   1   0|5109M  211M  182M 2312M|4461B 1628B|   0  2094k|   0   150 |2650  3897 |1.12 1.36 1.06|3.0   0   0|   0     0 |           | 18  309    0   63    0
Feb 12 17:26:27 np0000000049 dstat.sh[58910]: 12-02 17:26:27| 24   6  65   3   0|5109M  211M  182M 2313M|4731B 1611B|   0  3636k|   0   459 |8706    14k|1.11 1.35 1.06|3.0   0   0|   0     0 |           | 18  309    0   66    0
Feb 12 17:26:28 np0000000049 dstat.sh[58910]: 12-02 17:26:28| 25   5  66   2   0|5110M  210M  182M 2313M|4400B 1627B|   0  3656k|   0   323 |8187    12k|1.11 1.35 1.06|3.0   0 1.0|   0     0 |           | 18  308    0   67    0
Feb 12 17:26:29 np0000000049 dstat.sh[58910]: 12-02 17:26:29| 12   3  82   2   0|5110M  209M  182M 2313M|4412B 1610B|   0  7119k|   0   516 |4965  7991 |1.11 1.35 1.06|1.0   0   0|   0     0 |           | 18  308    0   67    0
Feb 12 17:26:30 np0000000049 dstat.sh[58910]: 12-02 17:26:30| 13   3  79   1   0|5110M  209M  182M 2313M|4378B 1619B|   0  2347k|   0   211 |4992  7548 |1.11 1.35 1.06|6.0   0   0|   0     0 |           | 18  309    0   67    0
Feb 12 17:26:31 np0000000049 dstat.sh[58910]: 12-02 17:26:31| 26   6  66   2   0|5111M  208M  182M 2314M|4959B 1633B|  16k 3669k|1.01   436 |9105    14k|1.11 1.35 1.06|4.0   0   0|   0     0 |           | 18  309    0   67    0
Feb 12 17:26:32 np0000000049 dstat.sh[58910]: 12-02 17:26:32| 24   5  68   1   0|5110M  209M  182M 2314M|5003B 1455B|   0    10M|   0  1198 |8821    12k|1.10 1.35 1.06|2.0   0   0|   0     0 |           | 18  309    0   68    0
Feb 12 17:26:33 np0000000049 dstat.sh[58910]: 12-02 17:26:33| 26   5  65   3   0|5110M  209M  182M 2314M|5173B 1624B|   0  4034k|   0   488 |9193    14k|1.10 1.35 1.06|4.0   0   0|   0     0 |           | 18  309    0   69    0
Feb 12 17:26:34 np0000000049 dstat.sh[58910]: 12-02 17:26:34| 25   7  62   2   0|5112M  199M  182M 2321M|5030B 1617B|4088B   10M|1.00   947 |8584    13k|1.10 1.35 1.06|3.0   0 2.0|   0     0 |           | 18  309    0   66    0
Feb 12 17:26:35 np0000000049 dstat.sh[58910]: 12-02 17:26:35|  2   1  94   1   0|5112M  199M  182M 2321M|5125B 1609B|   0  2332k|   0   120 |1872  3173 |1.10 1.35 1.06|2.0   0   0|   0     0 |           | 18  308    0   66    0
Feb 12 17:26:36 np0000000049 dstat.sh[58910]: 12-02 17:26:36| 24   5  67   2   0|5112M  199M  182M 2322M|6039B 1633B|   0  2537k|   0   341 |7367    11k|1.10 1.35 1.06|6.0   0   0|   0     0 |           | 18  309    0   66    0
Feb 12 17:26:37 np0000000049 dstat.sh[58910]: 12-02 17:26:37| 25   5  66   2   0|5113M  198M  182M 2322M|4978B 1614B|   0  5228k|   0   405 |8143    13k|1.09 1.34 1.06|2.0   0   0|   0     0 |           | 18  309    0   69    0
Feb 12 17:26:38 np0000000049 dstat.sh[58910]: 12-02 17:26:38| 24   5  68   1   0|5114M  196M  182M 2322M|4790B 1617B|  16k 2203k|1.00   199 |7803    12k|1.09 1.34 1.06|3.0   0 1.0|   0     0 |           | 18  309    0   67    0
Feb 12 17:26:39 np0000000049 dstat.sh[58910]: 12-02 17:26:39|  6   2  89   1   0|5114M  196M  182M 2322M|4676B 1619B|   0  3006k|   0   259 |2833  4736 |1.09 1.34 1.06|2.0   0   0|   0     0 |           | 18  308    0   68    0
Feb 12 17:26:40 np0000000049 dstat.sh[58910]: 12-02 17:26:40| 21   5  73   2   0|5114M  196M  182M 2323M|4715B 1505B|  32k 2802k|1.00   313 |6743    10k|1.09 1.34 1.06|2.0   0   0|   0     0 |           | 18  310    0   68    0
Feb 12 17:26:41 np0000000049 dstat.sh[58910]: 12-02 17:26:41| 31   8  55   4   0|5132M  178M  182M 2323M|6383B 1626B|   0    11M|   0   938 |  11k   25k|1.09 1.34 1.06|4.0   0  36|   0     0 |           | 18  309    0   69    0
Feb 12 17:26:42 np0000000049 dstat.sh[58910]: 12-02 17:26:42| 25   5  66   2   0|5129M  180M  182M 2323M|5397B 1614B|   0  2762k|   0   288 |7812    11k|1.09 1.33 1.05|4.0   0   0|   0     0 |           | 18  309    0   65    0
Feb 12 17:26:43 np0000000049 dstat.sh[58910]: 12-02 17:26:43| 20   5  70   2   0|5129M  181M  182M 2324M|4426B 1615B|   0  6974k|   0   555 |7483    11k|1.09 1.33 1.05|1.0   0   0|   0     0 |           | 18  308    0   67    0
Feb 12 17:26:44 np0000000049 dstat.sh[58910]: 12-02 17:26:44|  7   2  90   1   0|5126M  183M  182M 2324M|4821B 1669B|   0  1719k|   0   117 |2364  3307 |1.09 1.33 1.05|4.0   0   0|   0     0 |           | 18  309    0   67    0
Feb 12 17:26:45 np0000000049 dstat.sh[58910]: 12-02 17:26:45| 26   5  66   2   0|5126M  183M  182M 2324M|4325B 1622B|   0  3079k|   0   369 |8231    12k|1.09 1.33 1.05|1.0   0   0|   0     0 |           | 18  309    0   68    0
Feb 12 17:26:46 np0000000049 dstat.sh[58910]: 12-02 17:26:46| 24   5  65   2   0|5125M  184M  182M 2324M|4485B 1615B|   0  3763k|   0   428 |7948    12k|1.09 1.33 1.05|3.0   0   0|   0     0 |           | 18  309    0   65    0
Feb 12 17:26:47 np0000000049 dstat.sh[58910]: 12-02 17:26:47| 24   5  68   1   0|5125M  183M  182M 2324M|4812B 1618B|   0    12M|   0   278 |8007    11k|1.08 1.33 1.05|2.0   0   0|   0     0 |           | 18  309    0   66    0
