Jun 16 19:55:59 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 16 19:55:59 ubuntu dstat.sh[65628]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 16 19:55:59 ubuntu dstat.sh[65628]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 16 20:10:44 ubuntu dstat.sh[65628]: 16-06 20:10:44| 10   2  85   1   0|5389M  167M  179M 2082M|  10k 2940B|   0  2230k|   0   219 |3607  5173 |0.71 0.95 0.92|  0   0   0|   0     0 |           | 18  298    0   48    2
Jun 16 20:10:45 ubuntu dstat.sh[65628]: 16-06 20:10:45|  9   2  87   1   0|5389M  167M  179M 2082M|  12k 3405B|   0  1711k|   0   161 |3126  4354 |0.71 0.95 0.92|  0   0   0|   0     0 |           | 18  298    0   49    2
Jun 16 20:10:46 ubuntu dstat.sh[65628]: 16-06 20:10:46| 10   3  84   2   0|5389M  167M  179M 2082M|4591B 1462B|   0  6173k|   0   440 |4407  6836 |0.65 0.93 0.91|1.0   0   0|   0     0 |           | 18  299    0   49    2
Jun 16 20:10:47 ubuntu dstat.sh[65628]: 16-06 20:10:47| 26   6  63   2   0|5389M  167M  179M 2083M|4854B 1618B|  32k 4243k|1.00   476 |8432    13k|0.65 0.93 0.91|1.0 1.0   0|   0     0 |           | 18  299    0   49    2
Jun 16 20:10:48 ubuntu dstat.sh[65628]: 16-06 20:10:48| 23   5  68   1   0|5389M  166M  179M 2083M|4343B 1460B|   0  2779k|   0   217 |7153    10k|0.65 0.93 0.91|3.0   0   0|   0     0 |           | 18  298    0   45    2
Jun 16 20:10:49 ubuntu dstat.sh[65628]: 16-06 20:10:49| 19   3  75   1   0|5389M  166M  179M 2083M|5534B 2501B|   0  2266k|   0   240 |5190  7431 |0.65 0.93 0.91|1.0   0   0|   0     0 |           | 18  298    0   46    2
Jun 16 20:10:50 ubuntu dstat.sh[65628]: 16-06 20:10:50| 10   2  86   1   0|5390M  166M  179M 2083M|  10k 3331B|   0  2286k|   0   171 |3033  4092 |0.65 0.93 0.91|2.0   0 1.0|   0     0 |           | 18  298    0   46    2
Jun 16 20:10:51 ubuntu dstat.sh[65628]: 16-06 20:10:51|  9   3  85   1   0|5389M  166M  179M 2083M|6052B 1597B|   0  6832k|   0   434 |4468  6993 |0.60 0.91 0.91|2.0   0   0|   0     0 |           | 18  299    0   46    2
Jun 16 20:10:52 ubuntu dstat.sh[65628]: 16-06 20:10:52| 26   5  64   2   0|5390M  165M  179M 2084M|4659B 1456B|   0  3952k|   0   434 |8246    13k|0.60 0.91 0.91|6.0   0   0|   0     0 |           | 18  299    0   46    2
Jun 16 20:10:53 ubuntu dstat.sh[65628]: 16-06 20:10:53| 25   6  65   1   0|5394M  160M  179M 2084M|5299B 1508B|   0  2278k|   0   194 |7578    11k|0.60 0.91 0.91|1.0   0 9.0|   0     0 |           | 18  299    0   45    2
Jun 16 20:10:54 ubuntu dstat.sh[65628]: 16-06 20:10:54| 28   5  64   1   0|5394M  160M  180M 2084M|4929B 1638B|   0  2653k|   0   307 |7385    11k|0.60 0.91 0.91|3.0   0 1.0|   0     0 |           | 18  299    0   48    2
Jun 16 20:10:55 ubuntu dstat.sh[65628]: 16-06 20:10:55| 27   5  63   2   0|5394M  159M  180M 2085M|5203B 1510B|   0  3704k|   0   439 |8491    13k|0.60 0.91 0.91|1.0   0 2.0|   0     0 |           | 18  298    0   48    2
Jun 16 20:10:56 ubuntu dstat.sh[65628]: 16-06 20:10:56| 24   4  68   1   0|5395M  158M  180M 2085M|4774B 1562B|   0  7752k|   0   511 |7010    10k|0.63 0.91 0.91|1.0   0   0|   0     0 |           | 18  300    0   48    2
Jun 16 20:10:57 ubuntu dstat.sh[65628]: 16-06 20:10:57| 11   3  84   1   0|5394M  158M  180M 2086M|6457B 2590B|   0  1785k|   0   214 |3870  5853 |0.63 0.91 0.91|  0   0   0|   0     0 |           | 18  298    0   45    2
Jun 16 20:10:58 ubuntu dstat.sh[65628]: 16-06 20:10:58|  7   1  89   0   0|5394M  158M  180M 2086M|  12k 3886B|   0  1424k|   0   152 |2931  4137 |0.63 0.91 0.91|  0   0   0|   0     0 |           | 18  298    0   45    2
Jun 16 20:10:59 ubuntu dstat.sh[65628]: 16-06 20:10:59| 11   2  85   1   0|5394M  157M  180M 2086M|6757B 2090B|   0  6778k|   0   412 |3797  5183 |0.63 0.91 0.91|1.0   0   0|   0     0 |           | 18  298    0   45    2
Jun 16 20:11:00 ubuntu dstat.sh[65628]: 16-06 20:11:00|  8   2  87   1   0|5395M  157M  180M 2086M|9675B 2738B|   0  1431k|   0   145 |3047  4406 |0.63 0.91 0.91|  0   0 1.0|   0     0 |           | 18  298    0   45    2
Jun 16 20:11:01 ubuntu dstat.sh[65628]: 16-06 20:11:01|  7   2  88   1   0|5395M  157M  180M 2086M|9829B 2172B|   0  1348k|   0   150 |2921  4279 |0.58 0.90 0.90|1.0   0   0|   0     0 |           | 18  299    0   44    2
Jun 16 20:11:02 ubuntu dstat.sh[65628]: 16-06 20:11:02| 27   6  64   2   0|5395M  157M  180M 2087M|5327B 1558B|   0  4244k|   0   471 |8684    14k|0.58 0.90 0.90|1.0   0   0|   0     0 |           | 18  299    0   45    2
Jun 16 20:11:03 ubuntu dstat.sh[65628]: 16-06 20:11:03| 24   5  66   1   0|5396M  156M  180M 2087M|5012B 1562B|  16k 4448k|1.00   367 |7892    12k|0.58 0.90 0.90|2.0   0   0|   0     0 |           | 18  299    0   46    2
Jun 16 20:11:04 ubuntu dstat.sh[65628]: 16-06 20:11:04| 26   6  65   2   0|5396M  155M  180M 2087M|5277B 1516B|  16k 7558k|1.00   590 |8367    13k|0.58 0.90 0.90|1.0   0   0|   0     0 |           | 18  298    0   47    2
Jun 16 20:11:05 ubuntu dstat.sh[65628]: 16-06 20:11:05|  4   1  91   0   0|5396M  155M  180M 2087M|6294B 2449B|   0  1544k|   0   109 |2243  3263 |0.58 0.90 0.90|1.0   0   0|   0     0 |           | 18  298    0   44    2
Jun 16 20:11:06 ubuntu dstat.sh[65628]: 16-06 20:11:06|  7   2  89   1   0|5396M  154M  180M 2087M|  11k 3359B|   0  1522k|   0   154 |2742  3992 |0.53 0.88 0.90|  0   0   0|   0     0 |           | 18  298    0   44    2
Jun 16 20:11:07 ubuntu dstat.sh[65628]: 16-06 20:11:07| 23   5  68   2   0|5396M  154M  180M 2088M|4726B 1516B|  32k 2760k|1.00   345 |8114    13k|0.53 0.88 0.90|1.0   0 1.0|   0     0 |           | 18  299    0   46    2
Jun 16 20:11:08 ubuntu dstat.sh[65628]: 16-06 20:11:08| 26   6  64   2   0|5396M  154M  180M 2088M|4521B 1508B|   0  4218k|   0   501 |8945    14k|0.53 0.88 0.90|1.0   0   0|   0     0 |           | 18  299    0   47    2
Jun 16 20:11:09 ubuntu dstat.sh[65628]: 16-06 20:11:09| 24   4  69   1   0|5396M  153M  180M 2088M|4766B 1460B|   0  3224k|   0   258 |6754  9624 |0.53 0.88 0.90|1.0   0   0|   0     0 |           | 18  299    0   45    2
Jun 16 20:11:10 ubuntu dstat.sh[65628]: 16-06 20:11:10| 19   4  73   2   0|5397M  152M  180M 2089M|5638B 2376B|   0  7423k|   0   569 |6509    10k|0.53 0.88 0.90|  0   0 1.0|   0     0 |           | 18  298    0   46    2
Jun 16 20:11:11 ubuntu dstat.sh[65628]: 16-06 20:11:11|  8   2  88   1   0|5397M  152M  180M 2089M|  10k 2819B|   0  1982k|   0   161 |2764  3936 |0.49 0.87 0.89|1.0   0   0|   0     0 |           | 18  298    0   46    2
Jun 16 20:11:12 ubuntu dstat.sh[65628]: 16-06 20:11:12|  8   1  89   0   0|5397M  152M  180M 2089M|4541B 2024B|   0  1811k|   0  88.8 |2346  3068 |0.49 0.87 0.89|  0   0   0|   0     0 |           | 18  298    0   47    2
Jun 16 20:11:13 ubuntu dstat.sh[65628]: 16-06 20:11:13|  5   1  92   0   0|5397M  152M  180M 2089M|  11k 3143B|   0  1144k|   0   104 |2418  3324 |0.49 0.87 0.89|1.0   0 2.0|   0     0 |           | 18  299    0   41    2
Jun 16 20:11:14 ubuntu dstat.sh[65628]: 16-06 20:11:14| 26   4  67   1   0|5398M  151M  180M 2089M|4851B 1617B|   0  2360k|   0   277 |7501    10k|0.49 0.87 0.89|2.0   0   0|   0     0 |           | 18  300    0   44    2
Jun 16 20:11:15 ubuntu dstat.sh[65628]: 16-06 20:11:15| 26   6  65   2   0|5398M  150M  180M 2089M|5539B 1571B|   0  8674k|   0   685 |8310    13k|0.49 0.87 0.89|3.0   0   0|   0     0 |           | 18  299    0   45    2
Jun 16 20:11:16 ubuntu dstat.sh[65628]: 16-06 20:11:16| 25   5  68   1   0|5400M  148M  180M 2090M|5273B 1618B|   0  2736k|   0   250 |7384    11k|0.53 0.87 0.89|2.0   0   0|   0     0 |           | 18  298    0   46    2
Jun 16 20:11:17 ubuntu dstat.sh[65628]: 16-06 20:11:17| 24   6  66   2   0|5401M  147M  180M 2090M|5224B 1621B|   0  6793k|   0   571 |8530    13k|0.53 0.87 0.89|1.0   0   0|   0     0 |           | 18  299    0   44    2
Jun 16 20:11:18 ubuntu dstat.sh[65628]: 16-06 20:11:18| 24   5  67   2   0|5402M  146M  180M 2090M|4846B 1566B|   0  4120k|   0   381 |8744    14k|0.53 0.87 0.89|1.0   0   0|   0     0 |           | 18  298    0   45    3
Jun 16 20:11:19 ubuntu dstat.sh[65628]: 16-06 20:11:19| 25   5  67   1   0|5402M  145M  180M 2091M|5159B 1620B|   0  2179k|   0   212 |7779    11k|0.53 0.87 0.89|1.0   0   0|   0     0 |           | 18  299    0   45    2
Jun 16 20:11:20 ubuntu dstat.sh[65628]: 16-06 20:11:20| 26   5  65   2   0|5403M  144M  180M 2091M|4973B 1563B|   0  3621k|   0   425 |8564    13k|0.53 0.87 0.89|2.0   0 1.0|   0     0 |           | 18  299    0   46    2
Jun 16 20:11:21 ubuntu dstat.sh[65628]: 16-06 20:11:21| 25   6  66   2   0|5403M  143M  180M 2091M|  10k 2946B|   0  7611k|   0   471 |7784    12k|0.57 0.87 0.90|1.0   0   0|   0     0 |           | 18  300    0   42    2
Jun 16 20:11:22 ubuntu dstat.sh[65628]: 16-06 20:11:22| 25   5  66   1   0|5403M  143M  180M 2091M|5255B 1734B|   0  2310k|   0   284 |7534    11k|0.57 0.87 0.90|7.0   0   0|   0     0 |           | 18  299    0   42    2
Jun 16 20:11:23 ubuntu dstat.sh[65628]: 16-06 20:11:23| 26   5  65   2   0|5404M  142M  180M 2092M|4436B 1569B|   0  3299k|   0   368 |8294    13k|0.57 0.87 0.90|3.0   0   0|   0     0 |           | 18  299    0   43    2
Jun 16 20:11:24 ubuntu dstat.sh[65628]: 16-06 20:11:24| 26   5  66   1   0|5405M  140M  180M 2092M|3794B  972B|   0  2801k|   0   299 |7474    11k|0.57 0.87 0.90|1.0   0   0|   0     0 |           | 18  298    0   46    2
Jun 16 20:11:25 ubuntu dstat.sh[65628]: 16-06 20:11:25|  5   1  91   2   0|5405M  140M  180M 2092M|5741B 2520B|   0  7310k|   0   480 |2982  4852 |0.57 0.87 0.90|1.0   0   0|   0     0 |           | 18  299    0   45    2
Jun 16 20:11:26 ubuntu dstat.sh[65628]: 16-06 20:11:26| 10   2  85   0   0|5405M  140M  180M 2092M|5667B 2451B|   0  1689k|   0   235 |3438  5008 |0.52 0.86 0.89|  0   0   0|   0     0 |           | 18  298    0   46    2
Jun 16 20:11:27 ubuntu dstat.sh[65628]: 16-06 20:11:27| 12   2  84   1   0|5405M  140M  181M 2092M|5703B 2468B|   0  1407k|   0   168 |3463  4996 |0.52 0.86 0.89|  0   0   0|   0     0 |           | 18  298    0   48    2
Jun 16 20:11:28 ubuntu dstat.sh[65628]: 16-06 20:11:28| 13   3  82   1   0|5405M  140M  181M 2093M|4728B 2372B|   0  2758k|   0   167 |3655  4852 |0.52 0.86 0.89|  0   0   0|   0     0 |           | 18  298    0   49    2
Jun 16 20:11:29 ubuntu dstat.sh[65628]: 16-06 20:11:29|  8   2  89   1   0|5405M  139M  181M 2093M|5277B 1927B|   0  1163k|   0   115 |2506  3492 |0.52 0.86 0.89|6.0   0   0|   0     0 |           | 18  298    0   45    2
Jun 16 20:11:30 ubuntu dstat.sh[65628]: 16-06 20:11:30|  8   2  87   1   0|5406M  139M  181M 2093M|  19k 4888B|   0  7425k|   0   409 |3471  4915 |0.52 0.86 0.89|  0   0 1.0|   0     0 |           | 18  298    0   45    2
Jun 16 20:11:31 ubuntu dstat.sh[65628]: 16-06 20:11:31|  9   2  87   1   0|5405M  139M  181M 2093M|  11k 3304B|   0  1691k|   0   156 |3283  4567 |0.80 0.91 0.91|  0   0   0|   0     0 |           | 18  298    0   45    2
Jun 16 20:11:32 ubuntu dstat.sh[65628]: 16-06 20:11:32|  8   2  88   1   0|5406M  139M  181M 2093M|  12k 3457B|   0  1415k|   0   146 |2900  4069 |0.80 0.91 0.91|  0   0   0|   0     0 |           | 18  298    0   45    2
Jun 16 20:11:33 ubuntu dstat.sh[65628]: 16-06 20:11:33| 18   4  75   1   0|5406M  138M  181M 2093M|5402B 1621B|   0  2193k|   0   266 |5962  8797 |0.80 0.91 0.91|1.0   0   0|   0     0 |           | 18  299    0   45    2
Jun 16 20:11:34 ubuntu dstat.sh[65628]: 16-06 20:11:34| 31   9  57   2   0|5403M  167M  180M 2068M|4991B 1624B|   0    10M|   0   826 |  10k   24k|0.80 0.91 0.91|2.0 1.0  36|   0     0 |           | 18  299    0   43    2
Jun 16 20:11:35 ubuntu dstat.sh[65628]: 16-06 20:11:35| 26   4  67   1   0|5403M  167M  180M 2068M|5119B 1621B|   0  2145k|   0   243 |7749    12k|0.80 0.91 0.91|  0 1.0   0|   0     0 |           | 18  299    0   43    2
Jun 16 20:11:36 ubuntu dstat.sh[65628]: 16-06 20:11:36| 26   5  67   2   0|5403M  167M  180M 2069M|4425B 1458B|   0  3001k|   0   349 |8240    12k|0.82 0.91 0.91|1.0   0   0|   0     0 |           | 18  299    0   43    2
Jun 16 20:11:37 ubuntu dstat.sh[65628]: 16-06 20:11:37| 21   3  72   1   0|5404M  165M  180M 2069M|5688B 2200B|   0  2519k|   0   274 |6454  9474 |0.82 0.91 0.91|  0   0   0|   0     0 |           | 18  298    0   45    2
Jun 16 20:11:38 ubuntu dstat.sh[65628]: 16-06 20:11:38|  7   1  88   1   0|5404M  165M  180M 2069M|5453B 1804B|   0  2235k|   0   213 |3008  4647 |0.82 0.91 0.91|  0   0   0|   0     0 |           | 18  298    0   41    2
Jun 16 20:11:39 ubuntu dstat.sh[65628]: 16-06 20:11:39|  6   1  91   1   0|5404M  165M  180M 2069M|4868B 1515B|   0  1900k|   0   133 |2198  3062 |0.82 0.91 0.91|1.0   0   0|   0     0 |           | 18  298    0   41    2
Jun 16 20:11:40 ubuntu dstat.sh[65628]: 16-06 20:11:40| 10   2  84   1   0|5404M  165M  180M 2069M|6558B 1917B|   0  7167k|   0   509 |4685  7473 |0.82 0.91 0.91|  0   0 1.0|   0     0 |           | 18  298    0   41    2
Jun 16 20:11:41 ubuntu dstat.sh[65628]: 16-06 20:11:41|  8   2  86   1   0|5404M  165M  180M 2069M|  12k 3454B|   0  2340k|   0   199 |3360  4848 |0.83 0.91 0.91|1.0   0   0|   0     0 |           | 18  298    0   41    2
Jun 16 20:11:42 ubuntu dstat.sh[65628]: 16-06 20:11:42| 16   4  78   1   0|5404M  164M  180M 2070M|5799B 1463B|   0  1835k|   0   201 |5122  7471 |0.83 0.91 0.91|1.0   0   0|   0     0 |           | 18  299    0   39    2
Jun 16 20:11:43 ubuntu dstat.sh[65628]: 16-06 20:11:43| 25   5  67   1   0|5404M  164M  180M 2070M|5828B 1497B|   0  4057k|   0   283 |7691    11k|0.83 0.91 0.91|1.0   0   0|   0     0 |           | 18  299    0   42    3
Jun 16 20:11:44 ubuntu dstat.sh[65628]: 16-06 20:11:44| 26   5  66   2   0|5403M  164M  180M 2070M|4875B 1624B|   0  3116k|   0   346 |7888    12k|0.83 0.91 0.91|1.0   0   0|   0     0 |           | 18  298    0   43    2
Jun 16 20:11:45 ubuntu dstat.sh[65628]: 16-06 20:11:45| 21   5  71   1   0|5404M  164M  180M 2070M|6671B 2570B|   0  2541k|   0   268 |6400  9436 |0.83 0.91 0.91|  0   0   0|   0     0 |           | 18  298    0   45    2
Jun 16 20:11:46 ubuntu dstat.sh[65628]: 16-06 20:11:46|  7   2  89   2   0|5404M  164M  180M 2071M|4602B 1911B|   0  5733k|   0   383 |2977  4616 |0.77 0.90 0.90|  0   0   0|   0     0 |           | 18  298    0   44    2
Jun 16 20:11:47 ubuntu dstat.sh[65628]: 16-06 20:11:47|  7   2  89   0   0|5404M  164M  180M 2071M|  11k 3058B|   0  2140k|   0   183 |2941  4339 |0.77 0.90 0.90|5.0   0   0|   0     0 |           | 18  299    0   45    2
Jun 16 20:11:48 ubuntu dstat.sh[65628]: 16-06 20:11:48| 26   5  64   2   0|5403M  164M  180M 2071M|4324B 1621B|   0  3487k|   0   437 |8275    13k|0.77 0.90 0.90|1.0   0   0|   0     0 |           | 18  299    0   45    2
Jun 16 20:11:49 ubuntu dstat.sh[65628]: 16-06 20:11:49| 27   6  65   2   0|5403M  163M  180M 2071M|4110B 1462B|  16k 3238k|1.00   346 |7849    11k|0.77 0.90 0.90|2.0   0 1.0|   0     0 |           | 18  296    0   46    2
Jun 16 20:11:50 ubuntu dstat.sh[65628]: 16-06 20:11:50|  5   1  91   1   0|5404M  163M  180M 2071M|6086B 2563B|   0  8273k|   0   411 |2579  3878 |0.77 0.90 0.90|  0   0 1.0|   0     0 |           | 18  298    0   45    2
Jun 16 20:11:51 ubuntu dstat.sh[65628]: 16-06 20:11:51|  7   2  88   1   0|5404M  163M  180M 2071M|5969B 2503B|   0  2423k|   0   207 |3114  4724 |0.70 0.88 0.90|  0   0   0|   0     0 |           | 18  298    0   45    2
Jun 16 20:11:52 ubuntu dstat.sh[65628]: 16-06 20:11:52|  8   2  88   0   0|5404M  162M  180M 2072M|6266B 2567B|   0  1875k|   0   179 |2856  4103 |0.70 0.88 0.90|1.0   0 2.0|   0     0 |           | 18  298    0   46    2
Jun 16 20:11:53 ubuntu dstat.sh[65628]: 16-06 20:11:53|  9   3  85   2   0|5405M  161M  180M 2072M|6890B 2949B|   0  6686k|   0   488 |4058  6177 |0.70 0.88 0.90|  0   0 6.0|   0     0 |           | 18  298    0   46    2
Jun 16 20:11:54 ubuntu dstat.sh[65628]: 16-06 20:11:54|  8   2  86   1   0|5408M  158M  180M 2072M|  11k 3051B|   0  1426k|   0   145 |3175  4442 |0.70 0.88 0.90|  0   0 3.0|   0     0 |           | 18  298    0   43    2
Jun 16 20:11:55 ubuntu dstat.sh[65628]: 16-06 20:11:55| 15   3  80   1   0|5408M  158M  180M 2072M|4978B 2344B|   0  1367k|   0   131 |3511  4674 |0.70 0.88 0.90|2.0   0 1.0|   0     0 |           | 18  299    0   46    2
Jun 16 20:11:56 ubuntu dstat.sh[65628]: 16-06 20:11:56| 10   2  87   1   0|5408M  158M  180M 2072M|6079B 1689B|   0  1238k|   0   126 |2759  3699 |0.65 0.87 0.89|2.0 1.0 2.0|   0     0 |           | 18  299    0   47    2
Jun 16 20:11:57 ubuntu dstat.sh[65628]: 16-06 20:11:57|  3   2  94   0   0|5408M  158M  180M 2072M|6200B 2330B|   0  1314k|   0   142 |1970  2806 |0.65 0.87 0.89|  0   0   0|   0     0 |           | 18  298    0   47    2
Jun 16 20:11:58 ubuntu dstat.sh[65628]: 16-06 20:11:58| 13   3  82   1   0|5408M  158M  180M 2072M|  12k 3854B|   0  1582k|   0   172 |3495  4870 |0.65 0.87 0.89|  0   0   0|   0     0 |           | 18  298    0   45    2
Jun 16 20:11:59 ubuntu dstat.sh[65628]: 16-06 20:11:59|  8   2  89   1   0|5408M  158M  180M 2072M|  18k 5211B|   0  1998k|   0   110 |2578  3338 |0.65 0.87 0.89|  0   0   0|   0     0 |           | 18  298    0   45    2
Jun 16 20:12:00 ubuntu dstat.sh[65628]: 16-06 20:12:00|  3   1  94   0   0|5408M  157M  180M 2072M|9068B 2034B|   0   683k|   0  42.9 |1436  1767 |0.65 0.87 0.89|  0   0 1.0|   0     0 |           | 18  298    0   45    2
Jun 16 20:12:01 ubuntu dstat.sh[65628]: 16-06 20:12:01|  5   2  92   1   0|5408M  157M  180M 2072M|  15k 4386B|   0   804k|   0  63.0 |1863  2401 |0.60 0.85 0.89|  0   0   0|   0     0 |           | 18  298    0   45    2
Jun 16 20:12:02 ubuntu dstat.sh[65628]: 16-06 20:12:02|  6   1  92   0   0|5408M  157M  180M 2072M|6464B 1707B|   0  1033k|   0   107 |2039  2799 |0.60 0.85 0.89|  0   0   0|   0     0 |           | 18  298    0   44    2
Jun 16 20:12:03 ubuntu dstat.sh[65628]: 16-06 20:12:03| 12   3  82   2   0|5408M  157M  180M 2072M|  12k 3492B|   0  1712k|   0   201 |3698  5135 |0.60 0.85 0.89|  0   0   0|   0     0 |           | 18  298    0   46    2
Jun 16 20:12:04 ubuntu dstat.sh[65628]: 16-06 20:12:04|  6   1  90   0   0|5408M  157M  180M 2073M|  11k 2690B|   0   995k|   0  88.9 |2406  3332 |0.60 0.85 0.89|1.0   0   0|   0     0 |           | 18  299    0   46    2
Jun 16 20:12:05 ubuntu dstat.sh[65628]: 16-06 20:12:05| 25   5  66   1   0|5407M  157M  180M 2073M|5190B 1457B|   0  2438k|   0   295 |7463    11k|0.60 0.85 0.89|1.0   0   0|   0     0 |           | 18  299    0   46    2
Jun 16 20:12:06 ubuntu dstat.sh[65628]: 16-06 20:12:06| 17   4  74   3   0|5408M  157M  180M 2073M|6085B 2568B|   0    12M|   0  1006 |6448  9595 |0.63 0.86 0.89|  0   0 1.0|   0     0 |           | 18  298    0   45    2
Jun 16 20:12:07 ubuntu dstat.sh[65628]: 16-06 20:12:07| 15   3  80   1   0|5408M  157M  180M 2074M|5176B 2021B|  32k 2433k|1.00   200 |4395  6078 |0.63 0.86 0.89|1.0   0 1.0|   0     0 |           | 18  298    0   45    2
Jun 16 20:12:08 ubuntu dstat.sh[65628]: 16-06 20:12:08|  4   1  93   0   0|5407M  157M  180M 2074M|  11k 3057B|   0  1265k|   0   127 |2244  3355 |0.63 0.86 0.89|  0   0   0|   0     0 |           | 18  298    0   45    2
Jun 16 20:12:09 ubuntu dstat.sh[65628]: 16-06 20:12:09| 26   5  65   2   0|5408M  156M  180M 2074M|4194B 1618B|   0  3067k|   0   319 |7879    13k|0.63 0.86 0.89|1.0   0 1.0|   0     0 |           | 18  299    0   46    2
Jun 16 20:12:10 ubuntu dstat.sh[65628]: 16-06 20:12:10| 24   6  67   1   0|5409M  155M  180M 2074M|4573B 1569B|   0  2934k|   0   249 |7603    11k|0.63 0.86 0.89|1.0   0 1.0|   0     0 |           | 18  299    0   42    2
Jun 16 20:12:11 ubuntu dstat.sh[65628]: 16-06 20:12:11| 15   3  79   1   0|5408M  155M  180M 2074M|5451B 2459B|   0  2296k|   0   248 |4513  6658 |0.66 0.86 0.89|  0   0   0|   0     0 |           | 18  298    0   43    2
Jun 16 20:12:12 ubuntu dstat.sh[65628]: 16-06 20:12:12| 12   2  81   2   0|5408M  155M  180M 2074M|4546B 1615B|  16k 6073k|1.00   443 |4032  6104 |0.66 0.86 0.89|  0   0   0|   0     0 |           | 18  299    0   43    2
Jun 16 20:12:13 ubuntu dstat.sh[65628]: 16-06 20:12:13| 13   3  81   2   0|5409M  154M  180M 2074M|  11k 3370B|   0  3670k|   0   327 |4331  6011 |0.66 0.86 0.89|  0   0 2.0|   0     0 |           | 18  298    0   44    2
Jun 16 20:12:14 ubuntu dstat.sh[65628]: 16-06 20:12:14| 13   2  82   1   0|5408M  154M  180M 2075M|4968B 2505B|   0  1451k|   0   157 |3758  5295 |0.66 0.86 0.89|1.0   0   0|   0     0 |           | 18  298    0   41    2
Jun 16 20:12:15 ubuntu dstat.sh[65628]: 16-06 20:12:15|  5   2  92   0   0|5408M  154M  180M 2075M|5950B 1524B|   0   864k|   0  89.0 |2041  2858 |0.66 0.86 0.89|5.0   0   0|   0     0 |           | 18  299    0   41    2
Jun 16 20:12:16 ubuntu dstat.sh[65628]: 16-06 20:12:16| 11   2  85   0   0|5408M  154M  180M 2075M|  11k 3351B|   0  1227k|   0   134 |3421  4730 |0.61 0.84 0.89|1.0   0   0|   0     0 |           | 18  298    0   43    2
Jun 16 20:12:17 ubuntu dstat.sh[65628]: 16-06 20:12:17| 19   5  73   2   0|5408M  154M  180M 2075M|5010B 1462B|   0  2217k|   0   257 |6097  9069 |0.61 0.84 0.89|1.0   0   0|   0     0 |           | 18  299    0   43    2
Jun 16 20:12:18 ubuntu dstat.sh[65628]: 16-06 20:12:18| 26   6  63   2   0|5408M  154M  180M 2075M|4989B 1455B|   0  3749k|   0   463 |8210    13k|0.61 0.84 0.89|1.0   0   0|   0     0 |           | 18  299    0   43    2
Jun 16 20:12:19 ubuntu dstat.sh[65628]: 16-06 20:12:19| 24   5  67   2   0|5409M  153M  180M 2076M|4584B 1460B|   0  7830k|   0   543 |7985    12k|0.61 0.84 0.89|1.0   0   0|   0     0 |           | 18  299    0   39    2
Jun 16 20:12:20 ubuntu dstat.sh[65628]: 16-06 20:12:20| 25   5  67   1   0|5410M  152M  180M 2076M|4537B 1459B|   0  2685k|   0   257 |6935    10k|0.61 0.84 0.89|4.0   0 1.0|   0     0 |           | 18  297    0   41    2
Jun 16 20:12:21 ubuntu dstat.sh[65628]: 16-06 20:12:21|  7   2  89   1   0|5410M  152M  180M 2076M|  11k 3779B|   0  6979k|   0   453 |3108  4452 |0.64 0.85 0.89|  0   0   0|   0     0 |           | 18  298    0   42    2
Jun 16 20:12:22 ubuntu dstat.sh[65628]: 16-06 20:12:22| 13   3  81   2   0|5409M  152M  180M 2076M|4481B 1558B|   0  2747k|   0   273 |4121  5986 |0.64 0.85 0.89|1.0   0   0|   0     0 |           | 18  299    0   42    2
Jun 16 20:12:23 ubuntu dstat.sh[65628]: 16-06 20:12:23| 10   2  85   0   0|5410M  151M  180M 2076M|  11k 3444B|   0  1704k|   0   160 |3458  4905 |0.64 0.85 0.89|  0   0   0|   0     0 |           | 18  298    0   40    2
Jun 16 20:12:24 ubuntu dstat.sh[65628]: 16-06 20:12:24| 13   3  81   2   0|5409M  151M  181M 2076M|5916B 2578B|   0  1789k|   0   219 |4113  5882 |0.64 0.85 0.89|  0   0   0|   0     0 |           | 18  298    0   42    2
Jun 16 20:12:25 ubuntu dstat.sh[65628]: 16-06 20:12:25| 11   3  83   1   0|5409M  151M  181M 2077M|8324B 2841B|   0  5765k|   0   403 |3918  5735 |0.64 0.85 0.89|1.0   0   0|   0     0 |           | 18  298    0   43    2
Jun 16 20:12:26 ubuntu dstat.sh[65628]: 16-06 20:12:26|  8   2  88   1   0|5409M  151M  181M 2077M|8040B 2236B|   0  1186k|   0  87.2 |2868  3993 |0.59 0.83 0.88|2.0   0   0|   0     0 |           | 18  299    0   43    2
Jun 16 20:12:27 ubuntu dstat.sh[65628]: 16-06 20:12:27| 25   6  65   2   0|5409M  151M  181M 2077M|4831B 1622B|   0  3520k|   0   475 |8372    13k|0.59 0.83 0.88|3.0   0   0|   0     0 |           | 18  299    0   38    2
