Jul 19 15:15:03 jammy-provider-cloud-0000007373 systemd[1]: Started Devstack devstack@dstat.service.
Jul 19 15:15:03 jammy-provider-cloud-0000007373 dstat.sh[57801]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 19 15:15:03 jammy-provider-cloud-0000007373 dstat.sh[57801]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 19 15:27:47 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:27:47| 27   6  65   1   0|4325M  253M  195M 2965M|6323B 1587B|  32k 7208k|1.00   507 |6305    15k|1.10 1.03 0.93|1.0   0   0|   0     0 |   0     0 | 18  288    8   95    0
Jul 19 15:27:48 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:27:48| 16   3  78   1   0|4326M  252M  195M 2966M|  11k 4431B|   0  1928k|   0   217 |4086  7690 |1.09 1.03 0.93|  0   0   0|   0     0 |   0     0 | 18  286    8   98    0
Jul 19 15:27:49 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:27:49| 12   2  83   1   0|4326M  252M  195M 2966M|  28k   13k|   0  2118k|   0   186 |2984  5369 |1.09 1.03 0.93|  0   0   0|   0     0 |   0     0 | 18  286    8   96    0
Jul 19 15:27:50 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:27:50| 15   2  82   0   0|4326M  252M  195M 2966M|4361B 1698B|   0  1231k|   0   134 |2990  6086 |1.09 1.03 0.93|1.0   0   0|   0     0 |   0     0 | 18  288    8   98    0
Jul 19 15:27:51 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:27:51| 29   5  65   2   0|4326M  252M  195M 2966M|5032B 1620B|   0  2596k|   0   289 |4884    10k|1.09 1.03 0.93|1.0   0   0|   0     0 |   0     0 | 18  287    8  103    0
Jul 19 15:27:52 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:27:52| 25   4  68   1   0|4327M  250M  195M 2966M|5711B 1770B|   0  1742k|   0   153 |5087  9880 |1.09 1.03 0.93|1.0   0   0|   0     0 |   0     0 | 18  287    8  110    0
Jul 19 15:27:53 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:27:53| 30   4  65   1   0|4327M  250M  195M 2967M|5408B 1730B|   0  2488k|   0   302 |4917    10k|1.09 1.03 0.93|3.0   0 2.0|   0     0 |   0     0 | 18  288    8  108    0
Jul 19 15:27:54 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:27:54| 26   4  67   2   0|4328M  248M  195M 2967M|4965B 1532B|   0  7149k|   0   496 |5494    12k|1.09 1.03 0.93|1.0   0   0|   0     0 |   0     0 | 18  288    8  111    0
Jul 19 15:27:55 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:27:55| 15   3  79   1   0|4328M  248M  195M 2967M|  11k 4501B|   0  1775k|   0   219 |3602  7214 |1.09 1.03 0.93|  0   0   0|   0     0 |   0     0 | 18  286    8  107    0
Jul 19 15:27:56 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:27:56| 10   2  85   1   0|4329M  248M  195M 2967M|  11k 4301B|   0  1584k|   0   209 |2970  5427 |1.09 1.03 0.93|  0   0   0|   0     0 |   0     0 | 18  286    8  107    0
Jul 19 15:27:57 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:27:57| 12   1  84   0   0|4329M  248M  195M 2967M|8476B 3730B|   0  1168k|   0   109 |2570  4871 |1.09 1.03 0.93|1.0   0   0|   0     0 |   0     0 | 18  288    8  103    0
Jul 19 15:27:58 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:27:58|  4   1  92   1   0|4328M  248M  195M 2967M|6190B 1951B|   0  1542k|   0   152 |2025  3872 |1.32 1.08 0.94|1.0   0   0|   0     0 |   0     0 | 18  286    8  103    0
Jul 19 15:27:59 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:27:59| 11   1  85   1   0|4329M  247M  195M 2968M|  28k   13k|   0  1297k|   0   145 |2839  5160 |1.32 1.08 0.94|  0   0   0|   0     0 |   0     0 | 18  286    8  103    0
Jul 19 15:28:00 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:00| 25   4  70   1   0|4329M  247M  195M 2968M|5478B 1701B|   0  1919k|   0   248 |3759  8714 |1.32 1.08 0.94|1.0   0   0|   0     0 |   0     0 | 18  287    8  108    0
Jul 19 15:28:01 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:01| 27   3  67   2   0|4329M  247M  195M 2968M|  42k 1531B|   0  7975k|   0   570 |5816    12k|1.32 1.08 0.94|2.0   0   0|   0     0 |   0     0 | 18  287    8  112    0
Jul 19 15:28:02 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:02| 25   5  68   1   0|4330M  245M  195M 2968M|6455B 1813B|  16k   11M|1.00  1105 |5944    12k|1.32 1.08 0.94|1.0   0   0|   0     0 |   0     0 | 18  287    8  114    0
Jul 19 15:28:03 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:03|  9   1  87   1   0|4331M  244M  195M 2968M|  10k 4557B|   0  1625k|   0   199 |2955  5597 |1.29 1.08 0.94|  0   0 2.0|   0     0 |   0     0 | 18  286    8  116    0
Jul 19 15:28:04 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:04| 10   2  86   1   0|4331M  244M  195M 2968M|  29k   13k|   0  1293k|   0   134 |2628  4806 |1.29 1.08 0.94|  0   0   0|   0     0 |   0     0 | 18  286    8  117    0
Jul 19 15:28:05 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:05| 19   3  74   1   0|4331M  244M  195M 2969M|  22k   10k|4096B 1980k|1.00   232 |4748  9389 |1.29 1.08 0.94|2.0   0   0|   0     0 |   0     0 | 18  290    8  116    0
Jul 19 15:28:06 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:06| 32   7  59   1   0|4329M  245M  195M 2969M|7275B 1865B|  32k 3056k|1.00   276 |5259    12k|1.29 1.08 0.94|  0 1.0  34|   0     0 |   0     0 | 18  287    8  121    0
Jul 19 15:28:07 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:07| 26   4  67   1   0|4330M  245M  195M 2969M|6765B 1734B|   0  2301k|   0   255 |5160    11k|1.29 1.08 0.94|2.0   0   0|   0     0 |   0     0 | 18  287    8  123    0
Jul 19 15:28:08 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:08| 25   5  68   2   0|4331M  243M  195M 2970M|  10k 4440B|   0  7068k|   0   577 |5769    12k|1.35 1.10 0.95|2.0   0   0|   0     0 |   0     0 | 18  286    8  124    0
Jul 19 15:28:09 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:09|  8   2  88   1   0|4331M  243M  195M 2970M|4458B 1697B|   0  1795k|   0   173 |2349  4556 |1.35 1.10 0.95|2.0   0   0|   0     0 |   0     0 | 18  287    8  123    0
Jul 19 15:28:10 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:10|  6   1  91   0   0|4331M  243M  195M 2970M|  25k   10k|   0   759k|   0  79.9 |1817  3131 |1.35 1.10 0.95|1.0   0   0|   0     0 |   0     0 | 18  286    8  123    0
Jul 19 15:28:11 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:11| 11   2  86   0   0|4331M  243M  195M 2970M|  28k   13k|   0  1201k|   0   128 |2705  4928 |1.35 1.10 0.95|1.0   0   0|   0     0 |   0     0 | 18  286    8  123    0
Jul 19 15:28:12 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:12| 22   3  73   1   0|4332M  241M  195M 2970M|5667B 1743B|   0  1542k|   0   175 |3988  7944 |1.35 1.10 0.95|3.0   0   0|   0     0 |   0     0 | 18  287    8  123    0
Jul 19 15:28:13 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:13| 27   5  65   1   0|4332M  241M  195M 2970M|5285B 1728B|   0  7119k|   0   823 |5072    10k|1.48 1.13 0.96|1.0   0 2.0|   0     0 |   0     0 | 18  288    8  121    0
Jul 19 15:28:14 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:14| 24   5  68   1   0|4333M  240M  195M 2971M|7701B 1694B|   0  2496k|   0   237 |5358    12k|1.48 1.13 0.96|2.0   0   0|   0     0 |   0     0 | 18  288    8  122    0
Jul 19 15:28:15 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:15| 27   6  65   2   0|4334M  239M  195M 2971M|  10k 3438B|   0  6271k|   0   508 |5212    11k|1.48 1.13 0.96|1.0   0   0|   0     0 |   0     0 | 18  289    8  120    0
Jul 19 15:28:16 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:16| 31   3  64   1   0|4334M  238M  195M 2971M|  23k 8704B|   0  1925k|   0   228 |4920    11k|1.48 1.13 0.96|2.0   0   0|   0     0 |   0     0 | 18  287    8  123    0
Jul 19 15:28:17 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:17| 27   4  66   1   0|4335M  237M  195M 2972M|8196B 1767B|   0  1919k|   0   159 |5033    10k|1.48 1.13 0.96|1.0   0   0|   0     0 |   0     0 | 18  287    8  118    0
Jul 19 15:28:18 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:18| 29   4  64   1   0|4335M  237M  195M 2972M|9359B 1694B|   0  2428k|   0   285 |4829    10k|1.68 1.17 0.98|3.0   0   0|   0     0 |   0     0 | 18  288    8  121    0
Jul 19 15:28:19 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:19| 25   4  69   1   0|4336M  235M  195M 2972M|6372B 1696B|   0  2099k|   0   220 |6243    12k|1.68 1.17 0.98|2.0   0   0|   0     0 |   0     0 | 18  287    8  122    0
Jul 19 15:28:20 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:20| 26   3  67   1   0|4337M  234M  195M 2972M|6161B 1616B|   0  2103k|   0   230 |5128    11k|1.68 1.17 0.98|1.0   0   0|   0     0 |   0     0 | 18  288    8  120    0
Jul 19 15:28:21 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:21| 28   3  65   1   0|4337M  234M  195M 2973M|6790B 1698B|   0  2282k|   0   251 |4881  9942 |1.68 1.17 0.98|4.0   0   0|   0     0 |   0     0 | 18  287    8  123    0
Jul 19 15:28:22 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:22| 25   4  69   1   0|4338M  232M  195M 2973M|  11k 4062B|   0  6850k|   0   504 |5888    12k|1.68 1.17 0.98|1.0   0   0|   0     0 |   0     0 | 18  287    8  122    0
Jul 19 15:28:23 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:23|  7   1  89   0   0|4339M  232M  195M 2973M|7400B 1814B|   0   840k|   0  70.0 |2148  3819 |1.87 1.22 0.99|1.0   0 2.0|   0     0 |   0     0 | 18  287    8  122    0
Jul 19 15:28:24 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:24|  8   1  88   1   0|4339M  231M  195M 2973M|  10k 4350B|   0  1380k|   0   163 |2411  5001 |1.87 1.22 0.99|  0   0   0|   0     0 |   0     0 | 18  286    8  116    0
Jul 19 15:28:25 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:25| 12   2  84   0   0|4339M  231M  195M 2973M|9022B 4424B|   0  1316k|   0   149 |2848  5692 |1.87 1.22 0.99|  0   0   0|   0     0 |   0     0 | 18  286    8  117    0
Jul 19 15:28:26 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:26| 17   2  78   1   0|4340M  230M  195M 2973M|  11k 4501B|   0  2171k|   0   260 |3999  7038 |1.87 1.22 0.99|1.0   0 1.0|   0     0 |   0     0 | 18  286    9  110    0
Jul 19 15:28:27 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:27| 12   2  83   1   0|4341M  229M  195M 2974M|  17k 8100B|   0  1932k|   0   217 |3111  5730 |1.87 1.22 0.99|3.0   0   0|   0     0 |   0     0 | 18  287    9  110    0
Jul 19 15:28:28 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:28|  9   3  86   1   0|4341M  229M  195M 2974M|  41k   17k|   0  1572k|   0   152 |2919  5201 |1.80 1.22 1.00|2.0   0   0|   0     0 |   0     0 | 18  288    9  110    0
Jul 19 15:28:29 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:29|  9   2  87   1   0|4341M  229M  195M 2974M|  28k   13k|   0  1589k|   0   157 |2828  5022 |1.80 1.22 1.00|1.0   0   0|   0     0 |   0     0 | 18  287    9  110    0
Jul 19 15:28:30 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:30|  9   2  85   1   0|4341M  229M  195M 2974M|  28k   13k|   0  1572k|   0   170 |2856  4995 |1.80 1.22 1.00|1.0   0   0|   0     0 |   0     0 | 18  287    9  109    0
Jul 19 15:28:31 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:31| 22   4  71   2   0|4340M  229M  195M 2974M|  41k 1655B|   0  6906k|   0   515 |4406  9743 |1.80 1.22 1.00|1.0   0   0|   0     0 |   0     0 | 18  288    9  111    0
Jul 19 15:28:32 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:32| 28   2  68   1   0|4341M  228M  195M 2974M|8631B 1614B|   0  1582k|   0   178 |4804  9979 |1.80 1.22 1.00|3.0   0   0|   0     0 |   0     0 | 18  288    9  111    0
Jul 19 15:28:33 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:33| 27   4  65   1   0|4348M  221M  195M 2975M|8596B 1841B|   0    12M|   0  1302 |5159    10k|1.74 1.21 1.00|1.0   0 2.0|   0     0 |   0     0 | 18  288    9  113    0
Jul 19 15:28:34 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:34| 27   5  67   1   0|4349M  220M  195M 2975M|5062B 1623B|   0  1767k|   0   204 |5051    10k|1.74 1.21 1.00|2.0   0   0|   0     0 |   0     0 | 18  288    9  112    0
Jul 19 15:28:35 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:35| 14   3  80   1   0|4349M  219M  195M 2975M|9169B 4440B|   0  1950k|   0   219 |3456  7051 |1.74 1.21 1.00|  0   0   0|   0     0 |   0     0 | 18  287    9  113    0
Jul 19 15:28:36 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:36|  8   2  88   1   0|4349M  219M  195M 2975M|8820B 4177B|   0  1731k|   0   173 |2493  4500 |1.74 1.21 1.00|  0   0   0|   0     0 |   0     0 | 18  287    9  103    0
Jul 19 15:28:37 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:37| 13   3  83   1   0|4350M  218M  195M 2975M|5593B 1619B|   0  2571k|   0   180 |3012  5495 |1.74 1.21 1.00|1.0 1.0   0|   0     0 |   0     0 | 18  288    9  103    0
Jul 19 15:28:38 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:38|  7   2  88   1   0|4350M  218M  195M 2976M|  10k 3842B|   0    10M|   0   929 |3268  6177 |1.76 1.23 1.00|1.0   0   0|   0     0 |   0     0 | 18  287    9  101    0
Jul 19 15:28:39 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:39| 11   2  84   1   0|4350M  218M  195M 2976M|  30k   13k|   0  1247k|   0   142 |2991  5335 |1.76 1.23 1.00|  0   0   0|   0     0 |   0     0 | 18  287    9  102    0
Jul 19 15:28:40 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:40| 22   3  73   1   0|4350M  218M  195M 2976M|4723B 1621B|  32k 1428k|1.00   168 |3947  7675 |1.76 1.23 1.00|2.0   0   0|   0     0 |   0     0 | 18  288    9  103    0
Jul 19 15:28:41 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:41| 26   4  68   1   0|4351M  217M  195M 2976M|6214B 1691B|   0  2428k|   0   241 |5228    10k|1.76 1.23 1.00|2.0   0   0|   0     0 |   0     0 | 18  289    9  105    0
Jul 19 15:28:42 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:42| 27   5  68   1   0|4352M  215M  195M 2977M|5088B 1773B|   0  1933k|   0   193 |6273    13k|1.76 1.23 1.00|1.0   0   0|   0     0 |   0     0 | 18  288    9   99    0
Jul 19 15:28:43 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:43|  9   2  87   1   0|4352M  215M  195M 2977M|  10k 4338B|   0  2692k|   0   270 |3059  5885 |1.70 1.22 1.00|  0   0 2.0|   0     0 |   0     0 | 18  287    9  101    0
Jul 19 15:28:44 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:44| 12   2  84   1   0|4353M  214M  195M 2977M|  30k   13k|   0  5515k|   0   400 |3370  6330 |1.70 1.22 1.00|  0   0   0|   0     0 |   0     0 | 18  287    9  102    0
Jul 19 15:28:45 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:45| 19   3  75   1   0|4353M  213M  195M 2977M|5421B 1623B|   0  1318k|   0   136 |3777  7263 |1.70 1.22 1.00|2.0   0   0|   0     0 |   0     0 | 18  289    9  105    0
Jul 19 15:28:46 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:46| 28   4  65   1   0|4354M  212M  195M 2977M|4500B 1616B|   0  3217k|   0   344 |5628    12k|1.70 1.22 1.00|1.0   0   0|   0     0 |   0     0 | 18  289    9  109    0
Jul 19 15:28:47 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:47| 11   2  84   1   0|4355M  212M  195M 2977M|  10k 4294B|   0  1969k|   0   214 |2983  5640 |1.70 1.22 1.00|1.0   0   0|   0     0 |   0     0 | 18  287    9  111    0
Jul 19 15:28:48 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:48| 11   3  83   1   0|4355M  211M  195M 2978M|  12k 4282B|   0  1867k|   0   196 |3466  6898 |1.56 1.20 1.00|  0   0   0|   0     0 |   0     0 | 18  287    9  106    0
Jul 19 15:28:49 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:49| 10   2  86   0   0|4355M  211M  195M 2978M|  12k 4353B|   0  1570k|   0   157 |2703  4847 |1.56 1.20 1.00|  0   0   0|   0     0 |   0     0 | 18  287    9  108    0
Jul 19 15:28:50 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:50|  9   2  87   1   0|4355M  211M  195M 2978M|  18k 8072B|   0  1954k|   0   243 |2850  5322 |1.56 1.20 1.00|1.0   0   0|   0     0 |   0     0 | 18  288    9  105    0
Jul 19 15:28:51 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:51|  6   2  92   1   0|4355M  210M  195M 2978M|  22k 9785B|   0  1308k|   0   111 |1984  3570 |1.56 1.20 1.00|  0   0   0|   0     0 |   0     0 | 18  288    9  105    0
Jul 19 15:28:52 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:52| 12   2  85   0   0|4356M  210M  195M 2978M|  13k 5195B|   0  1496k|   0   141 |2649  5017 |1.56 1.20 1.00|  0   0   0|   0     0 |   0     0 | 18  288    9   95    0
Jul 19 15:28:53 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:53|  7   2  89   1   0|4356M  209M  195M 2978M|6318B 1801B|   0  5906k|   0   427 |2649  5338 |1.43 1.18 0.99|2.0   0 2.0|   0     0 |   0     0 | 18  288    9   96    0
Jul 19 15:28:54 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:54|  3   1  94   1   0|4356M  209M  195M 2978M|  10k 4277B|   0   875k|   0  81.9 |1866  3405 |1.43 1.18 0.99|  0   0   0|   0     0 |   0     0 | 18  287    9   88    0
Jul 19 15:28:55 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:55| 11   1  84   1   0|4356M  209M  195M 2979M|9880B 4198B|   0  1316k|   0   154 |2853  5392 |1.43 1.18 0.99|  0   0   0|   0     0 |   0     0 | 18  287    9   89    0
Jul 19 15:28:56 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:56| 11   3  85   0   0|4357M  208M  195M 2979M|  43k   19k|   0  1621k|   0   148 |2749  4621 |1.43 1.18 0.99|  0   0 2.0|   0     0 |   0     0 | 18  289    9   89    0
Jul 19 15:28:57 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:57|  4   1  93   0   0|4357M  208M  195M 2979M|  13k 3924B|   0   936k|   0  96.0 |1563  2584 |1.43 1.18 0.99|1.0   0   0|   0     0 |   0     0 | 18  289    9   89    0
Jul 19 15:28:58 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:58|  5   1  93   1   0|4357M  208M  195M 2979M|  14k 3746B|   0   793k|   0  68.1 |1800  3065 |1.56 1.21 1.00|  0   0   0|   0     0 |   0     0 | 18  289    9   88    0
Jul 19 15:28:59 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:28:59|  6   2  91   0   0|4357M  208M  195M 2979M|  32k   15k|   0  7818k|   0   947 |2255  4094 |1.56 1.21 1.00|  0   0   0|   0     0 |   0     0 | 18  288    9   88    0
Jul 19 15:29:00 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:29:00| 12   2  83   1   0|4357M  208M  195M 2979M|  47k   21k|   0  1508k|   0   197 |3086  5603 |1.56 1.21 1.00|  0   0   0|   0     0 |   0     0 | 18  288    9   87    0
Jul 19 15:29:01 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:29:01| 11   3  86   0   0|4357M  208M  195M 2979M|  20k 1864B|   0   906k|   0  84.2 |2591  4845 |1.56 1.21 1.00|1.0   0   0|   0     0 |   0     0 | 18  289    9   83    0
Jul 19 15:29:02 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:29:02| 28   4  67   1   0|4357M  207M  195M 2979M|  31k 1640B|   0  2040k|   0   212 |5170    11k|1.56 1.21 1.00|2.0   0   0|   0     0 |   0     0 | 18  288    9   85    0
Jul 19 15:29:03 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:29:03|  8   1  88   1   0|4357M  207M  195M 2979M|  12k 4487B|   0  3442k|   0   221 |2769  5263 |1.60 1.23 1.01|  0   0 2.0|   0     0 |   0     0 | 18  287    9   80    0
Jul 19 15:29:04 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:29:04| 19   3  76   1   0|4358M  206M  195M 2980M|  27k   12k|   0  1872k|   0   208 |3973  7265 |1.60 1.23 1.01|  0   0   0|   0     0 |   0     0 | 18  288    9   82    0
Jul 19 15:29:05 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:29:05| 12   3  84   2   0|4357M  206M  195M 2980M|  25k   10k|   0  4837k|   0   323 |3195  5981 |1.60 1.23 1.01|1.0   0   0|   0     0 |   0     0 | 18  290    9   79    0
Jul 19 15:29:06 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:29:06| 30   5  63   0   0|4356M  207M  195M 2980M|6559B 1858B|   0  2809k|   0   242 |6090    14k|1.60 1.23 1.01|1.0   0  34|   0     0 |   0     0 | 18  288    9   82    0
Jul 19 15:29:07 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:29:07| 20   3  75   1   0|4356M  207M  195M 2981M|  15k 4458B|   0  2585k|   0   247 |4634  9509 |1.60 1.23 1.01|  0   0   0|   0     0 |   0     0 | 18  287    9   78    0
Jul 19 15:29:08 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:29:08| 11   3  85   1   0|4356M  207M  195M 2981M|9999B 1695B|  16k 2089k|1.00   245 |3317  6173 |1.71 1.26 1.02|  0   0   0|   0     0 |   0     0 | 18  288    9   79    0
Jul 19 15:29:09 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:29:09| 11   2  84   1   0|4356M  207M  195M 2981M|  27k   12k|   0  2181k|   0   250 |3035  5868 |1.71 1.26 1.02|  0   0   0|   0     0 |   0     0 | 18  288    9   79    0
Jul 19 15:29:10 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:29:10|  9   2  87   1   0|4356M  206M  195M 2981M|8367B 1943B|   0  1599k|   0   146 |2582  4804 |1.71 1.26 1.02|1.0   0   0|   0     0 |   0     0 | 18  287    9   82    0
Jul 19 15:29:11 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:29:11|  5   0  92   0   0|4356M  206M  195M 2981M|  10k 4290B|   0  1079k|   0  79.9 |1642  3071 |1.71 1.26 1.02|1.0   0   0|   0     0 |   0     0 | 18  288    9   82    0
Jul 19 15:29:12 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:29:12| 11   2  85   1   0|4356M  206M  195M 2981M|  29k   12k|   0  1480k|   0   169 |3141  5639 |1.71 1.26 1.02|1.0   0   0|   0     0 |   0     0 | 18  287    9   82    0
Jul 19 15:29:13 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:29:13| 23   4  71   2   0|4356M  206M  195M 2981M|4748B 1702B|   0  6091k|   0   488 |4911    10k|1.57 1.24 1.01|1.0   0 2.0|   0     0 |   0     0 | 18  288    9   85    0
Jul 19 15:29:14 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:29:14| 29   3  66   1   0|4356M  206M  195M 2982M|5024B 1693B|   0  2482k|   0   303 |5206    11k|1.57 1.24 1.01|1.0   0   0|   0     0 |   0     0 | 18  288    9   89    0
Jul 19 15:29:15 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:29:15| 24   5  68   1   0|4358M  204M  195M 2982M|9749B 3602B|   0  1690k|   0   169 |6835    13k|1.57 1.24 1.01|1.0   0   0|   0     0 |   0     0 | 18  290    9   90    0
Jul 19 15:29:16 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:29:16| 13   1  84   1   0|4358M  203M  195M 2982M|  28k   11k|  16k 1782k|1.00   213 |3541  6670 |1.57 1.24 1.01|  0   0   0|   0     0 |   0     0 | 18  287    9   91    0
Jul 19 15:29:17 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:29:17| 10   3  85   1   0|4358M  203M  195M 2982M|8832B 1693B|   0  1703k|   0   174 |2848  5363 |1.57 1.24 1.01|  0   0   0|   0     0 |   0     0 | 18  288    9   88    0
Jul 19 15:29:18 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:29:18| 13   2  81   1   0|4358M  203M  195M 2982M|  31k   13k|   0  2295k|   0   289 |3903  7180 |1.61 1.25 1.02|2.0   0   0|   0     0 |   0     0 | 18  287    9   89    0
Jul 19 15:29:19 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:29:19| 12   2  82   2   0|4359M  202M  195M 2983M|  11k 4181B|   0    14M|   0  1464 |3847  7277 |1.61 1.25 1.02|1.0   0   0|   0     0 |   0     0 | 18  287    9   87    0
Jul 19 15:29:20 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:29:20| 13   2  85   1   0|4359M  202M  195M 2983M|  18k 8069B|   0  1215k|   0   135 |2796  4913 |1.61 1.25 1.02|  0   0   0|   0     0 |   0     0 | 18  288    9   88    0
