May 26 16:39:54 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 26 16:39:55 ubuntu dstat.sh[64893]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 26 16:39:55 ubuntu dstat.sh[64893]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 26 16:53:30 ubuntu dstat.sh[64893]: 26-05 16:53:30| 13   2  82   1   0|5654M  149M  145M 1890M|5669B 2454B|   0  2191k|   0   238 |3991  5835 |1.10 1.07 0.97|  0   0 2.0|   0     0 |           | 18  312    0   58    1
May 26 16:53:31 ubuntu dstat.sh[64893]: 26-05 16:53:31|  8   2  87   1   0|5654M  149M  145M 1890M|5474B 2366B|   0  1585k|   0   149 |2848  3960 |1.10 1.07 0.97|  0   0   0|   0     0 |           | 18  312    0   52    1
May 26 16:53:32 ubuntu dstat.sh[64893]: 26-05 16:53:32| 13   3  83   1   0|5654M  149M  145M 1890M|  10k 3427B|   0  6270k|   0   445 |4171  6299 |1.10 1.07 0.97|  0   0 1.0|   0     0 |           | 18  312    0   55    1
May 26 16:53:33 ubuntu dstat.sh[64893]: 26-05 16:53:33|  9   2  86   0   0|5654M  149M  145M 1890M|5522B 1634B|  80k  961k|4.01  81.1 |2817  3757 |1.10 1.07 0.97|1.0   0   0|   0     0 |           | 18  313    0   55    1
May 26 16:53:34 ubuntu dstat.sh[64893]: 26-05 16:53:34| 13   3  80   2   0|5654M  149M  145M 1891M|4546B 1960B| 112k 3583k|5.99   389 |4539  6636 |1.10 1.07 0.97|  0   0 1.0|   0     0 |           | 18  312    0   55    1
May 26 16:53:35 ubuntu dstat.sh[64893]: 26-05 16:53:35|  4   2  93   1   0|5654M  149M  145M 1891M|  10k 3052B|   0   864k|   0  80.0 |1980  2812 |1.01 1.05 0.96|3.0   0   0|   0     0 |           | 18  313    0   49    1
May 26 16:53:36 ubuntu dstat.sh[64893]: 26-05 16:53:36| 25   6  64   2   0|5654M  148M  145M 1891M|6704B 1693B|  80k 3827k|5.02   516 |8969    14k|1.01 1.05 0.96|1.0   0 6.0|   0     0 |           | 18  313    0   49    1
May 26 16:53:37 ubuntu dstat.sh[64893]: 26-05 16:53:37| 25   5  64   2   0|5653M  148M  145M 1892M|4959B 1613B|  32k 5628k|1.99   564 |8978    14k|1.01 1.05 0.96|1.0   0   0|   0     0 |           | 18  313    0   50    1
May 26 16:53:38 ubuntu dstat.sh[64893]: 26-05 16:53:38| 24   5  68   2   0|5654M  147M  146M 1892M|4641B 1627B|  96k 7465k|5.02   497 |8078    12k|1.01 1.05 0.96|2.0   0   0|   0     0 |           | 18  313    0   52    1
May 26 16:53:39 ubuntu dstat.sh[64893]: 26-05 16:53:39| 13   3  80   1   0|5654M  147M  146M 1892M|5499B 2508B|  32k 7384k|1.99   419 |4317  6391 |1.01 1.05 0.96|1.0   0   0|   0     0 |           | 18  312    0   47    1
May 26 16:53:40 ubuntu dstat.sh[64893]: 26-05 16:53:40| 16   4  78   1   0|5653M  147M  146M 1893M|4900B 1910B| 616k 1921k|24.0   167 |4658  6522 |0.93 1.04 0.96|  0   0   0|   0     0 |           | 18  312    0   48    1
May 26 16:53:41 ubuntu dstat.sh[64893]: 26-05 16:53:41|  4   1  94   1   0|5653M  146M  146M 1893M|  10k 2952B|   0   907k|   0  84.3 |1757  2474 |0.93 1.04 0.96|3.0   0   0|   0     0 |           | 18  313    0   48    1
May 26 16:53:42 ubuntu dstat.sh[64893]: 26-05 16:53:42| 24   5  66   3   0|5653M  146M  146M 1893M|5689B 1362B|  96k 3740k|4.00   465 |7983    12k|0.93 1.04 0.96|  0 1.0 1.0|   0     0 |           | 18  313    0   48    1
May 26 16:53:43 ubuntu dstat.sh[64893]: 26-05 16:53:43| 24   5  67   1   0|5653M  145M  146M 1893M|4387B 1238B|  16k 4840k|1.00   299 |7456    11k|0.93 1.04 0.96|2.0   0   0|   0     0 |           | 18  313    0   49    1
May 26 16:53:44 ubuntu dstat.sh[64893]: 26-05 16:53:44| 23   4  71   2   0|5654M  144M  146M 1894M|4570B 2509B| 128k 2438k|5.01   263 |6519  9330 |0.93 1.04 0.96|  0   0   0|   0     0 |           | 18  312    0   48    1
May 26 16:53:45 ubuntu dstat.sh[64893]: 26-05 16:53:45|  8   2  87   1   0|5654M  144M  146M 1894M|5759B 1581B|   0  2488k|   0   218 |2931  4313 |0.86 1.02 0.95|1.0   0   0|   0     0 |           | 18  312    0   48    1
May 26 16:53:46 ubuntu dstat.sh[64893]: 26-05 16:53:46|  4   1  91   2   0|5654M  144M  146M 1894M|  14k 4577B|   0  5100k|   0   320 |2404  3651 |0.86 1.02 0.95|1.0   0   0|   0     0 |           | 18  313    0   48    1
May 26 16:53:47 ubuntu dstat.sh[64893]: 26-05 16:53:47|  4   1  93   1   0|5654M  144M  146M 1894M|8011B 2290B|   0   880k|   0  70.0 |1756  2417 |0.86 1.02 0.95|  0   0   0|   0     0 |           | 18  312    0   48    1
May 26 16:53:48 ubuntu dstat.sh[64893]: 26-05 16:53:48|  9   2  88   0   0|5654M  143M  146M 1894M|  10k 3039B|  16k  895k|1.00  68.0 |2441  3204 |0.86 1.02 0.95|  0   0   0|   0     0 |           | 18  312    0   43    1
May 26 16:53:49 ubuntu dstat.sh[64893]: 26-05 16:53:49|  6   1  91   1   0|5654M  143M  146M 1894M|  12k 3986B|  16k 1268k|1.00   104 |2055  2936 |0.86 1.02 0.95|  0   0   0|   0     0 |           | 18  312    0   43    1
May 26 16:53:50 ubuntu dstat.sh[64893]: 26-05 16:53:50| 12   2  85   0   0|5655M  142M  146M 1894M|  17k 4036B|  32k  928k|2.00  75.0 |2973  3708 |0.79 1.00 0.95|1.0   0   0|   0     0 |           | 18  312    0   44    1
May 26 16:53:51 ubuntu dstat.sh[64893]: 26-05 16:53:51| 12   3  84   1   0|5655M  142M  146M 1894M|  11k 2953B|  48k 1445k|3.01   160 |4300  6436 |0.79 1.00 0.95|1.0   0   0|   0     0 |           | 18  314    0   45    1
May 26 16:53:52 ubuntu dstat.sh[64893]: 26-05 16:53:52| 25   5  64   2   0|5655M  142M  146M 1895M|5139B 1753B|  16k 4330k|1.00   489 |8101    12k|0.79 1.00 0.95|2.0   0 1.0|   0     0 |           | 18  313    0   44    1
May 26 16:53:53 ubuntu dstat.sh[64893]: 26-05 16:53:53| 24   5  68   1   0|5655M  141M  146M 1895M|5183B 1627B|  96k 2190k|4.02   222 |7585    11k|0.79 1.00 0.95|1.0   0   0|   0     0 |           | 18  314    0   44    1
May 26 16:53:54 ubuntu dstat.sh[64893]: 26-05 16:53:54| 14   3  78   2   0|5655M  140M  147M 1895M|5697B 2574B|  16k 6892k|1.00   526 |5188  8307 |0.79 1.00 0.95|  0   0   0|   0     0 |           | 18  312    0   47    1
May 26 16:53:55 ubuntu dstat.sh[64893]: 26-05 16:53:55| 10   2  85   1   0|5655M  140M  147M 1896M|4950B 1966B|  48k 5502k|3.00   378 |3214  4344 |0.80 1.00 0.95|  0   0   0|   0     0 |           | 18  312    0   47    1
May 26 16:53:56 ubuntu dstat.sh[64893]: 26-05 16:53:56| 11   2  86   1   0|5656M  139M  147M 1896M|  11k 3049B|   0  1357k|   0   102 |2885  3670 |0.80 1.00 0.95|  0   0   0|   0     0 |           | 18  314    0   44    1
May 26 16:53:57 ubuntu dstat.sh[64893]: 26-05 16:53:57|  7   1  89   1   0|5656M  139M  147M 1896M|  10k 2726B|   0  1347k|   0   107 |2350  3263 |0.80 1.00 0.95|1.0 1.0   0|   0     0 |           | 18  314    0   44    2
May 26 16:53:58 ubuntu dstat.sh[64893]: 26-05 16:53:58| 26   5  64   2   0|5656M  139M  147M 1896M|5694B 1204B|  80k 3778k|5.02   436 |8338    13k|0.80 1.00 0.95|1.0   0   0|   0     0 |           | 18  315    0   45    1
May 26 16:53:59 ubuntu dstat.sh[64893]: 26-05 16:53:59| 24   5  66   1   0|5656M  138M  147M 1896M|4504B 1507B|  64k 3246k|3.99   307 |7674    11k|0.80 1.00 0.95|1.0   0   0|   0     0 |           | 18  315    0   45    1
May 26 16:54:00 ubuntu dstat.sh[64893]: 26-05 16:54:00| 23   5  68   1   0|5657M  137M  147M 1897M|4083B 2015B|  32k 2362k|2.00   246 |6485  8940 |0.82 1.00 0.95|  0   0   0|   0     0 |           | 18  314    0   42    1
May 26 16:54:01 ubuntu dstat.sh[64893]: 26-05 16:54:01|  8   2  88   1   0|5657M  137M  147M 1897M|5925B 1474B|   0  2234k|   0   160 |2557  3484 |0.82 1.00 0.95|6.0   0   0|   0     0 |           | 18  315    0   42    1
May 26 16:54:02 ubuntu dstat.sh[64893]: 26-05 16:54:02|  5   2  90   1   0|5658M  136M  147M 1897M|6143B 2262B|   0  5494k|   0   366 |2810  4455 |0.82 1.00 0.95|  0   0 1.0|   0     0 |           | 18  314    0   42    1
May 26 16:54:03 ubuntu dstat.sh[64893]: 26-05 16:54:03| 25   6  66   2   0|5657M  136M  147M 1897M|9337B 2546B|  80k 4218k|5.01   409 |7847    12k|0.82 1.00 0.95|2.0   0   0|   0     0 |           | 18  315    0   42    1
May 26 16:54:04 ubuntu dstat.sh[64893]: 26-05 16:54:04| 26   5  66   2   0|5658M  136M  147M 1897M|6065B 1637B|   0  3162k|   0   315 |7791    11k|0.82 1.00 0.95|1.0   0   0|   0     0 |           | 18  315    0   42    1
May 26 16:54:05 ubuntu dstat.sh[64893]: 26-05 16:54:05| 24   5  68   1   0|5658M  135M  147M 1898M|4849B 1411B|  16k 2583k|1.00   215 |7063  9992 |0.83 1.00 0.95|1.0   0   0|   0     0 |           | 18  315    0   44    1
May 26 16:54:06 ubuntu dstat.sh[64893]: 26-05 16:54:06| 27   6  64   3   0|5659M  134M  148M 1898M|4956B 1188B|  16k 3861k|1.00   479 |8503    13k|0.83 1.00 0.95|1.0   0   0|   0     0 |           | 18  315    0   44    1
May 26 16:54:07 ubuntu dstat.sh[64893]: 26-05 16:54:07| 24   5  68   1   0|5660M  132M  148M 1898M|4844B 1516B|  32k 2157k|1.00   194 |7580    10k|0.83 1.00 0.95|1.0   0   0|   0     0 |           | 18  315    0   44    1
May 26 16:54:08 ubuntu dstat.sh[64893]: 26-05 16:54:08| 15   4  75   3   0|5660M  132M  148M 1898M|6062B 2574B|  48k 8869k|2.99   678 |5822  9076 |0.83 1.00 0.95|  0   0   0|   0     0 |           | 18  314    0   42    1
May 26 16:54:09 ubuntu dstat.sh[64893]: 26-05 16:54:09| 12   1  84   1   0|5660M  132M  148M 1898M|6751B 2520B|   0  1524k|   0   173 |3307  4437 |0.83 1.00 0.95|  0   0   0|   0     0 |           | 18  314    0   42    1
May 26 16:54:10 ubuntu dstat.sh[64893]: 26-05 16:54:10|  9   2  87   1   0|5660M  132M  148M 1898M|5650B 1573B|  48k 5680k|2.01   344 |3206  4378 |0.85 1.00 0.95|1.0   0   0|   0     0 |           | 18  315    0   43    1
May 26 16:54:11 ubuntu dstat.sh[64893]: 26-05 16:54:11|  4   1  92   0   0|5660M  132M  148M 1899M|6664B 2074B|   0  1147k|   0   108 |2178  3265 |0.85 1.00 0.95|  0   0   0|   0     0 |           | 18  314    0   44    1
May 26 16:54:12 ubuntu dstat.sh[64893]: 26-05 16:54:12| 13   2  82   1   0|5662M  129M  148M 1899M|5601B 2430B|   0  1228k|   0   120 |3344  4379 |0.85 1.00 0.95|  0   0 4.0|   0     0 |           | 18  314    0   41    1
May 26 16:54:13 ubuntu dstat.sh[64893]: 26-05 16:54:13| 18   4  75   1   0|5662M  129M  148M 1899M|9952B 2654B|  64k 2387k|2.00   294 |5998  9200 |0.85 1.00 0.95|2.0   0 2.0|   0     0 |           | 18  315    0   43    1
May 26 16:54:14 ubuntu dstat.sh[64893]: 26-05 16:54:14| 27   4  64   2   0|5662M  129M  148M 1899M|4192B 1510B|   0  5947k|   0   445 |7954    12k|0.85 1.00 0.95|2.0   0 2.0|   0     0 |           | 18  315    0   44    1
May 26 16:54:15 ubuntu dstat.sh[64893]: 26-05 16:54:15| 25   5  68   1   0|5663M  127M  148M 1899M|4829B 1571B|   0  2015k|   0   183 |7221    10k|0.86 1.00 0.95|3.0   0   0|   0     0 |           | 18  315    0   45    1
May 26 16:54:16 ubuntu dstat.sh[64893]: 26-05 16:54:16| 26   8  62   1   0|5670M  166M  136M 1867M|6514B 2503B|  96k 7542k|5.00   546 |7541    18k|0.86 1.00 0.95|  0   0  36|   0     0 |           | 18  314    0   40    1
May 26 16:54:17 ubuntu dstat.sh[64893]: 26-05 16:54:17|  7   1  90   0   0|5669M  167M  136M 1867M|4800B 1956B|   0   960k|   0  67.7 |2210  3072 |0.86 1.00 0.95|  0   0   0|   0     0 |           | 18  314    0   40    1
May 26 16:54:18 ubuntu dstat.sh[64893]: 26-05 16:54:18|  8   2  88   1   0|5667M  170M  136M 1867M|  11k 2956B|  16k 1569k|1.00   141 |2963  4179 |0.86 1.00 0.95|3.0   0   0|   0     0 |           | 18  315    0   40    1
May 26 16:54:19 ubuntu dstat.sh[64893]: 26-05 16:54:19| 24   6  66   2   0|5666M  170M  136M 1867M|4623B 1514B|  64k 3128k|2.00   359 |7749    12k|0.86 1.00 0.95|1.0   0   0|   0     0 |           | 18  315    0   41    1
May 26 16:54:20 ubuntu dstat.sh[64893]: 26-05 16:54:20| 25   5  64   2   0|5666M  170M  136M 1867M|4850B 1510B|  16k 5092k|1.00   580 |8524    13k|0.87 1.00 0.95|1.0   0   0|   0     0 |           | 18  315    0   38    1
May 26 16:54:21 ubuntu dstat.sh[64893]: 26-05 16:54:21| 25   5  68   1   0|5666M  169M  137M 1868M|5253B 1585B|   0  2032k|   0   196 |7325    10k|0.87 1.00 0.95|2.0   0   0|   0     0 |           | 18  314    0   39    2
May 26 16:54:22 ubuntu dstat.sh[64893]: 26-05 16:54:22| 16   5  73   2   0|5667M  168M  137M 1868M|6191B 2427B|  48k 8344k|1.99   645 |6247  9537 |0.87 1.00 0.95|  0   0 1.0|   0     0 |           | 18  314    0   40    1
May 26 16:54:23 ubuntu dstat.sh[64893]: 26-05 16:54:23| 10   2  87   1   0|5667M  168M  137M 1868M|4526B 1806B|   0  1293k|   0   149 |2787  4107 |0.87 1.00 0.95|  0   0   0|   0     0 |           | 18  314    0   40    1
May 26 16:54:24 ubuntu dstat.sh[64893]: 26-05 16:54:24|  7   1  89   0   0|5667M  168M  137M 1868M|  10k 2938B|   0  1707k|   0  78.0 |2433  3130 |0.87 1.00 0.95|  0   0   0|   0     0 |           | 18  314    0   40    1
May 26 16:54:25 ubuntu dstat.sh[64893]: 26-05 16:54:25|  6   2  91   1   0|5667M  168M  137M 1868M|  11k 2910B|   0  1420k|   0   130 |2403  3368 |0.96 1.02 0.96|1.0   0   0|   0     0 |           | 18  315    0   40    1
May 26 16:54:26 ubuntu dstat.sh[64893]: 26-05 16:54:26| 24   5  67   2   0|5667M  167M  137M 1868M|4491B 1562B|   0  6897k|   0   539 |7228    10k|0.96 1.02 0.96|1.0   0   0|   0     0 |           | 18  315    0   42    1
May 26 16:54:27 ubuntu dstat.sh[64893]: 26-05 16:54:27| 25   6  63   3   0|5667M  167M  137M 1869M|4574B 1625B|   0  4237k|   0   485 |8022    12k|0.96 1.02 0.96|1.0   0   0|   0     0 |           | 18  315    0   42    1
May 26 16:54:28 ubuntu dstat.sh[64893]: 26-05 16:54:28| 24   6  68   1   0|5668M  166M  137M 1869M|4382B 1617B|   0  2352k|   0   223 |7633    11k|0.96 1.02 0.96|1.0   0   0|   0     0 |           | 18  315    0   43    1
May 26 16:54:29 ubuntu dstat.sh[64893]: 26-05 16:54:29| 24   4  66   2   0|5669M  164M  137M 1869M|4715B 1632B|  80k 7216k|2.00   545 |7599    11k|0.96 1.02 0.96|1.0   0   0|   0     0 |           | 18  315    0   43    1
May 26 16:54:30 ubuntu dstat.sh[64893]: 26-05 16:54:30| 25   6  65   3   0|5669M  164M  137M 1870M|4945B 1625B|  32k 4670k|2.01   499 |8428    13k|0.97 1.02 0.96|1.0   0 2.0|   0     0 |           | 18  315    0   43    1
May 26 16:54:31 ubuntu dstat.sh[64893]: 26-05 16:54:31| 25   5  67   1   0|5669M  164M  137M 1870M|5116B 1612B|   0  1901k|   0   167 |7432    11k|0.97 1.02 0.96|1.0   0   0|   0     0 |           | 18  315    0   45    1
May 26 16:54:32 ubuntu dstat.sh[64893]: 26-05 16:54:32| 26   5  65   2   0|5669M  163M  137M 1871M|4427B 1563B|  16k 3457k|1.00   390 |8238    12k|0.97 1.02 0.96|7.0   0 1.0|   0     0 |           | 18  315    0   46    1
May 26 16:54:33 ubuntu dstat.sh[64893]: 26-05 16:54:33| 26   6  65   2   0|5670M  161M  137M 1871M|4476B 1513B|   0  3859k|   0   352 |8111    12k|0.97 1.02 0.96|3.0   0   0|   0     0 |           | 18  315    0   40    1
May 26 16:54:34 ubuntu dstat.sh[64893]: 26-05 16:54:34| 25   4  66   2   0|5670M  161M  137M 1871M|4239B 1563B|   0  7716k|   0   495 |7352    11k|0.97 1.02 0.96|2.0   0   0|   0     0 |           | 18  315    0   42    1
May 26 16:54:35 ubuntu dstat.sh[64893]: 26-05 16:54:35| 26   4  64   2   0|5669M  161M  137M 1872M|4587B 1552B|   0  4875k|   0   473 |8029    12k|0.97 1.02 0.96|1.0   0   0|   0     0 |           | 18  315    0   43    1
May 26 16:54:36 ubuntu dstat.sh[64893]: 26-05 16:54:36| 26   5  66   1   0|5671M  159M  137M 1872M|4938B 1632B|   0  2428k|   0   244 |8190    12k|0.97 1.02 0.96|1.0   0 6.0|   0     0 |           | 18  315    0   46    1
May 26 16:54:37 ubuntu dstat.sh[64893]: 26-05 16:54:37| 15   3  78   1   0|5671M  159M  138M 1872M|6125B 2517B|   0  3123k|   0   295 |4933  7336 |0.97 1.02 0.96|  0   0   0|   0     0 |           | 18  314    0   45    1
May 26 16:54:38 ubuntu dstat.sh[64893]: 26-05 16:54:38| 11   3  84   1   0|5671M  159M  138M 1872M|5838B 2474B|   0  2057k|   0   199 |3575  5196 |0.97 1.02 0.96|1.0 1.0   0|   0     0 |           | 18  314    0   46    1
May 26 16:54:39 ubuntu dstat.sh[64893]: 26-05 16:54:39| 12   2  84   1   0|5671M  159M  138M 1872M|4465B 1506B|  48k 1889k|2.99   189 |3452  5067 |0.97 1.02 0.96|1.0   0   0|   0     0 |           | 18  314    0   47    1
May 26 16:54:40 ubuntu dstat.sh[64893]: 26-05 16:54:40|  5   2  89   2   0|5671M  159M  138M 1872M|5830B 2471B|   0  6207k|   0   415 |2989  4770 |0.89 1.00 0.95|1.0   0   0|   0     0 |           | 18  316    0   47    1
May 26 16:54:41 ubuntu dstat.sh[64893]: 26-05 16:54:41| 10   2  85   1   0|5671M  158M  138M 1873M|5866B 2380B|  16k 7140k|1.00   404 |3602  5244 |0.89 1.00 0.95|  0   0   0|   0     0 |           | 18  314    0   44    1
May 26 16:54:42 ubuntu dstat.sh[64893]: 26-05 16:54:42| 12   2  83   1   0|5672M  157M  138M 1873M|6916B 3133B|  32k 1673k|1.00   201 |3783  5414 |0.89 1.00 0.95|  0   0 1.0|   0     0 |           | 18  314    0   44    1
May 26 16:54:43 ubuntu dstat.sh[64893]: 26-05 16:54:43|  8   2  88   0   0|5672M  156M  138M 1873M|  17k 5620B|   0  1068k|   0  94.0 |2499  3398 |0.89 1.00 0.95|2.0   0   0|   0     0 |           | 18  315    0   44    1
May 26 16:54:44 ubuntu dstat.sh[64893]: 26-05 16:54:44|  8   2  89   1   0|5672M  156M  138M 1873M|  13k 3527B|   0  1849k|   0   134 |2960  4213 |0.89 1.00 0.95|  0   0   0|   0     0 |           | 18  315    0   44    1
May 26 16:54:45 ubuntu dstat.sh[64893]: 26-05 16:54:45|  9   2  87   1   0|5672M  156M  138M 1873M|  11k 2999B|   0  1333k|   0   145 |3477  5245 |0.98 1.02 0.96|4.0   0   0|   0     0 |           | 18  316    0   42    1
May 26 16:54:46 ubuntu dstat.sh[64893]: 26-05 16:54:46| 27   5  64   3   0|5673M  155M  138M 1873M|4952B 1691B|   0  5094k|   0   565 |9127    14k|0.98 1.02 0.96|1.0   0   0|   0     0 |           | 18  316    0   42    1
May 26 16:54:47 ubuntu dstat.sh[64893]: 26-05 16:54:47| 26   5  66   2   0|5673M  154M  139M 1874M|4320B 1568B|   0  2967k|   0   327 |8371    13k|0.98 1.02 0.96|2.0   0   0|   0     0 |           | 18  316    0   44    1
May 26 16:54:48 ubuntu dstat.sh[64893]: 26-05 16:54:48| 25   5  66   2   0|5673M  153M  139M 1874M|4813B 1598B|   0  7545k|   0   555 |8927    14k|0.98 1.02 0.96|1.0   0   0|   0     0 |           | 18  316    0   44    1
May 26 16:54:49 ubuntu dstat.sh[64893]: 26-05 16:54:49| 23   5  69   2   0|5676M  150M  139M 1874M|4047B 2419B|   0  3217k|   0   334 |7527    11k|0.98 1.02 0.96|  0   0   0|   0     0 |           | 18  315    0   45    1
May 26 16:54:50 ubuntu dstat.sh[64893]: 26-05 16:54:50|  7   1  89   1   0|5676M  150M  139M 1874M|9593B 3202B|   0  2049k|   0   195 |2789  4248 |0.90 1.00 0.95|  0   0   0|   0     0 |           | 18  315    0   45    1
May 26 16:54:51 ubuntu dstat.sh[64893]: 26-05 16:54:51|  4   1  93   1   0|5676M  150M  139M 1875M|7958B 1752B|   0  1252k|   0  84.0 |1890  2649 |0.90 1.00 0.95|1.0   0   0|   0     0 |           | 18  316    0   45    1
May 26 16:54:52 ubuntu dstat.sh[64893]: 26-05 16:54:52| 13   2  81   1   0|5676M  150M  139M 1875M|6450B 1920B|   0  2435k|   0   254 |4413  6457 |0.90 1.00 0.95|  0   0 1.0|   0     0 |           | 18  315    0   46    1
May 26 16:54:53 ubuntu dstat.sh[64893]: 26-05 16:54:53|  7   1  88   1   0|5676M  150M  139M 1875M|6373B 2427B|   0  1386k|   0   141 |2659  3874 |0.90 1.00 0.95|  0   0   0|   0     0 |           | 18  315    0   43    1
May 26 16:54:54 ubuntu dstat.sh[64893]: 26-05 16:54:54| 12   3  80   2   0|5676M  150M  139M 1875M|  10k 2492B|   0  7030k|   0   504 |5219  8133 |0.90 1.00 0.95|1.0   0   0|   0     0 |           | 18  316    0   44    1
May 26 16:54:55 ubuntu dstat.sh[64893]: 26-05 16:54:55| 25   5  67   1   0|5675M  150M  139M 1875M|4606B 1464B|   0  2923k|   0   222 |7058  9725 |0.99 1.02 0.96|3.0   0   0|   0     0 |           | 18  316    0   45    1
May 26 16:54:56 ubuntu dstat.sh[64893]: 26-05 16:54:56| 25   5  66   1   0|5676M  149M  139M 1875M|5226B 1613B|   0  3275k|   0   362 |8027    12k|0.99 1.02 0.96|1.0   0   0|   0     0 |           | 18  316    0   45    1
May 26 16:54:57 ubuntu dstat.sh[64893]: 26-05 16:54:57| 24   5  66   1   0|5677M  148M  139M 1876M|4827B 2337B|  16k 7324k|1.00   544 |7777    11k|0.99 1.02 0.96|  0   0   0|   0     0 |           | 18  315    0   43    1
May 26 16:54:58 ubuntu dstat.sh[64893]: 26-05 16:54:58|  5   1  92   1   0|5677M  148M  139M 1876M|5563B 1526B|   0  1650k|   0   121 |2024  2999 |0.99 1.02 0.96|2.0   0   0|   0     0 |           | 18  316    0   43    1
May 26 16:54:59 ubuntu dstat.sh[64893]: 26-05 16:54:59|  8   1  88   1   0|5677M  148M  139M 1876M|  12k 3523B|   0  1891k|   0   165 |3127  4528 |0.99 1.02 0.96|  0   0   0|   0     0 |           | 18  315    0   43    1
May 26 16:55:00 ubuntu dstat.sh[64893]: 26-05 16:55:00| 22   5  68   3   0|5677M  148M  139M 1876M|4938B 1626B|   0  7816k|   0   620 |7904    12k|0.91 1.00 0.95|3.0   0   0|   0     0 |           | 18  316    0   43    1
May 26 16:55:01 ubuntu dstat.sh[64893]: 26-05 16:55:01| 25   5  65   2   0|5677M  147M  139M 1876M|5333B 1613B|  32k 3696k|1.00   346 |7578    11k|0.91 1.00 0.95|5.0   0   0|   0     0 |           | 18  317    0   40    1
May 26 16:55:02 ubuntu dstat.sh[64893]: 26-05 16:55:02| 11   4  83   2   0|5678M  146M  139M 1877M|6057B 2461B|  12k 3054k|1.00   283 |4041  6087 |0.91 1.00 0.95|  0   0 4.0|   0     0 |           | 18  315    0   42    1
May 26 16:55:03 ubuntu dstat.sh[64893]: 26-05 16:55:03|  7   2  89   1   0|5678M  146M  139M 1877M|5959B 2450B|   0  1945k|   0   192 |2763  4179 |0.91 1.00 0.95|  0   0   0|   0     0 |           | 18  315    0   44    1
May 26 16:55:04 ubuntu dstat.sh[64893]: 26-05 16:55:04|  5   1  91   1   0|5678M  146M  140M 1877M|6389B 2501B|   0  1708k|   0   159 |2531  3757 |0.91 1.00 0.95|  0   0   0|   0     0 |           | 18  315    0   46    1
May 26 16:55:05 ubuntu dstat.sh[64893]: 26-05 16:55:05|  9   8  81   1   0|5683M  140M  140M 1877M|7804B 2557B| 378k 1840k|13.1   167 |4333  5507 |0.84 0.98 0.95|4.0   0 181|   0     0 |           | 18  315    0   44    1
May 26 16:55:06 ubuntu dstat.sh[64893]: 26-05 16:55:06|  5   6  86   0   0|5688M  135M  140M 1877M|5761B 2073B|  28k 1755k|1.99   121 |3173  3875 |0.84 0.98 0.95|  0   0 152|   0     0 |           | 18  315    0   44    1
May 26 16:55:07 ubuntu dstat.sh[64893]: 26-05 16:55:07| 10   2  84   1   0|5687M  135M  140M 1877M|6068B 1879B|   0  1518k|   0   173 |3384  4835 |0.84 0.98 0.95|3.0   0   0|   0     0 |           | 18  316    0   44    1
May 26 16:55:08 ubuntu dstat.sh[64893]: 26-05 16:55:08|  9   1  86   1   0|5687M  135M  140M 1878M|  12k 3585B|  32k 1539k|1.99   163 |3334  4812 |0.84 0.98 0.95|  0   0 1.0|   0     0 |           | 18  315    0   45    1
May 26 16:55:09 ubuntu dstat.sh[64893]: 26-05 16:55:09|  8   2  85   2   0|5687M  135M  140M 1878M|6819B 2338B|  64k 6918k|1.00   451 |3762  5688 |0.84 0.98 0.95|  0   0   0|   0     0 |           | 18  315    0   46    1
May 26 16:55:10 ubuntu dstat.sh[64893]: 26-05 16:55:10| 12   2  82   1   0|5687M  135M  140M 1878M|6817B 2475B|   0  2354k|   0   190 |3883  5524 |0.77 0.97 0.94|  0   0   0|   0     0 |           | 18  315    0   46    1
May 26 16:55:11 ubuntu dstat.sh[64893]: 26-05 16:55:11|  6   1  90   0   0|5687M  135M  140M 1878M|7522B 2319B|   0  1007k|   0  91.9 |2280  3135 |0.77 0.97 0.94|  0   0   0|   0     0 |           | 18  315    0   46    1
May 26 16:55:12 ubuntu dstat.sh[64893]: 26-05 16:55:12|  4   1  93   1   0|5687M  135M  140M 1878M|  17k 4349B|   0   753k|   0  59.1 |1708  2274 |0.77 0.97 0.94|  0   0 1.0|   0     0 |           | 18  315    0   47    1
May 26 16:55:13 ubuntu dstat.sh[64893]: 26-05 16:55:13|  4   1  94   0   0|5687M  135M  140M 1878M|7022B 2037B|   0   524k|   0  25.0 |1281  1689 |0.77 0.97 0.94|  0   0 1.0|   0     0 |           | 18  315    0   47    1
May 26 16:55:14 ubuntu dstat.sh[64893]: 26-05 16:55:14|  4   1  93   0   0|5687M  135M  140M 1878M|8558B 3067B|   0   544k|   0  37.0 |1459  1870 |0.77 0.97 0.94|  0   0 1.0|   0     0 |           | 18  315    0   43    1
