Jul 08 16:15:14 jammy-provider-cloud-0000007310 systemd[1]: Started Devstack devstack@dstat.service.
Jul 08 16:15:14 jammy-provider-cloud-0000007310 dstat.sh[57438]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 08 16:15:14 jammy-provider-cloud-0000007310 dstat.sh[57438]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 08 16:27:11 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:11|  7   1  89   1   0|4318M  294M  201M 2929M|8871B 1631B|   0  1487k|   0   153 |2015  3681 |0.73 0.96 0.86|2.0   0   0|   0     0 |   0     0 | 18  294    7  109    0
Jul 08 16:27:12 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:12| 11   2  85   1   0|4318M  293M  201M 2930M|  10k 4515B|   0  1753k|   0   209 |2917  5326 |0.67 0.94 0.86|1.0   0   0|   0     0 |   0     0 | 18  293    7  109    0
Jul 08 16:27:13 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:13| 13   2  82   1   0|4319M  291M  201M 2930M|9840B 4354B|   0  1739k|   0   207 |3121  5691 |0.67 0.94 0.86|1.0   0 2.0|   0     0 |   0     0 | 18  293    7  111    0
Jul 08 16:27:14 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:14| 13   2  83   1   0|4320M  291M  201M 2930M|  11k 4419B|   0  1535k|   0   158 |2702  5072 |0.67 0.94 0.86|3.0   0   0|   0     0 |   0     0 | 18  293    7  111    0
Jul 08 16:27:15 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:15| 10   3  84   2   0|4320M  291M  201M 2930M|5793B 1511B|   0    11M|   0   939 |3138  5588 |0.67 0.94 0.86|5.0   0   0|   0     0 |   0     0 | 18  294    7  112    0
Jul 08 16:27:16 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:16| 15   3  79   1   0|4326M  285M  201M 2930M|  28k   13k|   0  1295k|   0   134 |3284  7433 |0.67 0.94 0.86|2.0   0  34|   0     0 |   0     0 | 18  293    7  109    0
Jul 08 16:27:17 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:17| 11   2  84   1   0|4326M  285M  201M 2930M|  28k   13k|   0  1364k|   0   163 |3025  5345 |0.62 0.93 0.85|1.0   0   0|   0     0 |   0     0 | 18  293    7  110    0
Jul 08 16:27:18 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:18| 12   2  84   1   0|4326M  284M  201M 2930M|  28k   12k|   0  1156k|   0   136 |2753  4991 |0.62 0.93 0.85|2.0   0   0|   0     0 |   0     0 | 18  294    7  102    0
Jul 08 16:27:19 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:19| 11   3  85   1   0|4326M  284M  201M 2931M|  22k 7827B|   0  1554k|   0   187 |2983  5616 |0.62 0.93 0.85|1.0   0   0|   0     0 |   0     0 | 18  294    7  102    0
Jul 08 16:27:20 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:20|  9   2  87   1   0|4326M  284M  201M 2931M|  18k 7024B|   0  1087k|   0   109 |2593  4935 |0.62 0.93 0.85|2.0   0   0|   0     0 |   0     0 | 18  294    7  102    0
Jul 08 16:27:21 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:21| 28   4  66   1   0|4326M  284M  201M 2931M|  11k 1528B|   0  2482k|   0   275 |4381  9578 |0.62 0.93 0.85|2.0   0   0|   0     0 |   0     0 | 18  294    7  100    0
Jul 08 16:27:22 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:22| 26   4  68   1   0|4327M  282M  201M 2931M|  20k 1453B|  96k 2891k|4.98   273 |5267    12k|0.65 0.93 0.85|2.0   0   0|   0     0 |   0     0 | 18  293    8  100    0
Jul 08 16:27:23 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:23| 25   4  68   1   0|4327M  282M  201M 2932M|5815B 1637B|   0  6258k|   0   532 |6458    14k|0.65 0.93 0.85|3.0   0 2.0|   0     0 |   0     0 | 18  296    7  101    0
Jul 08 16:27:24 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:24| 28   3  66   1   0|4327M  281M  201M 2932M|8100B 1567B|   0  3163k|   0   325 |5058    11k|0.65 0.93 0.85|3.0   0   0|   0     0 |   0     0 | 18  294    7  105    0
Jul 08 16:27:25 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:25| 24   4  70   1   0|4328M  280M  201M 2933M|9632B 4113B|   0  2532k|   0   259 |5892    12k|0.65 0.93 0.85|1.0   0   0|   0     0 |   0     0 | 18  294    7  103    0
Jul 08 16:27:26 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:26|  7   2  89   1   0|4329M  279M  201M 2933M|7064B 1935B|   0  2174k|   0   168 |2235  4228 |0.65 0.93 0.85|2.0   0   0|   0     0 |   0     0 | 18  293    6  104    0
Jul 08 16:27:27 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:27|  2   1  94   0   0|4328M  279M  201M 2933M|  12k 4357B|   0  1206k|   0  95.6 |1802  3149 |0.60 0.91 0.85|2.0   0   0|   0     0 |   0     0 | 18  294    6   99    0
Jul 08 16:27:28 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:28| 10   2  85   0   0|4329M  278M  201M 2933M|9582B 4183B|   0  1666k|   0   168 |2920  5290 |0.60 0.91 0.85|3.0   0   0|   0     0 |   0     0 | 18  293    6  101    0
Jul 08 16:27:29 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:29|  9   2  86   1   0|4329M  278M  201M 2934M|  11k 3836B|   0  7426k|   0   810 |3085  4734 |0.60 0.91 0.85|1.0   0 2.0|   0     0 |   0     0 | 18  293    6   98    0
Jul 08 16:27:30 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:30|  9   2  87   1   0|4329M  278M  201M 2934M|9066B 3921B|   0  1345k|   0   148 |2641  4879 |0.60 0.91 0.85|1.0   0   0|   0     0 |   0     0 | 18  293    6  100    0
Jul 08 16:27:31 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:31|  9   2  87   1   0|4329M  278M  201M 2934M|9403B 3776B|   0  5037k|   0   341 |2786  5358 |0.60 0.91 0.85|3.0 1.0   0|   0     0 |   0     0 | 18  292    6   99    0
Jul 08 16:27:32 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:32|  9   4  86   0   0|4329M  278M  201M 2934M|7361B 1514B|   0   869k|   0  87.1 |2896  5541 |0.63 0.91 0.85|3.0 1.0   0|   0     0 |   0     0 | 18  293    6   99    0
Jul 08 16:27:33 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:33|  7   2  90   0   0|4329M  277M  201M 2934M|  47k 4352B|   0   751k|   0  72.9 |2198  3504 |0.63 0.91 0.85|1.0   0 2.0|   0     0 |   0     0 | 18  292    6   96    0
Jul 08 16:27:34 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:34| 11   2  86   1   0|4329M  277M  201M 2934M|7605B 3150B|   0  1344k|   0   148 |2586  4707 |0.63 0.91 0.85|1.0   0   0|   0     0 |   0     0 | 18  292    6   96    0
Jul 08 16:27:35 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:35| 12   4  83   1   0|4330M  276M  201M 2934M|9298B 4008B|   0  1626k|   0   181 |3375  5690 |0.63 0.91 0.85|1.0   0 1.0|   0     0 |   0     0 | 18  292    7   92    0
Jul 08 16:27:36 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:36|  8   1  89   0   0|4330M  276M  201M 2935M|8458B 3917B|   0   948k|   0  95.0 |2008  3635 |0.63 0.91 0.85|1.0   0   0|   0     0 |   0     0 | 18  292    7   93    0
Jul 08 16:27:37 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:37| 12   3  84   1   0|4330M  276M  201M 2935M|  12k 3580B|   0  1334k|   0   140 |2952  5398 |0.58 0.90 0.84|1.0   0   0|   0     0 |   0     0 | 18  292    7   90    0
Jul 08 16:27:38 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:38|  7   2  90   0   0|4330M  276M  201M 2935M|9596B 3843B|   0   878k|   0  84.8 |1891  3401 |0.58 0.90 0.84|2.0   0   0|   0     0 |   0     0 | 18  292    7   90    0
Jul 08 16:27:39 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:39|  6   1  90   1   0|4330M  276M  201M 2935M|  24k   11k|   0  1172k|   0   129 |2415  4138 |0.58 0.90 0.84|2.0   0   0|   0     0 |   0     0 | 18  293    7   87    0
Jul 08 16:27:40 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:40| 29   4  65   1   0|4330M  275M  201M 2935M|8026B 1655B|   0  2043k|   0   269 |4884    10k|0.58 0.90 0.84|2.0   0   0|   0     0 |   0     0 | 18  294    7   90    0
Jul 08 16:27:41 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:41| 25   5  67   1   0|4332M  274M  201M 2935M|4662B 1764B|   0  6914k|   0   412 |5899    13k|0.58 0.90 0.84|2.0   0   0|   0     0 |   0     0 | 18  293    7   90    1
Jul 08 16:27:42 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:42| 14   2  81   1   0|4332M  273M  201M 2936M|7013B 1613B|  16k 2959k|1.00   309 |3658  6898 |0.53 0.88 0.84|1.0   0   0|   0     0 |   0     0 | 18  292    7   92    0
Jul 08 16:27:43 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:43| 15   2  81   1   0|4332M  273M  201M 2936M|4994B 1932B|   0  1912k|   0   247 |3712  7101 |0.53 0.88 0.84|1.0   0 2.0|   0     0 |   0     0 | 18  292    7   90    0
Jul 08 16:27:44 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:44|  7   1  91   0   0|4332M  273M  201M 2936M|4531B 1573B|   0   631k|   0  44.2 |1643  2846 |0.53 0.88 0.84|1.0   0   0|   0     0 |   0     0 | 18  293    7   90    0
Jul 08 16:27:45 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:45| 28   4  65   1   0|4332M  272M  201M 2936M|4146B 1512B|   0  2756k|   0   335 |5763    12k|0.53 0.88 0.84|1.0   0   0|   0     0 |   0     0 | 18  294    7   89    0
Jul 08 16:27:46 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:46| 27   4  68   1   0|4334M  270M  201M 2936M|4390B 1562B|   0  8782k|   0   923 |6043    12k|0.53 0.88 0.84|2.0   0   0|   0     0 |   0     0 | 18  293    7   91    0
Jul 08 16:27:47 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:47| 28   4  67   1   0|4334M  270M  201M 2937M|5001B 1511B|   0  2315k|   0   258 |5341    10k|0.65 0.90 0.84|3.0   0   0|   0     0 |   0     0 | 18  294    7   96    0
Jul 08 16:27:48 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:48| 27   4  67   1   0|4335M  269M  201M 2937M|6317B 1461B|   0  6151k|   0   448 |5660    12k|0.65 0.90 0.84|2.0   0   0|   0     0 |   0     0 | 18  293    7   99    0
Jul 08 16:27:49 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:49| 13   2  83   1   0|4335M  269M  201M 2937M|  11k 1561B|   0  2014k|   0   132 |3462  6237 |0.65 0.90 0.84|1.0   0   0|   0     0 |   0     0 | 18  293    7   93    0
Jul 08 16:27:50 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:50| 16   3  79   1   0|4335M  269M  201M 2937M|5539B 1516B|   0  1275k|   0   150 |3641  7118 |0.65 0.90 0.84|2.0   0   0|   0     0 |   0     0 | 18  294    7   94    0
Jul 08 16:27:51 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:51| 27   3  68   1   0|4335M  268M  201M 2938M|4431B 1608B|   0  2070k|   0   232 |4618    10k|0.65 0.90 0.84|2.0   0   0|   0     0 |   0     0 | 18  293    7   98    0
Jul 08 16:27:52 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:52| 25   4  68   1   0|4336M  267M  201M 2938M|5600B 1456B|   0  2326k|   0   253 |5284    11k|0.68 0.90 0.85|1.0 1.0   0|   0     0 |   0     0 | 18  293    7  101    0
Jul 08 16:27:53 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:53| 28   3  67   2   0|4337M  266M  201M 2938M|4901B 1548B|   0  2660k|   0   314 |5484    11k|0.68 0.90 0.85|1.0   0 2.0|   0     0 |   0     0 | 18  294    7   98    0
Jul 08 16:27:54 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:54| 26   4  68   1   0|4337M  265M  201M 2939M|6732B 1456B|   0  2170k|   0   206 |5965    12k|0.68 0.90 0.85|2.0   0   0|   0     0 |   0     0 | 18  293    7  101    0
Jul 08 16:27:55 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:55| 25   3  68   2   0|4339M  263M  201M 2939M|7294B 4009B|  32k 7000k|1.00   583 |6796    13k|0.68 0.90 0.85|1.0   0   0|   0     0 |   0     0 | 18  293    7  100    0
Jul 08 16:27:56 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:56|  7   2  90   1   0|4339M  263M  201M 2939M|  11k 3757B|   0  1194k|   0   100 |1900  3390 |0.68 0.90 0.85|3.0   0   0|   0     0 |   0     0 | 18  294    7  100    0
Jul 08 16:27:57 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:57|  9   3  87   0   0|4339M  263M  201M 2939M|  46k   19k|   0  1902k|   0   136 |2687  4581 |0.62 0.89 0.84|1.0   0   0|   0     0 |   0     0 | 18  292    7   96    0
Jul 08 16:27:58 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:58| 11   2  84   1   0|4339M  262M  201M 2939M|  10k 4295B|   0  1343k|   0   157 |2730  5163 |0.62 0.89 0.84|1.0   0   0|   0     0 |   0     0 | 18  292    7   98    0
Jul 08 16:27:59 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:27:59| 14   2  84   1   0|4339M  262M  201M 2939M|4382B 1568B|  16k 1354k|1.00   168 |3196  5786 |0.62 0.89 0.84|2.0   0   0|   0     0 |   0     0 | 18  293    7   93    0
Jul 08 16:28:00 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:28:00| 13   3  82   1   0|4339M  262M  201M 2940M|  30k   13k|   0  2175k|   0   264 |3446  6365 |0.62 0.89 0.84|2.0   0   0|   0     0 |   0     0 | 18  292    7   94    0
Jul 08 16:28:01 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:28:01| 16   2  80   1   0|4339M  262M  201M 2940M|4085B 1512B|   0  2288k|   0   316 |4354  8517 |0.62 0.89 0.84|2.0   0   0|   0     0 |   0     0 | 18  292    7   96    0
Jul 08 16:28:02 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:28:02| 30   2  65   1   0|4340M  261M  201M 2940M|4570B 1516B|   0  2362k|   0   252 |4585  9643 |0.65 0.89 0.84|3.0   0   0|   0     0 |   0     0 | 18  294    7   93    0
Jul 08 16:28:03 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:28:03| 26   4  67   1   0|4340M  260M  201M 2940M|  43k 1654B|   0  2725k|   0   266 |5342    11k|0.65 0.89 0.84|3.0 1.0 2.0|   0     0 |   0     0 | 18  293    7   95    0
Jul 08 16:28:04 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:28:04| 21   3  74   1   0|4341M  259M  201M 2941M|9576B 4321B|   0  6123k|   0   471 |5083    10k|0.65 0.89 0.84|1.0   0   0|   0     0 |   0     0 | 18  292    7   95    0
Jul 08 16:28:05 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:28:05| 14   1  84   1   0|4343M  257M  201M 2941M|  11k 5698B|  36k 2573k|7.03   187 |2972  5246 |0.65 0.89 0.84|2.0   0 2.0|   0     0 |   0     0 | 18  294    7   95    0
Jul 08 16:28:06 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:28:06| 10   2  85   0   0|4343M  256M  201M 2941M|  38k   17k|   0    10M|   0  1144 |3577  5348 |0.65 0.89 0.84|1.0   0   0|   0     0 |   0     0 | 18  292    7   92    0
Jul 08 16:28:07 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:28:07| 23   3  72   1   0|4343M  256M  201M 2941M|4615B 1534B|   0  1783k|   0   235 |4510  9181 |0.92 0.94 0.86|2.0   0   0|   0     0 |   0     0 | 18  293    7   95    0
Jul 08 16:28:08 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:28:08| 27   4  67   1   0|4343M  256M  201M 2941M|6131B 1575B|   0  2150k|   0   218 |4857  9832 |0.92 0.94 0.86|2.0   0   0|   0     0 |   0     0 | 18  293    7   97    0
Jul 08 16:28:09 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:28:09| 22   4  72   2   0|4344M  255M  201M 2942M|9549B 4410B|  32k 2289k|1.00   289 |4951    10k|0.92 0.94 0.86|1.0   0   0|   0     0 |   0     0 | 18  292    7   99    0
Jul 08 16:28:10 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:28:10| 10   2  86   1   0|4344M  255M  201M 2942M|9139B 3334B|   0  3293k|   0   257 |2531  4758 |0.92 0.94 0.86|2.0   0   0|   0     0 |   0     0 | 18  293    7   95    0
Jul 08 16:28:11 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:28:11|  6   1  92   0   0|4344M  254M  201M 2942M|  33k 8531B|   0   965k|   0  59.1 |1772  2640 |0.92 0.94 0.86|2.0   0   0|   0     0 |   0     0 | 18  293    7   95    0
Jul 08 16:28:12 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:28:12| 10   2  85   1   0|4345M  253M  201M 2942M|  35k   12k|   0  3182k|   0   153 |2782  4920 |0.85 0.93 0.85|1.0   0   0|   0     0 |   0     0 | 18  292    7   93    0
Jul 08 16:28:13 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:28:13| 24   3  70   2   0|4346M  253M  201M 2942M|5738B 1616B|   0  5853k|   0   517 |5564    11k|0.85 0.93 0.85|1.0   0 2.0|   0     0 |   0     0 | 18  293    7   98    0
Jul 08 16:28:14 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:28:14| 26   3  68   1   0|4346M  252M  201M 2942M|6220B 1709B|   0  2363k|   0   231 |5404    11k|0.85 0.93 0.85|3.0   0   0|   0     0 |   0     0 | 18  293    7  100    0
Jul 08 16:28:15 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:28:15| 19   3  74   1   0|4347M  251M  201M 2943M|  11k 4406B|   0  1877k|   0   233 |4607  8972 |0.85 0.93 0.85|1.0   0   0|   0     0 |   0     0 | 18  292    7  105    0
Jul 08 16:28:16 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:28:16| 13   5  80   1   0|4347M  251M  201M 2943M|  26k   12k|   0  6353k|   0   713 |3425  5688 |0.85 0.93 0.85|1.0   0  34|   0     0 |   0     0 | 18  293    7  106    0
Jul 08 16:28:17 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:28:17| 10   1  89   1   0|4347M  251M  201M 2943M|9501B 1936B|   0  1229k|   0   101 |2606  4726 |0.85 0.93 0.85|3.0   0   0|   0     0 |   0     0 | 18  293    7  106    0
Jul 08 16:28:18 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:28:18| 27   4  66   1   0|4347M  251M  201M 2943M|7020B 1690B|   0  2411k|   0   315 |4946    10k|0.94 0.94 0.86|2.0   0   0|   0     0 |   0     0 | 18  293    7  109    0
Jul 08 16:28:19 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:28:19| 27   4  68   1   0|4348M  249M  201M 2943M|  11k 1670B|   0  2305k|   0   225 |6189    12k|0.94 0.94 0.86|2.0   0   0|   0     0 |   0     0 | 18  293    7  111    0
Jul 08 16:28:20 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:28:20| 27   4  66   2   0|4348M  249M  201M 2944M|5955B 1554B|   0  6645k|   0   554 |5763    12k|0.94 0.94 0.86|2.0   0   0|   0     0 |   0     0 | 18  294    7  114    0
Jul 08 16:28:21 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:28:21| 25   3  69   1   0|4350M  247M  201M 2944M|5812B 1593B|   0  2339k|   0   202 |5496    11k|0.94 0.94 0.86|3.0   0   0|   0     0 |   0     0 | 18  293    7  115    0
Jul 08 16:28:22 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:28:22| 16   3  79   1   0|4350M  247M  201M 2944M|9853B 4301B|   0  1897k|   0   243 |3694  7288 |0.94 0.94 0.86|1.0   0   0|   0     0 |   0     0 | 18  292    7  112    0
Jul 08 16:28:23 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:28:23|  9   2  87   0   0|4350M  246M  201M 2944M|  10k 4447B|   0  1743k|   0   202 |2790  5160 |0.87 0.93 0.86|1.0   0 2.0|   0     0 |   0     0 | 18  294    7  112    0
Jul 08 16:28:24 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:28:24| 12   2  85   1   0|4350M  246M  201M 2944M|9873B 3915B|   0  1583k|   0   155 |2904  5196 |0.87 0.93 0.86|1.0   0   0|   0     0 |   0     0 | 18  294    7  108    0
Jul 08 16:28:25 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:28:25|  5   1  93   0   0|4350M  246M  201M 2944M|4427B 1578B|   0  1059k|   0  75.6 |1694  2950 |0.87 0.93 0.86|2.0   0   0|   0     0 |   0     0 | 18  295    7  108    0
Jul 08 16:28:26 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:28:26|  8   1  88   1   0|4350M  246M  201M 2945M|  31k   13k|   0  1219k|   0   133 |2427  4312 |0.87 0.93 0.86|2.0   0   0|   0     0 |   0     0 | 18  294    7  104    0
Jul 08 16:28:27 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:28:27| 27   3  68   1   0|4350M  246M  201M 2945M|6589B 1615B|   0  2700k|   0   333 |5270    11k|0.87 0.93 0.86|2.0   0   0|   0     0 |   0     0 | 18  296    7  106    0
Jul 08 16:28:28 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:28:28| 29   4  66   1   0|4352M  244M  201M 2945M|5949B 1635B|   0  6801k|   0   437 |5798    12k|0.88 0.93 0.86|2.0   0   0|   0     0 |   0     0 | 18  295    7  106    0
Jul 08 16:28:29 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:28:29| 23   5  69   1   0|4353M  242M  201M 2945M|8965B 4679B|  16k 2517k|1.00   286 |5524    11k|0.88 0.93 0.86|1.0 1.0   0|   0     0 |   0     0 | 18  294    7  107    0
Jul 08 16:28:30 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:28:30|  7   1  89   1   0|4353M  242M  201M 2945M|8368B 3584B|   0  1675k|   0   130 |2360  4217 |0.88 0.93 0.86|1.0   0   0|   0     0 |   0     0 | 18  295    7  105    0
Jul 08 16:28:31 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:28:31|  8   2  89   1   0|4353M  242M  201M 2945M|  26k   11k|   0  1460k|   0   140 |2422  4259 |0.88 0.93 0.86|4.0 1.0   0|   0     0 |   0     0 | 18  295    7  105    0
Jul 08 16:28:32 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:28:32| 29   3  65   1   0|4354M  241M  201M 2946M|5907B 1621B|  16k 3590k|1.00   309 |6472    13k|0.88 0.93 0.86|1.0   0   0|   0     0 |   0     0 | 18  295    7  107    0
Jul 08 16:28:33 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:28:33| 29   3  64   1   0|4353M  241M  201M 2946M|  42k 1772B|   0  3244k|   0   322 |5452    11k|0.97 0.95 0.86|2.0   0 2.0|   0     0 |   0     0 | 18  295    7  111    0
Jul 08 16:28:34 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:28:34| 26   6  68   1   0|4355M  240M  201M 2946M|7148B 1621B|  16k 5772k|1.00   433 |6571    13k|0.97 0.95 0.86|3.0   0   0|   0     0 |   0     0 | 18  296    7  109    0
Jul 08 16:28:35 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:28:35| 10   1  86   1   0|4355M  239M  201M 2947M|  11k 4520B|   0  2151k|   0   222 |2929  5703 |0.97 0.95 0.86|2.0   0   0|   0     0 |   0     0 | 18  294    7  111    0
Jul 08 16:28:36 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:28:36| 10   1  87   0   0|4355M  239M  201M 2947M|  24k   10k|   0  1175k|   0   127 |2492  4448 |0.97 0.95 0.86|1.0   0   0|   0     0 |   0     0 | 18  294    7  110    0
Jul 08 16:28:37 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:28:37| 10   2  86   1   0|4355M  238M  201M 2947M|  31k   13k|   0  9578k|   0  1123 |3596  5388 |0.97 0.95 0.86|1.0   0   0|   0     0 |   0     0 | 18  294    7  110    0
Jul 08 16:28:38 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:28:38| 13   2  82   1   0|4356M  237M  201M 2947M|4382B 1701B|   0  1526k|   0   168 |3353  6214 |0.89 0.93 0.86|1.0   0   0|   0     0 |   0     0 | 18  295    7  111    0
Jul 08 16:28:39 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:28:39| 29   2  65   2   0|4356M  237M  201M 2947M|3899B 1600B|   0  2970k|   0   365 |5760    11k|0.89 0.93 0.86|4.0   0   0|   0     0 |   0     0 | 18  296    7  113    0
Jul 08 16:28:40 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:28:40| 27   3  69   1   0|4357M  236M  201M 2947M|6510B 1588B|   0  2255k|   0   203 |5144    10k|0.89 0.93 0.86|3.0   0   0|   0     0 |   0     0 | 18  295    7  113    0
Jul 08 16:28:41 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:28:41| 25   5  69   1   0|4360M  233M  201M 2948M|5000B 1738B|   0  2265k|   0   259 |5303    11k|0.89 0.93 0.86|3.0   0   0|   0     0 |   0     0 | 18  296    7  113    0
Jul 08 16:28:42 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:28:42| 29   3  64   1   0|4360M  232M  201M 2948M|6077B 1457B|   0  2331k|   0   255 |4744    10k|0.89 0.93 0.86|1.0   0   0|   0     0 |   0     0 | 18  295    7  112    0
Jul 08 16:28:43 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:28:43| 26   4  67   1   0|4362M  231M  201M 2948M|5059B 1580B|   0  6624k|   0   470 |6287    13k|0.90 0.93 0.86|2.0   0 2.0|   0     0 |   0     0 | 18  295    7  113    0
