Jun 04 12:44:02 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 04 12:44:03 ubuntu dstat.sh[65062]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 04 12:44:03 ubuntu dstat.sh[65062]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 04 12:58:26 ubuntu dstat.sh[65062]: 04-06 12:58:26|  8   2  88   1   0|5429M  166M  177M 2053M|6110B 1783B|  32k 1759k|1.00   152 |3311  4901 |0.48 0.85 0.93|1.0   0   0|   0     0 |           | 18  306    0   42    2
Jun 04 12:58:27 ubuntu dstat.sh[65062]: 04-06 12:58:27| 27   5  65   3   0|5430M  165M  177M 2054M|4924B 1616B|   0  4883k|   0   547 |9265    15k|0.60 0.87 0.94|2.0 1.0   0|   0     0 |           | 18  306    0   42    2
Jun 04 12:58:28 ubuntu dstat.sh[65062]: 04-06 12:58:28| 25   5  67   2   0|5431M  164M  177M 2054M|4174B 1464B|   0  7950k|   0   507 |8647    13k|0.60 0.87 0.94|2.0   0   0|   0     0 |           | 18  306    0   42    2
Jun 04 12:58:29 ubuntu dstat.sh[65062]: 04-06 12:58:29|  9   2  87   1   0|5431M  164M  177M 2054M|5531B 2565B|   0  2096k|   0   217 |3367  5006 |0.60 0.87 0.94|1.0   0   0|   0     0 |           | 18  305    0   38    2
Jun 04 12:58:30 ubuntu dstat.sh[65062]: 04-06 12:58:30|  9   1  86   0   0|5431M  163M  177M 2054M|  12k 3452B|   0  1281k|   0   126 |3114  4232 |0.60 0.87 0.94|2.0   0 1.0|   0     0 |           | 18  305    0   38    2
Jun 04 12:58:31 ubuntu dstat.sh[65062]: 04-06 12:58:31| 16   4  77   2   0|5431M  163M  177M 2054M|5020B 1465B|   0  2330k|   0   234 |5364  7857 |0.60 0.87 0.94|1.0   0   0|   0     0 |           | 18  306    0   38    2
Jun 04 12:58:32 ubuntu dstat.sh[65062]: 04-06 12:58:32| 25   5  66   2   0|5431M  163M  177M 2055M|6498B 1620B|   0  3468k|   0   401 |8112    12k|0.71 0.89 0.95|1.0   0   0|   0     0 |           | 18  306    0   38    2
Jun 04 12:58:33 ubuntu dstat.sh[65062]: 04-06 12:58:33| 24   5  68   1   0|5432M  162M  177M 2055M|6004B 1454B|   0  3675k|   0   282 |7439    11k|0.71 0.89 0.95|  0 1.0   0|   0     0 |           | 18  306    0   34    2
Jun 04 12:58:34 ubuntu dstat.sh[65062]: 04-06 12:58:34| 26   4  65   2   0|5433M  161M  177M 2055M|4556B 1619B|   0  6818k|   0   558 |7764    12k|0.71 0.89 0.95|2.0   0   0|   0     0 |           | 18  306    0   34    2
Jun 04 12:58:35 ubuntu dstat.sh[65062]: 04-06 12:58:35| 25   5  67   1   0|5433M  160M  177M 2055M|4772B 1462B|   0  2475k|   0   261 |7814    12k|0.71 0.89 0.95|3.0 1.0 1.0|   0     0 |           | 18  306    0   34    2
Jun 04 12:58:36 ubuntu dstat.sh[65062]: 04-06 12:58:36| 24   4  69   2   0|5437M  156M  177M 2056M|5319B 2421B|   0  2492k|   0   267 |6828  9751 |0.71 0.89 0.95|1.0   0 3.0|   0     0 |           | 18  305    0   35    2
Jun 04 12:58:37 ubuntu dstat.sh[65062]: 04-06 12:58:37|  9   1  86   1   0|5437M  156M  177M 2056M|5812B 2350B|   0  1895k|   0   191 |3075  4375 |0.65 0.87 0.94|2.0   0 1.0|   0     0 |           | 18  305    0   37    2
Jun 04 12:58:38 ubuntu dstat.sh[65062]: 04-06 12:58:38|  6   2  90   1   0|5437M  156M  177M 2056M|  10k 2998B|   0  3133k|   0   119 |2682  3684 |0.65 0.87 0.94|1.0 1.0 1.0|   0     0 |           | 18  306    0   32    2
Jun 04 12:58:39 ubuntu dstat.sh[65062]: 04-06 12:58:39|  9   2  86   1   0|5437M  156M  177M 2056M|5186B 1921B|   0  2016k|   0   190 |3472  4993 |0.65 0.87 0.94|1.0   0   0|   0     0 |           | 18  305    0   32    2
Jun 04 12:58:40 ubuntu dstat.sh[65062]: 04-06 12:58:40| 10   3  84   1   0|5437M  156M  177M 2056M|  12k 3458B|   0  6569k|   0   413 |3427  4819 |0.65 0.87 0.94|2.0   0 1.0|   0     0 |           | 18  305    0   34    2
Jun 04 12:58:41 ubuntu dstat.sh[65062]: 04-06 12:58:41| 14   3  78   2   0|5437M  156M  177M 2056M|4288B 1461B|   0  6471k|   0   469 |5455  8282 |0.65 0.87 0.94|3.0   0   0|   0     0 |           | 18  306    0   34    2
Jun 04 12:58:42 ubuntu dstat.sh[65062]: 04-06 12:58:42| 26   5  64   2   0|5437M  156M  177M 2056M|5360B 1761B|   0  3895k|   0   459 |8095    12k|0.68 0.87 0.94|3.0   0   0|   0     0 |           | 18  306    0   34    2
Jun 04 12:58:43 ubuntu dstat.sh[65062]: 04-06 12:58:43| 24   5  68   1   0|5438M  154M  177M 2056M|5100B 1690B|   0  2520k|   0   179 |6635  9367 |0.68 0.87 0.94|2.0   0 1.0|   0     0 |           | 18  306    0   34    2
Jun 04 12:58:44 ubuntu dstat.sh[65062]: 04-06 12:58:44| 23   4  68   1   0|5438M  154M  177M 2057M|4683B 2540B|  16k 2882k|1.00   308 |7114    10k|0.68 0.87 0.94|2.0   0   0|   0     0 |           | 18  305    0   36    2
Jun 04 12:58:45 ubuntu dstat.sh[65062]: 04-06 12:58:45|  8   1  88   1   0|5438M  154M  177M 2057M|6439B 2085B|   0  1641k|   0   147 |2606  3719 |0.68 0.87 0.94|  0   0   0|   0     0 |           | 18  305    0   36    2
Jun 04 12:58:46 ubuntu dstat.sh[65062]: 04-06 12:58:46|  6   2  91   0   0|5438M  153M  177M 2057M|  11k 3068B|   0  1519k|   0   124 |2417  3364 |0.68 0.87 0.94|2.0   0   0|   0     0 |           | 18  306    0   34    2
Jun 04 12:58:47 ubuntu dstat.sh[65062]: 04-06 12:58:47| 25   5  65   2   0|5438M  153M  177M 2057M|5413B 1619B|   0  3657k|   0   414 |8472    13k|0.79 0.89 0.95|  0 1.0 1.0|   0     0 |           | 18  306    0   34    2
Jun 04 12:58:48 ubuntu dstat.sh[65062]: 04-06 12:58:48| 24   5  65   3   0|5438M  153M  177M 2057M|4830B 1553B|   0    10M|   0   889 |9855    16k|0.79 0.89 0.95|1.0   0   0|   0     0 |           | 18  306    0   34    2
Jun 04 12:58:49 ubuntu dstat.sh[65062]: 04-06 12:58:49| 26   5  66   2   0|5440M  151M  177M 2058M|5281B 1620B|   0  3441k|   0   296 |8191    12k|0.79 0.89 0.95|3.0 1.0   0|   0     0 |           | 18  307    0   35    2
Jun 04 12:58:50 ubuntu dstat.sh[65062]: 04-06 12:58:50| 11   3  82   1   0|5440M  151M  177M 2058M|5926B 2607B|   0  2599k|   0   258 |3980  6003 |0.79 0.89 0.95|2.0 1.0 1.0|   0     0 |           | 18  305    0   30    2
Jun 04 12:58:51 ubuntu dstat.sh[65062]: 04-06 12:58:51|  8   2  88   1   0|5440M  151M  177M 2058M|  11k 2996B|   0  1568k|   0   149 |2712  3703 |0.79 0.89 0.95|1.0   0   0|   0     0 |           | 18  305    0   30    2
Jun 04 12:58:52 ubuntu dstat.sh[65062]: 04-06 12:58:52|  9   2  87   1   0|5440M  150M  177M 2058M|  12k 3297B|   0  1739k|   0   153 |2965  4199 |0.88 0.91 0.95|1.0   0   0|   0     0 |           | 18  305    0   31    2
Jun 04 12:58:53 ubuntu dstat.sh[65062]: 04-06 12:58:53| 10   2  86   1   0|5440M  150M  177M 2058M|5124B 1692B|   0  2264k|   0   220 |3544  4943 |0.88 0.91 0.95|3.0 1.0   0|   0     0 |           | 18  306    0   32    2
Jun 04 12:58:54 ubuntu dstat.sh[65062]: 04-06 12:58:54| 26   4  67   2   0|5441M  149M  177M 2059M|4883B 1459B|   0  7676k|   0   557 |7449    11k|0.88 0.91 0.95|2.0 1.0   0|   0     0 |           | 18  306    0   30    2
Jun 04 12:58:55 ubuntu dstat.sh[65062]: 04-06 12:58:55| 25   5  66   2   0|5441M  149M  177M 2059M|5102B 1620B|   0  3405k|   0   405 |8256    12k|0.88 0.91 0.95|2.0   0   0|   0     0 |           | 18  306    0   32    2
Jun 04 12:58:56 ubuntu dstat.sh[65062]: 04-06 12:58:56| 23   5  68   1   0|5440M  150M  177M 2059M|4992B 1456B|   0  7314k|   0   475 |7534    11k|0.88 0.91 0.95|1.0   0   0|   0     0 |           | 18  306    0   32    2
Jun 04 12:58:57 ubuntu dstat.sh[65062]: 04-06 12:58:57| 25   5  66   3   0|5438M  151M  177M 2059M|4263B 1081B|   0  3977k|   0   468 |8764    14k|0.81 0.90 0.95|2.0   0   0|   0     0 |           | 18  306    0   33    2
Jun 04 12:58:58 ubuntu dstat.sh[65062]: 04-06 12:58:58| 26   5  67   1   0|5439M  150M  177M 2060M|9752B 2448B|   0  2993k|   0   265 |8004    12k|0.81 0.90 0.95|2.0 1.0 2.0|   0     0 |           | 18  306    0   29    2
Jun 04 12:58:59 ubuntu dstat.sh[65062]: 04-06 12:58:59| 26   5  65   2   0|5439M  150M  177M 2060M|4405B 1460B|   0  8766k|   0   680 |9130    14k|0.81 0.90 0.95|2.0   0   0|   0     0 |           | 18  306    0   34    2
Jun 04 12:59:00 ubuntu dstat.sh[65062]: 04-06 12:59:00| 25   5  67   2   0|5441M  147M  177M 2060M|4682B 1621B|   0  2817k|   0   303 |7605    11k|0.81 0.90 0.95|1.0   0 7.0|   0     0 |           | 18  306    0   35    2
Jun 04 12:59:01 ubuntu dstat.sh[65062]: 04-06 12:59:01| 24   4  68   0   0|5441M  147M  177M 2060M|4920B 1452B|   0  1940k|   0   165 |7144  9696 |0.81 0.90 0.95|2.0   0   0|   0     0 |           | 18  306    0   36    2
Jun 04 12:59:02 ubuntu dstat.sh[65062]: 04-06 12:59:02| 26   5  66   3   0|5440M  147M  177M 2061M|5076B 1626B|   0  4059k|   0   500 |8988    14k|0.91 0.91 0.95|3.0   0   0|   0     0 |           | 18  306    0   33    2
Jun 04 12:59:03 ubuntu dstat.sh[65062]: 04-06 12:59:03| 23   5  68   1   0|5442M  145M  177M 2061M|4746B 1622B|   0  2387k|   0   215 |7748    11k|0.91 0.91 0.95|1.0 1.0   0|   0     0 |           | 18  306    0   34    2
Jun 04 12:59:04 ubuntu dstat.sh[65062]: 04-06 12:59:04| 19   7  70   2   0|5446M  177M  176M 2027M|6429B 2608B|4089B 8234k|1.00   586 |6793    13k|0.91 0.91 0.95|1.0   0  36|   0     0 |           | 18  305    0   36    2
Jun 04 12:59:05 ubuntu dstat.sh[65062]: 04-06 12:59:05| 11   2  84   1   0|5446M  177M  176M 2027M|6318B 2570B|   0  1532k|   0   165 |3443  4836 |0.91 0.91 0.95|1.0   0   0|   0     0 |           | 18  305    0   37    2
Jun 04 12:59:06 ubuntu dstat.sh[65062]: 04-06 12:59:06| 11   2  84   1   0|5447M  176M  176M 2027M|5269B 2503B|   0  1239k|   0   129 |3086  4278 |0.91 0.91 0.95|2.0   0   0|   0     0 |           | 18  305    0   37    2
Jun 04 12:59:07 ubuntu dstat.sh[65062]: 04-06 12:59:07|  5   1  92   0   0|5447M  176M  176M 2027M|6154B 1689B|   0   845k|   0  69.1 |2095  3107 |0.84 0.90 0.95|1.0   0   0|   0     0 |           | 18  307    0   37    2
Jun 04 12:59:08 ubuntu dstat.sh[65062]: 04-06 12:59:08| 12   3  82   1   0|5447M  176M  176M 2027M|5878B 2440B|   0  1889k|   0   227 |3808  5773 |0.84 0.90 0.95|1.0   0   0|   0     0 |           | 18  305    0   38    2
Jun 04 12:59:09 ubuntu dstat.sh[65062]: 04-06 12:59:09| 14   3  80   1   0|5447M  176M  176M 2027M|  21k 7047B|   0  4166k|   0   265 |4346  6209 |0.84 0.90 0.95|  0 1.0   0|   0     0 |           | 18  306    0   38    2
Jun 04 12:59:10 ubuntu dstat.sh[65062]: 04-06 12:59:10|  7   1  89   1   0|5447M  176M  176M 2028M|  11k 3346B|   0  1945k|   0   183 |3034  4420 |0.84 0.90 0.95|2.0   0 1.0|   0     0 |           | 18  306    0   36    2
Jun 04 12:59:11 ubuntu dstat.sh[65062]: 04-06 12:59:11|  7   1  89   1   0|5447M  176M  176M 2028M|9817B 3384B|   0  6939k|   0   390 |2762  3868 |0.84 0.90 0.95|3.0   0   0|   0     0 |           | 18  306    0   36    2
Jun 04 12:59:12 ubuntu dstat.sh[65062]: 04-06 12:59:12|  9   2  87   1   0|5447M  176M  176M 2028M|5782B 1736B|   0  5941k|   0   394 |3543  5672 |0.85 0.90 0.95|4.0   0   0|   0     0 |           | 18  307    0   36    2
Jun 04 12:59:13 ubuntu dstat.sh[65062]: 04-06 12:59:13| 24   6  64   2   0|5447M  176M  176M 2028M|4026B  971B|   0  3707k|   0   462 |8465    13k|0.85 0.90 0.95|2.0   0   0|   0     0 |           | 18  307    0   36    2
Jun 04 12:59:14 ubuntu dstat.sh[65062]: 04-06 12:59:14| 25   5  67   1   0|5447M  175M  176M 2028M|3252B  487B|   0  3162k|   0   252 |7519    11k|0.85 0.90 0.95|1.0   0   0|   0     0 |           | 18  307    0   36    2
Jun 04 12:59:15 ubuntu dstat.sh[65062]: 04-06 12:59:15| 24   4  67   1   0|5447M  175M  176M 2028M|5114B 1457B|   0  2530k|   0   264 |7394    11k|0.85 0.90 0.95|2.0   0   0|   0     0 |           | 18  307    0   38    2
Jun 04 12:59:16 ubuntu dstat.sh[65062]: 04-06 12:59:16| 25   5  66   2   0|5447M  175M  176M 2029M|4736B 1619B|   0  2958k|   0   350 |8038    12k|0.85 0.90 0.95|2.0 1.0   0|   0     0 |           | 18  307    0   38    2
Jun 04 12:59:17 ubuntu dstat.sh[65062]: 04-06 12:59:17| 17   4  75   2   0|5447M  175M  176M 2029M|5819B 2398B|   0  7345k|   0   506 |5277  8109 |0.86 0.90 0.95|2.0   0   0|   0     0 |           | 18  306    0   39    2
Jun 04 12:59:18 ubuntu dstat.sh[65062]: 04-06 12:59:18|  8   2  87   1   0|5446M  175M  176M 2029M|6023B 2348B|  16k 2263k|1.00   229 |3377  5002 |0.86 0.90 0.95|1.0   0   0|   0     0 |           | 18  306    0   39    2
Jun 04 12:59:19 ubuntu dstat.sh[65062]: 04-06 12:59:19| 10   2  86   0   0|5447M  174M  176M 2029M|4732B 1460B|   0  1394k|   0   132 |3042  4138 |0.86 0.90 0.95|2.0   0   0|   0     0 |           | 18  307    0   38    2
Jun 04 12:59:20 ubuntu dstat.sh[65062]: 04-06 12:59:20|  9   1  87   1   0|5447M  174M  176M 2029M|6025B 1920B|   0  1575k|   0   152 |3166  4619 |0.86 0.90 0.95|1.0   0 1.0|   0     0 |           | 18  306    0   38    2
Jun 04 12:59:21 ubuntu dstat.sh[65062]: 04-06 12:59:21|  8   2  89   1   0|5447M  174M  176M 2029M|  11k 3303B|   0  1438k|   0   140 |2791  3991 |0.86 0.90 0.95|  0   0   0|   0     0 |           | 18  306    0   40    2
Jun 04 12:59:22 ubuntu dstat.sh[65062]: 04-06 12:59:22| 15   3  77   1   0|5447M  174M  176M 2029M|4354B 1458B|   0  2019k|   0   218 |4918  7156 |0.87 0.90 0.95|3.0 1.0   0|   0     0 |           | 18  307    0   40    2
Jun 04 12:59:23 ubuntu dstat.sh[65062]: 04-06 12:59:23| 24   5  67   1   0|5447M  173M  176M 2030M|4636B 1457B|   0  7481k|   0   520 |7870    12k|0.87 0.90 0.95|2.0   0   0|   0     0 |           | 18  307    0   38    2
Jun 04 12:59:24 ubuntu dstat.sh[65062]: 04-06 12:59:24| 25   5  66   2   0|5448M  172M  176M 2030M|4942B 1756B|   0  3191k|   0   371 |8291    13k|0.87 0.90 0.95|2.0   0   0|   0     0 |           | 18  307    0   38    2
Jun 04 12:59:25 ubuntu dstat.sh[65062]: 04-06 12:59:25| 22   4  70   1   0|5448M  171M  176M 2030M|5939B 2557B|   0  2276k|   0   226 |5776  8314 |0.87 0.90 0.95|4.0   0   0|   0     0 |           | 18  306    0   39    2
Jun 04 12:59:26 ubuntu dstat.sh[65062]: 04-06 12:59:26|  8   2  89   1   0|5447M  173M  176M 2030M|4424B 1956B|   0  1827k|   0   160 |2667  4036 |0.87 0.90 0.95|4.0   0   0|   0     0 |           | 18  306    0   39    2
Jun 04 12:59:27 ubuntu dstat.sh[65062]: 04-06 12:59:27|  5   1  90   0   0|5447M  173M  176M 2030M|  11k 3050B|   0  5979k|   0   389 |2372  3412 |1.12 0.96 0.97|3.0   0 1.0|   0     0 |           | 18  307    0   38    2
Jun 04 12:59:28 ubuntu dstat.sh[65062]: 04-06 12:59:28| 26   5  63   3   0|5447M  173M  176M 2031M|4151B 1624B|   0  3770k|   0   498 |9001    14k|1.12 0.96 0.97|1.0 1.0 1.0|   0     0 |           | 18  307    0   38    2
Jun 04 12:59:29 ubuntu dstat.sh[65062]: 04-06 12:59:29| 26   6  64   3   0|5447M  172M  176M 2031M|4326B 1622B|   0    10M|   0   735 |8441    13k|1.12 0.96 0.97|1.0 1.0   0|   0     0 |           | 18  304    0   42    2
Jun 04 12:59:30 ubuntu dstat.sh[65062]: 04-06 12:59:30|  5   1  91   0   0|5447M  172M  176M 2031M|5671B 2545B|   0  1574k|   0   134 |2389  3656 |1.12 0.96 0.97|3.0   0 1.0|   0     0 |           | 18  307    0   42    2
Jun 04 12:59:31 ubuntu dstat.sh[65062]: 04-06 12:59:31|  6   1  90   1   0|5447M  172M  176M 2031M|6674B 2520B|   0  1586k|   0   175 |2590  3853 |1.12 0.96 0.97|1.0   0   0|   0     0 |           | 18  306    0   42    2
Jun 04 12:59:32 ubuntu dstat.sh[65062]: 04-06 12:59:32|  6   1  90   1   0|5447M  171M  176M 2031M|6641B 2502B|   0  1348k|   0   137 |2384  3394 |1.03 0.94 0.96|1.0 1.0   0|   0     0 |           | 18  306    0   42    2
Jun 04 12:59:33 ubuntu dstat.sh[65062]: 04-06 12:59:33|  7   2  88   1   0|5447M  171M  176M 2031M|8115B 2937B|   0  1825k|   0   195 |3031  4432 |1.03 0.94 0.96|1.0   0   0|   0     0 |           | 18  306    0   42    2
Jun 04 12:59:34 ubuntu dstat.sh[65062]: 04-06 12:59:34|  6   2  91   1   0|5447M  172M  177M 2031M|  11k 2912B|   0  1353k|   0   128 |2492  3542 |1.03 0.94 0.96|1.0   0 1.0|   0     0 |           | 18  306    0   42    2
Jun 04 12:59:35 ubuntu dstat.sh[65062]: 04-06 12:59:35| 13   3  81   1   0|5446M  172M  177M 2032M|5390B 2491B|   0  1422k|   0   143 |3477  4659 |1.03 0.94 0.96|2.0   0   0|   0     0 |           | 18  306    0   43    2
Jun 04 12:59:36 ubuntu dstat.sh[65062]: 04-06 12:59:36|  8   1  89   1   0|5447M  172M  177M 2032M|5795B 2509B|   0  1492k|   0   145 |2577  3765 |1.03 0.94 0.96|  0   0   0|   0     0 |           | 18  306    0   44    2
Jun 04 12:59:37 ubuntu dstat.sh[65062]: 04-06 12:59:37|  4   2  93   0   0|5450M  168M  177M 2032M|5951B 1526B|   0   929k|   0  71.1 |1836  2715 |1.03 0.94 0.96|4.0   0 2.0|   0     0 |           | 18  307    0   44    2
Jun 04 12:59:38 ubuntu dstat.sh[65062]: 04-06 12:59:38| 14   3  81   1   0|5450M  168M  177M 2032M|  11k 3839B|   0  1755k|   0   205 |3813  5538 |1.03 0.94 0.96|3.0   0 2.0|   0     0 |           | 18  306    0   45    2
Jun 04 12:59:39 ubuntu dstat.sh[65062]: 04-06 12:59:39| 12   2  82   2   0|5450M  168M  177M 2032M|  19k 5562B|   0  7320k|   0   481 |4120  6156 |1.03 0.94 0.96|1.0   0 2.0|   0     0 |           | 18  306    0   44    2
Jun 04 12:59:40 ubuntu dstat.sh[65062]: 04-06 12:59:40|  3   1  95   0   0|5450M  168M  177M 2032M|7114B 1752B|   0  2108k|   0  43.0 |1510  2101 |1.03 0.94 0.96|2.0   0 1.0|   0     0 |           | 18  306    0   44    2
Jun 04 12:59:41 ubuntu dstat.sh[65062]: 04-06 12:59:41|  4   1  93   0   0|5450M  168M  177M 2032M|5961B 1877B|   0   556k|   0  39.0 |1488  2058 |1.03 0.94 0.96|1.0   0 1.0|   0     0 |           | 18  306    0   44    2
Jun 04 12:59:42 ubuntu dstat.sh[65062]: 04-06 12:59:42|  5   1  92   0   0|5450M  167M  177M 2032M|  13k 4890B|   0  4535k|   0   412 |2122  2941 |0.95 0.93 0.96|1.0   0   0|   0     0 |           | 18  306    0   44    2
Jun 04 12:59:43 ubuntu dstat.sh[65062]: 04-06 12:59:43|  6   1  91   0   0|5450M  167M  177M 2032M|  11k 2948B|   0   942k|   0  95.8 |2178  2957 |0.95 0.93 0.96|1.0   0   0|   0     0 |           | 18  306    0   41    2
Jun 04 12:59:44 ubuntu dstat.sh[65062]: 04-06 12:59:44| 10   2  85   1   0|5450M  167M  177M 2032M|9771B 3241B|   0  1332k|   0   150 |3138  4242 |0.95 0.93 0.96|1.0   0   0|   0     0 |           | 18  306    0   41    2
Jun 04 12:59:45 ubuntu dstat.sh[65062]: 04-06 12:59:45|  7   2  89   0   0|5450M  167M  177M 2032M|5804B 1688B|   0  1366k|   0  85.1 |2646  3690 |0.95 0.93 0.96|1.0   0   0|   0     0 |           | 18  307    0   41    2
Jun 04 12:59:46 ubuntu dstat.sh[65062]: 04-06 12:59:46| 25   5  67   2   0|5452M  166M  177M 2032M|4205B 1622B|   0  2527k|   0   302 |7558    11k|0.95 0.93 0.96|  0 1.0   0|   0     0 |           | 18  307    0   41    2
Jun 04 12:59:47 ubuntu dstat.sh[65062]: 04-06 12:59:47| 11   2  83   1   0|5451M  166M  177M 2033M|5612B 2393B|   0  2598k|   0   240 |3916  5980 |0.87 0.91 0.95|3.0   0   0|   0     0 |           | 18  306    0   40    2
Jun 04 12:59:48 ubuntu dstat.sh[65062]: 04-06 12:59:48| 15   3  79   1   0|5451M  166M  177M 2033M|  11k 3434B|   0  2103k|   0   245 |4846  7083 |0.87 0.91 0.95|6.0   0   0|   0     0 |           | 18  306    0   41    2
Jun 04 12:59:49 ubuntu dstat.sh[65062]: 04-06 12:59:49| 10   3  85   1   0|5451M  165M  177M 2033M|4159B 1694B|   0  6815k|   0   421 |4208  6350 |0.87 0.91 0.95|1.0 2.0   0|   0     0 |           | 18  307    0   41    2
Jun 04 12:59:50 ubuntu dstat.sh[65062]: 04-06 12:59:50| 26   5  65   1   0|5452M  164M  177M 2033M|4134B 1618B|   0  2628k|   0   312 |8621    13k|0.87 0.91 0.95|3.0   0 3.0|   0     0 |           | 18  307    0   41    2
Jun 04 12:59:51 ubuntu dstat.sh[65062]: 04-06 12:59:51| 24   5  69   2   0|5453M  163M  177M 2034M|4519B 2504B|   0  2275k|   0   253 |7406    11k|0.87 0.91 0.95|  0 1.0   0|   0     0 |           | 18  306    0   41    2
Jun 04 12:59:52 ubuntu dstat.sh[65062]: 04-06 12:59:52|  5   1  91   0   0|5453M  163M  177M 2034M|6010B 1682B|   0  1947k|   0   141 |2508  3768 |0.80 0.89 0.94|3.0   0   0|   0     0 |           | 18  308    0   41    2
Jun 04 12:59:53 ubuntu dstat.sh[65062]: 04-06 12:59:53| 12   2  83   2   0|5453M  163M  177M 2034M|6566B 2151B|  16k 2118k|1.00   277 |4548  6725 |0.80 0.89 0.94|4.0   0   0|   0     0 |           | 18  306    0   41    2
Jun 04 12:59:54 ubuntu dstat.sh[65062]: 04-06 12:59:54|  6   2  91   0   0|5453M  163M  177M 2034M|  11k 3001B|   0  1642k|   0   155 |2755  4029 |0.80 0.89 0.94|2.0   0 1.0|   0     0 |           | 18  307    0   42    2
Jun 04 12:59:55 ubuntu dstat.sh[65062]: 04-06 12:59:55| 10   2  84   1   0|5452M  163M  177M 2034M|5768B 2456B|   0  1550k|   0   210 |3516  5153 |0.80 0.89 0.94|2.0   0   0|   0     0 |           | 18  306    0   40    2
Jun 04 12:59:56 ubuntu dstat.sh[65062]: 04-06 12:59:56| 11   2  83   2   0|5452M  163M  177M 2034M|  12k 3468B|   0  6410k|   0   461 |4521  6880 |0.80 0.89 0.94|2.0   0   0|   0     0 |           | 18  306    0   42    2
Jun 04 12:59:57 ubuntu dstat.sh[65062]: 04-06 12:59:57| 14   3  82   1   0|5453M  163M  177M 2034M|4796B 1464B|   0  2073k|   0   209 |5102  7746 |0.74 0.88 0.94|6.0   0   0|   0     0 |           | 18  307    0   42    2
Jun 04 12:59:58 ubuntu dstat.sh[65062]: 04-06 12:59:58| 26   5  64   3   0|5453M  162M  177M 2034M|  10k 2996B|   0  9040k|   0   863 |9542    15k|0.74 0.88 0.94|  0 1.0 2.0|   0     0 |           | 18  307    0   42    2
Jun 04 12:59:59 ubuntu dstat.sh[65062]: 04-06 12:59:59| 25   5  68   2   0|5454M  160M  177M 2035M|4100B 1459B|   0  2837k|   0   253 |8133    12k|0.74 0.88 0.94|5.0 1.0   0|   0     0 |           | 18  307    0   43    2
Jun 04 13:00:00 ubuntu dstat.sh[65062]: 04-06 13:00:00| 18   5  72   2   0|5455M  159M  177M 2035M|5507B 2387B|  16k 2564k|0.99   275 |6250  9367 |0.74 0.88 0.94|2.0   0 6.9|   0     0 |           | 18  306    0   38    2
Jun 04 13:00:01 ubuntu dstat.sh[65062]: 04-06 13:00:01| 10   2  85   2   0|5455M  159M  177M 2035M|5257B 1631B|   0  7255k|   0   494 |4228  6564 |0.74 0.88 0.94|2.0 1.0   0|   0     0 |           | 18  307    0   39    2
Jun 04 13:00:02 ubuntu dstat.sh[65062]: 04-06 13:00:02| 10   3  82   2   0|5455M  159M  177M 2036M|  13k 3292B| 180k 3054k|11.0   291 |4161  6052 |1.00 0.93 0.96|1.0 1.0 3.0|   0     0 |           | 18  306    0   39    2
Jun 04 13:00:03 ubuntu dstat.sh[65062]: 04-06 13:00:03| 11   2  85   1   0|5455M  158M  177M 2036M|5667B 2341B|   0  1347k|   0   146 |3115  4372 |1.00 0.93 0.96|2.0   0   0|   0     0 |           | 18  306    0   40    2
Jun 04 13:00:04 ubuntu dstat.sh[65062]: 04-06 13:00:04| 12   5  81   1   0|5488M  126M  177M 2039M|6389B 1734B|  68k 1072k|1.00   103 |3619    11k|1.00 0.93 0.96|3.0   0  36|   0     0 |           | 19  308    0   37    2
Jun 04 13:00:05 ubuntu dstat.sh[65062]: 04-06 13:00:05|  8   2  88   1   0|5459M  155M  177M 2036M|  12k 3281B|   0  1293k|   0   144 |3108  5174 |1.00 0.93 0.96|2.0 1.0   0|   0     0 |           | 18  306    0   38    2
Jun 04 13:00:06 ubuntu dstat.sh[65062]: 04-06 13:00:06| 23   5  69   2   0|5459M  155M  177M 2036M|4699B 1465B|   0  2138k|   0   278 |6814    10k|1.00 0.93 0.96|7.0   0   0|   0     0 |           | 18  307    0   39    2
Jun 04 13:00:07 ubuntu dstat.sh[65062]: 04-06 13:00:07| 25   6  65   2   0|5459M  154M  177M 2036M|4807B 1617B|   0  4263k|   0   510 |8106    13k|1.00 0.93 0.96| 13   0   0|   0     0 |           | 18  307    0   39    2
Jun 04 13:00:08 ubuntu dstat.sh[65062]: 04-06 13:00:08| 25   5  65   2   0|5460M  153M  177M 2036M|5171B 1624B|   0  7039k|   0   508 |8461    13k|1.00 0.93 0.96|4.0   0   0|   0     0 |           | 18  307    0   34    2
Jun 04 13:00:09 ubuntu dstat.sh[65062]: 04-06 13:00:09| 24   5  66   1   0|5460M  153M  177M 2037M|4680B 2561B|   0  3395k|   0   316 |7232    11k|1.00 0.93 0.96|2.0   0   0|   0     0 |           | 18  306    0   39    2
