Apr 27 05:36:30 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Apr 27 05:36:31 ubuntu dstat.sh[66884]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Apr 27 05:36:31 ubuntu dstat.sh[66884]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 27 05:49:57 ubuntu dstat.sh[66884]: 27-04 05:49:57| 25   5  65   2   0|5484M  141M  184M 2010M|2943B    0 |   0  2496k|   0   344 |7624    12k|0.60 0.86 0.90|7.0   0 1.0|   0     0 |           | 18  315    0   81    0
Apr 27 05:49:58 ubuntu dstat.sh[66884]: 27-04 05:49:58| 25   5  67   1   0|5484M  140M  184M 2011M|6805B 1220B|   0  2475k|   0   270 |7494    11k|0.60 0.86 0.90|1.0   0   0|   0     0 |           | 18  315    0   81    0
Apr 27 05:49:59 ubuntu dstat.sh[66884]: 27-04 05:49:59| 18   4  73   1   0|5484M  140M  184M 2011M|9514B  609B|  20k   10M|1.99   255 |5611  8287 |0.56 0.84 0.89|  0   0   0|   0     0 |           | 18  314    0   76    0
Apr 27 05:50:00 ubuntu dstat.sh[66884]: 27-04 05:50:00|  8   2  89   1   0|5485M  139M  184M 2011M|2289B    0 |   0  1558k|   0   141 |2617  3746 |0.56 0.84 0.89|1.0   0   0|   0     0 |           | 18  315    0   77    0
Apr 27 05:50:01 ubuntu dstat.sh[66884]: 27-04 05:50:01|  8   3  87   1   0|5487M  137M  184M 2011M|2923B    0 | 135k 2120k|12.9   224 |2927  4945 |0.56 0.84 0.89|  0   0 2.0|   0     0 |           | 18  314    0   78    0
Apr 27 05:50:02 ubuntu dstat.sh[66884]: 27-04 05:50:02| 20   4  72   2   0|5487M  137M  184M 2012M|7406B 1217B|   0  2918k|   0   343 |6723    10k|0.56 0.84 0.89|1.0   0   0|   0     0 |           | 18  315    0   78    0
Apr 27 05:50:03 ubuntu dstat.sh[66884]: 27-04 05:50:03| 26   6  63   3   0|5487M  136M  184M 2012M|  10k  746B|   0    10M|   0   773 |8990    14k|0.56 0.84 0.89|2.0   0 1.0|   0     0 |           | 18  314    0   71    1
Apr 27 05:50:04 ubuntu dstat.sh[66884]: 27-04 05:50:04| 23   4  69   1   0|5489M  134M  184M 2012M|2814B    0 |   0  1860k|   0   147 |6389  9083 |0.59 0.85 0.89|2.0   0 1.0|   0     0 |           | 18  314    0   72    1
Apr 27 05:50:05 ubuntu dstat.sh[66884]: 27-04 05:50:05| 25   5  66   2   0|5489M  134M  184M 2012M|2461B    0 |   0  2853k|   0   381 |7729    12k|0.59 0.85 0.89|2.0   0   0|   0     0 |           | 18  314    0   72    1
Apr 27 05:50:06 ubuntu dstat.sh[66884]: 27-04 05:50:06| 25   6  66   1   0|5489M  134M  184M 2013M|3175B    0 |   0  2345k|   0   223 |7964    12k|0.59 0.85 0.89|1.0   0 1.0|   0     0 |           | 18  314    0   73    1
Apr 27 05:50:07 ubuntu dstat.sh[66884]: 27-04 05:50:07|  7   2  90   1   0|5489M  134M  184M 2013M|2905B  140B|   0  1159k|   0  76.2 |2348  3331 |0.59 0.85 0.89|  0   0   0|   0     0 |           | 18  314    0   64    1
Apr 27 05:50:08 ubuntu dstat.sh[66884]: 27-04 05:50:08| 21   4  70   2   0|5488M  134M  184M 2013M|2691B    0 |   0  2958k|   0   359 |7161    11k|0.59 0.85 0.89|2.0   0   0|   0     0 |           | 18  314    0   64    1
Apr 27 05:50:09 ubuntu dstat.sh[66884]: 27-04 05:50:09| 24   6  66   2   0|5488M  134M  184M 2013M|2405B    0 |   0  8695k|   0   609 |8511    13k|0.62 0.85 0.89|1.0   0   0|   0     0 |           | 18  314    0   64    1
Apr 27 05:50:10 ubuntu dstat.sh[66884]: 27-04 05:50:10| 23   4  68   2   0|5488M  134M  184M 2013M|2633B    0 |   0  2350k|   0   267 |7040    10k|0.62 0.85 0.89|2.0   0   0|   0     0 |           | 18  314    0   65    1
Apr 27 05:50:11 ubuntu dstat.sh[66884]: 27-04 05:50:11| 25   6  65   3   0|5488M  134M  184M 2014M|2229B    0 |   0  3884k|   0   489 |8858    14k|0.62 0.85 0.89|2.0   0   0|   0     0 |           | 18  314    0   56    1
Apr 27 05:50:12 ubuntu dstat.sh[66884]: 27-04 05:50:12| 25   4  66   2   0|5488M  133M  184M 2014M|2592B    0 |   0  8380k|   0   602 |8312    13k|0.62 0.85 0.89|1.0   0   0|   0     0 |           | 18  314    0   56    1
Apr 27 05:50:13 ubuntu dstat.sh[66884]: 27-04 05:50:13| 24   5  67   1   0|5488M  133M  184M 2014M|2220B    0 |   0  1720k|   0   177 |6871  9872 |0.62 0.85 0.89|1.0   0   0|   0     0 |           | 18  314    0   58    1
Apr 27 05:50:14 ubuntu dstat.sh[66884]: 27-04 05:50:14| 14   3  80   1   0|5489M  132M  184M 2015M|3618B 1015B|   0  2075k|   0   260 |4955  7322 |0.65 0.85 0.89|  0   0 3.0|   0     0 |           | 18  313    0   59    1
Apr 27 05:50:15 ubuntu dstat.sh[66884]: 27-04 05:50:15|  8   2  88   1   0|5489M  132M  184M 2015M|7822B 1677B|   0  6578k|   0   271 |2732  3860 |0.65 0.85 0.89|  0   0   0|   0     0 |           | 18  313    0   59    1
Apr 27 05:50:16 ubuntu dstat.sh[66884]: 27-04 05:50:16| 10   2  85   1   0|5489M  131M  184M 2015M|9809B 1497B|   0  1691k|   0   156 |3204  4587 |0.65 0.85 0.89|  0   0   0|   0     0 |           | 18  313    0   50    1
Apr 27 05:50:17 ubuntu dstat.sh[66884]: 27-04 05:50:17|  5   1  91   0   0|5489M  131M  184M 2015M|3627B   66B|  16k 2766k|1.00   104 |2162  3223 |0.65 0.85 0.89|2.0   0   0|   0     0 |           | 18  315    0   51    1
Apr 27 05:50:18 ubuntu dstat.sh[66884]: 27-04 05:50:18| 19   7  71   2   0|5503M  164M  182M 1970M|2645B  397B| 264k 2331k|4.00   272 |5581    13k|0.65 0.85 0.89|  0   0  36|   0     0 |           | 18  313    0   52    1
Apr 27 05:50:19 ubuntu dstat.sh[66884]: 27-04 05:50:19|  5   2  91   1   0|5503M  164M  182M 1970M|  15k 1891B|4097B 5521k|1.00   361 |2688  4285 |0.76 0.87 0.90|1.0   0   0|   0     0 |           | 18  314    1   52    1
Apr 27 05:50:20 ubuntu dstat.sh[66884]: 27-04 05:50:20| 24   5  67   2   0|5503M  164M  182M 1971M|2350B    0 |   0  3101k|   0   431 |8370    13k|0.76 0.87 0.90|1.0   0   0|   0     0 |           | 18  314    0   44    1
Apr 27 05:50:21 ubuntu dstat.sh[66884]: 27-04 05:50:21| 26   5  64   3   0|5501M  166M  182M 1971M|2571B    0 |   0  3838k|   0   473 |8832    14k|0.76 0.87 0.90|1.0   0   0|   0     0 |           | 18  314    0   44    1
Apr 27 05:50:22 ubuntu dstat.sh[66884]: 27-04 05:50:22| 24   5  68   1   0|5501M  165M  182M 1971M|2298B    0 |   0  2309k|   0   195 |7602    11k|0.76 0.87 0.90|1.0   0   0|   0     0 |           | 18  314    0   44    1
Apr 27 05:50:23 ubuntu dstat.sh[66884]: 27-04 05:50:23| 10   3  83   2   0|5501M  165M  182M 1971M|3315B  953B|   0  6318k|   0   489 |4133  6693 |0.76 0.87 0.90|  0   0   0|   0     0 |           | 18  313    0   46    1
Apr 27 05:50:24 ubuntu dstat.sh[66884]: 27-04 05:50:24| 18   3  76   2   0|5501M  165M  182M 1972M|2735B  885B|  60k 2911k|4.02   276 |4988  7160 |0.94 0.91 0.91|  0   0 1.0|   0     0 |           | 18  313    0   44    1
Apr 27 05:50:25 ubuntu dstat.sh[66884]: 27-04 05:50:25|  6   1  89   1   0|5501M  165M  182M 1972M|  13k 1469B|   0  2640k|   0   182 |2589  3834 |0.94 0.91 0.91|1.0   0   0|   0     0 |           | 18  314    0   44    1
Apr 27 05:50:26 ubuntu dstat.sh[66884]: 27-04 05:50:26| 25   5  65   2   0|5501M  165M  182M 1972M|2041B    0 |   0  3702k|   0   442 |8238    13k|0.94 0.91 0.91|1.0   0   0|   0     0 |           | 18  314    0   44    1
Apr 27 05:50:27 ubuntu dstat.sh[66884]: 27-04 05:50:27| 25   5  66   2   0|5501M  164M  182M 1972M|2788B    0 |  32k 3028k|1.00   287 |7354    11k|0.94 0.91 0.91|1.0   0   0|   0     0 |           | 18  314    0   44    1
Apr 27 05:50:28 ubuntu dstat.sh[66884]: 27-04 05:50:28| 18   4  75   1   0|5501M  164M  182M 1972M|3670B 1001B|   0  2784k|   0   293 |5823  8786 |0.94 0.91 0.91|  0   0   0|   0     0 |           | 18  313    0   42    1
Apr 27 05:50:29 ubuntu dstat.sh[66884]: 27-04 05:50:29| 10   3  83   2   0|5502M  163M  182M 1972M|5693B 1254B|   0  5753k|   0   388 |3518  4995 |0.87 0.89 0.91|2.0   0 6.0|   0     0 |           | 18  313    0   43    1
Apr 27 05:50:30 ubuntu dstat.sh[66884]: 27-04 05:50:30|  9   2  87   1   0|5501M  164M  182M 1973M|  21k 3741B|   0  5880k|   0   394 |2729  3550 |0.87 0.89 0.91|1.0   0   0|   0     0 |           | 18  314    0   43    1
Apr 27 05:50:31 ubuntu dstat.sh[66884]: 27-04 05:50:31|  7   2  88   1   0|5501M  164M  182M 1973M|  17k 4312B|   0  1251k|   0   121 |2828  4067 |0.87 0.89 0.91|1.0   0   0|   0     0 |           | 18  313    0   44    1
Apr 27 05:50:32 ubuntu dstat.sh[66884]: 27-04 05:50:32| 12   2  82   1   0|5501M  163M  182M 1973M|  15k 2287B|   0  1332k|   0   140 |3481  4604 |0.87 0.89 0.91|  0   0   0|   0     0 |           | 18  313    0   41    1
Apr 27 05:50:33 ubuntu dstat.sh[66884]: 27-04 05:50:33| 16   4  77   1   0|5501M  163M  182M 1973M|9477B  614B|   0  1542k|   0   169 |4817  6898 |0.87 0.89 0.91|1.0 1.0   0|   0     0 |           | 18  314    0   41    1
Apr 27 05:50:34 ubuntu dstat.sh[66884]: 27-04 05:50:34| 25   5  65   2   0|5501M  163M  182M 1973M|2454B    0 |   0  3451k|   0   421 |8216    13k|0.88 0.89 0.91|1.0   0 1.0|   0     0 |           | 18  314    0   41    1
Apr 27 05:50:35 ubuntu dstat.sh[66884]: 27-04 05:50:35| 24   5  67   1   0|5502M  162M  182M 1973M|2286B    0 |   0  3721k|   0   294 |7813    12k|0.88 0.89 0.91|1.0   0   0|   0     0 |           | 18  314    0   42    1
Apr 27 05:50:36 ubuntu dstat.sh[66884]: 27-04 05:50:36|  8   2  87   1   0|5502M  162M  182M 1974M|3910B  961B|   0  2777k|   0   264 |3260  5055 |0.88 0.89 0.91|  0   0   0|   0     0 |           | 18  313    0   42    1
Apr 27 05:50:37 ubuntu dstat.sh[66884]: 27-04 05:50:37| 10   2  86   1   0|5502M  161M  182M 1974M|  15k 1757B|   0  5083k|   0   377 |3474  5284 |0.88 0.89 0.91|2.0   0   0|   0     0 |           | 18  313    0   42    1
Apr 27 05:50:38 ubuntu dstat.sh[66884]: 27-04 05:50:38| 10   2  85   1   0|5502M  161M  182M 1974M|9014B 1745B|   0  2376k|   0   191 |3106  4453 |0.88 0.89 0.91|1.0   0   0|   0     0 |           | 18  313    0   42    1
Apr 27 05:50:39 ubuntu dstat.sh[66884]: 27-04 05:50:39| 12   3  82   0   0|5502M  161M  182M 1974M|  10k  612B|   0  1387k|   0   126 |3921  5449 |0.89 0.90 0.91|1.0   0   0|   0     0 |           | 18  314    0   42    1
Apr 27 05:50:40 ubuntu dstat.sh[66884]: 27-04 05:50:40| 25   5  65   2   0|5502M  161M  182M 1974M|2759B    0 |   0  4062k|   0   491 |8242    13k|0.89 0.90 0.91|2.0   0   0|   0     0 |           | 18  314    0   36    1
Apr 27 05:50:41 ubuntu dstat.sh[66884]: 27-04 05:50:41| 25   5  68   1   0|5503M  159M  182M 1974M|3183B    0 |   0  2850k|   0   245 |7386    11k|0.89 0.90 0.91|1.0   0   0|   0     0 |           | 18  314    0   38    1
Apr 27 05:50:42 ubuntu dstat.sh[66884]: 27-04 05:50:42| 15   3  78   1   0|5503M  159M  182M 1974M|4176B 1042B|   0  2265k|   0   243 |4773  6949 |0.89 0.90 0.91|  0   0   0|   0     0 |           | 18  313    0   41    1
Apr 27 05:50:43 ubuntu dstat.sh[66884]: 27-04 05:50:43|  8   2  87   0   0|5503M  159M  182M 1975M|7798B 1676B|   0  2168k|   0   189 |3000  4498 |0.89 0.90 0.91|  0   0   0|   0     0 |           | 18  313    0   42    1
Apr 27 05:50:44 ubuntu dstat.sh[66884]: 27-04 05:50:44| 11   4  83   1   0|5504M  159M  182M 1975M|9506B  612B|4098B 1725k|1.00   149 |3918  5582 |0.90 0.90 0.91|2.0   0 1.0|   0     0 |           | 18  315    0   39    1
Apr 27 05:50:45 ubuntu dstat.sh[66884]: 27-04 05:50:45| 26   5  65   3   0|5499M  164M  182M 1975M|2107B   66B|   0    14M|   0  1003 |7608    12k|0.90 0.90 0.91|1.0   0   0|   0     0 |           | 18  314    0   39    1
Apr 27 05:50:46 ubuntu dstat.sh[66884]: 27-04 05:50:46| 25   5  67   1   0|5500M  162M  182M 1975M|2039B    0 |   0  2586k|   0   244 |7920    12k|0.90 0.90 0.91|4.0   0   0|   0     0 |           | 18  315    0   39    1
Apr 27 05:50:47 ubuntu dstat.sh[66884]: 27-04 05:50:47| 25   5  66   2   0|5499M  162M  182M 1976M|2970B   84B|   0  2933k|   0   340 |7835    12k|0.90 0.90 0.91|2.0   0   0|   0     0 |           | 18  314    0   39    1
Apr 27 05:50:48 ubuntu dstat.sh[66884]: 27-04 05:50:48| 24   5  68   1   0|5500M  162M  182M 1976M|2441B    0 |   0  4431k|   0   294 |7671    11k|0.90 0.90 0.91|1.0   0   0|   0     0 |           | 18  314    0   37    1
Apr 27 05:50:49 ubuntu dstat.sh[66884]: 27-04 05:50:49| 20   4  72   1   0|5500M  160M  182M 1976M|3486B  958B|   0  2601k|   0   288 |6354  9604 |0.82 0.88 0.90|1.0   0 1.0|   0     0 |           | 18  313    0   38    1
Apr 27 05:50:50 ubuntu dstat.sh[66884]: 27-04 05:50:50| 12   3  84   1   0|5507M  154M  182M 1976M|1989B    0 |  24k 2210k|1.00   192 |3919  6082 |0.82 0.88 0.90|3.0   0 3.0|   0     0 |           | 18  313    0   40    1
Apr 27 05:50:51 ubuntu dstat.sh[66884]: 27-04 05:50:51|  6   1  90   0   0|5507M  154M  182M 1976M|3795B  896B|   0  2278k|   0   170 |2478  3672 |0.82 0.88 0.90|1.0   0 2.0|   0     0 |           | 18  314    0   40    1
Apr 27 05:50:52 ubuntu dstat.sh[66884]: 27-04 05:50:52| 11   2  83   2   0|5507M  153M  182M 1976M|3802B  463B|   0  7209k|   0   508 |4212  6881 |0.82 0.88 0.90|1.0   0   0|   0     0 |           | 18  313    0   37    1
Apr 27 05:50:53 ubuntu dstat.sh[66884]: 27-04 05:50:53|  8   2  87   0   0|5507M  153M  182M 1977M|8338B 1676B|   0  1396k|   0   137 |2918  4255 |0.82 0.88 0.90|  0   0   0|   0     0 |           | 18  313    0   37    1
Apr 27 05:50:54 ubuntu dstat.sh[66884]: 27-04 05:50:54| 14   3  80   1   0|5502M  158M  182M 1977M|  10k  614B|   0  1871k|   0   189 |4964  7211 |0.84 0.89 0.90|1.0   0 2.0|   0     0 |           | 18  314    0   37    1
Apr 27 05:50:55 ubuntu dstat.sh[66884]: 27-04 05:50:55| 25   6  64   2   0|5502M  158M  182M 1977M|3766B    0 |   0  5316k|   0   550 |8633    13k|0.84 0.89 0.90|1.0   0   0|   0     0 |           | 18  314    0   37    1
Apr 27 05:50:56 ubuntu dstat.sh[66884]: 27-04 05:50:56| 24   5  69   1   0|5503M  157M  182M 1977M|2350B    0 |   0  2707k|   0   229 |7606    11k|0.84 0.89 0.90|1.0   0   0|   0     0 |           | 18  314    0   38    1
Apr 27 05:50:57 ubuntu dstat.sh[66884]: 27-04 05:50:57| 21   4  71   1   0|5503M  156M  183M 1977M|3862B  988B|  16k 2789k|1.00   313 |6232  9060 |0.84 0.89 0.90|1.0   0   0|   0     0 |           | 18  313    0   36    1
Apr 27 05:50:58 ubuntu dstat.sh[66884]: 27-04 05:50:58|  8   2  87   1   0|5504M  156M  183M 1978M|8295B 1679B|   0  2024k|   0   186 |2901  4122 |0.84 0.89 0.90|4.0 1.0   0|   0     0 |           | 18  313    0   36    1
Apr 27 05:50:59 ubuntu dstat.sh[66884]: 27-04 05:50:59|  5   2  89   1   0|5504M  156M  183M 1978M|  21k 2433B|   0  5527k|   0   355 |3068  4736 |0.84 0.89 0.90|4.0   0   0|   0     0 |           | 18  314    0   36    1
Apr 27 05:51:00 ubuntu dstat.sh[66884]: 27-04 05:51:00| 24   6  66   3   0|5504M  155M  183M 1978M|2410B    0 |   0  3956k|   0   414 |8876    14k|0.85 0.89 0.91|2.0   0 1.0|   0     0 |           | 18  314    0   37    1
Apr 27 05:51:01 ubuntu dstat.sh[66884]: 27-04 05:51:01| 25   5  65   2   0|5504M  155M  183M 1978M|2752B    0 |   0  9196k|   0   708 |8506    13k|0.85 0.89 0.91|1.0   0   0|   0     0 |           | 18  314    0   33    1
Apr 27 05:51:02 ubuntu dstat.sh[66884]: 27-04 05:51:02| 24   5  67   1   0|5505M  153M  183M 1978M|7499B 1212B|  32k 2231k|1.00   206 |7503    11k|0.85 0.89 0.91|4.0   0   0|   0     0 |           | 18  314    0   33    1
Apr 27 05:51:03 ubuntu dstat.sh[66884]: 27-04 05:51:03|  9   2  85   1   0|5505M  153M  183M 1979M|  11k 1588B|  16k 3474k|1.00   314 |3786  6150 |0.85 0.89 0.91|  0   0   0|   0     0 |           | 18  313    0   34    1
Apr 27 05:51:04 ubuntu dstat.sh[66884]: 27-04 05:51:04|  8   2  88   1   0|5506M  152M  183M 1979M|  12k 1758B|   0  1759k|   0   173 |2671  3974 |0.85 0.89 0.91|1.0   0 1.0|   0     0 |           | 18  313    0   35    1
Apr 27 05:51:05 ubuntu dstat.sh[66884]: 27-04 05:51:05| 10   2  86   2   0|5506M  152M  183M 1979M|9243B 1743B|   0  7803k|   0   510 |3658  5834 |0.78 0.87 0.90|  0   0   0|   0     0 |           | 18  313    0   31    1
Apr 27 05:51:06 ubuntu dstat.sh[66884]: 27-04 05:51:06| 15   3  81   1   0|5507M  151M  183M 1980M|9897B  614B|  16k 1549k|1.00   157 |4332  6280 |0.78 0.87 0.90|1.0   0   0|   0     0 |           | 18  314    0   34    1
Apr 27 05:51:07 ubuntu dstat.sh[66884]: 27-04 05:51:07| 25   5  66   2   0|5507M  150M  183M 1980M|3139B    0 |   0  2902k|   0   369 |8524    13k|0.78 0.87 0.90|1.0 1.0   0|   0     0 |           | 18  314    0   35    1
Apr 27 05:51:08 ubuntu dstat.sh[66884]: 27-04 05:51:08| 24   4  67   1   0|5507M  149M  183M 1980M|2328B    0 |   0  3672k|   0   352 |7614    12k|0.78 0.87 0.90|1.0   0   0|   0     0 |           | 18  314    0   38    1
Apr 27 05:51:09 ubuntu dstat.sh[66884]: 27-04 05:51:09| 24   4  69   1   0|5509M  147M  183M 1980M|2703B    0 |   0  3721k|   0   253 |6951    10k|0.78 0.87 0.90|3.0   0   0|   0     0 |           | 18  315    0   40    1
Apr 27 05:51:10 ubuntu dstat.sh[66884]: 27-04 05:51:10| 25   5  65   3   0|5509M  147M  183M 1981M|2278B    0 |   0  3925k|   0   453 |7922    12k|0.88 0.89 0.91|1.0   0   0|   0     0 |           | 18  314    0   42    1
Apr 27 05:51:11 ubuntu dstat.sh[66884]: 27-04 05:51:11| 26   6  66   2   0|5511M  145M  183M 1981M|2288B    0 |   0  7850k|   0   514 |8355    13k|0.88 0.89 0.91|2.0   0   0|   0     0 |           | 18  314    0   44    1
Apr 27 05:51:12 ubuntu dstat.sh[66884]: 27-04 05:51:12| 25   5  64   2   0|5510M  145M  183M 1981M|2230B    0 |   0  3174k|   0   415 |8314    13k|0.88 0.89 0.91|1.0   0   0|   0     0 |           | 18  314    0   45    1
Apr 27 05:51:13 ubuntu dstat.sh[66884]: 27-04 05:51:13| 24   5  67   2   0|5513M  143M  183M 1982M|2482B    0 |  32k 3463k|1.00   323 |8262    12k|0.88 0.89 0.91|1.0   0   0|   0     0 |           | 18  314    0   46    1
Apr 27 05:51:14 ubuntu dstat.sh[66884]: 27-04 05:51:14| 25   5  67   1   0|5513M  142M  183M 1982M|2371B    0 |   0  2537k|   0   245 |6963  9975 |0.88 0.89 0.91|3.0   0 3.0|   0     0 |           | 18  314    0   46    1
Apr 27 05:51:15 ubuntu dstat.sh[66884]: 27-04 05:51:15| 24   5  64   3   0|5513M  142M  183M 1982M|2154B    0 |   0  9605k|   0   786 |9089    14k|1.21 0.96 0.93|1.0   0   0|   0     0 |           | 18  314    0   46    1
Apr 27 05:51:16 ubuntu dstat.sh[66884]: 27-04 05:51:16| 24   5  69   0   0|5514M  140M  183M 1982M|2832B    0 |   0  7287k|   0   378 |7006  9898 |1.21 0.96 0.93|1.0   0   0|   0     0 |           | 18  314    0   47    1
Apr 27 05:51:17 ubuntu dstat.sh[66884]: 27-04 05:51:17|  8   2  87   1   0|5514M  140M  183M 1983M|4039B  946B|   0  2138k|   0   217 |2949  4752 |1.21 0.96 0.93|  0   0   0|   0     0 |           | 18  313    0   45    1
Apr 27 05:51:18 ubuntu dstat.sh[66884]: 27-04 05:51:18| 16   6  75   1   0|5526M  169M  181M 1943M|3801B  951B|   0  1660k|   0   176 |4909    15k|1.21 0.96 0.93|  0   0  36|   0     0 |           | 18  313    0   48    1
Apr 27 05:51:19 ubuntu dstat.sh[66884]: 27-04 05:51:19| 11   3  84   1   0|5527M  169M  181M 1943M|3623B  951B|   0  2330k|   0   167 |3201  4597 |1.21 0.96 0.93|  0   0   0|   0     0 |           | 18  313    0   49    1
Apr 27 05:51:20 ubuntu dstat.sh[66884]: 27-04 05:51:20|  7   2  89   1   0|5525M  170M  181M 1943M|2525B    0 |4105B 1094k|1.00  90.2 |2390  3286 |1.11 0.94 0.92|1.0   0   0|   0     0 |           | 18  314    0   49    1
Apr 27 05:51:21 ubuntu dstat.sh[66884]: 27-04 05:51:21|  7   2  89   1   0|5525M  170M  181M 1943M|4337B  941B|   0  1608k|   0   176 |2954  4696 |1.11 0.94 0.92|1.0   0   0|   0     0 |           | 18  313    0   48    1
Apr 27 05:51:22 ubuntu dstat.sh[66884]: 27-04 05:51:22| 12   2  82   1   0|5525M  170M  181M 1943M|  22k 5624B|   0  2071k|   0   246 |4019  6031 |1.11 0.94 0.92|  0   0   0|   0     0 |           | 18  314    0   49    0
Apr 27 05:51:23 ubuntu dstat.sh[66884]: 27-04 05:51:23|  9   3  84   2   0|5525M  170M  181M 1943M|  16k 2356B|   0  7215k|   0   526 |4045  6471 |1.11 0.94 0.92|  0   0   0|   0     0 |           | 18  314    0   50    0
Apr 27 05:51:24 ubuntu dstat.sh[66884]: 27-04 05:51:24|  8   2  88   1   0|5525M  170M  181M 1943M|  14k 2284B|   0  1254k|   0   128 |2939  4107 |1.11 0.94 0.92|  0   0 1.0|   0     0 |           | 18  314    0   50    0
Apr 27 05:51:25 ubuntu dstat.sh[66884]: 27-04 05:51:25| 13   3  82   1   0|5526M  170M  181M 1943M|9150B  613B|   0  1309k|   0   128 |4082  5850 |1.02 0.93 0.92|3.0   0   0|   0     0 |           | 18  315    0   50    0
Apr 27 05:51:26 ubuntu dstat.sh[66884]: 27-04 05:51:26| 26   5  65   3   0|5524M  170M  181M 1944M|2342B    0 |   0  4511k|   0   495 |7917    12k|1.02 0.93 0.92|2.0   0   0|   0     0 |           | 18  315    0   50    0
Apr 27 05:51:27 ubuntu dstat.sh[66884]: 27-04 05:51:27| 25   5  67   1   0|5525M  169M  181M 1944M|2235B    0 |   0  2725k|   0   276 |7354    11k|1.02 0.93 0.92|1.0   0   0|   0     0 |           | 18  315    0   50    0
Apr 27 05:51:28 ubuntu dstat.sh[66884]: 27-04 05:51:28| 25   6  66   2   0|5526M  169M  181M 1944M|2350B    0 |   0  2404k|   0   229 |7780    11k|1.02 0.93 0.92|1.0   0   0|   0     0 |           | 18  315    0   50    0
Apr 27 05:51:29 ubuntu dstat.sh[66884]: 27-04 05:51:29| 25   6  66   2   0|5529M  165M  181M 1944M|2583B    0 |   0  3300k|   0   295 |7657    11k|1.02 0.93 0.92|1.0   0 6.0|   0     0 |           | 18  315    0   48    0
Apr 27 05:51:30 ubuntu dstat.sh[66884]: 27-04 05:51:30|  8   2  86   1   0|5529M  165M  181M 1944M|4156B  950B|   0  2677k|   0   274 |3384  5479 |1.02 0.93 0.92|  0   0   0|   0     0 |           | 18  314    0   50    0
Apr 27 05:51:31 ubuntu dstat.sh[66884]: 27-04 05:51:31|  7   3  88   2   0|5525M  169M  181M 1944M|4591B  888B|   0    12M|   0   849 |3984  6411 |1.02 0.93 0.92|1.0   0   0|   0     0 |           | 18  314    0   50    0
Apr 27 05:51:32 ubuntu dstat.sh[66884]: 27-04 05:51:32| 13   3  82   2   0|5524M  169M  181M 1945M|4107B  463B|   0  2061k|   0   228 |4472  6566 |1.02 0.93 0.92|  0   0   0|   0     0 |           | 18  314    0   50    0
Apr 27 05:51:33 ubuntu dstat.sh[66884]: 27-04 05:51:33|  7   1  89   1   0|5524M  169M  181M 1945M|4163B  810B|   0  1721k|   0   147 |2586  3925 |1.02 0.93 0.92|  0   0   0|   0     0 |           | 18  314    0   49    0
Apr 27 05:51:34 ubuntu dstat.sh[66884]: 27-04 05:51:34|  6   2  91   1   0|5524M  169M  181M 1945M|  14k 1478B|   0  1188k|   0   102 |2676  3917 |1.02 0.93 0.92|1.0   0 1.0|   0     0 |           | 18  315    0   50    0
Apr 27 05:51:35 ubuntu dstat.sh[66884]: 27-04 05:51:35| 24   5  68   2   0|5525M  168M  181M 1945M|2888B    0 |   0  3028k|   0   328 |7964    12k|1.10 0.95 0.93|1.0   0   0|   0     0 |           | 18  315    0   51    0
Apr 27 05:51:36 ubuntu dstat.sh[66884]: 27-04 05:51:36| 24   5  66   2   0|5524M  168M  181M 1945M|2825B    0 |   0  3941k|   0   426 |8014    12k|1.10 0.95 0.93|2.0   0   0|   0     0 |           | 18  315    0   51    0
Apr 27 05:51:37 ubuntu dstat.sh[66884]: 27-04 05:51:37| 22   5  70   1   0|5525M  167M  181M 1946M|4103B  942B|   0  2589k|   0   254 |7031    11k|1.10 0.95 0.93|  0   0   0|   0     0 |           | 18  314    0   50    0
Apr 27 05:51:38 ubuntu dstat.sh[66884]: 27-04 05:51:38|  7   2  88   1   0|5525M  167M  181M 1946M|4764B  132B|   0  6165k|   0   381 |2772  4172 |1.10 0.95 0.93|1.0   0   0|   0     0 |           | 18  315    0   50    0
Apr 27 05:51:39 ubuntu dstat.sh[66884]: 27-04 05:51:39|  5   1  91   0   0|5525M  167M  181M 1946M|  15k 2287B|   0  1847k|   0   161 |2474  3720 |1.10 0.95 0.93|  0   0   0|   0     0 |           | 18  314    0   50    0
Apr 27 05:51:40 ubuntu dstat.sh[66884]: 27-04 05:51:40| 24   5  68   2   0|5525M  167M  181M 1946M|2583B    0 |   0  3744k|   0   342 |7211    11k|1.09 0.95 0.93|1.0 1.0   0|   0     0 |           | 18  315    0   50    0
Apr 27 05:51:41 ubuntu dstat.sh[66884]: 27-04 05:51:41| 25   5  66   2   0|5526M  166M  181M 1946M|2285B    0 |   0  3171k|   0   364 |8014    12k|1.09 0.95 0.93|1.0   0   0|   0     0 |           | 18  315    0   50    0
