Sep 20 18:26:08 jammy-provider-cloud-0000007676 systemd[1]: Started Devstack devstack@dstat.service.
Sep 20 18:26:08 jammy-provider-cloud-0000007676 dstat.sh[58918]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Sep 20 18:26:08 jammy-provider-cloud-0000007676 dstat.sh[58918]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Sep 20 18:30:43 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:43| 24   4  71   1   0|4420M  126M  164M 3065M|8333B 1624B| 790k  124k|45.1  15.0 |1625  2236 |1.91 1.53 0.88|1.0   0 1.0|   0     0 |   0     0 | 18  283    4   42    0
Sep 20 18:30:44 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:44| 26   3  70   0   0|4468M  120M  164M 3024M|  14k 1616B| 339k 4708k|18.0   554 |2519  3694 |1.91 1.53 0.88|1.0   0 3.0|   0     0 |   0     0 | 18  289    4   39    0
Sep 20 18:30:45 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:45| 26   3  72   0   0|4401M  187M  164M 3024M|8925B 1736B|  20k  264k|4.00  23.0 |1669  2383 |1.91 1.53 0.88|2.0   0 5.0|   0     0 |   0     0 | 18  287    4   39    0
Sep 20 18:30:46 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:46| 23   3  71   0   0|4459M  129M  164M 3024M|5199B 1512B|   0   208k|   0  10.0 |1455  2101 |1.91 1.53 0.88|1.0   0 1.0|   0     0 |   0     0 | 18  287    4   37    0
Sep 20 18:30:47 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:47| 25   4  71   0   0|4380M  207M  164M 3024M|5540B 1568B|4101B  449k|1.00  31.0 |1908  3087 |1.84 1.52 0.88|1.0   0  17|   0     0 |   0     0 | 18  287    4   37    0
Sep 20 18:30:48 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:48| 24   5  72   0   0|4355M  232M  164M 3024M|6496B 1622B|   0   100k|   0  10.0 |1380  2059 |1.84 1.52 0.88|1.0   0  31|   0     0 |   0     0 | 18  287    4   36    0
Sep 20 18:30:49 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:49| 10  17  71   0   0|4370M  216M  164M 3025M|6336B 1621B|1497k  220k|20.0  3.00 |3228  5132 |1.84 1.52 0.88|1.0   0 390|   0     0 |   0     0 | 18  287    4   36    0
Sep 20 18:30:50 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:50| 20   8  72   0   0|4409M  177M  164M 3026M|6254B 1616B| 543k   28k|35.9  2.99 |2254  3426 |1.84 1.52 0.88|1.0   0 165|   0     0 |   0     0 | 18  287    4   35    0
Sep 20 18:30:51 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:51| 25   4  70   0   0|4430M  155M  164M 3026M|8504B 1620B| 160k    0 |8.00     0 |9369    19k|1.84 1.52 0.88|1.0   0 9.0|   0     0 |   0     0 | 18  287    4   35    0
Sep 20 18:30:52 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:52| 19   4  76   0   0|4419M  166M  164M 3026M|  15k 5366B|   0   452k|   0  11.0 |1752  2625 |1.69 1.50 0.88|1.0   0 6.0|   0     0 |   0     0 | 18  288    4   34    0
Sep 20 18:30:53 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:53| 26   4  69   0   0|4450M  133M  164M 3028M|8166B 1621B|4099B  592k|1.00  24.0 |9352    19k|1.69 1.50 0.88|1.0   0 6.0|   0     0 |   0     0 | 18  288    4   34    0
Sep 20 18:30:54 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:54| 22  12  65   0   0|4382M  201M  164M 3028M|6345B 1764B| 249k  738k|27.1  56.1 |3831  9268 |1.69 1.50 0.88|2.0   0 223|   0     0 |   0     0 | 18  289    4   33    0
Sep 20 18:30:55 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:55| 22   5  71   0   0|4441M  142M  164M 3028M|5605B 1635B|   0   148k|   0  9.97 |1895  2963 |1.69 1.50 0.88|1.0   0  83|   0     0 |   0     0 | 18  289    4   33    0
Sep 20 18:30:56 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:56| 21   7  71   0   0|4407M  176M  164M 3028M|5949B 1690B|  24k  200k|2.00  12.0 |2230  3483 |1.69 1.50 0.88|1.0   0 112|   0     0 |   0     0 | 18  289    4   34    0
Sep 20 18:30:57 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:57| 24   5  72   0   0|4399M  184M  164M 3028M|8853B 1778B|   0   136k|   0  10.0 |1878  2889 |1.64 1.49 0.88|1.0   0  70|   0     0 |   0     0 | 18  289    4   34    0
Sep 20 18:30:58 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:58| 23   4  72   0   0|4383M  200M  164M 3028M|7515B 1624B|  32k   88k|2.00  9.02 |1751  2798 |1.64 1.49 0.88|2.0   0  45|   0     0 |   0     0 | 18  289    4   34    0
Sep 20 18:30:59 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:59| 24   3  72   0   0|4431M  152M  164M 3028M|6102B 1714B|  68k 1368k|1.00   229 |1709  2557 |1.64 1.49 0.88|1.0   0  11|   0     0 |   0     0 | 18  291    4   36    0
Sep 20 18:31:00 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:00| 23   5  72   0   0|4426M  157M  164M 3028M|7757B 1621B|   0   108k|   0  12.0 |1748  2609 |1.64 1.49 0.88|1.0   0  32|   0     0 |   0     0 | 18  289    4   36    0
Sep 20 18:31:01 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:01| 22   5  71   0   0|4399M  183M  164M 3028M|6911B 1581B|  48k  439k|2.99  43.9 |2244  3556 |1.64 1.49 0.88|1.0   0  47|   0     0 |   0     0 | 18  289    4   36    0
Sep 20 18:31:02 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:02| 23   4  72   0   0|4382M  201M  164M 3028M|6185B 1768B|   0   248k|   0  18.0 |1885  2861 |1.59 1.48 0.88|1.0   0  34|   0     0 |   0     0 | 18  289    4   38    0
Sep 20 18:31:03 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:03| 24   5  71   0   0|4360M  223M  164M 3028M|6455B 1570B|   0   305k|   0  28.1 |2124  3375 |1.59 1.48 0.88|1.0   0  63|   0     0 |   0     0 | 18  289    4   39    0
Sep 20 18:31:04 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:04| 24   3  72   0   0|4418M  165M  164M 3028M|6090B 1688B|  16k  343k|1.00  32.9 |1976  3356 |1.59 1.48 0.88|1.0   0  25|   0     0 |   0     0 | 18  292    4   40    0
Sep 20 18:31:05 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:05| 24   4  71   0   0|4412M  170M  164M 3028M|6704B 1622B|   0   188k|   0  8.01 |1734  2427 |1.59 1.48 0.88|1.0   0  47|   0     0 |   0     0 | 18  289    4   41    0
Sep 20 18:31:06 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:06| 24   4  72   0   0|4398M  184M  164M 3029M|8294B 1624B| 201k  225k|17.0  12.0 |1686  2603 |1.59 1.48 0.88|1.0   0  14|   0     0 |   0     0 | 18  289    4   44    0
Sep 20 18:31:07 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:07| 27   3  67   0   0|4371M  211M  164M 3029M|8064B 1615B| 395k 1300k|25.9   197 |3598  7015 |1.54 1.47 0.88|1.0   0 5.0|   0     0 |   0     0 | 18  293    4   45    0
Sep 20 18:31:08 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:08| 24   3  72   1   0|4428M  154M  164M 3029M|7177B 1624B|  20k 3337k|2.01   218 |1905  3289 |1.54 1.47 0.88|1.0   0   0|   0     0 |   0     0 | 18  295    4   45    0
Sep 20 18:31:09 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:09| 22  10  67   0   0|4368M  214M  164M 3030M|5959B 1586B| 108k 2132k|8.00   192 |4262  8121 |1.54 1.47 0.88|1.0   0 285|   0     0 |   0     0 | 18  293    4   46    0
Sep 20 18:31:10 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:10| 12  20  68   0   0|4380M  201M  164M 3030M|7662B 1695B|   0   492k|   0  37.0 |4042  6779 |1.54 1.47 0.88|2.0   0 621|   0     0 |   0     0 | 18  293    4   46    0
Sep 20 18:31:11 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:11| 10  21  68   0   0|4379M  202M  164M 3030M|6669B 1565B|   0   472k|   0  41.0 |4056  6938 |1.54 1.47 0.88|1.0   0 634|   0     0 |   0     0 | 18  293    4   46    0
Sep 20 18:31:12 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:12| 10  22  67   0   0|4382M  199M  164M 3030M|  10k 1622B|   0  2211k|   0   139 |4766  8500 |1.41 1.45 0.87|2.0   0 739|   0     0 |   0     0 | 18  293    4   46    0
Sep 20 18:31:13 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:13| 12  21  66   0   0|4382M  199M  164M 3030M|6093B 1618B|   0   224k|   0  24.0 |4943  9032 |1.41 1.45 0.87|1.0   0 641|   0     0 |   0     0 | 18  293    4   46    0
Sep 20 18:31:14 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:14| 12  22  67   0   0|4384M  197M  164M 3030M|7751B 1621B|   0   652k|   0  53.0 |4765  8318 |1.41 1.45 0.87|1.0   0 679|   0     0 |   0     0 | 18  293    4   46    0
Sep 20 18:31:15 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:15| 18  10  70   0   0|4415M  237M  164M 2966M|9326B 1662B|  64k 5700k|7.00   436 |  10k   19k|1.41 1.45 0.87|1.0   0 137|   0     0 |   0     0 | 18  293    4   44    0
Sep 20 18:31:16 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:16| 20   2  77   0   0|4427M  221M  164M 2969M|5992B 2562B|   0  1315k|   0  15.9 |1512  2247 |1.41 1.45 0.87|3.0   0 4.0|   0     0 |   0     0 | 18  294    4   44    0
Sep 20 18:31:17 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:17|  9   1  88   0   0|4427M  221M  164M 2970M|  14k 4059B|   0   344k|   0  21.0 |1315  2195 |1.38 1.44 0.87|1.0   0   0|   0     0 |   0     0 | 18  295    4   37    0
Sep 20 18:31:18 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:18| 20   2  77   1   0|4439M  208M  164M 2970M|  23k   14k| 688k 1480k|48.0  55.0 |1621  2422 |1.38 1.44 0.87|1.0   0   0|   0     0 |   0     0 | 18  295    4   37    0
Sep 20 18:31:19 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:19| 19   1  77   1   0|4455M  191M  164M 2971M|  23k   14k| 892k 2069k|59.0   107 |2004  3379 |1.38 1.44 0.87|1.0   0   0|   0     0 |   0     0 | 18  295    4   36    0
Sep 20 18:31:20 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:20| 19   3  77   1   0|4463M  183M  164M 2972M|  24k   14k| 584k 1700k|44.0  62.0 |1645  2538 |1.38 1.44 0.87|1.0   0   0|   0     0 |   0     0 | 18  295    4   36    0
Sep 20 18:31:21 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:21| 20   2  75   1   0|4472M  140M  164M 3006M|  14k 8309B|  11M 1076k| 251  42.0 |1746  2635 |1.38 1.44 0.87|1.0   0   0|   0     0 |   0     0 | 18  295    4   30    0
Sep 20 18:31:22 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:22| 22   5  72   2   0|4476M  125M  165M 3014M|6200B 1753B|   0    15M|   0   462 |2089  3291 |1.35 1.43 0.88|1.0   0 2.0|   0     0 |   0     0 | 18  294    4   30    1
Sep 20 18:31:23 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:23| 22   4  72   1   0|4467M  117M  166M 3027M|7482B 1511B|   0  3067k|   0   120 |1687  2553 |1.35 1.43 0.88|1.0   0   0|   0     0 |   0     0 | 18  294    4   28    1
Sep 20 18:31:24 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:24| 24   3  71   0   0|4432M  163M  166M 3017M|6285B 1859B| 396k 1207k|7.00  48.0 |1732  2444 |1.35 1.43 0.88|1.0   0 6.0|   0     0 |   0     0 | 18  293    4   28    0
Sep 20 18:31:25 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:25| 25   5  69   0   0|4432M  162M  166M 3018M|5280B 1621B|   0  1477k|   0  6.00 |8856    18k|1.35 1.43 0.88|2.0   0  13|   0     0 |   0     0 | 18  293    4   22    0
Sep 20 18:31:26 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:26| 24   6  69   0   0|4417M  177M  166M 3018M|6255B 1699B|   0   120k|   0  8.02 |8851    18k|1.35 1.43 0.88|1.0   0  13|   0     0 |   0     0 | 18  293    4   22    0
Sep 20 18:31:27 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:27| 24   5  69   0   0|4414M  179M  166M 3018M|8932B 1565B|   0    30M|   0  59.0 |9460    19k|1.32 1.43 0.88|1.0   0  55|   0     0 |   0     0 | 18  293    4   21    0
Sep 20 18:31:28 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:28| 24   5  70   0   0|4440M  153M  166M 3018M|6402B 1621B|   0    12k|   0  2.00 |9163    19k|1.32 1.43 0.88|1.0   0  18|   0     0 |   0     0 | 18  293    4   21    0
Sep 20 18:31:29 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:29| 25   5  69   0   0|4435M  159M  166M 3018M|8355B 1614B|  32k 1447k|1.00  41.9 |9581    19k|1.32 1.43 0.88|2.0   0  13|   0     0 |   0     0 | 18  293    4   20    0
Sep 20 18:31:30 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:30| 26   4  71   0   0|4412M  182M  166M 3018M|7278B 1512B|   0   392k|   0  22.0 |1750  2523 |1.32 1.43 0.88|2.0   0 9.0|   0     0 |   0     0 | 18  293    4   20    0
Sep 20 18:31:31 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:31| 23   5  71   0   0|4399M  195M  166M 3018M|7402B 1619B|   0   180k|   0  9.00 |2140  3267 |1.32 1.43 0.88|2.0   0  94|   0     0 |   0     0 | 18  293    4   20    0
Sep 20 18:31:32 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:32| 23   6  71   0   0|4418M  159M  167M 3031M|9116B 2680B|8194B 1512k|2.00  14.0 |9966    19k|1.30 1.42 0.88|  0   0  12|   0     0 |   0     0 | 18  294    4   20    0
Sep 20 18:31:33 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:33|  8   1  91   0   0|4418M  159M  167M 3031M|  11k 2804B|   0   492k|   0  79.1 |1120  1734 |1.30 1.42 0.88|1.0   0 1.0|   0     0 |   0     0 | 18  294    4   20    0
Sep 20 18:31:34 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:34| 18   2  79   0   0|4428M  149M  167M 3032M|  23k   11k|   0  1352k|   0  64.0 |1727  2737 |1.30 1.42 0.88|1.0   0   0|   0     0 |   0     0 | 18  295    4   20    0
Sep 20 18:31:35 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:35| 12   1  85   0   0|4432M  145M  167M 3032M|  53k   15k|   0  1403k|   0  52.0 |1565  2323 |1.30 1.42 0.88|2.0   0   0|   0     0 |   0     0 | 18  296    4   16    0
Sep 20 18:31:36 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:36| 11   3  86   1   0|4436M  140M  167M 3032M| 117k   12k|   0  1289k|   0  54.0 |1502  2247 |1.30 1.42 0.88|1.0   0   0|   0     0 |   0     0 | 18  296    4   16    0
Sep 20 18:31:37 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:37| 11   1  86   0   0|4447M  129M  167M 3032M|  13k 4813B|   0   264k|   0  8.99 |1344  2071 |1.19 1.40 0.87|1.0   0   0|   0     0 |   0     0 | 18  296    4   16    0
Sep 20 18:31:38 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:38| 16   1  81   1   0|4450M  126M  167M 3032M|  24k   12k|   0  1413k|   0  80.1 |1525  2219 |1.19 1.40 0.87|1.0   0   0|   0     0 |   0     0 | 18  295    4   16    1
Sep 20 18:31:39 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:39| 14   2  81   1   0|4458M  117M  167M 3032M| 276k   21k|  24k 2870k|4.00   143 |2164  3328 |1.19 1.40 0.87|1.0   0   0|   0     0 |   0     0 | 18  295    4   16    1
Sep 20 18:31:40 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:40| 17   3  79   1   0|4451M  126M  167M 3031M|  64k   15k|  80k 6407k|7.00   348 |1871  2690 |1.19 1.40 0.87|1.0   0   0|   0     0 |   0     0 | 18  295    4   16    1
Sep 20 18:31:41 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:41|  8   4  85   0   0|4456M  127M  168M 3024M|  13M   84k|   0    71M|   0   243 |5439  3975 |1.19 1.40 0.87|1.0   0 4.0|   0     0 |   0     0 | 18  295    4   16    1
Sep 20 18:31:42 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:42| 17   4  77   1   0|4465M  130M  168M 3012M|4330k   24k| 168k   35M|8.00   233 |3184  3862 |1.18 1.39 0.87|2.0   0  11|   0     0 |   0     0 | 18  295    4   16    1
Sep 20 18:31:43 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:43| 21   4  73   1   0|4461M  129M  171M 3009M|7034B 1620B|   0  5485k|   0   138 |1717  2923 |1.18 1.39 0.87|2.0   0   0|   0     0 |   0     0 | 18  295    4   16    1
Sep 20 18:31:44 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:44| 23   4  71   1   0|4478M  124M  172M 2995M|8159B 1737B|   0  3006k|   0   133 |1979  3301 |1.18 1.39 0.87|1.0 1.0   0|   0     0 |   0     0 | 18  295    5   16    1
Sep 20 18:31:45 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:45| 21   5  72   1   0|4478M  123M  173M 2993M|6234B 1739B|   0  2968k|   0   115 |1743  2816 |1.18 1.39 0.87|1.0   0   0|   0     0 |   0     0 | 18  295    5   16    1
Sep 20 18:31:46 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:46| 24   4  72   0   0|4478M  117M  175M 2995M|6582B 1618B|   0  2764k|   0  61.9 |1662  2644 |1.18 1.39 0.87|1.0   0   0|   0     0 |   0     0 | 18  295    5   16    1
Sep 20 18:31:47 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:47| 21   2  75   1   0|4490M  144M  175M 2955M|  13k 4365B|  20k 1981k|3.00  61.0 |1528  2357 |1.08 1.37 0.87|1.0   0   0|   0     0 |   0     0 | 18  293    5   16    0
Sep 20 18:31:48 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:48| 23   4  71   0   0|4438M  194M  175M 2957M|6218B 1620B|   0   188k|   0  39.0 |5610    11k|1.08 1.37 0.87|2.0   0  10|   0     0 |   0     0 | 18  293    5   16    0
Sep 20 18:31:49 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:49| 22   6  71   0   0|4426M  205M  175M 2957M|7079B 1608B|4096B 1044k|1.00  13.0 |4828  9398 |1.08 1.37 0.87|1.0   0 9.0|   0     0 |   0     0 | 18  293    5   16    0
Sep 20 18:31:50 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:50| 23   5  70   0   0|4423M  209M  175M 2957M|6564B 1625B|   0  2383k|   0  35.1 |9378    19k|1.08 1.37 0.87|1.0   0  12|   0     0 |   0     0 | 18  293    5   16    0
Sep 20 18:31:51 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:51| 24   3  73   0   0|4427M  201M  175M 2959M|7491B 1662B| 168k   16k|4.00  2.00 |1488  2177 |1.08 1.37 0.87|2.0   0 6.0|   0     0 |   0     0 | 18  293    5   16    0
Sep 20 18:31:52 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:52| 25   4  69   1   0|4429M  198M  175M 2960M|6202B 1615B| 818k 3166k|33.9   210 |5017    10k|1.24 1.39 0.88|1.0   0 2.0|   0     0 |   0     0 | 18  297    5   20    0
Sep 20 18:31:53 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:53| 18  13  68   2   0|4383M  243M  175M 2961M|7110B 1625B| 485k 6853k|24.1   582 |4709  8841 |1.24 1.39 0.88|3.0   0 384|   0     0 |   0     0 | 18  297    5   21    0
Sep 20 18:31:54 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:54| 15   8  66   9   0|4350M  243M  175M 2994M|5711B 1618B|  33M  579k|1967  33.0 |4453  9374 |1.24 1.39 0.88|  0 1.0 102|   0     0 |   0     0 | 18  297    5   24    0
Sep 20 18:31:55 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:55|  6   2  83   7   0|4357M  227M  175M 3003M|7556B 2630B|8963k 1607k|1489  17.9 |2759  4918 |1.24 1.39 0.88|  0   0 6.0|   0     0 |   0     0 | 18  298    5   24    0
Sep 20 18:31:56 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:56|  3   1  94   0   0|4358M  226M  175M 3003M|  43k 5033B|   0  1233k|   0  67.1 |1315  2202 |1.24 1.39 0.88|1.0   0   0|   0     0 |   0     0 | 18  298    5   21    0
Sep 20 18:31:57 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:57|  5   2  91   0   0|4351M  233M  176M 3004M| 134k  127k| 532k  899k|14.0  12.0 |1492  2262 |1.14 1.37 0.88|  0   0  27|   0     0 |   0     0 | 18  297    5   21    0
Sep 20 18:31:58 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:58|  1   0  96   0   0|4351M  233M  176M 3004M|5742B 1512B|   0    12k|   0  3.00 |1047  1776 |1.14 1.37 0.88|  0   0   0|   0     0 |   0     0 | 18  297    5   21    0
Sep 20 18:31:59 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:31:59|  2   1  97   0   0|4351M  233M  176M 3004M|5797B 1694B|   0     0 |   0     0 | 958  1713 |1.14 1.37 0.88|  0   0   0|   0     0 |   0     0 | 18  297    5   21    0
Sep 20 18:32:00 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:32:00|  2   1  95   0   0|4351M  233M  176M 3004M|5192B 1694B|   0   104k|   0  13.0 |1218  2152 |1.14 1.37 0.88|  0   0   0|   0     0 |   0     0 | 18  297    5   18    0
Sep 20 18:32:01 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:32:01|  2   1  96   0   0|4351M  233M  176M 3004M|9305B 1714B|   0   204k|   0  15.0 |1222  2042 |1.14 1.37 0.88|  0   0   0|   0     0 |   0     0 | 18  297    4   18    0
Sep 20 18:32:02 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:32:02|  2   1  95   0   0|4351M  232M  176M 3004M|6616B 1784B|   0   216k|   0  30.0 |1371  2307 |1.05 1.35 0.87|  0   0 2.0|   0     0 |   0     0 | 18  297    4   18    0
Sep 20 18:32:03 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:32:03|  2   0  95   0   0|4351M  232M  176M 3004M|8038B 1618B|  20k  380k|2.00  39.0 |1395  2408 |1.05 1.35 0.87|  0   0   0|   0     0 |   0     0 | 18  297    4   18    0
Sep 20 18:32:04 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:32:04|  3   1  95   0   0|4351M  232M  176M 3004M|6346B 1553B|   0   256k|   0  35.0 |1282  2285 |1.05 1.35 0.87|  0   0   0|   0     0 |   0     0 | 18  299    4   15    0
Sep 20 18:32:05 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:32:05|  2   1  96   0   0|4351M  232M  176M 3004M|6592B 1621B|   0   104k|   0  7.00 |1059  1773 |1.05 1.35 0.87|  0   0   0|   0     0 |   0     0 | 18  299    4   15    0
Sep 20 18:32:06 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:32:06| 18   5  77   0   0|4357M  227M  176M 3004M|6569B 1625B| 514k  185k|4.01  20.1 |1660  2441 |1.05 1.35 0.87|4.0   0 8.0|   0     0 |   0     0 | 18  299    4   10    0
Sep 20 18:32:07 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:32:07| 12   3  83   0   0|4350M  234M  176M 3004M|6038B 1844B| 510k  215k|3.99  15.9 |1522  2356 |0.96 1.32 0.87|4.0   0 4.0|   0     0 |   0     0 | 18  299    4   10    0
Sep 20 18:32:08 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:32:08|  2   1  97   0   0|4350M  234M  176M 3004M|6412B 1620B|   0     0 |   0     0 |1073  1757 |0.96 1.32 0.87|2.0   0   0|   0     0 |   0     0 | 18  299    4    9    0
Sep 20 18:32:09 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:32:09|  1   1  96   0   0|4350M  234M  176M 3004M|6656B 1719B|   0   842k|   0   165 |1050  1768 |0.96 1.32 0.87|  0   0   0|   0     0 |   0     0 | 18  299    4    9    0
Sep 20 18:32:10 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:32:10|  2   1  96   0   0|4350M  234M  176M 3004M|7737B 1615B|   0   140k|   0  17.9 |1141  1909 |0.96 1.32 0.87|  0   0   0|   0     0 |   0     0 | 18  299    4    8    0
Sep 20 18:32:11 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:32:11|  3   0  96   0   0|4350M  234M  176M 3004M|5425B 1458B|   0     0 |   0     0 |1044  1747 |0.96 1.32 0.87|1.0   0   0|   0     0 |   0     0 | 18  299    4    8    0
Sep 20 18:32:12 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:32:12|  3   2  95   0   0|4350M  234M  176M 3004M|5867B 1620B|   0   112k|   0  14.0 |1358  2363 |0.88 1.30 0.86|  0   0 2.0|   0     0 |   0     0 | 18  299    4    8    0
Sep 20 18:32:13 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:32:13|  2   2  95   0   0|4353M  230M  176M 3004M|6251B 1613B|  32k   34M|1.00   372 |1612  2631 |0.88 1.30 0.86|  0   0   0|   0     0 |   0     0 | 18  299    4    8    0
Sep 20 18:32:14 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:32:14|  2   1  95   0   0|4353M  230M  176M 3004M|6285B 1626B|   0  1269k|   0  48.2 |1350  2399 |0.88 1.30 0.86|1.0   0   0|   0     0 |   0     0 | 18  299    4    8    0
