Apr 01 18:24:59 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Apr 01 18:25:00 ubuntu dstat.sh[65024]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Apr 01 18:25:00 ubuntu dstat.sh[65024]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 01 18:35:49 ubuntu dstat.sh[65024]: 01-04 18:35:49| 29   8  61   0   0|5005M  341M  185M 2285M|  36k   32k|   0   172k|   0  7.00 |4272  5657 |0.35 1.09 0.98|1.0   0  40|   0     0 |           | 18  293    0   32    0
Apr 01 18:35:50 ubuntu dstat.sh[65024]: 01-04 18:35:50|  9  20  68   0   0|5001M  345M  185M 2285M|3862B 1025B|   0   120k|   0  9.99 |5941  5045 |0.35 1.09 0.98|1.0   0 375|   0     0 |           | 18  293    0   28    0
Apr 01 18:35:51 ubuntu dstat.sh[65024]: 01-04 18:35:51| 18  10  71   0   0|5028M  318M  185M 2285M|  18k 2644B|   0   193k|   0  14.1 |3351  2767 |0.40 1.08 0.98|2.0   0  63|   0     0 |           | 18  293    0   29    0
Apr 01 18:35:52 ubuntu dstat.sh[65024]: 01-04 18:35:52| 21   4  73   0   0|5055M  291M  185M 2285M|5594B 1457B|  68k  112k|3.00  5.00 |2136  1634 |0.40 1.08 0.98|2.0   0 3.0|   0     0 |           | 18  293    0   29    0
Apr 01 18:35:53 ubuntu dstat.sh[65024]: 01-04 18:35:53| 25   3  71   0   0|5074M  267M  185M 2289M|5099B 1620B|  36k 3899k|6.00   166 |2373  2301 |0.40 1.08 0.98|1.0   0   0|   0     0 |           | 18  293    0   29    0
Apr 01 18:35:54 ubuntu dstat.sh[65024]: 01-04 18:35:54| 22   5  72   0   0|5118M  224M  185M 2289M|4041B 1459B|   0   560k|   0  41.0 |2352  2255 |0.40 1.08 0.98|1.0   0 3.0|   0     0 |           | 18  293    0   22    0
Apr 01 18:35:55 ubuntu dstat.sh[65024]: 01-04 18:35:55| 26   5  68   1   0|5107M  234M  185M 2289M|5101B 1620B|  16k 1064k|1.00   102 |6785  9522 |0.40 1.08 0.98|1.0   0   0|   0     0 |           | 18  295    0   23    0
Apr 01 18:35:56 ubuntu dstat.sh[65024]: 01-04 18:35:56| 26   3  67   1   0|5115M  225M  185M 2290M|5173B 1619B| 863k 1139k|56.0   165 |4448  5988 |0.45 1.08 0.98|3.0   0 1.0|   0     0 |           | 18  302    0   25    0
Apr 01 18:35:57 ubuntu dstat.sh[65024]: 01-04 18:35:57|  7   1  89   0   0|5115M  225M  185M 2290M|4581B 1558B|  32k 4133k|1.99   582 |2164  2597 |0.45 1.08 0.98|1.0   0 1.0|   0     0 |           | 18  302    0   28    0
Apr 01 18:35:58 ubuntu dstat.sh[65024]: 01-04 18:35:58| 19   5  73   2   0|5114M  226M  185M 2291M|4457B 1577B| 113k 2022k|7.05   249 |5839  8528 |0.45 1.08 0.98|1.0   0   0|   0     0 |           | 18  305    0   29    0
Apr 01 18:35:59 ubuntu dstat.sh[65024]: 01-04 18:35:59| 25   5  66   2   0|5103M  237M  185M 2291M|5436B 1563B|   0  8624k|   0   646 |8272    13k|0.45 1.08 0.98|2.0   0   0|   0     0 |           | 18  305    0   29    0
Apr 01 18:36:00 ubuntu dstat.sh[65024]: 01-04 18:36:00| 15   4  78   1   0|5100M  239M  185M 2291M|4739B 1620B|  16k 2847k|1.00   283 |5217  7750 |0.45 1.08 0.98|  0   0   0|   0     0 |           | 18  304    0   30    0
Apr 01 18:36:01 ubuntu dstat.sh[65024]: 01-04 18:36:01| 10   3  85   0   0|5096M  243M  185M 2291M|4880B 1621B|   0   829k|   0   120 |3935  5745 |0.41 1.06 0.98|  0   0   0|   0     0 |           | 18  306    0   31    0
Apr 01 18:36:02 ubuntu dstat.sh[65024]: 01-04 18:36:02| 25   6  66   2   0|5095M  244M  185M 2292M|4499B 1620B|  16k 3463k|1.00   360 |7948    12k|0.41 1.06 0.98|1.0   0 1.0|   0     0 |           | 18  305    0   32    0
Apr 01 18:36:03 ubuntu dstat.sh[65024]: 01-04 18:36:03| 16   4  78   1   0|5093M  245M  185M 2292M|4505B 1622B|   0  3620k|   0   267 |5130  7426 |0.41 1.06 0.98|  0   0   0|   0     0 |           | 18  304    0   33    0
Apr 01 18:36:04 ubuntu dstat.sh[65024]: 01-04 18:36:04| 10   2  84   1   0|5092M  247M  185M 2292M|4186B 1566B|   0  1356k|   0   164 |3665  5410 |0.41 1.06 0.98|1.0   0   0|   0     0 |           | 18  305    0   34    0
Apr 01 18:36:05 ubuntu dstat.sh[65024]: 01-04 18:36:05| 26   6  65   2   0|5090M  248M  185M 2292M|4353B 1512B|   0  8302k|   0   642 |8028    13k|0.41 1.06 0.98|1.0   0   0|   0     0 |           | 18  305    0   36    0
Apr 01 18:36:06 ubuntu dstat.sh[65024]: 01-04 18:36:06| 24   5  68   0   0|5089M  249M  185M 2292M|5099B 1614B|   0  1216k|   0   140 |7029  9892 |0.46 1.06 0.98|2.0   0   0|   0     0 |           | 18  306    0   38    0
Apr 01 18:36:07 ubuntu dstat.sh[65024]: 01-04 18:36:07| 24   6  66   2   0|5088M  249M  185M 2292M|4590B 1462B|   0  2747k|   0   284 |7316    11k|0.46 1.06 0.98|1.0   0   0|   0     0 |           | 18  305    0   38    0
Apr 01 18:36:08 ubuntu dstat.sh[65024]: 01-04 18:36:08| 15   4  80   1   0|5088M  250M  185M 2293M|4861B 1620B|   0  1236k|   0   105 |5019  6996 |0.46 1.06 0.98|  0   0 1.0|   0     0 |           | 18  306    0   39    0
Apr 01 18:36:09 ubuntu dstat.sh[65024]: 01-04 18:36:09| 11   3  84   0   0|5088M  250M  185M 2293M|4023B 1453B|   0   498k|   0  70.7 |3753  5241 |0.46 1.06 0.98|1.0   0 2.0|   0     0 |           | 18  309    0   39    0
Apr 01 18:36:10 ubuntu dstat.sh[65024]: 01-04 18:36:10| 25   6  65   2   0|5088M  249M  185M 2293M|4338B 1627B|   0  2888k|   0   391 |8054    12k|0.46 1.06 0.98|1.0   0 1.0|   0     0 |           | 18  308    0   38    0
Apr 01 18:36:11 ubuntu dstat.sh[65024]: 01-04 18:36:11| 24   4  67   2   0|5090M  247M  185M 2293M|4171B 1457B| 128k 6985k|7.99   499 |7970    12k|0.50 1.06 0.98|1.0   0   0|   0     0 |           | 18  308    0   38    0
Apr 01 18:36:12 ubuntu dstat.sh[65024]: 01-04 18:36:12|  6   2  91   1   0|5089M  247M  185M 2294M|4144B 1621B| 160k 7363k|9.01   939 |2383  3587 |0.50 1.06 0.98|  0   0 3.0|   0     0 |           | 18  307    0   39    0
Apr 01 18:36:13 ubuntu dstat.sh[65024]: 01-04 18:36:13| 14   3  81   1   0|5090M  246M  185M 2294M|4392B 1456B| 100k 3072k|5.99   333 |3929  5563 |0.50 1.06 0.98|  0   0   0|   0     0 |           | 18  307    0   39    0
Apr 01 18:36:14 ubuntu dstat.sh[65024]: 01-04 18:36:14| 11   2  84   1   0|5091M  245M  185M 2294M|4489B 1616B|   0  1281k|   0   162 |3524  4955 |0.50 1.06 0.98|1.0   0   0|   0     0 |           | 18  307    0   38    0
Apr 01 18:36:15 ubuntu dstat.sh[65024]: 01-04 18:36:15|  2   1  96   0   0|5091M  245M  185M 2294M|5222B 1621B|   0   588k|   0  39.0 |1257  1719 |0.50 1.06 0.98|1.0   0   0|   0     0 |           | 18  308    0   38    0
Apr 01 18:36:16 ubuntu dstat.sh[65024]: 01-04 18:36:16| 25   5  66   2   0|5091M  245M  185M 2294M|5222B 1566B|   0  2999k|   0   377 |7819    12k|0.54 1.06 0.98|1.0   0   0|   0     0 |           | 18  308    0   40    0
Apr 01 18:36:17 ubuntu dstat.sh[65024]: 01-04 18:36:17| 25   5  65   2   0|5092M  244M  185M 2295M|5365B 1510B|   0  7023k|   0   570 |8743    14k|0.54 1.06 0.98|1.0   0   0|   0     0 |           | 18  308    0   40    0
Apr 01 18:36:18 ubuntu dstat.sh[65024]: 01-04 18:36:18| 13   3  82   1   0|5092M  244M  185M 2295M|5296B 1625B|   0  2459k|   0   212 |4473  6604 |0.54 1.06 0.98|  0   0   0|   0     0 |           | 18  307    0   41    0
Apr 01 18:36:19 ubuntu dstat.sh[65024]: 01-04 18:36:19| 13   4  81   1   0|5091M  244M  185M 2295M|5042B 1459B|   0  1057k|   0   135 |4462  6249 |0.54 1.06 0.98|1.0   0 1.0|   0     0 |           | 18  308    0   41    0
Apr 01 18:36:20 ubuntu dstat.sh[65024]: 01-04 18:36:20| 24   5  65   2   0|5092M  243M  185M 2295M|4915B 1618B|   0  3976k|   0   462 |8383    13k|0.54 1.06 0.98|3.0   0   0|   0     0 |           | 18  308    0   42    0
Apr 01 18:36:21 ubuntu dstat.sh[65024]: 01-04 18:36:21| 25   5  68   1   0|5093M  242M  185M 2295M|5008B 1456B|   0  2744k|   0   246 |7415    11k|0.58 1.06 0.98|1.0   0   0|   0     0 |           | 18  308    0   46    0
Apr 01 18:36:22 ubuntu dstat.sh[65024]: 01-04 18:36:22| 25   6  65   2   0|5093M  242M  185M 2296M|4493B 1709B|   0  4063k|   0   488 |9025    14k|0.58 1.06 0.98|2.0   0 1.0|   0     0 |           | 18  308    0   46    0
Apr 01 18:36:23 ubuntu dstat.sh[65024]: 01-04 18:36:23| 25   5  66   2   0|5093M  241M  185M 2296M|4882B 1509B|   0    13M|   0   608 |8561    13k|0.58 1.06 0.98|1.0   0 1.0|   0     0 |           | 18  308    0   46    0
Apr 01 18:36:24 ubuntu dstat.sh[65024]: 01-04 18:36:24| 25   5  67   2   0|5093M  241M  185M 2296M|4723B 1559B|   0  2957k|   0   342 |7810    12k|0.58 1.06 0.98|2.0   0   0|   0     0 |           | 18  308    0   46    0
Apr 01 18:36:25 ubuntu dstat.sh[65024]: 01-04 18:36:25| 25   4  67   2   0|5093M  241M  185M 2297M|5078B 1613B|  32k 3123k|1.00   370 |8392    13k|0.58 1.06 0.98|3.0   0   0|   0     0 |           | 18  307    0   46    0
Apr 01 18:36:26 ubuntu dstat.sh[65024]: 01-04 18:36:26| 18   4  76   1   0|5094M  240M  185M 2297M|4714B 1458B|   0  1712k|   0   186 |6337  9439 |0.61 1.06 0.98|  0   0   0|   0     0 |           | 18  307    0   46    0
Apr 01 18:36:27 ubuntu dstat.sh[65024]: 01-04 18:36:27|  8   2  87   1   0|5095M  238M  185M 2297M|5179B 1626B|   0  1883k|   0   166 |2936  4130 |0.61 1.06 0.98|  0   0 6.0|   0     0 |           | 18  308    0   46    0
Apr 01 18:36:28 ubuntu dstat.sh[65024]: 01-04 18:36:28|  3   2  92   2   0|5092M  241M  185M 2297M|4455B 1457B|   0    13M|   0  1259 |3000  4534 |0.61 1.06 0.98|  0   0   0|   0     0 |           | 18  307    0   46    0
Apr 01 18:36:29 ubuntu dstat.sh[65024]: 01-04 18:36:29| 24   5  68   2   0|5092M  241M  185M 2297M|4505B 1622B|   0  4950k|   0   480 |8294    13k|0.61 1.06 0.98|1.0   0   0|   0     0 |           | 18  308    0   46    0
Apr 01 18:36:30 ubuntu dstat.sh[65024]: 01-04 18:36:30| 25   5  68   2   0|5092M  241M  185M 2297M|4442B 1621B|   0  2481k|   0   288 |7948    12k|0.61 1.06 0.98|1.0   0   0|   0     0 |           | 18  308    0   46    0
Apr 01 18:36:31 ubuntu dstat.sh[65024]: 01-04 18:36:31| 15   3  80   0   0|5092M  240M  185M 2297M|4447B 1613B|   0  1501k|   0   147 |4636  6656 |0.65 1.06 0.98|  0   0   0|   0     0 |           | 18  307    0   46    0
Apr 01 18:36:32 ubuntu dstat.sh[65024]: 01-04 18:36:32| 11   3  84   1   0|5093M  240M  185M 2298M|5129B 1626B|   0  1590k|   0   173 |4077  6066 |0.65 1.06 0.98|1.0   0 1.0|   0     0 |           | 18  308    0   46    0
Apr 01 18:36:33 ubuntu dstat.sh[65024]: 01-04 18:36:33| 25   5  65   3   0|5092M  240M  185M 2298M|5101B 1620B|   0  8962k|   0   783 |9427    15k|0.65 1.06 0.98|1.0   0   0|   0     0 |           | 18  308    0   46    0
Apr 01 18:36:34 ubuntu dstat.sh[65024]: 01-04 18:36:34| 24   4  68   1   0|5094M  238M  185M 2298M|5435B 1613B|   0  2592k|   0   259 |8055    12k|0.65 1.06 0.98|3.0   0   0|   0     0 |           | 18  307    0   48    0
Apr 01 18:36:35 ubuntu dstat.sh[65024]: 01-04 18:36:35|  9   5  86   0   0|5111M  221M  185M 2298M|6509B 1627B|   0   836k|   0  58.3 |3049  7468 |0.65 1.06 0.98|1.0   0  36|   0     0 |           | 18  308    0   49    0
Apr 01 18:36:36 ubuntu dstat.sh[65024]: 01-04 18:36:36| 25   5  66   3   0|5111M  221M  185M 2298M|6390B 1457B|   0  3505k|   0   456 |8996    14k|1.07 1.14 1.01|1.0   0   0|   0     0 |           | 18  308    0   50    0
Apr 01 18:36:37 ubuntu dstat.sh[65024]: 01-04 18:36:37| 24   5  67   1   0|5110M  222M  185M 2299M|7234B 1614B|  32k 3057k|1.00   293 |7768    12k|1.07 1.14 1.01|  0   0   0|   0     0 |           | 18  308    0   50    0
Apr 01 18:36:38 ubuntu dstat.sh[65024]: 01-04 18:36:38| 17   5  75   2   0|5110M  221M  185M 2299M|4771B 1462B|  16k 7717k|1.00   596 |5948  9471 |1.07 1.14 1.01|  0   0   0|   0     0 |           | 18  307    0   51    0
Apr 01 18:36:39 ubuntu dstat.sh[65024]: 01-04 18:36:39| 10   3  86   1   0|5110M  221M  185M 2299M|4983B 1621B|  32k 2101k|1.00   134 |3411  4993 |1.07 1.14 1.01|1.0   0   0|   0     0 |           | 18  308    0   50    0
Apr 01 18:36:40 ubuntu dstat.sh[65024]: 01-04 18:36:40| 26   5  65   2   0|5110M  221M  185M 2299M|4761B 1459B|   0  5015k|   0   539 |8239    13k|1.07 1.14 1.01|1.0   0   0|   0     0 |           | 18  308    0   50    0
Apr 01 18:36:41 ubuntu dstat.sh[65024]: 01-04 18:36:41| 24   6  69   1   0|5111M  220M  185M 2300M|5424B 1619B|   0  1779k|   0   181 |7252    10k|1.07 1.14 1.01|2.0   0   0|   0     0 |           | 18  308    0   53    0
Apr 01 18:36:42 ubuntu dstat.sh[65024]: 01-04 18:36:42| 25   4  67   2   0|5111M  219M  185M 2300M|4640B 1459B|  96k 2853k|5.00   295 |7129  9814 |1.07 1.14 1.01|1.0   0 1.0|   0     0 |           | 18  308    0   57    0
Apr 01 18:36:43 ubuntu dstat.sh[65024]: 01-04 18:36:43| 26   6  64   3   0|5104M  226M  185M 2300M|4562B 1621B|  32k   16M|1.00  1738 |  10k   16k|1.07 1.14 1.01|2.0   0   0|   0     0 |           | 18  308    0   61    0
Apr 01 18:36:44 ubuntu dstat.sh[65024]: 01-04 18:36:44| 25   4  68   2   0|5105M  224M  185M 2301M|3979B 1458B|   0  3505k|   0   346 |8454    13k|1.07 1.14 1.01|1.0   0   0|   0     0 |           | 18  308    0   64    0
Apr 01 18:36:45 ubuntu dstat.sh[65024]: 01-04 18:36:45| 13   3  79   1   0|5107M  223M  185M 2301M|4910B 1617B|   0  2112k|   0   217 |4317  6687 |1.07 1.14 1.01|  0   0   0|   0     0 |           | 18  307    0   67    0
Apr 01 18:36:46 ubuntu dstat.sh[65024]: 01-04 18:36:46| 13   3  83   1   0|5107M  223M  185M 2301M|4611B 1460B|   0  1590k|   0   160 |4148  6134 |0.98 1.12 1.00|2.0   0   0|   0     0 |           | 18  308    0   67    1
Apr 01 18:36:47 ubuntu dstat.sh[65024]: 01-04 18:36:47| 25   5  64   2   0|5106M  222M  185M 2301M|5038B 1619B|   0  4234k|   0   487 |8779    14k|0.98 1.12 1.00|2.0   0 1.0|   0     0 |           | 18  308    0   65    0
Apr 01 18:36:48 ubuntu dstat.sh[65024]: 01-04 18:36:48| 24   6  67   2   0|5108M  220M  185M 2302M|4728B 1616B|   0  7761k|   0   572 |8338    13k|0.98 1.12 1.00|2.0 1.0 2.0|   0     0 |           | 18  308    0   66    0
Apr 01 18:36:49 ubuntu dstat.sh[65024]: 01-04 18:36:49|  7   2  88   1   0|5113M  215M  185M 2302M|4686B 1622B|   0  1610k|   0   164 |3385  5535 |0.98 1.12 1.00|  0   0 3.0|   0     0 |           | 18  307    0   67    0
Apr 01 18:36:50 ubuntu dstat.sh[65024]: 01-04 18:36:50| 21   3  73   1   0|5113M  215M  185M 2302M|5327B 1616B|   0  2023k|   0   255 |5568  7761 |0.98 1.12 1.00|2.0   0 1.0|   0     0 |           | 18  310    0   71    0
Apr 01 18:36:51 ubuntu dstat.sh[65024]: 01-04 18:36:51| 14   2  81   1   0|5113M  214M  185M 2302M|5520B 1464B|  64k 1498k|4.02   155 |4244  5947 |0.90 1.10 0.99|1.0   0 2.0|   0     0 |           | 18  308    0   59    0
Apr 01 18:36:52 ubuntu dstat.sh[65024]: 01-04 18:36:52| 25   6  64   2   0|5113M  214M  185M 2303M|5613B 1615B|   0  4997k|   0   512 |8258    13k|0.90 1.10 0.99|2.0   0 1.0|   0     0 |           | 18  308    0   59    0
Apr 01 18:36:53 ubuntu dstat.sh[65024]: 01-04 18:36:53| 25   5  67   1   0|5114M  213M  185M 2303M|5324B 1464B|   0  2706k|   0   270 |8180    12k|0.90 1.10 0.99|1.0   0   0|   0     0 |           | 18  309    0   59    0
Apr 01 18:36:54 ubuntu dstat.sh[65024]: 01-04 18:36:54| 25   6  65   2   0|5114M  213M  185M 2303M|4514B 1457B|   0  8601k|   0   656 |8576    13k|0.90 1.10 0.99|1.0   0   0|   0     0 |           | 18  308    0   59    0
Apr 01 18:36:55 ubuntu dstat.sh[65024]: 01-04 18:36:55| 24   5  66   1   0|5115M  211M  185M 2304M|4554B 1618B|   0  4490k|   0   315 |8226    13k|0.90 1.10 0.99|1.0   0   0|   0     0 |           | 18  308    0   59    0
Apr 01 18:36:56 ubuntu dstat.sh[65024]: 01-04 18:36:56| 10   3  85   0   0|5115M  211M  185M 2304M|4775B 1458B|  60k  600k|3.00  46.0 |3221  4211 |0.91 1.10 1.00|  0   0   0|   0     0 |           | 18  308    0   59    0
Apr 01 18:36:57 ubuntu dstat.sh[65024]: 01-04 18:36:57| 17   4  78   1   0|5115M  211M  185M 2304M|4492B 1568B|   0  2467k|   0   258 |5588  8487 |0.91 1.10 1.00|1.0   0   0|   0     0 |           | 18  308    0   59    0
Apr 01 18:36:58 ubuntu dstat.sh[65024]: 01-04 18:36:58| 25   5  65   2   0|5115M  211M  185M 2304M|4528B 1511B|   0    15M|   0  1631 |9329    14k|0.91 1.10 1.00|1.0   0   0|   0     0 |           | 18  308    0   61    0
Apr 01 18:36:59 ubuntu dstat.sh[65024]: 01-04 18:36:59| 24   5  68   1   0|5116M  210M  185M 2304M|4091B 1189B|   0  2166k|   0   234 |7670    11k|0.91 1.10 1.00|  0 1.0   0|   0     0 |           | 18  308    0   54    0
Apr 01 18:37:00 ubuntu dstat.sh[65024]: 01-04 18:37:00| 25   6  66   2   0|5116M  209M  185M 2305M|4014B 1393B|   0  4300k|   0   483 |8461    13k|0.91 1.10 1.00|1.0   0   0|   0     0 |           | 18  308    0   55    0
Apr 01 18:37:01 ubuntu dstat.sh[65024]: 01-04 18:37:01| 24   5  67   1   0|5117M  209M  185M 2305M|4988B 1617B|   0  2480k|   0   270 |7717    11k|0.92 1.09 1.00|1.0   0   0|   0     0 |           | 18  308    0   56    0
Apr 01 18:37:02 ubuntu dstat.sh[65024]: 01-04 18:37:02| 23   5  68   1   0|5118M  207M  185M 2305M|4536B 1563B|   0  2674k|   0   259 |7513    11k|0.92 1.09 1.00|1.0   0 1.0|   0     0 |           | 18  308    0   58    0
Apr 01 18:37:03 ubuntu dstat.sh[65024]: 01-04 18:37:03| 12   3  82   1   0|5118M  207M  185M 2305M|4674B 1569B|   0  2477k|   0   241 |3936  5804 |0.92 1.09 1.00|  0   0   0|   0     0 |           | 18  307    0   55    0
Apr 01 18:37:04 ubuntu dstat.sh[65024]: 01-04 18:37:04| 13   5  78   2   0|5117M  200M  185M 2313M|5208B 1616B|  36k   11M|2.00  1092 |5196  7320 |0.92 1.09 1.00|  0   0 2.0|   0     0 |           | 18  307    0   56    0
Apr 01 18:37:05 ubuntu dstat.sh[65024]: 01-04 18:37:05|  7   2  90   1   0|5118M  200M  185M 2313M|4858B 1570B|   0   974k|   0  76.2 |1831  2583 |0.92 1.09 1.00|3.0   0   0|   0     0 |           | 18  308    0   57    0
Apr 01 18:37:06 ubuntu dstat.sh[65024]: 01-04 18:37:06| 24   5  67   3   0|5118M  200M  185M 2313M|4942B 1622B|   0  4389k|   0   512 |8216    13k|0.93 1.09 1.00|2.0   0   0|   0     0 |           | 18  308    0   57    0
Apr 01 18:37:07 ubuntu dstat.sh[65024]: 01-04 18:37:07| 24   6  64   3   0|5118M  199M  185M 2313M|4623B 1621B|   0  5059k|   0   547 |8655    14k|0.93 1.09 1.00|1.0   0   0|   0     0 |           | 18  308    0   52    0
Apr 01 18:37:08 ubuntu dstat.sh[65024]: 01-04 18:37:08| 24   4  69   1   0|5119M  198M  185M 2313M|4080B 1403B|   0  1663k|   0   147 |6640  9357 |0.93 1.09 1.00|2.0   0   0|   0     0 |           | 18  308    0   54    0
Apr 01 18:37:09 ubuntu dstat.sh[65024]: 01-04 18:37:09| 12   3  83   1   0|5119M  198M  185M 2313M|4028B 1132B|   0  2943k|   0   267 |3958  5991 |0.93 1.09 1.00|  0   0 1.0|   0     0 |           | 18  307    0   57    0
Apr 01 18:37:10 ubuntu dstat.sh[65024]: 01-04 18:37:10| 16   4  77   2   0|5119M  198M  185M 2314M|3774B 1134B|   0  6848k|   0   513 |5809  8883 |0.93 1.09 1.00|1.0   0   0|   0     0 |           | 18  308    0   57    0
Apr 01 18:37:11 ubuntu dstat.sh[65024]: 01-04 18:37:11| 26   5  66   2   0|5119M  197M  185M 2314M|4107B 1189B|   0  5366k|   0   508 |8362    13k|0.93 1.09 1.00|1.0   0   0|   0     0 |           | 18  308    0   58    0
Apr 01 18:37:12 ubuntu dstat.sh[65024]: 01-04 18:37:12| 24   5  68   1   0|5120M  196M  185M 2314M|4287B 1335B|   0  1955k|   0   195 |7126    10k|0.93 1.09 1.00|1.0   0 3.0|   0     0 |           | 18  308    0   58    0
Apr 01 18:37:13 ubuntu dstat.sh[65024]: 01-04 18:37:13|  7   2  88   1   0|5120M  196M  185M 2314M|4649B 1462B|   0  2077k|   0   214 |2979  4626 |0.93 1.09 1.00|  0   0   0|   0     0 |           | 18  307    0   59    0
Apr 01 18:37:14 ubuntu dstat.sh[65024]: 01-04 18:37:14| 20   4  72   1   0|5120M  196M  185M 2315M|4559B 1620B|   0  3143k|   0   343 |6429  9495 |0.93 1.09 1.00|1.0   0   0|   0     0 |           | 18  308    0   59    0
Apr 01 18:37:15 ubuntu dstat.sh[65024]: 01-04 18:37:15| 24   4  67   2   0|5121M  194M  185M 2315M|5108B 1497B|   0  4292k|   0   427 |8428    13k|0.93 1.09 1.00|3.0   0   0|   0     0 |           | 18  308    0   60    0
Apr 01 18:37:16 ubuntu dstat.sh[65024]: 01-04 18:37:16| 21   5  68   2   0|5121M  194M  185M 2315M|4762B 1187B|  16k 8159k|1.00   625 |7498    12k|0.94 1.09 1.00|1.0   0   0|   0     0 |           | 18  307    0   62    0
Apr 01 18:37:17 ubuntu dstat.sh[65024]: 01-04 18:37:17|  5   1  93   0   0|5121M  194M  185M 2315M|5353B 1406B|   0   701k|   0  44.1 |1616  2055 |0.94 1.09 1.00|2.0 1.0   0|   0     0 |           | 18  308    0   62    0
Apr 01 18:37:18 ubuntu dstat.sh[65024]: 01-04 18:37:18| 24   5  66   2   0|5121M  194M  185M 2316M|4865B 1569B|   0  3675k|   0   422 |8437    13k|0.94 1.09 1.00|1.0 1.0   0|   0     0 |           | 18  308    0   63    0
Apr 01 18:37:19 ubuntu dstat.sh[65024]: 01-04 18:37:19| 24   5  67   2   0|5122M  192M  185M 2316M|5325B 1621B|   0    12M|   0   370 |8132    12k|0.94 1.09 1.00|1.0   0   0|   0     0 |           | 18  308    0   64    0
Apr 01 18:37:20 ubuntu dstat.sh[65024]: 01-04 18:37:20| 18   4  74   1   0|5122M  192M  185M 2316M|5276B 1619B|   0  3046k|   0   315 |5360  7887 |0.94 1.09 1.00|  0   0 2.0|   0     0 |           | 18  307    0   62    0
Apr 01 18:37:21 ubuntu dstat.sh[65024]: 01-04 18:37:21|  8   1  89   1   0|5122M  192M  185M 2316M|5045B 1567B|   0  1420k|   0   113 |2419  3315 |0.86 1.07 0.99|1.0   0   0|   0     0 |           | 18  308    0   62    0
Apr 01 18:37:22 ubuntu dstat.sh[65024]: 01-04 18:37:22| 26   6  64   3   0|5123M  191M  185M 2316M|4862B 1621B|   0  9936k|   0   841 |9871    16k|0.86 1.07 0.99|1.0   0 1.0|   0     0 |           | 18  308    0   62    0
Apr 01 18:37:23 ubuntu dstat.sh[65024]: 01-04 18:37:23| 23   5  68   1   0|5124M  190M  185M 2316M|4600B 1564B|   0  2489k|   0   212 |7436    11k|0.86 1.07 0.99|2.0   0   0|   0     0 |           | 18  308    0   62    0
Apr 01 18:37:24 ubuntu dstat.sh[65024]: 01-04 18:37:24| 25   5  66   1   0|5124M  189M  185M 2317M|4730B 1660B|   0  2320k|   0   292 |7507    11k|0.86 1.07 0.99|3.0   0   0|   0     0 |           | 18  308    0   57    0
Apr 01 18:37:25 ubuntu dstat.sh[65024]: 01-04 18:37:25| 24   5  66   2   0|5125M  188M  185M 2317M|4654B 1562B|   0  5665k|   0   359 |7890    12k|0.86 1.07 0.99|2.0   0   0|   0     0 |           | 18  308    0   57    0
Apr 01 18:37:26 ubuntu dstat.sh[65024]: 01-04 18:37:26| 24   5  69   2   0|5126M  187M  185M 2317M|4520B 1083B|   0  2961k|   0   298 |7308    11k|0.79 1.05 0.99|  0   0   0|   0     0 |           | 18  307    0   59    0
Apr 01 18:37:27 ubuntu dstat.sh[65024]: 01-04 18:37:27|  4   2  93   0   0|5127M  186M  185M 2317M|4784B 1513B|   0  1141k|   0  77.0 |1819  2425 |0.79 1.05 0.99|1.0   0 6.0|   0     0 |           | 18  308    0   59    0
Apr 01 18:37:28 ubuntu dstat.sh[65024]: 01-04 18:37:28| 25   5  64   3   0|5127M  186M  185M 2317M|4104B 1026B|  16k   10M|1.00   862 |9378    15k|0.79 1.05 0.99|3.0 1.0   0|   0     0 |           | 18  308    0   59    0
Apr 01 18:37:29 ubuntu dstat.sh[65024]: 01-04 18:37:29| 26   4  67   1   0|5127M  185M  185M 2318M|3514B  811B|   0  2695k|   0   302 |7816    12k|0.79 1.05 0.99|2.0   0   0|   0     0 |           | 18  308    0   60    0
Apr 01 18:37:30 ubuntu dstat.sh[65024]: 01-04 18:37:30| 23   5  69   1   0|5128M  184M  185M 2318M|4205B 1187B|  16k 1687k|1.00   149 |7360    10k|0.79 1.05 0.99|1.0   0   0|   0     0 |           | 18  308    0   61    0
Apr 01 18:37:31 ubuntu dstat.sh[65024]: 01-04 18:37:31|  6   2  89   1   0|5128M  184M  185M 2318M|4559B 1565B|   0  1874k|   0   188 |2595  3967 |0.97 1.08 1.00|  0   0   0|   0     0 |           | 18  307    0   62    0
Apr 01 18:37:32 ubuntu dstat.sh[65024]: 01-04 18:37:32| 21   4  72   2   0|5128M  183M  185M 2319M|5304B 1460B|  32k 2807k|1.00   320 |6631  9689 |0.97 1.08 1.00|1.0   0 1.0|   0     0 |           | 18  308    0   62    0
