Apr 16 18:57:15 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Apr 16 18:57:15 ubuntu dstat.sh[65030]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Apr 16 18:57:15 ubuntu dstat.sh[65030]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 16 19:11:23 ubuntu dstat.sh[65030]: 16-04 19:11:23| 10   1  87   0   0|5370M  143M  181M 2132M|  23k 4712B|   0   807k|   0  74.9 |2727  3707 |0.70 0.93 0.95|3.0   0   0|   0     0 |           | 18  315    0   50    0
Apr 16 19:11:24 ubuntu dstat.sh[65030]: 16-04 19:11:24| 10   2  86   0   0|5371M  142M  181M 2132M|  18k 5054B|   0  6138k|   0   241 |3211  4155 |0.70 0.93 0.95|2.0   0   0|   0     0 |           | 18  315    0   44    0
Apr 16 19:11:25 ubuntu dstat.sh[65030]: 16-04 19:11:25|  5   2  92   1   0|5372M  140M  181M 2132M|  16k 3456B|   0  1104k|   0   100 |2342  3395 |0.70 0.93 0.95|2.0   0   0|   0     0 |           | 18  316    0   44    0
Apr 16 19:11:26 ubuntu dstat.sh[65030]: 16-04 19:11:26| 24   5  66   2   0|5372M  140M  181M 2132M|5148B 1624B|   0  4380k|   0   494 |9059    14k|0.70 0.93 0.95|2.0   0   0|   0     0 |           | 18  316    0   44    0
Apr 16 19:11:27 ubuntu dstat.sh[65030]: 16-04 19:11:27| 24   5  68   1   0|5373M  139M  181M 2133M|5375B 1575B|   0  3682k|   0   328 |8519    13k|0.72 0.93 0.95|1.0   0   0|   0     0 |           | 18  317    0   44    0
Apr 16 19:11:28 ubuntu dstat.sh[65030]: 16-04 19:11:28| 11   3  82   2   0|5373M  138M  181M 2133M|6412B 2525B|  32k 6506k|1.00   502 |4824  7765 |0.72 0.93 0.95|1.0   0   0|   0     0 |           | 18  315    0   41    0
Apr 16 19:11:29 ubuntu dstat.sh[65030]: 16-04 19:11:29| 10   2  87   1   0|5373M  138M  181M 2133M|  14k 5156B|   0  2773k|   0   198 |3098  4407 |0.72 0.93 0.95|1.0   0   0|   0     0 |           | 18  316    0   41    0
Apr 16 19:11:30 ubuntu dstat.sh[65030]: 16-04 19:11:30| 10   2  85   1   0|5374M  138M  181M 2133M|  26k 4898B|   0  1451k|   0   145 |3390  4704 |0.72 0.93 0.95|1.0   0   0|   0     0 |           | 18  316    0   41    0
Apr 16 19:11:31 ubuntu dstat.sh[65030]: 16-04 19:11:31| 10   3  86   1   0|5373M  138M  181M 2133M|  12k 2132B|   0  1751k|   0   161 |4047  5959 |0.72 0.93 0.95|3.0   0   0|   0     0 |           | 18  317    0   41    0
Apr 16 19:11:32 ubuntu dstat.sh[65030]: 16-04 19:11:32| 27   5  64   2   0|5374M  137M  181M 2134M|4597B 1459B|   0  5014k|   0   546 |9490    15k|0.74 0.93 0.95|3.0   0 1.0|   0     0 |           | 18  317    0   40    0
Apr 16 19:11:33 ubuntu dstat.sh[65030]: 16-04 19:11:33| 25   5  68   1   0|5375M  135M  181M 2134M|5327B 1566B|   0  2497k|   0   256 |7843    11k|0.74 0.93 0.95|1.0   0   0|   0     0 |           | 18  316    0   44    0
Apr 16 19:11:34 ubuntu dstat.sh[65030]: 16-04 19:11:34|  3   1  92   1   0|5375M  135M  181M 2134M|5852B 2453B|   0  1427k|   0   110 |2111  3216 |0.74 0.93 0.95|2.0   0   0|   0     0 |           | 18  317    0   44    0
Apr 16 19:11:35 ubuntu dstat.sh[65030]: 16-04 19:11:35| 10   3  85   1   0|5380M  130M  181M 2134M|  16k 3697B|   0  5685k|   0   409 |3773  6425 |0.74 0.93 0.95|2.0   0 2.0|   0     0 |           | 18  316    0   44    0
Apr 16 19:11:36 ubuntu dstat.sh[65030]: 16-04 19:11:36| 22   5  68   2   0|5382M  128M  181M 2134M|6380B 1673B|   0    11M|   0   836 |9173    15k|0.74 0.93 0.95|6.0   0 2.0|   0     0 |           | 18  317    0   39    0
Apr 16 19:11:37 ubuntu dstat.sh[65030]: 16-04 19:11:37| 27   5  66   1   0|5382M  128M  181M 2135M|4880B 1503B|   0  2906k|   0   282 |8947    14k|0.76 0.93 0.95|1.0   0 2.0|   0     0 |           | 18  317    0   41    0
Apr 16 19:11:38 ubuntu dstat.sh[65030]: 16-04 19:11:38| 25   5  67   2   0|5382M  128M  181M 2135M|4621B 1571B|   0  3134k|   0   360 |8285    13k|0.76 0.93 0.95|1.0   0   0|   0     0 |           | 18  317    0   43    0
Apr 16 19:11:39 ubuntu dstat.sh[65030]: 16-04 19:11:39| 25   4  66   2   0|5382M  127M  181M 2135M|4421B 1564B|   0  2825k|   0   308 |7620    11k|0.76 0.93 0.95|3.0   0   0|   0     0 |           | 18  317    0   43    0
Apr 16 19:11:40 ubuntu dstat.sh[65030]: 16-04 19:11:40| 22   5  68   2   0|5382M  127M  181M 2136M|5879B 2525B|   0  8841k|   0   664 |8143    13k|0.76 0.93 0.95|2.0   0   0|   0     0 |           | 18  316    0   40    0
Apr 16 19:11:41 ubuntu dstat.sh[65030]: 16-04 19:11:41|  6   1  91   0   0|5382M  127M  181M 2136M|5301B 1691B|   0   798k|   0  64.2 |1823  2506 |0.76 0.93 0.95|2.0   0   0|   0     0 |           | 18  316    0   40    0
Apr 16 19:11:42 ubuntu dstat.sh[65030]: 16-04 19:11:42|  6   1  89   1   0|5382M  126M  181M 2136M|6281B 2511B|   0  3514k|   0   195 |3169  4822 |0.94 0.97 0.96|1.0   0 1.0|   0     0 |           | 18  316    0   40    0
Apr 16 19:11:43 ubuntu dstat.sh[65030]: 16-04 19:11:43| 10   3  86   1   0|5383M  126M  181M 2136M|5829B 2034B|   0  1496k|   0   143 |3265  4855 |0.94 0.97 0.96|1.0   0   0|   0     0 |           | 18  316    0   40    0
Apr 16 19:11:44 ubuntu dstat.sh[65030]: 16-04 19:11:44|  7   1  89   1   0|5383M  126M  181M 2136M|9988B 3256B|   0  1275k|   0   131 |2718  3833 |0.94 0.97 0.96|2.0   0   0|   0     0 |           | 18  316    0   36    0
Apr 16 19:11:45 ubuntu dstat.sh[65030]: 16-04 19:11:45| 14   3  81   1   0|5383M  126M  181M 2136M|  12k 2248B|   0  2304k|   0   232 |4886  7489 |0.94 0.97 0.96|3.0   0   0|   0     0 |           | 18  317    0   36    0
Apr 16 19:11:46 ubuntu dstat.sh[65030]: 16-04 19:11:46| 25   5  64   3   0|5382M  126M  181M 2136M|4703B 1509B|   0  5450k|   0   609 |9242    15k|0.94 0.97 0.96|2.0   0   0|   0     0 |           | 18  317    0   36    0
Apr 16 19:11:47 ubuntu dstat.sh[65030]: 16-04 19:11:47| 24   6  67   2   0|5384M  123M  182M 2136M|4806B 1567B|   0  6753k|   0   506 |9066    14k|0.95 0.97 0.96|2.0   0   0|   0     0 |           | 18  317    0   36    0
Apr 16 19:11:48 ubuntu dstat.sh[65030]: 16-04 19:11:48| 13   2  82   1   0|5384M  124M  182M 2137M|5873B 2546B|  16k 2508k|1.00   248 |3912  5887 |0.95 0.97 0.96|1.0   0   0|   0     0 |           | 18  316    0   37    0
Apr 16 19:11:49 ubuntu dstat.sh[65030]: 16-04 19:11:49|  7   1  89   0   0|5384M  124M  182M 2137M|9793B 3132B|   0  1163k|   0   115 |2755  3914 |0.95 0.97 0.96|4.0   0   0|   0     0 |           | 18  316    0   38    0
Apr 16 19:11:50 ubuntu dstat.sh[65030]: 16-04 19:11:50| 15   3  79   2   0|5382M  125M  182M 2137M|  12k 2235B|  16k 7449k|1.00   526 |5822  8955 |0.95 0.97 0.96|1.0   0   0|   0     0 |           | 18  317    0   40    0
Apr 16 19:11:51 ubuntu dstat.sh[65030]: 16-04 19:11:51| 26   5  65   3   0|5383M  124M  182M 2137M|4529B 1461B|  32k 6218k|1.00   610 |9255    15k|0.95 0.97 0.96|1.0   0   0|   0     0 |           | 18  317    0   40    0
Apr 16 19:11:52 ubuntu dstat.sh[65030]: 16-04 19:11:52| 26   5  66   2   0|5384M  123M  182M 2138M|4899B 1559B|   0  8264k|   0   610 |9225    15k|0.95 0.97 0.97|4.0   0 2.0|   0     0 |           | 18  317    0   42    0
Apr 16 19:11:53 ubuntu dstat.sh[65030]: 16-04 19:11:53| 14   3  80   1   0|5384M  122M  182M 2138M|5879B 2495B|   0  2515k|   0   263 |5246  8068 |0.95 0.97 0.97|1.0   0   0|   0     0 |           | 18  316    0   43    0
Apr 16 19:11:54 ubuntu dstat.sh[65030]: 16-04 19:11:54|  8   1  89   1   0|5384M  122M  182M 2138M|  11k 3438B|   0  1201k|   0   123 |2777  3987 |0.95 0.97 0.97|1.0   0   0|   0     0 |           | 18  316    0   45    0
Apr 16 19:11:55 ubuntu dstat.sh[65030]: 16-04 19:11:55| 12   2  83   1   0|5384M  121M  182M 2138M|  22k 4103B|   0  1352k|   0   143 |3558  4787 |0.95 0.97 0.97|1.0   0   0|   0     0 |           | 18  316    0   46    0
Apr 16 19:11:56 ubuntu dstat.sh[65030]: 16-04 19:11:56| 10   6  83   1   0|5402M  139M  180M 2104M|  16k 3105B|   0  1175k|   0  90.2 |3670    15k|0.95 0.97 0.97|1.0   0  36|   0     0 |           | 18  316    0   49    0
Apr 16 19:11:57 ubuntu dstat.sh[65030]: 16-04 19:11:57| 23   5  68   1   0|5402M  139M  180M 2104M|4985B 1616B|   0  3125k|   0   343 |8329    12k|0.96 0.97 0.97|3.0   0   0|   0     0 |           | 18  317    0   45    0
Apr 16 19:11:58 ubuntu dstat.sh[65030]: 16-04 19:11:58| 24   5  68   2   0|5402M  139M  180M 2105M|4487B 1566B|   0  3953k|   0   430 |8824    14k|0.96 0.97 0.97|3.0   0   0|   0     0 |           | 18  317    0   45    0
Apr 16 19:11:59 ubuntu dstat.sh[65030]: 16-04 19:11:59| 25   5  67   2   0|5401M  140M  180M 2105M|5083B 1557B|   0  7560k|   0   561 |8408    13k|0.96 0.97 0.97|2.0   0   0|   0     0 |           | 18  317    0   46    0
Apr 16 19:12:00 ubuntu dstat.sh[65030]: 16-04 19:12:00| 25   5  65   2   0|5396M  144M  180M 2105M|4848B 1631B|   0  4676k|   0   502 |9015    14k|0.96 0.97 0.97|1.0   0   0|   0     0 |           | 18  317    0   47    0
Apr 16 19:12:01 ubuntu dstat.sh[65030]: 16-04 19:12:01| 25   4  68   1   0|5396M  144M  180M 2105M|5075B 1079B|   0  2126k|   0   192 |7707    11k|0.96 0.97 0.97|3.0   0   0|   0     0 |           | 18  317    0   46    0
Apr 16 19:12:02 ubuntu dstat.sh[65030]: 16-04 19:12:02| 25   5  65   2   0|5397M  143M  180M 2106M|4837B 1508B|   0  4668k|   0   549 |9791    16k|1.04 0.99 0.97|2.0   0 1.0|   0     0 |           | 18  317    0   47    0
Apr 16 19:12:03 ubuntu dstat.sh[65030]: 16-04 19:12:03| 24   5  68   1   0|5405M  134M  180M 2106M|5018B 1514B|   0  2527k|   0   240 |8021    12k|1.04 0.99 0.97|2.0   0   0|   0     0 |           | 18  316    0   48    0
Apr 16 19:12:04 ubuntu dstat.sh[65030]: 16-04 19:12:04| 25   6  66   2   0|5406M  133M  180M 2107M|4558B 1570B|   0  8582k|   0   715 |8977    14k|1.04 0.99 0.97|1.0   0   0|   0     0 |           | 18  317    0   48    0
Apr 16 19:12:05 ubuntu dstat.sh[65030]: 16-04 19:12:05| 25   5  68   1   0|5406M  131M  180M 2107M|4541B 1298B|   0  9355k|   0   513 |8403    13k|1.04 0.99 0.97|1.0   0   0|   0     0 |           | 18  318    0   41    0
Apr 16 19:12:06 ubuntu dstat.sh[65030]: 16-04 19:12:06| 11   2  83   1   0|5407M  131M  180M 2108M|6171B 2182B|   0  2336k|   0   225 |4057  6157 |1.04 0.99 0.97|1.0   0   0|   0     0 |           | 18  316    0   42    0
Apr 16 19:12:07 ubuntu dstat.sh[65030]: 16-04 19:12:07|  9   2  85   1   0|5407M  131M  181M 2108M|6275B 2569B|   0  1919k|   0   187 |3628  5436 |0.96 0.97 0.97|1.0   0   0|   0     0 |           | 18  316    0   45    0
Apr 16 19:12:08 ubuntu dstat.sh[65030]: 16-04 19:12:08| 10   2  86   1   0|5412M  126M  181M 2108M|5780B 2475B|   0  1584k|   0   164 |3303  4762 |0.96 0.97 0.97|1.0   0   0|   0     0 |           | 18  316    0   46    0
Apr 16 19:12:09 ubuntu dstat.sh[65030]: 16-04 19:12:09|  6   2  90   0   0|5413M  124M  181M 2108M|4268B 1188B|   0  1080k|   0  99.0 |2570  3662 |0.96 0.97 0.97|2.0   0 1.0|   0     0 |           | 18  317    0   42    0
Apr 16 19:12:10 ubuntu dstat.sh[65030]: 16-04 19:12:10|  7   2  88   1   0|5413M  124M  181M 2108M|5789B 2395B|   0  6020k|   0   448 |3504  5873 |0.96 0.97 0.97|1.0   0   0|   0     0 |           | 18  316    0   43    0
Apr 16 19:12:11 ubuntu dstat.sh[65030]: 16-04 19:12:11| 11   2  83   1   0|5413M  124M  181M 2108M|  30k 6140B|   0  1999k|   0   220 |4126  5900 |0.96 0.97 0.97|1.0   0 4.0|   0     0 |           | 18  316    0   43    0
Apr 16 19:12:12 ubuntu dstat.sh[65030]: 16-04 19:12:12|  8   1  88   1   0|5414M  123M  181M 2108M|  17k 3842B|   0  1272k|   0   132 |3219  4472 |0.88 0.95 0.96|1.0   0 1.0|   0     0 |           | 18  316    0   43    0
Apr 16 19:12:13 ubuntu dstat.sh[65030]: 16-04 19:12:13|  8   2  88   1   0|5414M  123M  181M 2108M|  12k 3344B|   0  3152k|   0   140 |2890  3968 |0.88 0.95 0.96|1.0   0   0|   0     0 |           | 18  316    0   41    0
Apr 16 19:12:14 ubuntu dstat.sh[65030]: 16-04 19:12:14| 13   3  81   0   0|5414M  123M  181M 2108M|  13k 2175B|   0  1670k|   0   178 |4716  6778 |0.88 0.95 0.96|9.0   0   0|   0     0 |           | 18  317    0   41    0
Apr 16 19:12:15 ubuntu dstat.sh[65030]: 16-04 19:12:15| 26   6  65   3   0|5413M  123M  181M 2109M|5196B 1513B|   0  4051k|   0   461 |8662    13k|0.88 0.95 0.96|3.0   0   0|   0     0 |           | 18  317    0   41    0
Apr 16 19:12:16 ubuntu dstat.sh[65030]: 16-04 19:12:16| 25   5  67   1   0|5414M  123M  181M 2109M|4748B 1622B|   0  2907k|   0   307 |8069    12k|0.88 0.95 0.96|1.0   0   0|   0     0 |           | 18  317    0   41    0
Apr 16 19:12:17 ubuntu dstat.sh[65030]: 16-04 19:12:17| 25   5  67   2   0|5413M  123M  181M 2109M|4971B 1512B|   0  3161k|   0   359 |8349    13k|0.97 0.97 0.97|3.0   0   0|   0     0 |           | 18  317    0   40    0
Apr 16 19:12:18 ubuntu dstat.sh[65030]: 16-04 19:12:18| 21   4  70   2   0|5415M  120M  181M 2110M|5706B 2299B|   0  8042k|   0   596 |7603    11k|0.97 0.97 0.97|1.0   0   0|   0     0 |           | 18  316    0   42    0
Apr 16 19:12:19 ubuntu dstat.sh[65030]: 16-04 19:12:19|  6   2  88   1   0|5415M  120M  181M 2110M|6003B 2182B|   0  2590k|   0   212 |2891  4385 |0.97 0.97 0.97|1.0   0   0|   0     0 |           | 18  316    0   42    0
Apr 16 19:12:20 ubuntu dstat.sh[65030]: 16-04 19:12:20|  5   2  92   0   0|5415M  120M  181M 2110M|4832B 1462B|   0  1139k|   0  93.3 |2243  3167 |0.97 0.97 0.97|2.0   0   0|   0     0 |           | 18  317    0   42    0
Apr 16 19:12:21 ubuntu dstat.sh[65030]: 16-04 19:12:21|  8   3  86   1   0|5416M  119M  181M 2110M|6019B 1918B|  56k 1953k|1.00   185 |3678  5370 |0.97 0.97 0.97|1.0   0 6.0|   0     0 |           | 18  316    0   40    0
Apr 16 19:12:22 ubuntu dstat.sh[65030]: 16-04 19:12:22|  9   2  86   1   0|5416M  119M  181M 2110M|  17k 3301B|   0  2207k|   0   168 |3332  4809 |0.89 0.96 0.96|2.0   0 1.0|   0     0 |           | 18  316    0   40    0
Apr 16 19:12:23 ubuntu dstat.sh[65030]: 16-04 19:12:23| 17   4  76   2   0|5416M  119M  181M 2110M|4707B 1692B|   0  2682k|   0   268 |5604  8308 |0.89 0.96 0.96|  0 1.0   0|   0     0 |           | 18  317    0   40    0
Apr 16 19:12:24 ubuntu dstat.sh[65030]: 16-04 19:12:24| 24   5  68   1   0|5415M  119M  181M 2110M|4218B 1503B|   0  2784k|   0   272 |8024    12k|0.89 0.96 0.96|2.0   0   0|   0     0 |           | 18  317    0   42    0
Apr 16 19:12:25 ubuntu dstat.sh[65030]: 16-04 19:12:25| 25   5  65   3   0|5415M  119M  181M 2111M|4811B 1572B|   0  7453k|   0   600 |8457    13k|0.89 0.96 0.96|2.0   0   0|   0     0 |           | 18  316    0   45    1
Apr 16 19:12:26 ubuntu dstat.sh[65030]: 16-04 19:12:26| 16   4  77   1   0|5415M  119M  181M 2111M|6231B 2619B|   0  8552k|   0   509 |6113  9221 |0.89 0.96 0.96|1.0   0   0|   0     0 |           | 18  316    0   47    0
Apr 16 19:12:27 ubuntu dstat.sh[65030]: 16-04 19:12:27|  7   2  88   1   0|5415M  119M  181M 2111M|  11k 3365B|   0  1489k|   0   122 |2829  3992 |0.82 0.94 0.96|1.0   0   0|   0     0 |           | 18  316    0   47    0
Apr 16 19:12:28 ubuntu dstat.sh[65030]: 16-04 19:12:28| 11   2  87   1   0|5415M  119M  181M 2111M|  12k 2239B|   0  1324k|   0   119 |3698  5512 |0.82 0.94 0.96|2.0   0   0|   0     0 |           | 18  318    0   47    0
Apr 16 19:12:29 ubuntu dstat.sh[65030]: 16-04 19:12:29| 27   4  64   3   0|5415M  118M  181M 2111M|9598B 2836B|   0  5318k|   0   541 |8531    14k|0.82 0.94 0.96|1.0   0   0|   0     0 |           | 18  317    0   46    0
Apr 16 19:12:30 ubuntu dstat.sh[65030]: 16-04 19:12:30| 17   4  75   1   0|5415M  118M  181M 2112M|  13k 3164B|   0  4181k|   0   391 |6130  9593 |0.82 0.94 0.96|2.0   0   0|   0     0 |           | 18  316    0   47    0
Apr 16 19:12:31 ubuntu dstat.sh[65030]: 16-04 19:12:31|  6   2  90   1   0|5415M  118M  181M 2112M|5895B 2400B|   0  2204k|   0   217 |2988  4584 |0.82 0.94 0.96|1.0   0   0|   0     0 |           | 18  316    0   47    0
Apr 16 19:12:32 ubuntu dstat.sh[65030]: 16-04 19:12:32|  7   2  89   1   0|5415M  118M  181M 2112M|6138B 2446B|   0  2085k|   0   206 |2902  4270 |0.75 0.92 0.95|1.0   0 1.0|   0     0 |           | 18  316    0   48    0
Apr 16 19:12:33 ubuntu dstat.sh[65030]: 16-04 19:12:33|  6   2  90   1   0|5415M  118M  181M 2112M|5751B 1976B|   0  6741k|   0   410 |2712  4434 |0.75 0.92 0.95|2.0   0 1.0|   0     0 |           | 18  316    0   45    0
Apr 16 19:12:34 ubuntu dstat.sh[65030]: 16-04 19:12:34|  5   1  92   1   0|5415M  118M  181M 2112M|5465B 2425B|   0  2527k|   0   144 |2404  3672 |0.75 0.92 0.95|2.0   0   0|   0     0 |           | 18  316    0   45    0
Apr 16 19:12:35 ubuntu dstat.sh[65030]: 16-04 19:12:35|  4   1  94   1   0|5415M  118M  181M 2112M|  15k 3460B|   0   952k|   0  80.3 |1831  2648 |0.75 0.92 0.95|1.0   0   0|   0     0 |           | 18  317    0   45    0
Apr 16 19:12:36 ubuntu dstat.sh[65030]: 16-04 19:12:36| 11   2  84   1   0|5415M  118M  181M 2112M|7300B 2501B|   0  1728k|   0   205 |3860  5728 |0.75 0.92 0.95|1.0   0   0|   0     0 |           | 18  316    0   46    0
Apr 16 19:12:37 ubuntu dstat.sh[65030]: 16-04 19:12:37|  6   1  90   1   0|5415M  117M  181M 2112M|6354B 2507B|   0  1245k|   0   129 |2764  3801 |0.69 0.91 0.95|1.0   0 1.0|   0     0 |           | 18  316    0   46    0
Apr 16 19:12:38 ubuntu dstat.sh[65030]: 16-04 19:12:38| 14   4  81   1   0|5419M  113M  181M 2113M|6298B 2316B|   0  1680k|   0   185 |4823  7501 |0.69 0.91 0.95|5.0   0 3.0|   0     0 |           | 18  316    0   45    0
Apr 16 19:12:39 ubuntu dstat.sh[65030]: 16-04 19:12:39|  9   2  87   0   0|5419M  113M  181M 2113M|  10k 3361B|   0  1055k|   0  93.9 |2728  3538 |0.69 0.91 0.95|1.0   0 1.0|   0     0 |           | 18  316    0   47    0
Apr 16 19:12:40 ubuntu dstat.sh[65030]: 16-04 19:12:40|  6   2  91   1   0|5419M  113M  181M 2113M|  13k 3466B|   0  1024k|   0  93.0 |2240  3162 |0.69 0.91 0.95|1.0   0 2.0|   0     0 |           | 18  316    0   47    0
Apr 16 19:12:41 ubuntu dstat.sh[65030]: 16-04 19:12:41|  6   2  91   1   0|5419M  113M  181M 2113M|  13k 4959B|  16k 4966k|1.00   442 |2434  3154 |0.69 0.91 0.95|1.0   0   0|   0     0 |           | 18  316    0   47    0
Apr 16 19:12:42 ubuntu dstat.sh[65030]: 16-04 19:12:42|  4   2  93   0   0|5415M  151M  180M 2080M|4613B 1575B|   0   847k|   0  73.9 |2001  2847 |0.64 0.89 0.94|1.0   0 1.0|   0     0 |           | 18  316    0   44    0
Apr 16 19:12:43 ubuntu dstat.sh[65030]: 16-04 19:12:43|  7   2  89   1   0|5416M  150M  180M 2080M|  17k 3461B|   0  1205k|   0   101 |2751  3878 |0.64 0.89 0.94|3.0   0 1.0|   0     0 |           | 18  317    0   44    0
Apr 16 19:12:44 ubuntu dstat.sh[65030]: 16-04 19:12:44|  6   1  89   1   0|5416M  150M  180M 2080M|  17k 3905B|   0  1339k|   0   147 |2746  4056 |0.64 0.89 0.94|1.0   0   0|   0     0 |           | 18  316    0   44    0
Apr 16 19:12:45 ubuntu dstat.sh[65030]: 16-04 19:12:45| 24   5  67   2   0|5416M  150M  180M 2081M|4870B 1623B|   0  8827k|   0   683 |8601    14k|0.64 0.89 0.94|2.0   0   0|   0     0 |           | 18  317    0   44    0
Apr 16 19:12:46 ubuntu dstat.sh[65030]: 16-04 19:12:46| 14   3  80   1   0|5417M  149M  180M 2081M|5774B 2563B|   0  1990k|   0   215 |4842  7087 |0.64 0.89 0.94|1.0   0   0|   0     0 |           | 18  316    0   45    0
Apr 16 19:12:47 ubuntu dstat.sh[65030]: 16-04 19:12:47| 16   3  80   1   0|5416M  149M  180M 2081M|4816B 1966B|   0  1887k|   0   199 |4204  5651 |0.59 0.88 0.93|1.0   0   0|   0     0 |           | 18  316    0   46    0
Apr 16 19:12:48 ubuntu dstat.sh[65030]: 16-04 19:12:48|  4   1  92   0   0|5416M  149M  180M 2081M|  17k 3402B|   0  1216k|   0   113 |2278  3344 |0.59 0.88 0.93|2.0   0   0|   0     0 |           | 18  317    0   46    0
Apr 16 19:12:49 ubuntu dstat.sh[65030]: 16-04 19:12:49| 26   5  66   2   0|5416M  148M  180M 2081M|4631B 1666B|   0  3740k|   0   369 |7813    12k|0.59 0.88 0.93|1.0   0   0|   0     0 |           | 18  317    0   47    0
Apr 16 19:12:50 ubuntu dstat.sh[65030]: 16-04 19:12:50| 24   4  67   1   0|5418M  146M  180M 2082M|4153B 1239B|   0  2303k|   0   213 |7806    11k|0.59 0.88 0.93|3.0   0   0|   0     0 |           | 18  318    0   46    0
Apr 16 19:12:51 ubuntu dstat.sh[65030]: 16-04 19:12:51| 12   4  79   3   0|5418M  146M  180M 2082M|5676B 2234B|   0  7398k|   0   543 |4748  7526 |0.59 0.88 0.93|1.0   0   0|   0     0 |           | 18  316    0   47    0
Apr 16 19:12:52 ubuntu dstat.sh[65030]: 16-04 19:12:52| 11   3  83   2   0|5418M  146M  180M 2082M|4542B 1460B|  52k 2476k|3.00   231 |4261  6258 |0.54 0.86 0.93|1.0   0 1.0|   0     0 |           | 18  317    0   47    0
Apr 16 19:12:53 ubuntu dstat.sh[65030]: 16-04 19:12:53| 11   2  84   1   0|5418M  146M  180M 2082M|9917B 3084B|   0  2447k|   0   259 |4001  5919 |0.54 0.86 0.93|2.0   0   0|   0     0 |           | 18  316    0   48    0
Apr 16 19:12:54 ubuntu dstat.sh[65030]: 16-04 19:12:54| 12   3  83   1   0|5418M  145M  180M 2082M|  14k 2917B|   0  1452k|   0   166 |3927  5469 |0.54 0.86 0.93|1.0   0   0|   0     0 |           | 18  316    0   43    0
Apr 16 19:12:55 ubuntu dstat.sh[65030]: 16-04 19:12:55| 10   2  85   0   0|5418M  145M  180M 2082M|  14k 3022B|   0  1000k|   0  98.0 |3025  3959 |0.54 0.86 0.93|1.0   0 1.0|   0     0 |           | 18  316    0   43    0
Apr 16 19:12:56 ubuntu dstat.sh[65030]: 16-04 19:12:56| 11   4  83   1   0|5419M  173M  179M 2055M|  17k 3342B|   0  1070k|   0   103 |3493    13k|0.54 0.86 0.93|3.0   0  36|   0     0 |           | 18  317    0   44    0
Apr 16 19:12:57 ubuntu dstat.sh[65030]: 16-04 19:12:57| 25   6  65   2   0|5418M  174M  179M 2055M|5296B 1584B|   0  4887k|   0   517 |9260    14k|0.58 0.87 0.93|2.0   0 2.0|   0     0 |           | 18  317    0   44    0
Apr 16 19:12:58 ubuntu dstat.sh[65030]: 16-04 19:12:58| 25   5  65   2   0|5415M  177M  179M 2055M|4140B 1186B|   0  8655k|   0   696 |8919    14k|0.58 0.87 0.93|2.0   0   0|   0     0 |           | 18  317    0   38    0
Apr 16 19:12:59 ubuntu dstat.sh[65030]: 16-04 19:12:59| 24   5  68   1   0|5417M  174M  179M 2055M|3817B  854B|   0  2052k|   0   229 |8108    12k|0.58 0.87 0.93|3.0   0   0|   0     0 |           | 18  317    0   38    0
Apr 16 19:13:00 ubuntu dstat.sh[65030]: 16-04 19:13:00|  7   2  88   1   0|5417M  174M  179M 2056M|5883B 2562B|   0  1970k|   0   188 |3292  5067 |0.58 0.87 0.93|  0   0   0|   0     0 |           | 18  316    0   39    0
Apr 16 19:13:01 ubuntu dstat.sh[65030]: 16-04 19:13:01| 12   2  82   1   0|5417M  174M  179M 2056M|5468B 1622B|   0  2376k|   0   262 |4592  6802 |0.58 0.87 0.93|1.0   0   0|   0     0 |           | 18  317    0   39    0
Apr 16 19:13:02 ubuntu dstat.sh[65030]: 16-04 19:13:02| 10   2  85   1   0|5410M  181M  179M 2056M|  17k 3848B|   0  7328k|   0   459 |4009  5335 |0.61 0.87 0.93|1.0   0 1.0|   0     0 |           | 18  316    0   35    0
Apr 16 19:13:03 ubuntu dstat.sh[65030]: 16-04 19:13:03| 10   2  85   1   0|5410M  181M  179M 2056M|5765B 2469B|   0  1724k|   0   182 |3493  5175 |0.61 0.87 0.93|1.0   0   0|   0     0 |           | 18  316    0   36    0
Apr 16 19:13:04 ubuntu dstat.sh[65030]: 16-04 19:13:04| 10   2  85   0   0|5410M  180M  179M 2056M|  10k 3224B|   0  1571k|   0   153 |3443  4760 |0.61 0.87 0.93|1.0   0   0|   0     0 |           | 18  316    0   37    0
Apr 16 19:13:05 ubuntu dstat.sh[65030]: 16-04 19:13:05|  9   2  86   1   0|5410M  181M  179M 2056M|  12k 2141B|   0  2625k|   0   126 |3604  5196 |0.61 0.87 0.93|2.0   0   0|   0     0 |           | 18  317    0   37    0
Apr 16 19:13:06 ubuntu dstat.sh[65030]: 16-04 19:13:06| 25   6  64   3   0|5409M  181M  179M 2057M|4929B 1561B|   0  9320k|   0   789 |9420    15k|0.61 0.87 0.93|4.0   0   0|   0     0 |           | 18  317    0   35    0
