Apr 09 10:34:01 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Apr 09 10:34:01 ubuntu dstat.sh[66115]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Apr 09 10:34:01 ubuntu dstat.sh[66115]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 09 10:46:16 ubuntu dstat.sh[66115]: 09-04 10:46:16|  6   1  92   0   0|5489M  143M  178M 2010M|5191B 1457B|   0  1411k|   0   114 |2291  3599 |0.56 0.98 0.89|1.0   0   0|   0     0 |           | 18  322    0  104    0
Apr 09 10:46:17 ubuntu dstat.sh[66115]: 09-04 10:46:17| 10   2  85   1   0|5489M  143M  178M 2011M|  15k 3443B|   0  1499k|   0   141 |3601  4901 |0.51 0.97 0.88|1.0   0   0|   0     0 |           | 18  322    0  104    0
Apr 09 10:46:18 ubuntu dstat.sh[66115]: 09-04 10:46:18| 15   3  79   1   0|5488M  143M  178M 2011M|5447B  553B|   0  2249k|   0   262 |5575  8736 |0.51 0.97 0.88|3.0   0 1.0|   0     0 |           | 18  323    0  104    0
Apr 09 10:46:19 ubuntu dstat.sh[66115]: 09-04 10:46:19| 27   6  64   2   0|5489M  142M  178M 2011M|4931B 1516B|   0  7713k|   0   639 |8822    13k|0.51 0.97 0.88|3.0   0   0|   0     0 |           | 18  323    0  106    0
Apr 09 10:46:20 ubuntu dstat.sh[66115]: 09-04 10:46:20| 23   5  68   1   0|5490M  140M  178M 2012M|5117B 2372B|   0  5155k|   0   337 |7560    12k|0.51 0.97 0.88|1.0   0   0|   0     0 |           | 18  322    0   98    0
Apr 09 10:46:21 ubuntu dstat.sh[66115]: 09-04 10:46:21|  5   2  92   1   0|5490M  140M  178M 2012M|6253B 1632B|   0  2693k|   0   178 |2288  3308 |0.51 0.97 0.88|2.0   0   0|   0     0 |           | 18  323    0   98    0
Apr 09 10:46:22 ubuntu dstat.sh[66115]: 09-04 10:46:22| 10   2  85   1   0|5491M  139M  178M 2012M|6367B 2601B|  32k 2232k|1.00   254 |3802  5860 |0.55 0.97 0.88|1.0   0   0|   0     0 |           | 18  322    0  100    0
Apr 09 10:46:23 ubuntu dstat.sh[66115]: 09-04 10:46:23| 11   3  83   1   0|5492M  138M  178M 2012M|6621B 2605B|   0  7561k|   0   958 |3944  5593 |0.55 0.97 0.88|1.0   0   0|   0     0 |           | 18  322    0  102    0
Apr 09 10:46:24 ubuntu dstat.sh[66115]: 09-04 10:46:24| 11   2  84   1   0|5493M  137M  178M 2012M|4722B 2430B|   0  1855k|   0   182 |3217  4734 |0.55 0.97 0.88|1.0   0   0|   0     0 |           | 18  322    0  103    0
Apr 09 10:46:25 ubuntu dstat.sh[66115]: 09-04 10:46:25|  6   1  91   0   0|5493M  137M  178M 2012M|6243B 1685B|   0  1243k|   0   107 |2147  3079 |0.55 0.97 0.88|2.0   0   0|   0     0 |           | 18  323    0  105    0
Apr 09 10:46:26 ubuntu dstat.sh[66115]: 09-04 10:46:26| 12   3  84   1   0|5493M  136M  178M 2012M|  17k 3922B|   0  1746k|   0   174 |3841  5406 |0.55 0.97 0.88|4.0   0   0|   0     0 |           | 18  322    0  106    0
Apr 09 10:46:27 ubuntu dstat.sh[66115]: 09-04 10:46:27|  9   1  87   1   0|5493M  136M  178M 2013M|  16k 3786B|   0  6841k|   0   456 |3566  5645 |0.51 0.95 0.88|1.0   0   0|   0     0 |           | 18  322    0  107    0
Apr 09 10:46:28 ubuntu dstat.sh[66115]: 09-04 10:46:28|  9   2  87   0   0|5494M  136M  178M 2013M|  11k 2923B|   0  1181k|   0   123 |3102  4426 |0.51 0.95 0.88|1.0   0 1.0|   0     0 |           | 18  322    0   99    0
Apr 09 10:46:29 ubuntu dstat.sh[66115]: 09-04 10:46:29|  9   2  87   1   0|5494M  136M  178M 2013M|  17k 3534B|   0  1554k|   0   127 |3163  4423 |0.51 0.95 0.88|2.0   0   0|   0     0 |           | 18  322    0  100    0
Apr 09 10:46:30 ubuntu dstat.sh[66115]: 09-04 10:46:30|  8   2  87   1   0|5494M  136M  178M 2013M|  11k 1741B|   0  1061k|   0   117 |2990  4284 |0.51 0.95 0.88|2.0   0   0|   0     0 |           | 18  323    0  100    0
Apr 09 10:46:31 ubuntu dstat.sh[66115]: 09-04 10:46:31| 24   6  66   2   0|5494M  135M  178M 2013M|4165B 1574B|   0  3181k|   0   422 |8092    13k|0.51 0.95 0.88|5.0   0   0|   0     0 |           | 18  323    0  100    0
Apr 09 10:46:32 ubuntu dstat.sh[66115]: 09-04 10:46:32| 25   5  65   1   0|5495M  134M  178M 2013M|4761B 1242B|   0  2955k|   0   304 |8431    13k|0.55 0.95 0.88|2.0   0   0|   0     0 |           | 18  323    0   94    0
Apr 09 10:46:33 ubuntu dstat.sh[66115]: 09-04 10:46:33| 24   4  66   1   0|5495M  133M  178M 2014M|4901B 1401B|  96k 3596k|4.99   359 |8049    12k|0.55 0.95 0.88|2.0   0   0|   0     0 |           | 18  323    0  100    0
Apr 09 10:46:34 ubuntu dstat.sh[66115]: 09-04 10:46:34| 26   5  64   3   0|5495M  133M  178M 2014M|5373B 1512B|   0  8201k|   0   768 |9571    16k|0.55 0.95 0.88|4.0   0   0|   0     0 |           | 18  323    0  100    0
Apr 09 10:46:35 ubuntu dstat.sh[66115]: 09-04 10:46:35| 24   5  69   1   0|5497M  131M  178M 2014M|5268B 1567B|   0  2937k|   0   216 |7541    11k|0.55 0.95 0.88|2.0   0   0|   0     0 |           | 18  324    0  100    0
Apr 09 10:46:36 ubuntu dstat.sh[66115]: 09-04 10:46:36| 11   5  81   1   0|5492M  129M  178M 2022M|7277B 2462B|   0  8217k|   0  1040 |4304  5847 |0.55 0.95 0.88|1.0   0 2.0|   0     0 |           | 18  322    0   97    0
Apr 09 10:46:37 ubuntu dstat.sh[66115]: 09-04 10:46:37|  7   2  89   1   0|5492M  129M  178M 2022M|6840B 2443B|   0  1680k|   0   170 |2775  3948 |0.50 0.94 0.87|1.0   0   0|   0     0 |           | 18  322    0   97    0
Apr 09 10:46:38 ubuntu dstat.sh[66115]: 09-04 10:46:38| 12   2  83   1   0|5492M  128M  178M 2022M|  18k 4338B|   0  1872k|   0   199 |3654  5142 |0.50 0.94 0.87|1.0   0 1.0|   0     0 |           | 18  322    0   97    0
Apr 09 10:46:39 ubuntu dstat.sh[66115]: 09-04 10:46:39|  7   2  90   1   0|5493M  127M  178M 2022M|6360B 1975B|   0  1440k|   0   126 |2585  3613 |0.50 0.94 0.87|1.0   0   0|   0     0 |           | 18  322    0   97    0
Apr 09 10:46:40 ubuntu dstat.sh[66115]: 09-04 10:46:40|  5   2  91   1   0|5493M  127M  178M 2022M|5512B 1620B|   0  5796k|   0   349 |2542  4017 |0.50 0.94 0.87|2.0   0   0|   0     0 |           | 18  323    0   91    0
Apr 09 10:46:41 ubuntu dstat.sh[66115]: 09-04 10:46:41|  5   1  92   0   0|5493M  127M  178M 2022M|6730B 2508B|   0  1138k|   0   126 |2401  3660 |0.50 0.94 0.87|2.0   0   0|   0     0 |           | 18  322    0   91    0
Apr 09 10:46:42 ubuntu dstat.sh[66115]: 09-04 10:46:42|  7   2  89   1   0|5493M  127M  178M 2022M|6525B 2075B|   0  1236k|   0   134 |2882  4204 |0.46 0.92 0.87|1.0   0   0|   0     0 |           | 18  322    0   92    0
Apr 09 10:46:43 ubuntu dstat.sh[66115]: 09-04 10:46:43|  8   2  88   1   0|5492M  127M  178M 2022M|5698B 2178B|   0  1231k|   0   136 |2962  4159 |0.46 0.92 0.87|1.0   0   0|   0     0 |           | 18  322    0   92    0
Apr 09 10:46:44 ubuntu dstat.sh[66115]: 09-04 10:46:44|  9   3  87   1   0|5493M  126M  178M 2023M|5441B 1711B|   0  1939k|   0   174 |2857  3820 |0.46 0.92 0.87|1.0   0 6.0|   0     0 |           | 18  322    0   82    0
Apr 09 10:46:45 ubuntu dstat.sh[66115]: 09-04 10:46:45|  9   2  87   1   0|5494M  126M  178M 2023M|  17k 3867B|   0  1316k|   0   152 |3139  4266 |0.46 0.92 0.87|1.0   0   0|   0     0 |           | 18  321    0   82    1
Apr 09 10:46:46 ubuntu dstat.sh[66115]: 09-04 10:46:46|  6   2  90   1   0|5493M  126M  178M 2023M|6860B 2018B|   0  1253k|   0   128 |2465  3450 |0.46 0.92 0.87|2.0   0   0|   0     0 |           | 18  321    0   83    1
Apr 09 10:46:47 ubuntu dstat.sh[66115]: 09-04 10:46:47|  4   1  94   0   0|5493M  126M  178M 2023M|5895B 1512B|   0   664k|   0  45.0 |1653  2228 |0.42 0.91 0.86|4.0   0   0|   0     0 |           | 18  322    0   83    1
Apr 09 10:46:48 ubuntu dstat.sh[66115]: 09-04 10:46:48|  9   2  87   1   0|5493M  126M  178M 2023M|6652B 2028B|   0  1387k|   0   148 |3067  4441 |0.42 0.91 0.86|1.0   0 1.0|   0     0 |           | 18  321    0   83    1
Apr 09 10:46:49 ubuntu dstat.sh[66115]: 09-04 10:46:49|  7   2  88   1   0|5493M  126M  178M 2023M|  18k 3690B|   0  1296k|   0   132 |2791  4037 |0.42 0.91 0.86|  0   0   0|   0     0 |           | 18  321    0   84    1
Apr 09 10:46:50 ubuntu dstat.sh[66115]: 09-04 10:46:50| 17   3  77   1   0|5493M  126M  178M 2023M|5338B 1685B|   0  2175k|   0   269 |6302  9854 |0.42 0.91 0.86|2.0   0 1.0|   0     0 |           | 18  322    0   84    1
Apr 09 10:46:51 ubuntu dstat.sh[66115]: 09-04 10:46:51| 29   7  61   2   0|5501M  152M  177M 1991M|4708B 1456B|   0  9638k|   0   672 |9918    25k|0.42 0.91 0.86|3.0   0  36|   0     0 |           | 18  322    0   86    1
Apr 09 10:46:52 ubuntu dstat.sh[66115]: 09-04 10:46:52| 17   4  77   1   0|5512M  140M  177M 1991M|5608B 1561B|  16k 3030k|1.00   301 |5919  9052 |0.47 0.91 0.86|1.0   0   0|   0     0 |           | 18  321    0   79    1
Apr 09 10:46:53 ubuntu dstat.sh[66115]: 09-04 10:46:53| 12   2  83   2   0|5511M  141M  177M 1992M|6016B 1517B|   0    11M|   0   306 |4336  6523 |0.47 0.91 0.86|4.0   0   0|   0     0 |           | 18  321    0   80    1
Apr 09 10:46:54 ubuntu dstat.sh[66115]: 09-04 10:46:54|  2   1  95   0   0|5510M  143M  177M 1992M|5704B 1685B|   0  1687k|   0   104 |1524  2290 |0.47 0.91 0.86|2.0   0   0|   0     0 |           | 18  321    0   80    1
Apr 09 10:46:55 ubuntu dstat.sh[66115]: 09-04 10:46:55| 25   5  66   3   0|5501M  151M  177M 1992M|5767B 1622B|   0  3844k|   0   480 |9127    14k|0.47 0.91 0.86|1.0   0   0|   0     0 |           | 18  322    0   81    1
Apr 09 10:46:56 ubuntu dstat.sh[66115]: 09-04 10:46:56| 24   5  67   1   0|5502M  150M  177M 1992M|4992B 1688B|   0  8384k|   0   603 |9283    14k|0.47 0.91 0.86|2.0   0   0|   0     0 |           | 18  322    0   75    1
Apr 09 10:46:57 ubuntu dstat.sh[66115]: 09-04 10:46:57| 25   5  67   1   0|5502M  149M  177M 1993M|4985B 1618B|   0  3772k|   0   403 |8383    13k|0.59 0.93 0.87|5.0   0   0|   0     0 |           | 18  322    0   75    1
Apr 09 10:46:58 ubuntu dstat.sh[66115]: 09-04 10:46:58| 25   5  67   2   0|5503M  148M  177M 1993M|5517B 1619B|   0  3526k|   0   328 |8592    13k|0.59 0.93 0.87|3.0   0 1.0|   0     0 |           | 18  322    0   75    1
Apr 09 10:46:59 ubuntu dstat.sh[66115]: 09-04 10:46:59|  7   2  89   0   0|5503M  148M  177M 1993M|4434B 1618B|   0  1202k|   0  82.9 |2882  3981 |0.59 0.93 0.87|2.0   0 2.0|   0     0 |           | 18  322    0   75    1
Apr 09 10:47:00 ubuntu dstat.sh[66115]: 09-04 10:47:00| 22   5  71   2   0|5503M  148M  177M 1993M|4902B 1465B|   0  3216k|   0   391 |7945    12k|0.59 0.93 0.87|2.0   0 1.0|   0     0 |           | 18  322    0   75    1
Apr 09 10:47:01 ubuntu dstat.sh[66115]: 09-04 10:47:01| 26   6  65   1   0|5506M  144M  177M 1994M|5474B 1661B|   0  8448k|   0   613 |9705    16k|0.59 0.93 0.87|3.0 1.0 3.0|   0     0 |           | 18  322    0   61    1
Apr 09 10:47:02 ubuntu dstat.sh[66115]: 09-04 10:47:02| 26   5  66   2   0|5506M  144M  177M 1994M|4991B 1456B|   0  3200k|   0   434 |9538    15k|0.63 0.93 0.87|5.0   0 1.0|   0     0 |           | 18  322    0   65    1
Apr 09 10:47:03 ubuntu dstat.sh[66115]: 09-04 10:47:03| 27   5  65   1   0|5506M  143M  177M 1994M|4785B 1566B|   0  3527k|   0   405 |9325    14k|0.63 0.93 0.87|3.0   0 1.0|   0     0 |           | 18  322    0   65    1
Apr 09 10:47:04 ubuntu dstat.sh[66115]: 09-04 10:47:04| 23   5  69   1   0|5507M  142M  177M 1995M|4350B 1294B|   0  3155k|   0   302 |8473    13k|0.63 0.93 0.87|1.0   0   0|   0     0 |           | 18  323    0   65    1
Apr 09 10:47:05 ubuntu dstat.sh[66115]: 09-04 10:47:05| 10   2  86   1   0|5507M  142M  177M 1995M|4744B 1655B|   0  3017k|   0   272 |3551  5751 |0.63 0.93 0.87|1.0   0   0|   0     0 |           | 18  321    0   62    1
Apr 09 10:47:06 ubuntu dstat.sh[66115]: 09-04 10:47:06|  7   2  88   1   0|5507M  142M  177M 1995M|  10k 3285B|   0  7335k|   0   485 |3281  5389 |0.63 0.93 0.87|1.0   0   0|   0     0 |           | 18  321    0   62    1
Apr 09 10:47:07 ubuntu dstat.sh[66115]: 09-04 10:47:07| 11   2  83   1   0|5507M  142M  177M 1995M|  13k 3130B|   0  2448k|   0   230 |3855  5451 |0.58 0.91 0.87|1.0   0   0|   0     0 |           | 18  321    0   63    1
Apr 09 10:47:08 ubuntu dstat.sh[66115]: 09-04 10:47:08|  9   2  87   1   0|5507M  141M  177M 1995M|5619B 1511B|  48k 1339k|2.00   151 |3293  4741 |0.58 0.91 0.87|1.0   0 1.0|   0     0 |           | 18  322    0   63    1
Apr 09 10:47:09 ubuntu dstat.sh[66115]: 09-04 10:47:09|  9   2  86   1   0|5507M  141M  177M 1996M|  11k 3301B|   0  1876k|   0   223 |3613  5440 |0.58 0.91 0.87|1.0   0   0|   0     0 |           | 18  321    0   52    1
Apr 09 10:47:10 ubuntu dstat.sh[66115]: 09-04 10:47:10|  9   2  87   1   0|5507M  141M  177M 1996M|  12k 2073B|   0  1442k|   0   176 |3616  5142 |0.58 0.91 0.87|3.0   0 2.0|   0     0 |           | 18  322    0   52    1
Apr 09 10:47:11 ubuntu dstat.sh[66115]: 09-04 10:47:11| 26   5  66   2   0|5506M  141M  177M 1996M|4818B 1571B|   0  3896k|   0   515 |9741    16k|0.58 0.91 0.87|2.0   0   0|   0     0 |           | 18  322    0   54    1
Apr 09 10:47:12 ubuntu dstat.sh[66115]: 09-04 10:47:12| 26   5  66   2   0|5507M  141M  177M 1996M|5197B 1563B|   0  5171k|   0   482 |8536    13k|0.61 0.91 0.87|7.0   0   0|   0     0 |           | 18  322    0   55    1
Apr 09 10:47:13 ubuntu dstat.sh[66115]: 09-04 10:47:13| 19   4  74   2   0|5507M  140M  177M 1997M|6318B 2574B|   0  7593k|   0   582 |7392    12k|0.61 0.91 0.87|1.0   0   0|   0     0 |           | 18  321    0   51    1
Apr 09 10:47:14 ubuntu dstat.sh[66115]: 09-04 10:47:14|  9   2  87   0   0|5509M  138M  177M 1997M|4372B 1568B|  60k 7927k|4.01   271 |2985  4391 |0.61 0.91 0.87|1.0   0   0|   0     0 |           | 18  322    0   51    1
Apr 09 10:47:15 ubuntu dstat.sh[66115]: 09-04 10:47:15|  9   2  87   1   0|5509M  138M  177M 1997M|  17k 3912B|   0  2419k|   0   230 |3505  5209 |0.61 0.91 0.87|1.0   0 1.0|   0     0 |           | 18  321    0   53    1
Apr 09 10:47:16 ubuntu dstat.sh[66115]: 09-04 10:47:16| 20   5  72   2   0|5509M  138M  177M 1997M|5415B 1569B|   0  2842k|   0   370 |7788    12k|0.61 0.91 0.87|1.0   0   0|   0     0 |           | 18  322    0   54    1
Apr 09 10:47:17 ubuntu dstat.sh[66115]: 09-04 10:47:17| 25   5  67   1   0|5509M  137M  177M 1997M|5330B 1567B|   0  3715k|   0   360 |8639    14k|0.72 0.93 0.87|3.0   0   0|   0     0 |           | 18  322    0   55    1
Apr 09 10:47:18 ubuntu dstat.sh[66115]: 09-04 10:47:18| 15   3  78   2   0|5510M  136M  177M 1998M|6013B 2235B|   0  3249k|   0   334 |5503  8652 |0.72 0.93 0.87|2.0   0 1.0|   0     0 |           | 18  321    0   57    1
Apr 09 10:47:19 ubuntu dstat.sh[66115]: 09-04 10:47:19|  9   2  86   1   0|5510M  136M  177M 1998M|  14k 4329B|   0  6366k|   0   432 |3251  4976 |0.72 0.93 0.87|1.0   0   0|   0     0 |           | 18  321    0   58    1
Apr 09 10:47:20 ubuntu dstat.sh[66115]: 09-04 10:47:20| 11   3  85   1   0|5510M  136M  177M 1998M|  19k 4258B|   0  2833k|   0   173 |3460  4716 |0.72 0.93 0.87|2.0   0   0|   0     0 |           | 18  321    0   58    1
Apr 09 10:47:21 ubuntu dstat.sh[66115]: 09-04 10:47:21|  6   1  90   1   0|5510M  136M  177M 1998M|  26k 5608B|   0   754k|   0  70.1 |2365  3075 |0.72 0.93 0.87|1.0   0   0|   0     0 |           | 18  322    0   56    1
Apr 09 10:47:22 ubuntu dstat.sh[66115]: 09-04 10:47:22| 10   2  87   0   0|5511M  135M  177M 1998M|  18k 3782B|   0  3488k|   0   166 |3337  4815 |0.74 0.93 0.87|1.0   0   0|   0     0 |           | 18  323    0   56    1
Apr 09 10:47:23 ubuntu dstat.sh[66115]: 09-04 10:47:23| 21   5  71   2   0|5510M  135M  177M 1998M|5228B 1515B|  32k 2709k|1.00   373 |7957    13k|0.74 0.93 0.87|1.0   0   0|   0     0 |           | 18  324    0   58    1
Apr 09 10:47:24 ubuntu dstat.sh[66115]: 09-04 10:47:24| 25   5  69   2   0|5511M  134M  177M 1999M|5250B 1461B|   0  4951k|   0   414 |8828    14k|0.74 0.93 0.87|1.0   0   0|   0     0 |           | 18  324    0   61    1
Apr 09 10:47:25 ubuntu dstat.sh[66115]: 09-04 10:47:25| 15   3  77   1   0|5519M  125M  177M 1999M|5660B 2148B|   0  2784k|   0   313 |5644  8630 |0.74 0.93 0.87|  0   0   0|   0     0 |           | 18  323    0   57    1
Apr 09 10:47:26 ubuntu dstat.sh[66115]: 09-04 10:47:26| 11   2  84   1   0|5520M  125M  177M 1999M|9046B 2779B|   0  6091k|   0   432 |3578  5611 |0.74 0.93 0.87|1.0   0   0|   0     0 |           | 18  323    0   58    1
Apr 09 10:47:27 ubuntu dstat.sh[66115]: 09-04 10:47:27|  7   1  90   1   0|5511M  134M  177M 1999M|  11k 2580B|   0  2204k|   0   128 |2342  3154 |0.68 0.92 0.87|  0   0   0|   0     0 |           | 18  323    0   58    1
Apr 09 10:47:28 ubuntu dstat.sh[66115]: 09-04 10:47:28|  5   1  92   0   0|5511M  133M  177M 1999M|  17k 3447B|   0  1101k|   0  95.7 |2295  3271 |0.68 0.92 0.87|2.0   0 1.0|   0     0 |           | 18  324    0   58    1
Apr 09 10:47:29 ubuntu dstat.sh[66115]: 09-04 10:47:29| 26   5  66   2   0|5511M  133M  177M 1999M|4806B 1622B|   0  3636k|   0   481 |9379    15k|0.68 0.92 0.87| 10   0   0|   0     0 |           | 18  324    0   52    1
Apr 09 10:47:30 ubuntu dstat.sh[66115]: 09-04 10:47:30| 24   5  68   2   0|5512M  131M  177M 2000M|4569B 1623B|   0  8172k|   0   523 |8990    14k|0.68 0.92 0.87|1.0   0   0|   0     0 |           | 18  325    0   55    1
Apr 09 10:47:31 ubuntu dstat.sh[66115]: 09-04 10:47:31|  8   2  87   0   0|5512M  131M  177M 2000M|6153B 2567B|   0  2118k|   0   207 |3463  5291 |0.68 0.92 0.87|1.0   0   0|   0     0 |           | 18  323    0   56    1
Apr 09 10:47:32 ubuntu dstat.sh[66115]: 09-04 10:47:32|  9   1  87   1   0|5512M  131M  177M 2000M|  17k 3834B|   0  2188k|   0   217 |3409  5067 |0.71 0.92 0.87|2.0   0   0|   0     0 |           | 18  323    0   57    1
Apr 09 10:47:33 ubuntu dstat.sh[66115]: 09-04 10:47:33| 16   4  77   1   0|5512M  131M  177M 2000M|7370B 1523B|   0  2426k|   0   257 |6036  8935 |0.71 0.92 0.87|2.0   0   0|   0     0 |           | 18  324    0   49    1
Apr 09 10:47:34 ubuntu dstat.sh[66115]: 09-04 10:47:34| 25   5  66   2   0|5512M  131M  177M 2000M|5699B 1620B|   0  8851k|   0   705 |9235    15k|0.71 0.92 0.87|2.0   0   0|   0     0 |           | 18  324    0   49    1
Apr 09 10:47:35 ubuntu dstat.sh[66115]: 09-04 10:47:35| 26   5  67   2   0|5513M  130M  177M 2001M|5183B 1460B|   0  4693k|   0   404 |8826    14k|0.71 0.92 0.87|4.0   0   0|   0     0 |           | 18  324    0   51    1
Apr 09 10:47:36 ubuntu dstat.sh[66115]: 09-04 10:47:36| 24   4  67   2   0|5513M  129M  177M 2001M|5536B 1620B|   0  3316k|   0   384 |9022    15k|0.71 0.92 0.87|2.0   0   0|   0     0 |           | 18  324    0   53    1
Apr 09 10:47:37 ubuntu dstat.sh[66115]: 09-04 10:47:37| 16   4  78   1   0|5514M  128M  177M 2001M|6335B 2419B|   0  2494k|   0   286 |5893  9294 |0.73 0.92 0.87|1.0   0   0|   0     0 |           | 18  323    0   55    1
Apr 09 10:47:38 ubuntu dstat.sh[66115]: 09-04 10:47:38|  8   2  88   1   0|5514M  128M  177M 2001M|  18k 4404B|   0  7823k|   0   560 |4011  6125 |0.73 0.92 0.87|1.0 1.0 1.0|   0     0 |           | 18  323    0   56    1
Apr 09 10:47:39 ubuntu dstat.sh[66115]: 09-04 10:47:39|  9   1  88   0   0|5514M  128M  177M 2002M|5664B 1920B|   0   976k|   0  89.0 |2983  4138 |0.73 0.92 0.87|2.0   0   0|   0     0 |           | 18  323    0   58    1
Apr 09 10:47:40 ubuntu dstat.sh[66115]: 09-04 10:47:40|  3   1  94   1   0|5514M  128M  177M 2002M|5161B 1521B|   0  1138k|   0   102 |2044  3090 |0.73 0.92 0.87|2.0   0   0|   0     0 |           | 18  324    0   58    1
Apr 09 10:47:41 ubuntu dstat.sh[66115]: 09-04 10:47:41|  7   2  89   1   0|5514M  128M  177M 2002M|  17k 3824B|   0  1631k|   0   155 |2959  4357 |0.73 0.92 0.87|2.0   0   0|   0     0 |           | 18  323    0   58    1
Apr 09 10:47:42 ubuntu dstat.sh[66115]: 09-04 10:47:42| 24   5  68   2   0|5514M  128M  177M 2002M|4915B 1469B|   0  3446k|   0   465 |8620    14k|0.67 0.91 0.87|1.0   0   0|   0     0 |           | 18  324    0   59    1
Apr 09 10:47:43 ubuntu dstat.sh[66115]: 09-04 10:47:43| 24   5  68   1   0|5514M  127M  177M 2002M|5160B 1620B|   0  3944k|   0   376 |8745    14k|0.67 0.91 0.87|2.0   0   0|   0     0 |           | 18  324    0   62    1
Apr 09 10:47:44 ubuntu dstat.sh[66115]: 09-04 10:47:44| 21   4  71   1   0|5515M  125M  177M 2003M|6486B 2605B|  16k 2858k|1.00   300 |6998    11k|0.67 0.91 0.87|1.0   0 6.0|   0     0 |           | 18  323    0   64    1
Apr 09 10:47:45 ubuntu dstat.sh[66115]: 09-04 10:47:45|  6   2  89   1   0|5515M  125M  177M 2003M|  17k 3775B|  32k   11M|1.00   610 |3404  5063 |0.67 0.91 0.87|1.0   0   0|   0     0 |           | 18  323    0   64    1
Apr 09 10:47:46 ubuntu dstat.sh[66115]: 09-04 10:47:46|  8   1  89   1   0|5516M  125M  177M 2003M|  17k 3506B|  32k 2052k|1.00   221 |3269  4788 |0.67 0.91 0.87|1.0   0   0|   0     0 |           | 18  324    0   62    1
Apr 09 10:47:47 ubuntu dstat.sh[66115]: 09-04 10:47:47| 24   4  68   2   0|5516M  125M  177M 2003M|4800B 1620B|   0  2936k|   0   367 |7998    12k|0.70 0.91 0.87|2.0   0   0|   0     0 |           | 18  324    0   63    1
Apr 09 10:47:48 ubuntu dstat.sh[66115]: 09-04 10:47:48| 26   6  65   2   0|5515M  125M  177M 2003M|5088B 1616B|   0  4697k|   0   548 |9318    15k|0.70 0.91 0.87|2.0   0 1.0|   0     0 |           | 18  324    0   63    1
Apr 09 10:47:49 ubuntu dstat.sh[66115]: 09-04 10:47:49| 25   4  68   2   0|5516M  123M  177M 2004M|4587B 1461B|   0  2954k|   0   314 |7791    12k|0.70 0.91 0.87|1.0   0   0|   0     0 |           | 18  323    0   67    1
Apr 09 10:47:50 ubuntu dstat.sh[66115]: 09-04 10:47:50|  4   1  94   1   0|5516M  123M  177M 2004M|6113B 2491B|   0  6805k|   0   440 |2601  4326 |0.70 0.91 0.87|1.0   0   0|   0     0 |           | 18  324    0   64    1
Apr 09 10:47:51 ubuntu dstat.sh[66115]: 09-04 10:47:51| 12   5  80   1   0|5529M  165M  175M 1952M|  16k 3449B|   0  2682k|   0   184 |4103    11k|0.70 0.91 0.87|3.0   0  36|   0     0 |           | 18  323    0   65    1
Apr 09 10:47:52 ubuntu dstat.sh[66115]: 09-04 10:47:52| 10   2  85   1   0|5529M  165M  175M 1952M|  18k 3681B|   0  3513k|   0   177 |3469  5003 |0.64 0.89 0.86|2.0   0   0|   0     0 |           | 18  323    0   65    1
Apr 09 10:47:53 ubuntu dstat.sh[66115]: 09-04 10:47:53| 18   4  77   1   0|5529M  165M  175M 1952M|6848B 1688B|4101B 1886k|1.00   199 |5609  7936 |0.64 0.89 0.86|2.0   0   0|   0     0 |           | 18  324    0   66    1
Apr 09 10:47:54 ubuntu dstat.sh[66115]: 09-04 10:47:54| 25   5  65   3   0|5528M  165M  175M 1953M|5843B 1459B|   0  3919k|   0   483 |9250    14k|0.64 0.89 0.86|2.0   0 1.0|   0     0 |           | 18  324    0   63    1
Apr 09 10:47:55 ubuntu dstat.sh[66115]: 09-04 10:47:55| 25   4  68   1   0|5530M  162M  175M 1954M|6196B 1457B|   0  3331k|   0   297 |8540    13k|0.64 0.89 0.86|1.0 1.0   0|   0     0 |           | 18  324    0   65    1
Apr 09 10:47:56 ubuntu dstat.sh[66115]: 09-04 10:47:56| 24   5  66   2   0|5531M  161M  175M 1954M|5775B 1619B|   0  3459k|   0   413 |8599    13k|0.64 0.89 0.86|1.0   0   0|   0     0 |           | 18  324    0   65    1
Apr 09 10:47:57 ubuntu dstat.sh[66115]: 09-04 10:47:57| 25   5  67   3   0|5531M  161M  175M 1954M|4761B 1459B|   0  7521k|   0   574 |8859    14k|0.75 0.91 0.87|2.0   0   0|   0     0 |           | 18  324    0   67    1
Apr 09 10:47:58 ubuntu dstat.sh[66115]: 09-04 10:47:58| 26   5  67   2   0|5531M  160M  175M 1955M|4920B 1620B|   0  3580k|   0   353 |8816    13k|0.75 0.91 0.87|1.0   0 1.0|   0     0 |           | 18  324    0   66    1
Apr 09 10:47:59 ubuntu dstat.sh[66115]: 09-04 10:47:59| 24   6  67   2   0|5531M  159M  175M 1955M|4923B 1621B|   0  3466k|   0   357 |8739    14k|0.75 0.91 0.87|1.0   0   0|   0     0 |           | 18  324    0   67    1
