Feb 26 17:51:18 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Feb 26 17:51:18 ubuntu dstat.sh[59076]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Feb 26 17:51:18 ubuntu dstat.sh[59076]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Feb 26 17:56:25 ubuntu dstat.sh[59076]: 26-02 17:56:25| 31  29  40   0   0|4097M  135M  165M 3387M|4505B 1622B|  40k  440k|7.01  33.0 |8271  9660 |1.81 1.49 0.87|6.0   0 468|   0     0 |           | 17  201    1   31    0
Feb 26 17:56:26 ubuntu dstat.sh[59076]: 26-02 17:56:26|  8  21  69   0   0|4088M  184M  165M 3348M|4671B 1617B|   0   655k|   0  45.9 |5589  4605 |1.81 1.49 0.87|2.0   0 307|   0     0 |           | 17  201    1   31    0
Feb 26 17:56:27 ubuntu dstat.sh[59076]: 26-02 17:56:27| 12  21  65   0   0|4098M  174M  165M 3349M|4422B 1564B|  12k  727k|3.00  47.0 |6968  6897 |1.81 1.49 0.87|5.0   0 378|   0     0 |           | 17  217    1   31    0
Feb 26 17:56:28 ubuntu dstat.sh[59076]: 26-02 17:56:28| 25  16  57   0   0|4134M  138M  165M 3348M|5444B 1551B|   0   381k|   0  37.1 |6443  7698 |2.06 1.55 0.89|5.0   0 218|   0     0 |           | 17  217    1   31    0
Feb 26 17:56:29 ubuntu dstat.sh[59076]: 26-02 17:56:29| 43  10  45   0   0|4257M  119M  165M 3246M|5796B 1448B| 461k  377k|9.93  30.8 |3612  2479 |2.06 1.55 0.89|4.0   0 4.0|   0     0 |           | 17  217    1   22    0
Feb 26 17:56:30 ubuntu dstat.sh[59076]: 26-02 17:56:30| 44  10  46   0   0|4361M  145M  165M 3118M|6419B 1467B| 568k  326k|26.2  19.1 |3692  2459 |2.06 1.55 0.89|4.0   0 5.0|   0     0 |           | 17  220    1   22    0
Feb 26 17:56:31 ubuntu dstat.sh[59076]: 26-02 17:56:31| 27  13  58   0   0|4275M  232M  165M 3118M|5444B 1491B|  56k   12M|2.99   899 |4799  4159 |2.06 1.55 0.89|3.0   0 221|   0     0 |           | 17  225    1   22    0
Feb 26 17:56:32 ubuntu dstat.sh[59076]: 26-02 17:56:32| 32  25  41   1   0|4324M  181M  165M 3120M|7323B 3887B| 950k  137k|11.1  12.1 |7410  9787 |2.06 1.55 0.89|4.0   0 480|   0     0 |           | 17  228    1   22    0
Feb 26 17:56:33 ubuntu dstat.sh[59076]: 26-02 17:56:33| 39  26  34   0   0|4364M  139M  165M 3123M|  11k 7696B| 913k 1071k|18.8  25.8 |8133    10k|2.30 1.61 0.92|8.0   0 417|   0     0 |           | 17  235    1   19    0
Feb 26 17:56:34 ubuntu dstat.sh[59076]: 26-02 17:56:34| 55  18  25   0   0|4431M  166M  165M 3031M|7602B 3801B| 120k  786k|5.02   114 |5221  5094 |2.30 1.61 0.92|7.0   0 175|   0     0 |           | 17  237    1   19    0
Feb 26 17:56:35 ubuntu dstat.sh[59076]: 26-02 17:56:35| 65  14  20   1   0|4533M  175M  165M 2923M|  13k 9198B|2505k  897k|94.1  32.0 |5546  5249 |2.30 1.61 0.92|6.0   0  22|   0     0 |           | 17  245    1   19    0
Feb 26 17:56:36 ubuntu dstat.sh[59076]: 26-02 17:56:36| 64  14  17   4   0|4578M  121M  165M 2932M|5818B 2203B|5480k 4802k| 421   161 |6960  8983 |2.30 1.61 0.92|4.0   0 104|   0     0 |           | 17  243    1   24    0
Feb 26 17:56:37 ubuntu dstat.sh[59076]: 26-02 17:56:37| 28  26  45   0   0|4616M  123M  165M 2893M|  12k 9687B|   0  8464k|   0  31.1 |6769  6504 |2.30 1.61 0.92|6.0   0 400|   0     0 |           | 17  245    1   24    0
Feb 26 17:56:38 ubuntu dstat.sh[59076]: 26-02 17:56:38| 38  23  37   0   0|4557M  180M  165M 2895M|7087B 4212B| 172k  969k|11.0  76.8 |7698    11k|2.35 1.63 0.93|3.0   0 309|   0     0 |           | 17  247    1   25    0
Feb 26 17:56:39 ubuntu dstat.sh[59076]: 26-02 17:56:39| 50  23  26   0   0|4620M  148M  165M 2865M|9701B 7183B|4103B  437k|1.00  24.0 |5989  5855 |2.35 1.63 0.93|3.0   0 355|   0     0 |           | 17  248    1   25    0
Feb 26 17:56:40 ubuntu dstat.sh[59076]: 26-02 17:56:40| 49  30  21   0   0|4622M  326M  166M 2688M|9767B 6786B|1608k 1006k|77.8  68.8 |7392  9101 |2.35 1.63 0.93|4.0   0 389|   0     0 |           | 17  249    1   26    0
Feb 26 17:56:41 ubuntu dstat.sh[59076]: 26-02 17:56:41| 53  21  24   0   0|4743M  203M  166M 2691M|  10k 7329B| 252k 2471k|17.0   149 |8155    12k|2.35 1.63 0.93|3.0   0 262|   0     0 |           | 17  254    1   28    0
Feb 26 17:56:42 ubuntu dstat.sh[59076]: 26-02 17:56:42| 50  28  21   1   0|4757M  186M  166M 2693M|  10k 6813B| 124k 1118k|6.01  65.1 |7199  7695 |2.35 1.63 0.93|3.0   0 453|   0     0 |           | 17  253    1   29    0
Feb 26 17:56:43 ubuntu dstat.sh[59076]: 26-02 17:56:43| 51  22  26   1   0|4787M  176M  166M 2674M|7284B 7154B| 521k  929k|32.0  50.1 |8978    15k|2.41 1.66 0.94|5.0   0 244|   0     0 |           | 17  262    1   30    0
Feb 26 17:56:44 ubuntu dstat.sh[59076]: 26-02 17:56:44| 61  21  18   0   0|4825M  198M  166M 2615M|  13k 6789B| 446k 1030k|7.96  53.7 |7378    14k|2.41 1.66 0.94|6.0   0 160|   0     0 |           | 17  261    1   31    0
Feb 26 17:56:45 ubuntu dstat.sh[59076]: 26-02 17:56:45| 61  11  27   1   0|4952M  132M  166M 2556M|  12k 9656B|1394k  829k|77.1  36.0 |5657  4997 |2.41 1.66 0.94|5.0   0 5.0|   0     0 |           | 17  265    1   36    0
Feb 26 17:56:46 ubuntu dstat.sh[59076]: 26-02 17:56:46| 56  13  31   0   0|4974M  161M  166M 2506M|  16k   12k|1271k  601k|34.1  51.1 |6621  7633 |2.41 1.66 0.94|6.0   0  19|   0     0 |           | 17  274    1   35    0
Feb 26 17:56:47 ubuntu dstat.sh[59076]: 26-02 17:56:47| 48  23  27   1   0|5005M  126M  166M 2509M|  11k 7913B|4390k 1568k|74.0  80.0 |7575  7594 |2.41 1.66 0.94|4.0   0 412|   0     0 |           | 17  274    1   36    0
Feb 26 17:56:48 ubuntu dstat.sh[59076]: 26-02 17:56:48| 44  28  28   0   0|4930M  201M  166M 2510M|9599B 6723B|1094k  906k|14.0  65.1 |8141  9773 |2.53 1.70 0.96|8.0   0 393|   0     0 |           | 17  273    1   37    0
Feb 26 17:56:49 ubuntu dstat.sh[59076]: 26-02 17:56:49| 62  22  15   0   0|5007M  124M  166M 2510M|6052B 3415B| 782k  786k|8.98  22.9 |5857  7730 |2.53 1.70 0.96|4.0   0 247|   0     0 |           | 18  274    1   37    0
Feb 26 17:56:50 ubuntu dstat.sh[59076]: 26-02 17:56:50| 75  16   9   1   0|5111M  135M  166M 2399M|  14k   10k|2867k  913k| 106  59.1 |6076  5857 |2.53 1.70 0.96|6.0   0  94|   0     0 |           | 18  281    1   36    0
Feb 26 17:56:51 ubuntu dstat.sh[59076]: 26-02 17:56:51| 84  14   1   0   0|5184M  117M  166M 2346M|4468B 1511B|1926k 2362k|97.9   229 |6806  7328 |2.53 1.70 0.96|5.0   0  16|   0     0 |           | 18  284    1   36    0
Feb 26 17:56:52 ubuntu dstat.sh[59076]: 26-02 17:56:52| 44  17  38   1   0|5231M  141M  166M 2277M|  14k   12k| 892k   17M|16.0  1242 |7182  9678 |2.53 1.70 0.96|3.0   0 223|   0     0 |           | 18  291    1   37    0
Feb 26 17:56:53 ubuntu dstat.sh[59076]: 26-02 17:56:53| 40  10  48   0   0|5237M  134M  166M 2278M|  14k 4499B| 569k 9271k|9.95  72.6 |4595  4084 |2.49 1.70 0.96|3.0   0  12|   0     0 |           | 18  296    1   38    0
Feb 26 17:56:54 ubuntu dstat.sh[59076]: 26-02 17:56:54| 42  10  47   0   0|5214M  164M  166M 2272M|  16M  313k| 773k  471k|6.04  32.2 |  24k   13k|2.49 1.70 0.96|4.0   0  12|   0     0 |           | 18  295    1   34    1
Feb 26 17:56:55 ubuntu dstat.sh[59076]: 26-02 17:56:55| 34  14  51   1   0|5222M  154M  166M 2275M|9484B 6547B|2548k 1540k|29.0  75.0 |5793  5589 |2.49 1.70 0.96|2.0   0 262|   0     0 |           | 18  296    1   35    0
Feb 26 17:56:56 ubuntu dstat.sh[59076]: 26-02 17:56:56| 36   5  57   0   0|5277M  120M  166M 2254M|  17k   14k|   0   360k|   0  21.0 |3164  2379 |2.49 1.70 0.96|2.0   0 1.0|   0     0 |           | 18  300    1   36    0
Feb 26 17:56:57 ubuntu dstat.sh[59076]: 26-02 17:56:57| 24   5  67   1   0|5213M  183M  166M 2254M| 113k 4428k| 494k  884k|29.9  93.6 |5921  7338 |2.49 1.70 0.96|2.0   0  38|   0     0 |           | 18  302    1   38    0
Feb 26 17:56:58 ubuntu dstat.sh[59076]: 26-02 17:56:58|  3   1  93   0   0|5211M  185M  166M 2254M| 302k   11M|   0  2847k|   0  43.0 |2628  2258 |2.29 1.67 0.96|2.0   0 1.0|   0     0 |           | 18  302    1   35    0
Feb 26 17:56:59 ubuntu dstat.sh[59076]: 26-02 17:56:59|  2   1  96   0   0|5210M  186M  166M 2254M|3746B 1026B|   0   448k|   0  35.0 |1440  2261 |2.29 1.67 0.96|1.0   0 1.0|   0     0 |           | 18  302    1   35    0
Feb 26 17:57:00 ubuntu dstat.sh[59076]: 26-02 17:57:00| 10   2  88   0   0|5213M  183M  166M 2254M|6134k   99k|   0   446k|   0  32.1 |7993  4010 |2.29 1.67 0.96|2.0   0   0|   0     0 |           | 18  307    1   35    0
Feb 26 17:57:01 ubuntu dstat.sh[59076]: 26-02 17:57:01| 22   6  69   1   0|5135M  245M  166M 2270M|  10M  187k|  64k  887k|4.01  81.3 |  17k   12k|2.29 1.67 0.96|2.0   0  41|   0     0 |           | 18  304    1   38    0
Feb 26 17:57:02 ubuntu dstat.sh[59076]: 26-02 17:57:02| 13  16  69   0   0|5178M  202M  166M 2270M|4584B 1607B|  44k  437k|2.98  20.8 |5592  5241 |2.29 1.67 0.96|2.0   0 422|   0     0 |           | 18  304    1   37    0
Feb 26 17:57:03 ubuntu dstat.sh[59076]: 26-02 17:57:03| 20   8  72   0   0|5205M  175M  166M 2270M|4253B 1464B|   0   362k|   0  24.1 |3338  2815 |2.19 1.66 0.96|3.0   0 102|   0     0 |           | 18  306    1   37    0
Feb 26 17:57:04 ubuntu dstat.sh[59076]: 26-02 17:57:04|  8  19  70   0   0|5210M  170M  166M 2270M|4614B 1618B|4091B 1418k|1.00  87.9 |6165  5208 |2.19 1.66 0.96|2.0   0 363|   0     0 |           | 18  306    1   37    0
Feb 26 17:57:05 ubuntu dstat.sh[59076]: 26-02 17:57:05|  5  10  84   0   0|5202M  178M  166M 2271M|4755B 1507B|  16k   18M|1.99   223 |3719  3598 |2.19 1.66 0.96|2.0   0 205|   0     0 |           | 18  306    1   37    0
Feb 26 17:57:06 ubuntu dstat.sh[59076]: 26-02 17:57:06| 13   4  83   0   0|5235M  145M  166M 2271M|4395B 1232B|   0  4103B|   0  1.00 |1839  1789 |2.19 1.66 0.96|2.0   0 9.0|   0     0 |           | 18  306    1   36    0
Feb 26 17:57:07 ubuntu dstat.sh[59076]: 26-02 17:57:07| 18   3  77   0   0|5254M  126M  166M 2271M|  12k 9200B|   0  3054k|   0  28.9 |2325  2125 |2.19 1.66 0.96|3.0   0   0|   0     0 |           | 18  307    1   36    0
Feb 26 17:57:08 ubuntu dstat.sh[59076]: 26-02 17:57:08| 14  13  71   0   0|5216M  163M  166M 2271M|6188B 2654B|  77k   89k|7.06  6.05 |5205  4395 |2.09 1.65 0.96|3.0   0 204|   0     0 |           | 18  310    1   37    0
Feb 26 17:57:09 ubuntu dstat.sh[59076]: 26-02 17:57:09| 11  17  70   0   0|5178M  201M  166M 2271M|4601B 1576B|   0    80k|   0  5.98 |5875  4834 |2.09 1.65 0.96|2.0   0 264|   0     0 |           | 18  310    1   37    0
Feb 26 17:57:10 ubuntu dstat.sh[59076]: 26-02 17:57:10| 18  10  71   0   0|5208M  172M  166M 2271M|5295B 1617B|4087B   96k|1.00  12.0 |3983  3375 |2.09 1.65 0.96|3.0   0 134|   0     0 |           | 18  310    1   34    0
Feb 26 17:57:11 ubuntu dstat.sh[59076]: 26-02 17:57:11| 24   5  70   0   0|5258M  148M  166M 2245M|4507B 1564B| 136k  376k|2.00  43.0 |2787  2822 |2.09 1.65 0.96|3.0   0 3.0|   0     0 |           | 18  314    1   34    0
Feb 26 17:57:12 ubuntu dstat.sh[59076]: 26-02 17:57:12| 25   3  71   1   0|5210M  196M  166M 2245M|4740B 1694B| 300k 2532k|12.0   167 |2948  3198 |2.09 1.65 0.96|4.0   0 4.0|   0     0 |           | 18  314    1   34    0
Feb 26 17:57:13 ubuntu dstat.sh[59076]: 26-02 17:57:13| 25   4  71   0   0|5219M  187M  166M 2245M|4694B 1693B|  24k 3825k|4.00   491 |2910  2695 |2.01 1.64 0.96|2.0   0 6.0|   0     0 |           | 18  314    1   34    0
Feb 26 17:57:14 ubuntu dstat.sh[59076]: 26-02 17:57:14| 22   4  72   0   0|5263M  143M  166M 2245M|5994B 2299B|  16k  324k|1.00  26.0 |2637  2550 |2.01 1.64 0.96|1.0   0 4.0|   0     0 |           | 18  317    1   34    0
Feb 26 17:57:15 ubuntu dstat.sh[59076]: 26-02 17:57:15| 18   4  77   0   0|5221M  185M  166M 2245M|  13k 8292B|   0   216k|   0  13.0 |2689  2414 |2.01 1.64 0.96|2.0   0  17|   0     0 |           | 18  314    1   35    0
Feb 26 17:57:16 ubuntu dstat.sh[59076]: 26-02 17:57:16| 24   4  72   0   0|5220M  186M  166M 2245M|4820B 1533B|   0   260k|   0  15.0 |2404  2060 |2.01 1.64 0.96|3.0   0   0|   0     0 |           | 18  314    1   35    0
Feb 26 17:57:17 ubuntu dstat.sh[59076]: 26-02 17:57:17| 16  11  71   0   0|5195M  211M  166M 2246M|5013B 1747B| 395k  467k|5.03  15.1 |4217  3551 |2.01 1.64 0.96|4.0   0 196|   0     0 |           | 18  314    1   35    0
Feb 26 17:57:18 ubuntu dstat.sh[59076]: 26-02 17:57:18| 16  20  63   0   0|5210M  196M  166M 2246M|4963B 1576B| 231k  564k|14.9  44.7 |6753    11k|1.92 1.63 0.96|2.0   0 421|   0     0 |           | 18  314    1   35    0
Feb 26 17:57:19 ubuntu dstat.sh[59076]: 26-02 17:57:19| 21   5  73   0   0|5259M  146M  166M 2246M|9064B 2720B|  24k  120k|4.00  6.00 |2469  2089 |1.92 1.63 0.96|1.0   0  33|   0     0 |           | 18  315    1   35    0
Feb 26 17:57:20 ubuntu dstat.sh[59076]: 26-02 17:57:20| 22   3  74   0   0|5246M  153M  167M 2251M|4529B 1142B|   0  1383k|   0  28.1 |2480  2483 |1.92 1.63 0.96|2.0   0 4.0|   0     0 |           | 18  314    1   35    0
Feb 26 17:57:21 ubuntu dstat.sh[59076]: 26-02 17:57:21| 18   3  77   0   0|5249M  149M  167M 2253M|9693B 3476B|  32k  547k|1.00  28.0 |2461  2527 |1.92 1.63 0.96|2.0   0  17|   0     0 |           | 18  315    1   35    0
Feb 26 17:57:22 ubuntu dstat.sh[59076]: 26-02 17:57:22| 24   6  68   0   0|5238M  155M  167M 2257M|2930B  660B|  96k 1097k|6.00  26.0 |  10k   19k|1.92 1.63 0.96|2.0   0  13|   0     0 |           | 18  314    1   35    0
Feb 26 17:57:23 ubuntu dstat.sh[59076]: 26-02 17:57:23| 20   4  74   0   0|5225M  167M  168M 2257M|  10k 4192B|  52k  775k|7.99  21.0 |  10k   19k|1.85 1.62 0.96|2.0   0 9.0|   0     0 |           | 18  315    1   35    0
Feb 26 17:57:24 ubuntu dstat.sh[59076]: 26-02 17:57:24| 22   5  72   0   0|5227M  175M  168M 2248M|3680B 1099B|   0  1135k|   0  43.0 |2509  2221 |1.85 1.62 0.96|2.0   0  11|   0     0 |           | 18  314    1   35    0
Feb 26 17:57:25 ubuntu dstat.sh[59076]: 26-02 17:57:25| 15  14  70   0   0|5218M  184M  168M 2248M|4519B 1627B|   0    14M|   0  25.1 |4691  4071 |1.85 1.62 0.96|3.0   0 270|   0     0 |           | 18  314    1   35    0
Feb 26 17:57:26 ubuntu dstat.sh[59076]: 26-02 17:57:26| 20   2  77   0   0|5246M  156M  168M 2248M|7254B 3948B|   0  2650k|   0  5.00 |2056  1763 |1.85 1.62 0.96|2.0   0   0|   0     0 |           | 18  315    1   35    0
Feb 26 17:57:27 ubuntu dstat.sh[59076]: 26-02 17:57:27| 18   8  74   0   0|5234M  168M  168M 2248M|  12k 9407B|  32k    0 |3.00     0 |3523  3151 |1.85 1.62 0.96|2.0   0 116|   0     0 |           | 18  314    1   38    0
Feb 26 17:57:28 ubuntu dstat.sh[59076]: 26-02 17:57:28| 21   4  74   0   0|5218M  214M  168M 2219M|7062B 3574B|   0   271k|   0  16.9 |2569  2371 |1.78 1.61 0.96|1.0   0 1.0|   0     0 |           | 18  315    1   38    0
Feb 26 17:57:29 ubuntu dstat.sh[59076]: 26-02 17:57:29| 20   6  73   0   0|5180M  252M  168M 2219M|  13k 8256B|   0  1524k|   0   282 |3308  3077 |1.78 1.61 0.96|4.0   0  71|   0     0 |           | 18  314    1   39    0
Feb 26 17:57:30 ubuntu dstat.sh[59076]: 26-02 17:57:30| 21   4  74   0   0|5229M  203M  168M 2219M|9922B 4033B|   0   363k|   0  42.3 |2577  2560 |1.78 1.61 0.96|3.0   0 1.0|   0     0 |           | 18  321    1   39    0
Feb 26 17:57:31 ubuntu dstat.sh[59076]: 26-02 17:57:31| 22   7  70   0   0|5239M  193M  168M 2219M|  17k   12k|  32k  219k|1.99  18.9 |5116  6615 |1.78 1.61 0.96|2.0   0  57|   0     0 |           | 18  320    1   40    0
Feb 26 17:57:32 ubuntu dstat.sh[59076]: 26-02 17:57:32| 22   3  73   0   0|5288M  144M  168M 2219M|7119B 4008B|   0   220k|   0  17.0 |2627  2355 |1.78 1.61 0.96|3.0   0   0|   0     0 |           | 18  321    1   40    0
Feb 26 17:57:33 ubuntu dstat.sh[59076]: 26-02 17:57:33| 22   6  72   0   0|5274M  158M  168M 2219M|  13k 9531B|  12k  348k|1.00  25.0 |3253  3007 |1.64 1.58 0.95|2.0   0  32|   0     0 |           | 18  320    1   43    0
Feb 26 17:57:34 ubuntu dstat.sh[59076]: 26-02 17:57:34| 20   3  77   0   0|5287M  145M  168M 2219M|  10k 7173B|   0   180k|   0  9.00 |2181  1893 |1.64 1.58 0.95|3.0   0   0|   0     0 |           | 18  321    1   43    0
Feb 26 17:57:35 ubuntu dstat.sh[59076]: 26-02 17:57:35| 15   5  79   0   0|5214M  218M  168M 2219M|  11k 6812B|  32k  336k|2.00  33.0 |3131  3407 |1.64 1.58 0.95|2.0   0  48|   0     0 |           | 18  320    1   43    0
Feb 26 17:57:36 ubuntu dstat.sh[59076]: 26-02 17:57:36| 22   3  74   0   0|5272M  159M  168M 2219M|6425B 3423B|   0   272k|   0  12.0 |2318  2053 |1.64 1.58 0.95|1.0   0   0|   0     0 |           | 18  321    1   43    0
Feb 26 17:57:37 ubuntu dstat.sh[59076]: 26-02 17:57:37| 19   5  76   0   0|5266M  166M  168M 2219M|  13k 9875B|   0   208k|   0  14.0 |2941  2677 |1.64 1.58 0.95|2.0   0  32|   0     0 |           | 18  320    1   46    0
Feb 26 17:57:38 ubuntu dstat.sh[59076]: 26-02 17:57:38| 20   3  76   0   0|5268M  164M  168M 2219M|6511B 7085B|   0   350k|   0  27.2 |2374  2330 |1.59 1.57 0.95|1.0   0   0|   0     0 |           | 18  321    1   46    0
Feb 26 17:57:39 ubuntu dstat.sh[59076]: 26-02 17:57:39| 16   4  79   0   0|5237M  195M  168M 2219M|  12k 5973B|   0   308k|   0  36.0 |2930  3067 |1.59 1.57 0.95|2.0   0  40|   0     0 |           | 18  320    1   41    0
Feb 26 17:57:40 ubuntu dstat.sh[59076]: 26-02 17:57:40|  6   7  83   2   0|5229M  202M  168M 2220M|9569B 4261B|1113k  364k| 249  23.8 |3420  3696 |1.59 1.57 0.95|1.0   0 140|   0     0 |           | 18  324    1   41    0
Feb 26 17:57:41 ubuntu dstat.sh[59076]: 26-02 17:57:41|  7   7  86   0   0|5224M  206M  168M 2220M|  18k 4962B|  16k 1355k|1.00   140 |3384  3557 |1.59 1.57 0.95|1.0   0 125|   0     0 |           | 18  324    1   42    0
Feb 26 17:57:42 ubuntu dstat.sh[59076]: 26-02 17:57:42|  5  10  83   0   0|5215M  215M  168M 2220M|6294B 2632B|   0   350k|   0  16.1 |3682  3296 |1.59 1.57 0.95|2.0   0 177|   0     0 |           | 18  322    1   43    0
Feb 26 17:57:43 ubuntu dstat.sh[59076]: 26-02 17:57:43| 21   6  70   2   0|5220M  199M  168M 2231M|4858B 1614B|3781k  940k| 255  24.9 |3380  3359 |1.54 1.56 0.95|2.0   0  39|   0     0 |           | 18  322    1   37    0
Feb 26 17:57:44 ubuntu dstat.sh[59076]: 26-02 17:57:44| 20   2  76   0   0|5236M  176M  168M 2238M|  10k 4182B|4089B 1681k|1.00  50.9 |2549  2617 |1.54 1.56 0.95|2.0   0  17|   0     0 |           | 18  324    1   37    0
Feb 26 17:57:45 ubuntu dstat.sh[59076]: 26-02 17:57:45| 16   7  75   1   0|5189M  221M  168M 2240M|9925B 3447B|1174k 5196k|18.1   407 |3941  3936 |1.54 1.56 0.95|2.0   0 101|   0     0 |           | 18  322    1   37    0
Feb 26 17:57:46 ubuntu dstat.sh[59076]: 26-02 17:57:46| 19  10  70   0   0|5214M  196M  168M 2240M|5010B 1610B|   0   235k|   0  18.9 |4144  3765 |1.54 1.56 0.95|2.0   0 204|   0     0 |           | 18  322    1   37    0
Feb 26 17:57:47 ubuntu dstat.sh[59076]: 26-02 17:57:47| 19   2  78   0   0|5236M  174M  168M 2240M|  27k   23k|   0   168k|   0  13.0 |2433  2254 |1.54 1.56 0.95|2.0   0   0|   0     0 |           | 18  323    1   30    0
Feb 26 17:57:48 ubuntu dstat.sh[59076]: 26-02 17:57:48| 22   5  71   0   0|5229M  181M  168M 2240M|4460B 1215B|   0  8213B|   0  2.01 |2665  2100 |1.66 1.58 0.97|2.0   0  47|   0     0 |           | 18  322    1   31    0
Feb 26 17:57:49 ubuntu dstat.sh[59076]: 26-02 17:57:49| 19   3  76   0   0|5239M  171M  168M 2241M|  13k   10k| 510k  195k|30.9  23.9 |2766  2649 |1.66 1.58 0.97|3.0   0 6.0|   0     0 |           | 18  322    1   33    0
Feb 26 17:57:50 ubuntu dstat.sh[59076]: 26-02 17:57:50| 23   5  71   0   0|5269M  140M  168M 2241M|5112B 1666B|   0   108k|   0  9.02 |2699  2387 |1.66 1.58 0.97|2.0   0  14|   0     0 |           | 18  322    1   33    0
Feb 26 17:57:51 ubuntu dstat.sh[59076]: 26-02 17:57:51| 18   3  77   1   0|5271M  137M  168M 2242M|  11k 8056B|1497k  986k|47.3  96.6 |3763  5082 |1.66 1.58 0.97|3.0   0 2.0|   0     0 |           | 18  325    1   31    0
Feb 26 17:57:52 ubuntu dstat.sh[59076]: 26-02 17:57:52| 23   4  70   1   0|5244M  163M  168M 2243M|5358B 2355B| 683k 1021k|41.7   116 |4909  6790 |1.66 1.58 0.97|2.0   0 5.0|   0     0 |           | 18  324    1   32    0
Feb 26 17:57:53 ubuntu dstat.sh[59076]: 26-02 17:57:53| 19   3  78   0   0|5260M  147M  168M 2243M|  11k 8750B|   0   432k|   0  26.0 |2477  2390 |1.52 1.56 0.96|1.0   0   0|   0     0 |           | 18  325    1   32    0
Feb 26 17:57:54 ubuntu dstat.sh[59076]: 26-02 17:57:54| 20   6  72   1   0|5233M  174M  168M 2243M|8263B 4409B| 161k 1079k|7.05   123 |5330  7051 |1.52 1.56 0.96|2.0   0  57|   0     0 |           | 18  324    1   33    0
Feb 26 17:57:55 ubuntu dstat.sh[59076]: 26-02 17:57:55|  9  24  66   1   0|5217M  190M  168M 2243M|3869B 1027B|   0  4624k|   0   264 |7728  7814 |1.52 1.56 0.96|3.0   0 659|   0     0 |           | 18  324    1   30    0
Feb 26 17:57:56 ubuntu dstat.sh[59076]: 26-02 17:57:56|  8  23  68   0   0|5211M  196M  168M 2243M|4586B 1243B|   0  2022k|   0  35.0 |7026  6399 |1.52 1.56 0.96|3.0   0 619|   0     0 |           | 18  324    1   30    0
Feb 26 17:57:57 ubuntu dstat.sh[59076]: 26-02 17:57:57|  9  23  67   0   0|5194M  213M  168M 2243M|5118B 1550B|   0   363k|   0  24.9 |7055  6334 |1.52 1.56 0.96|3.0   0 612|   0     0 |           | 18  324    1   30    0
Feb 26 17:57:58 ubuntu dstat.sh[59076]: 26-02 17:57:58|  9  22  67   0   0|5182M  224M  168M 2243M|4815B 1570B|   0   766k|   0  52.1 |7426  7008 |1.48 1.55 0.96|2.0   0 635|   0     0 |           | 18  324    1   30    0
Feb 26 17:57:59 ubuntu dstat.sh[59076]: 26-02 17:57:59|  9  22  68   0   0|5195M  212M  168M 2243M|5163B 1621B|   0   484k|   0  40.0 |7061  6440 |1.48 1.55 0.96|3.0   0 566|   0     0 |           | 18  324    1   27    0
Feb 26 17:58:00 ubuntu dstat.sh[59076]: 26-02 17:58:00|  8  22  67   0   0|5204M  203M  168M 2243M|4841B 1614B|   0   315k|   0  26.9 |7193  6689 |1.48 1.55 0.96|1.0   0 639|   0     0 |           | 18  324    1   27    0
Feb 26 17:58:01 ubuntu dstat.sh[59076]: 26-02 17:58:01| 19   9  71   0   0|5211M  290M  168M 2159M|4839B 1613B|   0  4270k|   0   312 |3640  3261 |1.48 1.55 0.96|2.0   0  90|   0     0 |           | 18  324    1   27    0
Feb 26 17:58:02 ubuntu dstat.sh[59076]: 26-02 17:58:02| 23   2  73   0   0|5224M  274M  168M 2162M|8108B 2146B|  12k  252k|2.00  7.99 |2450  2113 |1.48 1.55 0.96|3.0   0  16|   0     0 |           | 18  325    1   27    0
Feb 26 17:58:03 ubuntu dstat.sh[59076]: 26-02 17:58:03| 13   2  83   1   0|5236M  261M  169M 2163M|  22k   12k| 805k 2210k|57.4  61.4 |2086  2201 |1.36 1.52 0.96|2.0   0   0|   0     0 |           | 18  325    1   24    0
Feb 26 17:58:04 ubuntu dstat.sh[59076]: 26-02 17:58:04| 16   2  80   1   0|5267M  229M  169M 2164M|  22k   13k| 991k 1716k|57.7  57.7 |2286  2496 |1.36 1.52 0.96|2.0   0   0|   0     0 |           | 18  325    1   24    0
Feb 26 17:58:05 ubuntu dstat.sh[59076]: 26-02 17:58:05| 17   2  79   1   0|5265M  229M  169M 2165M|  22k   14k| 753k 1942k|56.1  75.1 |2410  2558 |1.36 1.52 0.96|1.0   0 1.0|   0     0 |           | 18  325    1   24    0
Feb 26 17:58:06 ubuntu dstat.sh[59076]: 26-02 17:58:06| 16   2  80   1   0|5279M  198M  169M 2183M|  22k   12k|8461k 1479k| 105  50.0 |2216  2187 |1.36 1.52 0.96|2.0   0   0|   0     0 |           | 18  325    1   24    0
