Jul 08 18:29:51 jammy-provider-cloud-0000007313 systemd[1]: Started Devstack devstack@dstat.service.
Jul 08 18:29:51 jammy-provider-cloud-0000007313 dstat.sh[57760]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 08 18:29:51 jammy-provider-cloud-0000007313 dstat.sh[57760]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 08 18:41:59 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:41:59| 26   4  68   1   0|4349M  220M  202M 2971M|  25k   10k|   0  2134k|   0   243 |6060    12k|1.02 1.05 0.91|1.0   0   0|   0     0 |   0     0 | 18  297    8   85    0
Jul 08 18:42:00 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:00| 27   5  65   2   0|4350M  219M  202M 2971M|6084B 1696B|   0  9111k|   0   740 |6407    14k|1.02 1.05 0.91|1.0   0 4.0|   0     0 |   0     0 | 18  298    8   79    0
Jul 08 18:42:01 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:01| 27   4  67   1   0|4350M  219M  202M 2971M|4114B 1419B|   0  1814k|   0   202 |5537    11k|1.02 1.05 0.91|2.0   0   0|   0     0 |   0     0 | 18  297    8   81    0
Jul 08 18:42:02 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:02| 26   4  68   1   0|4352M  217M  202M 2971M|6845B 1401B|   0  1792k|   0   231 |6203    12k|1.02 1.05 0.91|1.0   0   0|   0     0 |   0     0 | 18  297    8   77    0
Jul 08 18:42:03 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:03|  9   2  85   1   0|4355M  213M  202M 2972M|  11k 4308B|   0  1951k|   0   214 |3069  5816 |0.94 1.03 0.91|  0   0 1.0|   0     0 |   0     0 | 18  298    8   78    0
Jul 08 18:42:04 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:04| 11   1  85   0   0|4355M  213M  202M 2972M|  28k   13k|   0  2918k|   0   153 |2787  4815 |0.94 1.03 0.91|  0   0   0|   0     0 |   0     0 | 18  298    8   79    0
Jul 08 18:42:05 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:05| 13   2  83   1   0|4355M  212M  202M 2972M|9757B 4336B|   0  1537k|   0   163 |3349  6545 |0.94 1.03 0.91|1.0   0   0|   0     0 |   0     0 | 18  296    8   81    0
Jul 08 18:42:06 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:06| 11   2  84   1   0|4356M  212M  202M 2972M|  41k 1561B|  16k 2280k|1.00   222 |3406  6185 |0.94 1.03 0.91|1.0   0   0|   0     0 |   0     0 | 18  297    8   71    0
Jul 08 18:42:07 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:07| 14   3  81   2   0|4356M  211M  202M 2973M|  23k   10k|  32k 5202k|1.00   445 |3811  7516 |0.94 1.03 0.91|2.0 1.0   0|   0     0 |   0     0 | 18  296    9   74    1
Jul 08 18:42:08 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:08| 11   1  86   1   0|4356M  211M  202M 2973M|  12k 4229B|   0  1492k|   0   177 |2896  5414 |0.86 1.02 0.90|1.0   0   0|   0     0 |   0     0 | 18  297    8   71    0
Jul 08 18:42:09 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:09| 27   3  66   2   0|4356M  211M  202M 2973M|5327B 1454B|   0  3996k|   0   388 |5877    12k|0.86 1.02 0.90|1.0   0   0|   0     0 |   0     0 | 18  298    8   74    0
Jul 08 18:42:10 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:10| 28   3  66   1   0|4356M  210M  202M 2973M|4731B 1771B|   0  1947k|   0   211 |5319    10k|0.86 1.02 0.90|2.0   0 2.0|   0     0 |   0     0 | 18  297    8   73    0
Jul 08 18:42:11 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:11| 25   4  68   1   0|4357M  209M  202M 2974M|6105B 1772B|8210B 2329k|2.00   251 |6355    12k|0.86 1.02 0.90|2.0   0   0|   0     0 |   0     0 | 18  296    8   76    0
Jul 08 18:42:12 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:12|  6   1  90   0   0|4357M  209M  202M 2974M|  11k 4296B|   0  1271k|   0   124 |2226  4060 |0.86 1.02 0.90|3.0   0   0|   0     0 |   0     0 | 18  297    8   72    0
Jul 08 18:42:13 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:13| 16   3  78   2   0|4359M  207M  202M 2974M|  28k   12k|  36k 4760k|7.00   407 |4216  8392 |0.87 1.01 0.91|1.0 1.0   0|   0     0 |   0     0 | 18  296    8   72    0
Jul 08 18:42:14 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:14| 14   3  81   1   0|4359M  207M  202M 2974M|5569B 1404B|   0  3977k|   0   329 |3896  8166 |0.87 1.01 0.91|3.0   0   0|   0     0 |   0     0 | 18  298    8   71    0
Jul 08 18:42:15 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:15| 26   4  67   1   0|4360M  206M  202M 2974M|5095B 1457B|   0  2299k|   0   238 |4791    10k|0.87 1.01 0.91|3.0   0   0|   0     0 |   0     0 | 18  297    8   75    0
Jul 08 18:42:16 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:16| 26   4  66   1   0|4361M  205M  202M 2974M|  27k   11k|   0  2407k|   0   279 |5764    12k|0.87 1.01 0.91|1.0   0   0|   0     0 |   0     0 | 18  297    8   72    0
Jul 08 18:42:17 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:17|  6   1  92   1   0|4361M  205M  202M 2975M|  12k 4753B|   0  9438k|   0  1069 |2316  3416 |0.87 1.01 0.91|1.0   0   0|   0     0 |   0     0 | 18  297    8   72    0
Jul 08 18:42:18 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:18| 11   1  86   0   0|4361M  204M  202M 2975M|  27k   10k|   0  1239k|   0   147 |2718  4637 |0.80 1.00 0.90|5.0   0   0|   0     0 |   0     0 | 18  296    8   71    0
Jul 08 18:42:19 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:19| 13   2  81   1   0|4368M  197M  202M 2975M|  33k   13k|   0  1623k|   0   166 |3138  5514 |0.80 1.00 0.90|1.0   0   0|   0     0 |   0     0 | 18  296    8   71    0
Jul 08 18:42:20 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:20| 17   3  77   1   0|4368M  197M  202M 2975M|5575B 1591B|   0  2087k|   0   212 |4324  8296 |0.80 1.00 0.90|1.0   0 2.0|   0     0 |   0     0 | 18  298    8   68    0
Jul 08 18:42:21 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:21| 28   3  66   1   0|4368M  196M  202M 2975M|9516B 1527B|   0  6043k|   0   456 |5238    11k|0.80 1.00 0.90|2.0   0   0|   0     0 |   0     0 | 18  297    8   73    0
Jul 08 18:42:22 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:22| 27   4  67   1   0|4370M  195M  202M 2975M|  10k 4020B|   0  6666k|   0   774 |6204    12k|0.80 1.00 0.90|3.0   0   0|   0     0 |   0     0 | 18  297    8   75    0
Jul 08 18:42:23 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:23|  6   2  90   1   0|4370M  194M  202M 2976M|7235B 1840B|  32k  913k|1.00  85.1 |2031  3517 |0.74 0.98 0.90|6.0   0   0|   0     0 |   0     0 | 18  297    8   75    0
Jul 08 18:42:24 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:24|  9   1  87   1   0|4370M  194M  202M 2976M|  27k   13k|   0  1225k|   0   133 |2641  4694 |0.74 0.98 0.90|2.0   0   0|   0     0 |   0     0 | 18  296    8   74    0
Jul 08 18:42:25 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:25| 24   3  69   1   0|4370M  194M  202M 2976M|3968B 1721B|   0  2852k|   0   304 |4872  9991 |0.74 0.98 0.90|2.0   0   0|   0     0 |   0     0 | 18  298    8   77    0
Jul 08 18:42:26 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:26| 25   4  69   1   0|4371M  192M  202M 2976M|5944B 1513B|   0  1949k|   0   196 |5572    11k|0.74 0.98 0.90|1.0   0   0|   0     0 |   0     0 | 18  296    8   77    0
Jul 08 18:42:27 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:27| 27   3  68   1   0|4372M  192M  202M 2976M|6179B 1690B|   0  2234k|   0   271 |5299    11k|0.74 0.98 0.90|3.0   0   0|   0     0 |   0     0 | 18  298    8   79    0
Jul 08 18:42:28 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:28| 26   4  69   1   0|4372M  191M  202M 2977M|  10k 1533B|   0  1946k|   0   189 |5071    10k|0.76 0.98 0.90|3.0   0   0|   0     0 |   0     0 | 18  297    8   81    0
Jul 08 18:42:29 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:29| 19   3  75   1   0|4373M  190M  202M 2977M|  15k 4367B|   0  2071k|   0   250 |4536  8952 |0.76 0.98 0.90|  0   0   0|   0     0 |   0     0 | 18  296    8   80    0
Jul 08 18:42:30 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:30| 10   2  87   1   0|4373M  189M  202M 2977M|9359B 4314B|   0  3935k|   0   339 |2859  5583 |0.76 0.98 0.90|1.0   0 2.0|   0     0 |   0     0 | 18  296    8   80    0
Jul 08 18:42:31 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:31| 10   3  87   1   0|4373M  189M  202M 2977M|4122B 1537B|   0  3492k|   0   233 |2462  4940 |0.76 0.98 0.90|1.0 1.0   0|   0     0 |   0     0 | 18  297    8   77    0
Jul 08 18:42:32 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:32|  4   1  91   1   0|4373M  189M  202M 2977M|  13k 3868B|   0  1144k|   0   129 |2333  4232 |0.76 0.98 0.90|  0   0   0|   0     0 |   0     0 | 18  296    8   77    0
Jul 08 18:42:33 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:33| 13   4  81   1   0|4380M  183M  202M 2977M|  34k   13k|   0  1280k|   0   146 |3351    12k|0.70 0.96 0.89|  0   0  34|   0     0 |   0     0 | 18  296    8   71    0
Jul 08 18:42:34 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:34| 24   3  71   1   0|4380M  183M  202M 2978M|5456B 1587B|   0  2658k|   0   318 |4667  9481 |0.70 0.96 0.89|3.0   0   0|   0     0 |   0     0 | 18  300    8   73    0
Jul 08 18:42:35 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:35| 25   4  67   2   0|4380M  182M  202M 2978M|4448B 1591B|   0  3712k|   0   248 |5414    11k|0.70 0.96 0.89|2.0 1.0   0|   0     0 |   0     0 | 18  299    8   75    0
Jul 08 18:42:36 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:36| 24   3  68   1   0|4381M  180M  202M 2978M|  42k 3746B|  20k 3942k|1.99   346 |5950    12k|0.70 0.96 0.89|  0   0   0|   0     0 |   0     0 | 18  299    8   76    0
Jul 08 18:42:37 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:37|  8   2  89   1   0|4381M  180M  202M 2978M|9900B 1652B|   0  3903k|   0   279 |2519  4650 |0.70 0.96 0.89|4.0 1.0   0|   0     0 |   0     0 | 18  299    8   76    0
Jul 08 18:42:38 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:38|  6   1  90   0   0|4381M  180M  202M 2978M|  29k   13k|   0  3044k|   0   213 |2362  4335 |0.64 0.95 0.89|  0   0   0|   0     0 |   0     0 | 18  298    8   76    0
Jul 08 18:42:39 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:39| 27   3  67   2   0|4382M  179M  202M 2979M|8447B 1623B|   0  3371k|   0   340 |5132    11k|0.64 0.95 0.89|1.0   0   0|   0     0 |   0     0 | 18  300    8   78    0
Jul 08 18:42:40 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:40| 28   3  65   1   0|4382M  179M  202M 2979M|4512B 1512B|   0  2680k|   0   344 |4828    10k|0.64 0.95 0.89|1.0   0 2.0|   0     0 |   0     0 | 18  299    8   83    0
Jul 08 18:42:41 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:41| 24   5  70   0   0|4383M  177M  202M 2979M|8114B 1692B|   0  1958k|   0   182 |5445    12k|0.64 0.95 0.89|3.0   0   0|   0     0 |   0     0 | 18  299    8   83    0
Jul 08 18:42:42 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:42| 12   2  82   1   0|4383M  177M  202M 2979M|9538B 4679B|   0  2699k|   0   306 |3570  6991 |0.64 0.95 0.89|  0   0   0|   0     0 |   0     0 | 18  298    8   84    0
Jul 08 18:42:43 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:43| 11   3  85   1   0|4384M  176M  202M 2979M|  24k   10k|   0  9579k|   0  1102 |3285  4986 |0.59 0.93 0.88|  0   0   0|   0     0 |   0     0 | 18  298    8   82    0
Jul 08 18:42:44 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:44| 10   2  85   1   0|4384M  176M  202M 2980M|  27k   13k|   0  3106k|   0   261 |2698  5329 |0.59 0.93 0.88|3.0 1.0   0|   0     0 |   0     0 | 18  298    8   82    0
Jul 08 18:42:45 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:45| 12   2  84   1   0|4385M  175M  202M 2980M|4486B 1616B|   0  3767k|   0   267 |2922  5915 |0.59 0.93 0.88|3.0 1.0   0|   0     0 |   0     0 | 18  299    8   81    0
Jul 08 18:42:46 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:46| 28   4  65   2   0|4385M  175M  202M 2980M|5230B 1630B|   0  4373k|   0   455 |6211    13k|0.59 0.93 0.88|1.0   0   0|   0     0 |   0     0 | 18  300    8   83    0
Jul 08 18:42:47 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:47| 26   3  67   1   0|4386M  174M  202M 2980M|5930B 1457B|   0  1823k|   0   203 |5438    11k|0.59 0.93 0.88|3.0   0   0|   0     0 |   0     0 | 18  299    8   85    0
Jul 08 18:42:48 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:48| 26   4  66   1   0|4388M  171M  202M 2981M|5196B 1263B|  16k 2539k|1.00   284 |5663    11k|0.62 0.93 0.88|3.0   0   0|   0     0 |   0     0 | 18  300    8   87    0
Jul 08 18:42:49 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:49| 28   3  66   1   0|4389M  170M  202M 2981M|5720B 1694B|   0  2300k|   0   257 |5175    10k|0.62 0.93 0.88|2.0   0   0|   0     0 |   0     0 | 18  299    8   84    0
Jul 08 18:42:50 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:50| 25   4  67   1   0|4390M  168M  202M 2981M|4709B 1513B|   0  6344k|   0   435 |6057    12k|0.62 0.93 0.88|2.0 1.0 2.0|   0     0 |   0     0 | 18  299    8   85    0
Jul 08 18:42:51 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:51| 28   2  65   1   0|4390M  168M  202M 2981M|9034B 1586B|   0  3040k|   0   293 |4963  9479 |0.62 0.93 0.88|2.0   0   0|   0     0 |   0     0 | 18  300    8   86    0
Jul 08 18:42:52 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:52| 27   4  68   1   0|4392M  166M  202M 2982M|5470B 1659B|   0  1855k|   0   207 |6174    12k|0.62 0.93 0.88|3.0   0   0|   0     0 |   0     0 | 18  299    8   88    0
Jul 08 18:42:53 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:53| 25   3  67   2   0|4393M  165M  202M 2982M|5432B 1509B|   0  8794k|   0  1023 |5819    11k|0.65 0.94 0.88|1.0   0   0|   0     0 |   0     0 | 18  299    8   86    0
Jul 08 18:42:54 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:54| 26   4  68   1   0|4394M  164M  202M 2982M|5399B 1691B|   0  2220k|   0   239 |5557    12k|0.65 0.94 0.88|3.0   0   0|   0     0 |   0     0 | 18  299    8   88    0
Jul 08 18:42:55 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:55| 16   3  77   1   0|4394M  163M  202M 2982M|8907B 4349B|   0  4246k|   0   292 |4360  8682 |0.65 0.94 0.88|  0   0   0|   0     0 |   0     0 | 18  298    8   86    0
Jul 08 18:42:56 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:56| 11   2  84   1   0|4394M  163M  202M 2983M|9507B 4375B|   0  1630k|   0   179 |2941  5454 |0.65 0.94 0.88|2.0   0   0|   0     0 |   0     0 | 18  298    8   87    0
Jul 08 18:42:57 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:57|  9   2  87   1   0|4394M  163M  202M 2983M|6010B 1517B|   0  1509k|   0   144 |2285  4387 |0.65 0.94 0.88|3.0   0   0|   0     0 |   0     0 | 18  298    8   88    0
Jul 08 18:42:58 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:58|  5   1  90   1   0|4395M  162M  202M 2983M|9795B 4223B|   0  2762k|   0   201 |2366  4295 |0.60 0.92 0.88|2.0 1.0   0|   0     0 |   0     0 | 18  299    8   88    0
Jul 08 18:42:59 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:42:59| 14   2  81   2   0|4395M  162M  202M 2983M|  28k   13k|   0  4516k|   0   361 |3747  7305 |0.60 0.92 0.88|  0   0   0|   0     0 |   0     0 | 18  298    8   86    0
Jul 08 18:43:00 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:43:00| 16   4  78   1   0|4396M  160M  202M 2983M|  51k   25k|   0  2351k|   0   268 |4158  7165 |0.60 0.92 0.88|2.0   0 3.0|   0     0 |   0     0 | 18  298    9   87    0
Jul 08 18:43:01 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:43:01| 10   1  86   0   0|4396M  160M  202M 2983M|  28k   13k|   0  1210k|   0   125 |2736  4719 |0.60 0.92 0.88|6.0   0   0|   0     0 |   0     0 | 18  298    9   83    0
Jul 08 18:43:02 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:43:02| 11   3  85   1   0|4396M  160M  202M 2983M|  21k 8331B|   0  1477k|   0   172 |3051  5562 |0.60 0.92 0.88|  0   0   0|   0     0 |   0     0 | 18  298   10   83    0
Jul 08 18:43:03 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:43:03| 10   3  85   1   0|4396M  160M  202M 2984M|  14k 6443B|   0  1733k|   0   177 |3015  5788 |0.55 0.90 0.87|1.0   0   0|   0     0 |   0     0 | 18  299    9   82    0
Jul 08 18:43:04 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:43:04| 28   2  66   1   0|4396M  160M  202M 2984M|4200B 1559B|   0  2995k|   0   330 |4847    10k|0.55 0.90 0.87|3.0   0   0|   0     0 |   0     0 | 18  299    9   86    0
Jul 08 18:43:05 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:43:05| 26   5  66   1   0|4397M  159M  202M 2984M|3809B 1551B|   0  5523k|   0   387 |6397    13k|0.55 0.90 0.87|2.0 1.0   0|   0     0 |   0     0 | 18  300    9   84    0
Jul 08 18:43:06 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:43:06| 28   3  67   1   0|4397M  158M  202M 2984M|  30k 1477B|   0  2898k|   0   260 |5899    12k|0.55 0.90 0.87|1.0   0   0|   0     0 |   0     0 | 18  300    9   85    0
Jul 08 18:43:07 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:43:07| 28   4  66   1   0|4398M  157M  202M 2985M|  14k 1661B|   0  2730k|   0   265 |5283    11k|0.55 0.90 0.87|2.0   0   0|   0     0 |   0     0 | 18  298    9   85    0
Jul 08 18:43:08 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:43:08|  4   1  92   1   0|4397M  157M  202M 2985M|  10k 4352B|   0  1146k|   0   105 |1956  3509 |0.51 0.89 0.87|1.0   0   0|   0     0 |   0     0 | 18  299    9   85    0
Jul 08 18:43:09 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:43:09|  7   2  88   1   0|4397M  157M  202M 2985M|  10k 4236B|   0  2041k|   0   208 |2496  4712 |0.51 0.89 0.87|  0   0   0|   0     0 |   0     0 | 18  298    9   85    0
Jul 08 18:43:10 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:43:10| 14   2  82   1   0|4398M  157M  202M 2985M|  12k 3897B|   0  2056k|   0   227 |3766  6843 |0.51 0.89 0.87|  0   0 2.0|   0     0 |   0     0 | 18  298    9   83    0
Jul 08 18:43:11 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:43:11| 11   2  86   1   0|4398M  157M  202M 2985M|  27k   13k|   0  1416k|   0   139 |2574  4347 |0.51 0.89 0.87|  0   0   0|   0     0 |   0     0 | 18  298    9   84    0
Jul 08 18:43:12 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:43:12| 10   3  85   1   0|4398M  157M  202M 2985M|5393B 1641B|   0  1501k|   0   163 |3297  6221 |0.51 0.89 0.87|3.0   0   0|   0     0 |   0     0 | 18  300    9   77    0
Jul 08 18:43:13 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:43:13| 26   5  67   1   0|4398M  156M  202M 2986M|6867B 1514B|  16k 4440k|1.00   359 |5861    12k|0.63 0.91 0.88|2.0   0   0|   0     0 |   0     0 | 18  299    9   79    0
Jul 08 18:43:14 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:43:14| 26   4  66   2   0|4400M  154M  202M 2986M|4885B 1462B|   0    13M|   0  1407 |6267    12k|0.63 0.91 0.88|1.0   0   0|   0     0 |   0     0 | 18  299    9   81    0
Jul 08 18:43:15 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:43:15| 21   2  74   1   0|4400M  154M  202M 2986M|9712B 4400B|   0  1954k|   0   226 |5220    10k|0.63 0.91 0.88|  0   0   0|   0     0 |   0     0 | 18  298    9   82    0
Jul 08 18:43:16 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:43:16| 12   3  86   1   0|4400M  154M  202M 2986M|  35k   17k|   0  1537k|   0   148 |2696  4622 |0.63 0.91 0.88|1.0   0   0|   0     0 |   0     0 | 18  299    9   78    0
Jul 08 18:43:17 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:43:17|  7   1  88   0   0|4400M  153M  202M 2986M|  21k 7029B|   0  1340k|   0   135 |2854  5089 |0.63 0.91 0.88|2.0   0   0|   0     0 |   0     0 | 18  299    9   78    0
Jul 08 18:43:18 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:43:18| 30   3  65   1   0|4400M  153M  202M 2986M|6257B  813B|   0  2739k|   0   303 |5174    10k|0.66 0.91 0.88|3.0   0   0|   0     0 |   0     0 | 18  299    9   80    0
Jul 08 18:43:19 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:43:19| 20   3  75   1   0|4401M  152M  202M 2987M|8829B 3900B|   0  2371k|   0   274 |4476  9120 |0.66 0.91 0.88|1.0   0   0|   0     0 |   0     0 | 18  298    9   82    0
Jul 08 18:43:20 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:43:20|  7   2  88   1   0|4401M  152M  202M 2987M|  11k 3808B|   0  1835k|   0   176 |2531  4498 |0.66 0.91 0.88|1.0   0 2.0|   0     0 |   0     0 | 18  298    9   82    0
Jul 08 18:43:21 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:43:21|  8   1  89   1   0|4401M  152M  202M 2987M|  15k 4194B|   0  3861k|   0   299 |2550  4740 |0.66 0.91 0.88|  0 1.0   0|   0     0 |   0     0 | 18  298    9   82    0
Jul 08 18:43:22 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:43:22|  8   2  88   1   0|4401M  152M  202M 2987M|  10k 3828B|   0  4196k|   0   318 |2718  5321 |0.66 0.91 0.88|1.0   0   0|   0     0 |   0     0 | 18  298    9   77    0
Jul 08 18:43:23 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:43:23|  6   1  92   0   0|4401M  152M  202M 2987M|  15k 5916B|   0  1231k|   0   152 |2214  4156 |0.61 0.89 0.87|2.0   0   0|   0     0 |   0     0 | 18  300    9   77    0
Jul 08 18:43:24 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:43:24|  4   1  92   0   0|4401M  152M  202M 2987M|  25k   11k|   0  5464k|   0   637 |2203  3631 |0.61 0.89 0.87|1.0   0   0|   0     0 |   0     0 | 18  298    9   75    0
Jul 08 18:43:25 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:43:25| 12   2  84   1   0|4401M  151M  202M 2988M|9989B 4186B|   0  1305k|   0   145 |2583  5112 |0.61 0.89 0.87|  0   0   0|   0     0 |   0     0 | 18  298    9   76    0
Jul 08 18:43:26 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:43:26|  8   2  89   1   0|4401M  151M  202M 2988M|  10k 4424B|   0  2493k|   0   140 |2321  4318 |0.61 0.89 0.87|1.0   0   0|   0     0 |   0     0 | 18  298    9   72    0
Jul 08 18:43:27 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:43:27| 12   2  85   1   0|4401M  150M  202M 2988M|9674B 4157B|   0  1500k|   0   173 |2774  5246 |0.61 0.89 0.87|  0   0   0|   0     0 |   0     0 | 18  298    9   74    0
Jul 08 18:43:28 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:43:28|  7   2  88   1   0|4401M  150M  202M 2988M|  19k 7589B|   0  1196k|   0   122 |2558  4631 |0.56 0.88 0.87|1.0   0   0|   0     0 |   0     0 | 18  300    9   70    0
Jul 08 18:43:29 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:43:29|  6   1  92   0   0|4402M  149M  202M 2988M|  31k   14k|   0   804k|   0  54.0 |1671  2551 |0.56 0.88 0.87|2.0   0   0|   0     0 |   0     0 | 18  299    9   70    0
Jul 08 18:43:30 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:43:30|  9   2  88   1   0|4402M  149M  202M 2988M|  37k   18k|   0  1364k|   0   102 |2260  3542 |0.56 0.88 0.87|  0   0 5.0|   0     0 |   0     0 | 18  299    9   68    0
Jul 08 18:43:31 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:43:31|  2   0  95   0   0|4402M  149M  202M 2988M|4797B 1656B|   0   546k|   0  33.9 |1217  2078 |0.56 0.88 0.87|2.0   0   0|   0     0 |   0     0 | 18  300    9   68    0
