Feb 19 18:05:27 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Feb 19 18:05:28 ubuntu dstat.sh[59214]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Feb 19 18:05:28 ubuntu dstat.sh[59214]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Feb 19 18:15:50 ubuntu dstat.sh[59214]: 19-02 18:15:50| 22   3  71   2   0|4911M  267M  177M 2448M|4215B 1457B|2522k 2234k| 281   344 |2681  2867 |0.85 1.34 1.05|1.0   0   0|   0     0 |           | 18  259    0   27    0
Feb 19 18:15:51 ubuntu dstat.sh[59214]: 19-02 18:15:51| 23   4  73   0   0|4937M  240M  177M 2449M|4088B 1623B|   0  4104B|   0  1.00 |2139  1765 |0.85 1.34 1.05|1.0   0 3.0|   0     0 |           | 18  259    0   27    0
Feb 19 18:15:52 ubuntu dstat.sh[59214]: 19-02 18:15:52| 25   4  68   1   0|4937M  240M  177M 2449M|4280B 1621B|  48k 3923k|3.00   250 |7085    11k|0.85 1.34 1.05|1.0   0   0|   0     0 |           | 18  263    0   28    0
Feb 19 18:15:53 ubuntu dstat.sh[59214]: 19-02 18:15:53| 28   4  66   1   0|4938M  237M  177M 2450M|4148B 1455B|1038k 4848k|59.9   340 |5324  7674 |0.85 1.34 1.05|2.0   0 1.0|   0     0 |           | 18  270    0   21    0
Feb 19 18:15:54 ubuntu dstat.sh[59214]: 19-02 18:15:54| 11   1  85   0   0|4938M  237M  177M 2450M|4739B 1620B|  32k 1172k|2.00  78.0 |2390  2795 |0.85 1.34 1.05|1.0   0   0|   0     0 |           | 18  270    0   23    0
Feb 19 18:15:55 ubuntu dstat.sh[59214]: 19-02 18:15:55| 17   3  77   1   0|4935M  240M  177M 2451M|3637B  811B| 112k 1771k|7.01   264 |5735  8608 |0.78 1.31 1.04|2.0   0 1.0|   0     0 |           | 18  273    0   23    0
Feb 19 18:15:56 ubuntu dstat.sh[59214]: 19-02 18:15:56| 25   5  67   2   0|4924M  251M  177M 2451M|3162B  647B|   0  2599k|   0   290 |8485    13k|0.78 1.31 1.04|1.0   0 1.0|   0     0 |           | 18  273    0   24    0
Feb 19 18:15:57 ubuntu dstat.sh[59214]: 19-02 18:15:57| 11   2  84   1   0|4920M  254M  177M 2451M|5300B 1404B|  16k 2392k|1.00   250 |4040  6216 |0.78 1.31 1.04|1.0   0   0|   0     0 |           | 18  272    0   26    0
Feb 19 18:15:58 ubuntu dstat.sh[59214]: 19-02 18:15:58| 18   5  75   3   0|4911M  263M  177M 2452M|4774B 1245B|  32k 7322k|1.00   589 |7098    11k|0.78 1.31 1.04|1.0   0   0|   0     0 |           | 18  273    0   26    0
Feb 19 18:15:59 ubuntu dstat.sh[59214]: 19-02 18:15:59| 23   5  67   1   0|4910M  265M  177M 2452M|5120B 1508B|   0  3855k|   0   303 |8563    13k|0.78 1.31 1.04|1.0   0   0|   0     0 |           | 18  273    0   28    0
Feb 19 18:16:00 ubuntu dstat.sh[59214]: 19-02 18:16:00|  6   1  91   1   0|4907M  267M  177M 2452M|4725B 1566B|   0  1635k|   0   187 |2603  4068 |0.88 1.33 1.05|1.0   0   0|   0     0 |           | 18  272    0   29    0
Feb 19 18:16:01 ubuntu dstat.sh[59214]: 19-02 18:16:01| 21   5  71   1   0|4903M  271M  177M 2452M|4181B 1515B|   0  2064k|   0   280 |6339  9270 |0.88 1.33 1.05|1.0   0   0|   0     0 |           | 18  273    0   29    0
Feb 19 18:16:02 ubuntu dstat.sh[59214]: 19-02 18:16:02| 25   5  68   1   0|4902M  272M  177M 2452M|4212B 1569B|   0  2489k|   0   228 |7553    11k|0.88 1.33 1.05|2.0   0   0|   0     0 |           | 18  274    0   29    0
Feb 19 18:16:03 ubuntu dstat.sh[59214]: 19-02 18:16:03| 26   5  65   2   0|4901M  273M  177M 2453M|4398B 1600B|   0  2865k|   0   326 |8746    13k|0.88 1.33 1.05|1.0   0   0|   0     0 |           | 18  273    0   30    0
Feb 19 18:16:04 ubuntu dstat.sh[59214]: 19-02 18:16:04| 22   5  70   2   0|4900M  273M  177M 2453M|4014B 1134B|   0  7593k|   0   501 |7691    12k|0.88 1.33 1.05|  0   0 1.0|   0     0 |           | 18  274    0   33    0
Feb 19 18:16:05 ubuntu dstat.sh[59214]: 19-02 18:16:05|  5   1  92   0   0|4899M  274M  177M 2453M|4357B 1514B|   0   284k|   0  26.0 |2092  2901 |0.81 1.30 1.04|2.0   0 2.0|   0     0 |           | 18  276    0   33    0
Feb 19 18:16:06 ubuntu dstat.sh[59214]: 19-02 18:16:06| 25   6  66   2   0|4897M  276M  177M 2453M|4535B 1513B|   0  8337k|   0  1060 |9022    13k|0.81 1.30 1.04|4.0   0 1.0|   0     0 |           | 18  276    0   33    0
Feb 19 18:16:07 ubuntu dstat.sh[59214]: 19-02 18:16:07| 25   4  67   1   0|4898M  275M  177M 2453M|4194B 1563B|   0  2818k|   0   229 |7992    12k|0.81 1.30 1.04|3.0   0   0|   0     0 |           | 18  276    0   34    0
Feb 19 18:16:08 ubuntu dstat.sh[59214]: 19-02 18:16:08| 14   3  82   1   0|4899M  273M  177M 2454M|4414B 1512B| 288k 1360k|17.0   155 |4449  6347 |0.81 1.30 1.04|  0   0   0|   0     0 |           | 18  275    0   34    0
Feb 19 18:16:09 ubuntu dstat.sh[59214]: 19-02 18:16:09| 12   2  83   2   0|4900M  272M  177M 2454M|4680B 1760B| 100k 2740k|6.00   245 |3739  5545 |0.81 1.30 1.04|  0   0   0|   0     0 |           | 18  275    0   34    0
Feb 19 18:16:10 ubuntu dstat.sh[59214]: 19-02 18:16:10|  4   1  91   1   0|4900M  272M  177M 2454M|4338B 1507B|   0  4266k|   0   271 |2059  3146 |0.83 1.30 1.04|2.0 1.0   0|   0     0 |           | 18  276    0   35    0
Feb 19 18:16:11 ubuntu dstat.sh[59214]: 19-02 18:16:11|  8   2  89   1   0|4900M  271M  177M 2454M|4441B 1571B|   0  1152k|   0   143 |3106  4583 |0.83 1.30 1.04|  0   0   0|   0     0 |           | 18  275    0   35    0
Feb 19 18:16:12 ubuntu dstat.sh[59214]: 19-02 18:16:12| 18   4  74   1   0|4909M  262M  177M 2454M|5264B 1243B|   0  1545k|   0   208 |5872  8605 |0.83 1.30 1.04|1.0 1.0   0|   0     0 |           | 18  276    0   35    0
Feb 19 18:16:13 ubuntu dstat.sh[59214]: 19-02 18:16:13| 26   6  65   2   0|4910M  262M  177M 2454M|5149B 1299B|   0  4604k|   0   499 |8929    14k|0.83 1.30 1.04|1.0   0 2.0|   0     0 |           | 18  276    0   33    0
Feb 19 18:16:14 ubuntu dstat.sh[59214]: 19-02 18:16:14| 25   4  68   1   0|4908M  263M  177M 2455M|5382B 1615B|   0  3839k|   0   329 |7802    12k|0.83 1.30 1.04|2.0   0   0|   0     0 |           | 18  275    0   34    0
Feb 19 18:16:15 ubuntu dstat.sh[59214]: 19-02 18:16:15|  3   2  93   1   0|4909M  262M  177M 2455M|4219B 1458B|   0  6978k|   0   332 |2157  3529 |0.92 1.31 1.05|2.0   0   0|   0     0 |           | 18  276    0   34    0
Feb 19 18:16:16 ubuntu dstat.sh[59214]: 19-02 18:16:16| 25   6  65   2   0|4909M  261M  177M 2455M|4388B 1623B|   0  2905k|   0   386 |8302    13k|0.92 1.31 1.05|3.0   0 1.0|   0     0 |           | 18  276    0   35    0
Feb 19 18:16:17 ubuntu dstat.sh[59214]: 19-02 18:16:17| 25   5  66   1   0|4910M  260M  177M 2455M|4984B 1616B|   0  4305k|   0   385 |8303    13k|0.92 1.31 1.05|3.0   0   0|   0     0 |           | 18  276    0   35    0
Feb 19 18:16:18 ubuntu dstat.sh[59214]: 19-02 18:16:18| 25   5  67   2   0|4910M  260M  177M 2456M|4668B 1513B|   0  2721k|   0   343 |8480    13k|0.92 1.31 1.05|1.0   0   0|   0     0 |           | 18  276    0   37    0
Feb 19 18:16:19 ubuntu dstat.sh[59214]: 19-02 18:16:19| 26   5  64   2   0|4910M  259M  177M 2456M|4353B 1566B|   0  4733k|   0   557 |8175    13k|0.92 1.31 1.05|1.0   0   0|   0     0 |           | 18  276    0   37    0
Feb 19 18:16:20 ubuntu dstat.sh[59214]: 19-02 18:16:20| 24   6  66   2   0|4911M  259M  177M 2456M|4384B 1622B|  32k 7420k|1.00   519 |7770    12k|0.93 1.30 1.05|4.0   0 1.0|   0     0 |           | 18  276    0   38    0
Feb 19 18:16:21 ubuntu dstat.sh[59214]: 19-02 18:16:21| 25   5  64   2   0|4907M  262M  177M 2456M|4634B 1457B|   0  9927k|   0  1234 |9064    14k|0.93 1.30 1.05|3.0   0   0|   0     0 |           | 18  276    0   38    0
Feb 19 18:16:22 ubuntu dstat.sh[59214]: 19-02 18:16:22| 25   5  67   1   0|4907M  262M  177M 2457M|4097B 1620B|  32k 2064k|1.00   192 |7210    10k|0.93 1.30 1.05|1.0   0   0|   0     0 |           | 18  276    0   38    0
Feb 19 18:16:23 ubuntu dstat.sh[59214]: 19-02 18:16:23| 15   3  78   1   0|4908M  261M  177M 2457M|3800B 1241B|  16k 1827k|1.00   203 |5582  8131 |0.93 1.30 1.05|  0   0   0|   0     0 |           | 18  275    0   39    0
Feb 19 18:16:24 ubuntu dstat.sh[59214]: 19-02 18:16:24| 11   3  81   2   0|4909M  260M  177M 2457M|3055B  756B|4095B   13M|1.00   595 |4580  7153 |0.93 1.30 1.05|  0   0   0|   0     0 |           | 18  275    0   40    0
Feb 19 18:16:25 ubuntu dstat.sh[59214]: 19-02 18:16:25|  4   1  93   0   0|4909M  260M  177M 2457M|4312B 1568B|   0   453k|   0  28.0 |1597  2179 |0.85 1.28 1.04|1.0 1.0   0|   0     0 |           | 18  276    0   40    0
Feb 19 18:16:26 ubuntu dstat.sh[59214]: 19-02 18:16:26| 26   5  65   2   0|4910M  259M  177M 2457M|4349B 1511B|   0  3302k|   0   362 |7514    12k|0.85 1.28 1.04|1.0   0 2.0|   0     0 |           | 18  276    0   40    0
Feb 19 18:16:27 ubuntu dstat.sh[59214]: 19-02 18:16:27| 26   6  65   1   0|4911M  257M  177M 2458M|4378B 1564B|   0  2801k|   0   320 |8161    12k|0.85 1.28 1.04|2.0   0 6.0|   0     0 |           | 18  276    0   40    0
Feb 19 18:16:28 ubuntu dstat.sh[59214]: 19-02 18:16:28| 18   4  75   1   0|4913M  255M  177M 2458M|4776B 1513B|  32k 1982k|1.00   211 |5980  8588 |0.85 1.28 1.04|  0   0   0|   0     0 |           | 18  275    0   41    0
Feb 19 18:16:29 ubuntu dstat.sh[59214]: 19-02 18:16:29|  9   2  86   1   0|4913M  255M  177M 2458M|3759B 1080B|   0  1659k|   0   143 |3049  4505 |0.85 1.28 1.04|2.0   0   0|   0     0 |           | 18  276    0   43    0
Feb 19 18:16:30 ubuntu dstat.sh[59214]: 19-02 18:16:30| 26   6  64   2   0|4913M  255M  177M 2458M|4628B 1623B|   0  3922k|   0   476 |8318    13k|0.86 1.28 1.04|4.0   0   0|   0     0 |           | 18  276    0   44    0
Feb 19 18:16:31 ubuntu dstat.sh[59214]: 19-02 18:16:31| 23   6  66   2   0|4914M  253M  177M 2458M|4538B 1509B|   0  8173k|   0   581 |8357    13k|0.86 1.28 1.04|1.0   0   0|   0     0 |           | 18  276    0   44    0
Feb 19 18:16:32 ubuntu dstat.sh[59214]: 19-02 18:16:32| 12   3  84   1   0|4914M  253M  177M 2458M|4796B 1568B|   0  1114k|   0   123 |3840  5406 |0.86 1.28 1.04|  0   0   0|   0     0 |           | 18  275    0   45    0
Feb 19 18:16:33 ubuntu dstat.sh[59214]: 19-02 18:16:33| 15   4  78   1   0|4914M  253M  177M 2459M|4863B 1621B|   0  2862k|   0   237 |5173  7567 |0.86 1.28 1.04|1.0   0   0|   0     0 |           | 18  277    0   46    0
Feb 19 18:16:34 ubuntu dstat.sh[59214]: 19-02 18:16:34| 27   6  63   2   0|4914M  253M  177M 2459M|4112B  810B|   0  3750k|   0   455 |8580    14k|0.86 1.28 1.04|1.0   0   0|   0     0 |           | 18  276    0   47    0
Feb 19 18:16:35 ubuntu dstat.sh[59214]: 19-02 18:16:35| 24   6  66   1   0|4915M  251M  177M 2459M|2946B   54B|   0  7912k|   0   523 |8459    13k|0.88 1.27 1.04|1.0   0   0|   0     0 |           | 18  276    0   49    0
Feb 19 18:16:36 ubuntu dstat.sh[59214]: 19-02 18:16:36|  9   3  86   1   0|4916M  250M  177M 2460M|3538B  216B|  32k 8365k|1.00   971 |3427  5072 |0.88 1.27 1.04|1.0   0 1.0|   0     0 |           | 18  275    0   50    0
Feb 19 18:16:37 ubuntu dstat.sh[59214]: 19-02 18:16:37| 19   3  74   1   0|4915M  250M  177M 2460M|4103B  918B|   0  2183k|   0   280 |6401  9784 |0.88 1.27 1.04|3.0   0   0|   0     0 |           | 18  276    0   51    0
Feb 19 18:16:38 ubuntu dstat.sh[59214]: 19-02 18:16:38| 26   6  65   2   0|4916M  249M  177M 2460M|5054B 1624B|   0  4631k|   0   495 |9007    14k|0.88 1.27 1.04|3.0   0   0|   0     0 |           | 18  276    0   52    0
Feb 19 18:16:39 ubuntu dstat.sh[59214]: 19-02 18:16:39| 27   6  66   2   0|4950M  215M  177M 2463M|3580B  595B|  96k 4063k|5.01   344 |7568    15k|0.88 1.27 1.04|5.0   0  34|   0     0 |           | 18  276    0   53    0
Feb 19 18:16:40 ubuntu dstat.sh[59214]: 19-02 18:16:40| 26   6  63   2   0|4941M  224M  177M 2461M|3739B 1241B|   0  8774k|   0   730 |  10k   24k|0.97 1.29 1.05|2.0   0 2.0|   0     0 |           | 18  276    0   59    0
Feb 19 18:16:41 ubuntu dstat.sh[59214]: 19-02 18:16:41| 24   5  67   2   0|4939M  226M  177M 2461M|3959B 1227B|   0  4741k|   0   366 |9210    15k|0.97 1.29 1.05|2.0   0   0|   0     0 |           | 18  276    0   59    0
Feb 19 18:16:42 ubuntu dstat.sh[59214]: 19-02 18:16:42| 12   3  82   1   0|4936M  229M  177M 2461M|4103B 1405B|   0  6012k|   0   706 |4965  7300 |0.97 1.29 1.05|  0   0 2.0|   0     0 |           | 18  275    0   60    0
Feb 19 18:16:43 ubuntu dstat.sh[59214]: 19-02 18:16:43| 18   5  75   1   0|4937M  228M  177M 2462M|3454B 1028B|   0  3246k|   0   319 |7919    13k|0.97 1.29 1.05|2.0   0 1.0|   0     0 |           | 18  276    0   60    0
Feb 19 18:16:44 ubuntu dstat.sh[59214]: 19-02 18:16:44| 31   6  59   2   0|4934M  229M  177M 2462M|3550B 1189B| 208k 8817k|13.0   738 |  11k   18k|0.97 1.29 1.05|2.0   0   0|   0     0 |           | 18  276    0   60    0
Feb 19 18:16:45 ubuntu dstat.sh[59214]: 19-02 18:16:45| 21   5  71   1   0|4934M  230M  177M 2462M|4244B 1614B|   0  3590k|   0   334 |7440    12k|0.97 1.28 1.04|1.0   0   0|   0     0 |           | 18  275    0   62    0
Feb 19 18:16:46 ubuntu dstat.sh[59214]: 19-02 18:16:46|  6   2  91   1   0|4933M  230M  177M 2463M|4240B 1515B|   0  2449k|   0   151 |2300  3208 |0.97 1.28 1.04|2.0 1.0 1.0|   0     0 |           | 18  276    0   58    0
Feb 19 18:16:47 ubuntu dstat.sh[59214]: 19-02 18:16:47|  8   2  87   1   0|4932M  231M  177M 2463M|4436B 1606B|   0  1857k|   0   226 |3463  5338 |0.97 1.28 1.04|1.0   0   0|   0     0 |           | 18  275    0   59    0
Feb 19 18:16:48 ubuntu dstat.sh[59214]: 19-02 18:16:48| 19   4  75   1   0|4932M  231M  177M 2463M|3452B 1028B|   0  2416k|   0   290 |6554  9970 |0.97 1.28 1.04|1.0   0   0|   0     0 |           | 18  276    0   59    0
Feb 19 18:16:49 ubuntu dstat.sh[59214]: 19-02 18:16:49| 26   5  65   2   0|4932M  230M  177M 2463M|4360B 1515B|   0  4668k|   0   476 |8963    14k|0.97 1.28 1.04|2.0   0 1.0|   0     0 |           | 18  276    0   60    0
Feb 19 18:16:50 ubuntu dstat.sh[59214]: 19-02 18:16:50| 24   5  67   2   0|4932M  230M  177M 2464M|3889B 1133B|   0  8961k|   0   695 |9196    15k|0.97 1.28 1.04|1.0   0   0|   0     0 |           | 18  275    0   55    1
Feb 19 18:16:51 ubuntu dstat.sh[59214]: 19-02 18:16:51| 25   5  68   2   0|4933M  228M  177M 2464M|4039B 1458B|   0  3749k|   0   383 |8613    14k|0.97 1.28 1.04|3.0   0   0|   0     0 |           | 18  276    0   56    0
Feb 19 18:16:52 ubuntu dstat.sh[59214]: 19-02 18:16:52| 13   3  82   1   0|4934M  228M  177M 2464M|4560B 1566B|  60k 1420k|3.00   112 |4784  6882 |0.97 1.28 1.04|1.0   0   0|   0     0 |           | 18  276    0   56    0
Feb 19 18:16:53 ubuntu dstat.sh[59214]: 19-02 18:16:53| 13   3  80   1   0|4934M  228M  177M 2464M|3847B 1079B|   0  1655k|   0   188 |4926  7688 |0.97 1.28 1.04|1.0   0   0|   0     0 |           | 18  276    0   56    0
Feb 19 18:16:54 ubuntu dstat.sh[59214]: 19-02 18:16:54| 25   5  66   2   0|4934M  227M  177M 2464M|4454B 1457B|   0  3201k|   0   379 |8715    13k|0.97 1.28 1.04|3.0   0   0|   0     0 |           | 18  276    0   53    0
Feb 19 18:16:55 ubuntu dstat.sh[59214]: 19-02 18:16:55| 24   4  67   2   0|4935M  226M  177M 2465M|4256B 1566B|   0  8777k|   0   621 |8640    13k|0.97 1.27 1.04|2.0   0   0|   0     0 |           | 18  276    0   57    0
Feb 19 18:16:56 ubuntu dstat.sh[59214]: 19-02 18:16:56| 24   6  66   2   0|4934M  226M  177M 2465M|4489B 1567B|   0  4671k|   0   437 |8689    13k|0.97 1.27 1.04|1.0   0 1.0|   0     0 |           | 18  276    0   57    0
Feb 19 18:16:57 ubuntu dstat.sh[59214]: 19-02 18:16:57| 24   5  67   1   0|4934M  226M  177M 2465M|4916B 1564B|   0  9550k|   0  1167 |8312    11k|0.97 1.27 1.04|2.0   0   0|   0     0 |           | 18  275    0   59    0
Feb 19 18:16:58 ubuntu dstat.sh[59214]: 19-02 18:16:58| 24   6  67   1   0|4934M  226M  177M 2466M|5990B 1617B|   0  2368k|   0   243 |7400    11k|0.97 1.27 1.04|1.0   0   0|   0     0 |           | 18  276    0   57    0
Feb 19 18:16:59 ubuntu dstat.sh[59214]: 19-02 18:16:59|  9   3  86   2   0|4934M  226M  177M 2466M|5897B 1622B|   0  7918k|   0   555 |4030  6498 |0.97 1.27 1.04|1.0   0   0|   0     0 |           | 18  275    0   57    0
Feb 19 18:17:00 ubuntu dstat.sh[59214]: 19-02 18:17:00| 10   3  85   1   0|4935M  225M  177M 2466M|4691B 1566B|   0  1480k|   0   192 |3535  5396 |0.90 1.25 1.04|  0   0   0|   0     0 |           | 18  275    0   58    0
Feb 19 18:17:01 ubuntu dstat.sh[59214]: 19-02 18:17:01| 10   1  86   1   0|4935M  225M  177M 2466M|4410B 1354B|   0  1529k|   0   198 |3532  5313 |0.90 1.25 1.04|1.0   0   0|   0     0 |           | 18  276    0   58    0
Feb 19 18:17:02 ubuntu dstat.sh[59214]: 19-02 18:17:02| 25   6  65   3   0|4937M  223M  177M 2466M|4325B 1242B|  36k 3756k|2.00   469 |8832    14k|0.90 1.25 1.04|1.0   0 3.0|   0     0 |           | 18  276    0   56    0
Feb 19 18:17:03 ubuntu dstat.sh[59214]: 19-02 18:17:03| 25   6  65   2   0|4936M  223M  177M 2466M|4633B 1659B|   0  4346k|   0   459 |8416    13k|0.90 1.25 1.04|2.0   0   0|   0     0 |           | 18  276    0   56    0
Feb 19 18:17:04 ubuntu dstat.sh[59214]: 19-02 18:17:04| 25   4  67   1   0|4937M  222M  177M 2467M|4341B 1508B|   0  3064k|   0   248 |7185    10k|0.90 1.25 1.04|4.0   0   0|   0     0 |           | 18  277    0   56    0
Feb 19 18:17:05 ubuntu dstat.sh[59214]: 19-02 18:17:05|  8   3  87   1   0|4937M  222M  177M 2467M|4726B 1566B|   0  7828k|   0   541 |3724  6421 |0.90 1.24 1.04|  0   0   0|   0     0 |           | 18  275    0   58    0
Feb 19 18:17:06 ubuntu dstat.sh[59214]: 19-02 18:17:06| 19   4  73   2   0|4937M  222M  177M 2467M|4184B 1516B|   0  2519k|   0   302 |6371  9495 |0.90 1.24 1.04|2.0   0 1.0|   0     0 |           | 18  276    0   58    0
Feb 19 18:17:07 ubuntu dstat.sh[59214]: 19-02 18:17:07| 25   5  66   2   0|4936M  222M  177M 2467M|4639B 1565B|   0  3852k|   0   409 |8306    13k|0.90 1.24 1.04|1.0   0   0|   0     0 |           | 18  276    0   54    0
Feb 19 18:17:08 ubuntu dstat.sh[59214]: 19-02 18:17:08| 26   5  66   2   0|4937M  222M  177M 2467M|4624B 1569B|   0  8049k|   0   914 |7729    12k|0.90 1.24 1.04|4.0   0   0|   0     0 |           | 18  274    0   55    0
Feb 19 18:17:09 ubuntu dstat.sh[59214]: 19-02 18:17:09|  3   1  93   0   0|4937M  222M  177M 2467M|5173B 1506B|   0  1785k|   0   128 |2005  3155 |0.90 1.24 1.04|1.0   0   0|   0     0 |           | 18  275    0   55    0
Feb 19 18:17:10 ubuntu dstat.sh[59214]: 19-02 18:17:10| 23   5  67   2   0|4937M  221M  177M 2467M|4590B 1244B|   0  3213k|   0   386 |7677    12k|0.91 1.24 1.04|1.0   0   0|   0     0 |           | 18  276    0   55    0
Feb 19 18:17:11 ubuntu dstat.sh[59214]: 19-02 18:17:11| 26   6  66   2   0|4938M  220M  177M 2468M|4101B 1114B|   0  3496k|   0   386 |8627    13k|0.91 1.24 1.04|1.0   0   0|   0     0 |           | 18  276    0   56    0
Feb 19 18:17:12 ubuntu dstat.sh[59214]: 19-02 18:17:12| 15   4  76   2   0|4938M  219M  177M 2468M|5938B 1398B|  16k 9750k|1.00   609 |6416    10k|0.91 1.24 1.04|  0   0   0|   0     0 |           | 18  275    0   58    0
Feb 19 18:17:13 ubuntu dstat.sh[59214]: 19-02 18:17:13| 12   3  82   1   0|4938M  219M  177M 2468M|6196B 1624B|   0  1889k|   0   188 |4629  6904 |0.91 1.24 1.04|1.0   0 2.0|   0     0 |           | 18  276    0   58    0
Feb 19 18:17:14 ubuntu dstat.sh[59214]: 19-02 18:17:14| 25   5  65   3   0|4938M  219M  177M 2469M|5401B 1620B|   0  3877k|   0   462 |8594    14k|0.91 1.24 1.04|2.0   0   0|   0     0 |           | 18  275    0   58    0
Feb 19 18:17:15 ubuntu dstat.sh[59214]: 19-02 18:17:15| 25   5  68   1   0|4939M  217M  177M 2469M|4448B 1623B|   0  2176k|   0   184 |7457    11k|0.92 1.24 1.04|1.0   0   0|   0     0 |           | 18  277    0   56    0
Feb 19 18:17:16 ubuntu dstat.sh[59214]: 19-02 18:17:16|  7   2  88   1   0|4940M  217M  177M 2469M|4236B 1129B|   0  3019k|   0   254 |3107  4763 |0.92 1.24 1.04|  0   0 1.0|   0     0 |           | 18  275    0   57    0
Feb 19 18:17:17 ubuntu dstat.sh[59214]: 19-02 18:17:17| 19   4  73   1   0|4939M  217M  177M 2469M|4671B 1405B|   0  2354k|   0   260 |6162  9158 |0.92 1.24 1.04|3.0   0   0|   0     0 |           | 18  276    0   58    0
Feb 19 18:17:18 ubuntu dstat.sh[59214]: 19-02 18:17:18| 25   6  64   3   0|4940M  217M  177M 2469M|4830B 1621B|   0  8827k|   0   697 |9037    14k|0.92 1.24 1.04|1.0   0   0|   0     0 |           | 18  276    0   60    0
Feb 19 18:17:19 ubuntu dstat.sh[59214]: 19-02 18:17:19| 24   5  69   1   0|4941M  215M  177M 2470M|4366B 1459B|   0  2285k|   0   203 |8027    12k|0.92 1.24 1.04|1.0   0   0|   0     0 |           | 18  277    0   57    0
Feb 19 18:17:20 ubuntu dstat.sh[59214]: 19-02 18:17:20| 25   5  65   2   0|4940M  215M  177M 2470M|4753B 1615B|   0  4077k|   0   462 |8893    14k|0.93 1.23 1.04|2.0   0   0|   0     0 |           | 18  276    0   57    0
Feb 19 18:17:21 ubuntu dstat.sh[59214]: 19-02 18:17:21| 24   5  68   1   0|4941M  214M  177M 2470M|4498B 1462B|   0  2383k|   0   225 |7349    11k|0.93 1.23 1.04|1.0   0   0|   0     0 |           | 18  277    0   60    0
Feb 19 18:17:22 ubuntu dstat.sh[59214]: 19-02 18:17:22|  8   2  87   1   0|4941M  214M  177M 2470M|4651B 1616B|   0  3172k|   0   232 |3284  5060 |0.93 1.23 1.04|2.0   0   0|   0     0 |           | 18  275    0   62    0
Feb 19 18:17:23 ubuntu dstat.sh[59214]: 19-02 18:17:23| 19   4  74   2   0|4938M  217M  177M 2471M|3982B 1460B|   0    10M|   0  1318 |7488    11k|0.93 1.23 1.04|1.0   0   0|   0     0 |           | 18  275    0   61    0
Feb 19 18:17:24 ubuntu dstat.sh[59214]: 19-02 18:17:24| 25   5  66   2   0|4939M  216M  177M 2471M|4777B 1619B|   0  5253k|   0   542 |9282    14k|0.93 1.23 1.04|1.0   0   0|   0     0 |           | 18  276    0   63    0
Feb 19 18:17:25 ubuntu dstat.sh[59214]: 19-02 18:17:25| 24   5  68   2   0|4940M  214M  177M 2471M|4414B 1460B|  16k 8059k|1.00   531 |8303    13k|0.93 1.23 1.04|1.0   0   0|   0     0 |           | 18  276    0   66    0
Feb 19 18:17:26 ubuntu dstat.sh[59214]: 19-02 18:17:26|  5   2  91   1   0|4940M  214M  177M 2471M|4551B 1617B|   0  2966k|   0   249 |2772  4336 |0.93 1.23 1.04|  0   0 1.0|   0     0 |           | 18  275    0   67    0
Feb 19 18:17:27 ubuntu dstat.sh[59214]: 19-02 18:17:27| 21   5  70   2   0|4942M  212M  177M 2471M|4578B 1621B|   0  2417k|   0   287 |6975    10k|0.93 1.23 1.04|1.0   0 6.0|   0     0 |           | 18  277    0   66    0
Feb 19 18:17:28 ubuntu dstat.sh[59214]: 19-02 18:17:28| 26   6  63   2   0|4942M  212M  177M 2471M|4591B 1512B|   0  4283k|   0   536 |8189    13k|0.93 1.23 1.04|4.0   0   0|   0     0 |           | 18  276    0   66    0
Feb 19 18:17:29 ubuntu dstat.sh[59214]: 19-02 18:17:29| 25   5  66   2   0|4942M  211M  177M 2472M|4799B 1570B|   0  5490k|   0   427 |8100    12k|0.93 1.23 1.04|  0 1.0   0|   0     0 |           | 18  276    0   66    0
Feb 19 18:17:30 ubuntu dstat.sh[59214]: 19-02 18:17:30| 22   5  69   2   0|4943M  211M  177M 2472M|4727B 1615B|  32k 7846k|1.00   585 |7233    11k|0.94 1.22 1.04|  0   0   0|   0     0 |           | 18  275    0   69    0
Feb 19 18:17:31 ubuntu dstat.sh[59214]: 19-02 18:17:31|  5   2  92   0   0|4943M  211M  177M 2472M|4101B 1459B|   0  1453k|   0  76.1 |1708  2359 |0.94 1.22 1.04|1.0   0   0|   0     0 |           | 18  276    0   65    0
Feb 19 18:17:32 ubuntu dstat.sh[59214]: 19-02 18:17:32| 25   5  67   2   0|4944M  210M  177M 2473M|4489B 1512B|  32k 2528k|1.00   309 |7164    10k|0.94 1.22 1.04|1.0   0   0|   0     0 |           | 18  276    0   66    0
Feb 19 18:17:33 ubuntu dstat.sh[59214]: 19-02 18:17:33| 26   5  64   2   0|4944M  209M  177M 2473M|4124B 1081B|   0  3835k|   0   484 |8302    13k|0.94 1.22 1.04|2.0   0   0|   0     0 |           | 18  276    0   66    0
