Apr 21 11:47:08 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Apr 21 11:47:09 ubuntu dstat.sh[65411]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Apr 21 11:47:09 ubuntu dstat.sh[65411]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 21 12:00:34 ubuntu dstat.sh[65411]: 21-04 12:00:34|  3   1  94   0   0|5449M  146M  171M 2067M|4735B 1569B|   0  1431k|   0  86.2 |1696  2534 |1.56 1.41 1.22|1.0   0   0|   0     0 |           | 18  327    0   97    0
Apr 21 12:00:35 ubuntu dstat.sh[65411]: 21-04 12:00:35|  9   2  87   1   0|5449M  146M  171M 2068M|  16k 3328B|   0  2326k|   0   190 |3512  5202 |1.56 1.41 1.22|  0   0   0|   0     0 |           | 18  326    0   89    0
Apr 21 12:00:36 ubuntu dstat.sh[65411]: 21-04 12:00:36| 20   5  71   3   0|5449M  145M  171M 2068M|4754B 1570B|   0  6976k|   0   618 |7921    13k|1.56 1.41 1.22|1.0   0   0|   0     0 |           | 18  327    0   89    0
Apr 21 12:00:37 ubuntu dstat.sh[65411]: 21-04 12:00:37| 25   5  66   1   0|5450M  144M  172M 2068M|4954B 1510B|   0  4868k|   0   388 |8784    13k|1.56 1.41 1.22|2.0   0   0|   0     0 |           | 18  327    0   89    0
Apr 21 12:00:38 ubuntu dstat.sh[65411]: 21-04 12:00:38| 15   4  78   1   0|5451M  142M  172M 2069M|6274B 2443B|   0  2842k|   0   279 |5455  8657 |1.84 1.47 1.24|1.0   0   0|   0     0 |           | 18  326    0   90    0
Apr 21 12:00:39 ubuntu dstat.sh[65411]: 21-04 12:00:39| 11   3  84   1   0|5451M  142M  172M 2069M|7504B 2554B|   0  2698k|   0   210 |3367  5015 |1.84 1.47 1.24|1.0 1.0   0|   0     0 |           | 18  326    0   91    0
Apr 21 12:00:40 ubuntu dstat.sh[65411]: 21-04 12:00:40|  7   3  89   1   0|5452M  140M  172M 2069M|6189B 1515B|  56k 1174k|1.00  95.2 |2533  3303 |1.84 1.47 1.24|3.0   0 6.0|   0     0 |           | 18  327    0   91    0
Apr 21 12:00:41 ubuntu dstat.sh[65411]: 21-04 12:00:41|  7   2  88   1   0|5457M  135M  172M 2069M|6233B 2983B|   0  1986k|   0   224 |3161  4862 |1.84 1.47 1.24|4.0   0   0|   0     0 |           | 18  326    0   92    0
Apr 21 12:00:42 ubuntu dstat.sh[65411]: 21-04 12:00:42| 11   3  84   1   0|5456M  136M  172M 2069M|6424B 2445B|   0  7692k|   0   979 |4173  5725 |1.84 1.47 1.24|  0   0 1.0|   0     0 |           | 18  326    0   93    0
Apr 21 12:00:43 ubuntu dstat.sh[65411]: 21-04 12:00:43| 15   2  79   1   0|5459M  133M  172M 2069M|5883B 2269B|   0  6120k|   0   409 |4474  6201 |1.93 1.49 1.25|1.0   0   0|   0     0 |           | 18  326    0   86    0
Apr 21 12:00:44 ubuntu dstat.sh[65411]: 21-04 12:00:44|  7   2  90   1   0|5459M  133M  172M 2070M|  16k 3347B|   0   864k|   0  71.3 |2519  3542 |1.93 1.49 1.25|1.0 1.0   0|   0     0 |           | 18  326    0   86    0
Apr 21 12:00:45 ubuntu dstat.sh[65411]: 21-04 12:00:45|  4   1  93   1   0|5459M  133M  172M 2070M|  16k 3335B|   0   900k|   0  86.6 |2133  3173 |1.93 1.49 1.25|  0   0   0|   0     0 |           | 18  326    0   86    0
Apr 21 12:00:46 ubuntu dstat.sh[65411]: 21-04 12:00:46|  8   2  86   1   0|5459M  133M  172M 2070M|  17k 3973B|   0  1336k|   0   146 |3267  4616 |1.93 1.49 1.25|  0   0   0|   0     0 |           | 18  326    0   86    0
Apr 21 12:00:47 ubuntu dstat.sh[65411]: 21-04 12:00:47|  9   2  88   1   0|5459M  133M  172M 2070M|  17k 3788B|   0  1344k|   0   150 |2992  4330 |1.93 1.49 1.25|2.0   0   0|   0     0 |           | 18  326    0   81    0
Apr 21 12:00:48 ubuntu dstat.sh[65411]: 21-04 12:00:48| 18   5  74   2   0|5459M  132M  173M 2070M|4519B 1693B|   0  2595k|   0   321 |6727    11k|2.10 1.54 1.26|3.0   0   0|   0     0 |           | 18  327    0   82    0
Apr 21 12:00:49 ubuntu dstat.sh[65411]: 21-04 12:00:49| 26   6  63   2   0|5461M  129M  173M 2070M|3978B 1507B|   0  4368k|   0   413 |9446    16k|2.10 1.54 1.26|1.0   0 3.0|   0     0 |           | 18  327    0   83    0
Apr 21 12:00:50 ubuntu dstat.sh[65411]: 21-04 12:00:50| 27   5  65   2   0|5462M  129M  173M 2071M|4258B 1571B|  96k 3743k|5.01   364 |8723    13k|2.10 1.54 1.26|2.0   0 2.0|   0     0 |           | 18  327    0   84    0
Apr 21 12:00:51 ubuntu dstat.sh[65411]: 21-04 12:00:51| 25   6  64   3   0|5461M  128M  173M 2071M|4314B 1514B|   0  9239k|   0   794 |  10k   16k|2.10 1.54 1.26|2.0   0 1.0|   0     0 |           | 18  327    0   78    0
Apr 21 12:00:52 ubuntu dstat.sh[65411]: 21-04 12:00:52| 26   7  62   1   0|5447M  168M  172M 2048M|3007B  538B|   0  8471k|   0  1009 |9089    13k|2.10 1.54 1.26|2.0   0 3.0|   0     0 |           | 18  327    0   79    0
Apr 21 12:00:53 ubuntu dstat.sh[65411]: 21-04 12:00:53| 12   3  82   1   0|5446M  168M  172M 2048M|5645B 2513B|   0  2580k|   0   247 |4466  6777 |2.17 1.56 1.27|  0   0   0|   0     0 |           | 18  326    0   80    0
Apr 21 12:00:54 ubuntu dstat.sh[65411]: 21-04 12:00:54|  7   1  90   1   0|5446M  167M  172M 2048M|5567B 2340B|   0  1739k|   0   168 |2737  3985 |2.17 1.56 1.27|  0   0   0|   0     0 |           | 18  326    0   81    0
Apr 21 12:00:55 ubuntu dstat.sh[65411]: 21-04 12:00:55|  9   2  86   1   0|5447M  167M  172M 2048M|5752B 2393B|   0  2158k|   0   175 |3146  4666 |2.17 1.56 1.27|  0   0   0|   0     0 |           | 18  326    0   71    0
Apr 21 12:00:56 ubuntu dstat.sh[65411]: 21-04 12:00:56|  7   2  90   1   0|5447M  167M  172M 2048M|6172B 2081B|   0  1407k|   0   133 |2448  3447 |2.17 1.56 1.27|  0   0   0|   0     0 |           | 18  326    0   71    0
Apr 21 12:00:57 ubuntu dstat.sh[65411]: 21-04 12:00:57|  4   1  93   0   0|5447M  167M  172M 2048M|4764B 1853B|   0   702k|   0  46.9 |1743  2396 |2.17 1.56 1.27|1.0   0   0|   0     0 |           | 18  327    0   72    0
Apr 21 12:00:58 ubuntu dstat.sh[65411]: 21-04 12:00:58|  6   2  88   1   0|5447M  166M  172M 2048M|  17k 3816B|   0  6202k|   0   420 |3341  5229 |2.08 1.55 1.27|  0   0   0|   0     0 |           | 18  326    0   72    0
Apr 21 12:00:59 ubuntu dstat.sh[65411]: 21-04 12:00:59|  7   1  90   1   0|5447M  166M  172M 2048M|5754B 2029B|   0  1084k|   0  94.0 |2500  3493 |2.08 1.55 1.27|  0   0   0|   0     0 |           | 18  326    0   72    0
Apr 21 12:01:00 ubuntu dstat.sh[65411]: 21-04 12:01:00|  9   2  88   1   0|5447M  166M  172M 2048M|6168B 2343B|   0  1593k|   0   192 |3096  4424 |2.08 1.55 1.27|3.0   0   0|   0     0 |           | 18  326    0   67    0
Apr 21 12:01:01 ubuntu dstat.sh[65411]: 21-04 12:01:01|  7   2  88   1   0|5447M  166M  172M 2048M|6297B 2149B|   0  1192k|   0   120 |2918  4296 |2.08 1.55 1.27|  0   0   0|   0     0 |           | 18  326    0   67    0
Apr 21 12:01:02 ubuntu dstat.sh[65411]: 21-04 12:01:02|  9   2  86   0   0|5447M  165M  173M 2049M|6770B 2504B|   0  1440k|   0   168 |3075  4483 |2.08 1.55 1.27|  0   0 1.0|   0     0 |           | 18  326    0   69    0
Apr 21 12:01:03 ubuntu dstat.sh[65411]: 21-04 12:01:03|  7   2  89   1   0|5448M  165M  173M 2049M|6559B 1979B|   0  1150k|   0   114 |2566  3600 |1.99 1.54 1.27|2.0   0 1.0|   0     0 |           | 18  326    0   69    0
Apr 21 12:01:04 ubuntu dstat.sh[65411]: 21-04 12:01:04|  4   2  93   0   0|5447M  165M  173M 2049M|5150B 1625B|   0   874k|   0  70.2 |1989  2981 |1.99 1.54 1.27|3.0   0   0|   0     0 |           | 18  326    0   68    0
Apr 21 12:01:05 ubuntu dstat.sh[65411]: 21-04 12:01:05|  9   2  86   1   0|5447M  165M  173M 2049M|6282B 2074B|   0  1486k|   0   158 |3420  5019 |1.99 1.54 1.27|2.0   0   0|   0     0 |           | 18  326    0   68    0
Apr 21 12:01:06 ubuntu dstat.sh[65411]: 21-04 12:01:06| 11   6  82   1   0|5470M  171M  172M 2021M|  16k 3843B|   0  1156k|   0   117 |3738    13k|1.99 1.54 1.27|  0   0  36|   0     0 |           | 18  326    0   69    0
Apr 21 12:01:07 ubuntu dstat.sh[65411]: 21-04 12:01:07| 18   4  74   1   0|5471M  170M  172M 2021M|5967B 1633B|   0  2265k|   0   242 |6173  9481 |1.99 1.54 1.27|2.0   0 1.0|   0     0 |           | 18  327    0   69    0
Apr 21 12:01:08 ubuntu dstat.sh[65411]: 21-04 12:01:08| 25   4  65   3   0|5470M  171M  172M 2022M|4678B 1619B|   0    17M|   0   725 |9070    15k|1.99 1.55 1.27|1.0   0 1.0|   0     0 |           | 18  327    0   67    0
Apr 21 12:01:09 ubuntu dstat.sh[65411]: 21-04 12:01:09| 20   5  72   1   0|5467M  173M  172M 2022M|4471B 1512B|  16k 2255k|1.00   278 |6890    11k|1.99 1.55 1.27|  0   0   0|   0     0 |           | 18  326    0   69    0
Apr 21 12:01:10 ubuntu dstat.sh[65411]: 21-04 12:01:10|  7   1  89   1   0|5466M  174M  172M 2022M|4412B 1463B|   0  1746k|   0   126 |2484  3580 |1.99 1.55 1.27|4.0   0   0|   0     0 |           | 18  327    0   69    0
Apr 21 12:01:11 ubuntu dstat.sh[65411]: 21-04 12:01:11|  8   2  86   1   0|5457M  182M  172M 2022M|4681B 1614B|   0  2052k|   0   234 |3588  5528 |1.99 1.55 1.27|  0   0 2.0|   0     0 |           | 18  326    0   71    0
Apr 21 12:01:12 ubuntu dstat.sh[65411]: 21-04 12:01:12| 19   4  74   1   0|5457M  182M  172M 2022M|4586B 1461B|   0  2580k|   0   294 |6451  9788 |1.99 1.55 1.27|3.0   0 1.0|   0     0 |           | 18  327    0   61    0
Apr 21 12:01:13 ubuntu dstat.sh[65411]: 21-04 12:01:13| 24   6  66   2   0|5457M  182M  172M 2023M|4519B 1241B|   0  9430k|   0   727 |8867    14k|2.07 1.57 1.28|1.0   0   0|   0     0 |           | 18  327    0   62    0
Apr 21 12:01:14 ubuntu dstat.sh[65411]: 21-04 12:01:14| 25   5  68   2   0|5458M  180M  172M 2023M|4553B 1365B|   0  1957k|   0   194 |7684    11k|2.07 1.57 1.28|1.0   0   0|   0     0 |           | 18  327    0   66    0
Apr 21 12:01:15 ubuntu dstat.sh[65411]: 21-04 12:01:15| 24   5  65   2   0|5458M  180M  173M 2023M|6973B 2219B|   0  3517k|   0   427 |8153    13k|2.07 1.57 1.28|1.0   0   0|   0     0 |           | 18  327    0   66    0
Apr 21 12:01:16 ubuntu dstat.sh[65411]: 21-04 12:01:16| 24   5  68   1   0|5459M  179M  173M 2024M|  14k 2677B|   0  1782k|   0   160 |7442    11k|2.07 1.57 1.28|  0   0   0|   0     0 |           | 18  327    0   58    0
Apr 21 12:01:17 ubuntu dstat.sh[65411]: 21-04 12:01:17|  4   1  94   0   0|5459M  179M  173M 2024M|5003B 1524B|   0   888k|   0  53.0 |1557  1991 |2.07 1.57 1.28|1.0   0   0|   0     0 |           | 18  326    0   58    0
Apr 21 12:01:18 ubuntu dstat.sh[65411]: 21-04 12:01:18| 24   6  65   3   0|5459M  178M  173M 2024M|5279B 1562B|   0  8773k|   0   763 |8937    15k|2.07 1.58 1.29|3.0   0   0|   0     0 |           | 18  327    0   59    0
Apr 21 12:01:19 ubuntu dstat.sh[65411]: 21-04 12:01:19| 23   5  68   1   0|5460M  177M  173M 2024M|4465B 1559B|   0  2592k|   0   266 |7763    12k|2.07 1.58 1.29|2.0   0   0|   0     0 |           | 18  327    0   64    0
Apr 21 12:01:20 ubuntu dstat.sh[65411]: 21-04 12:01:20| 25   4  67   2   0|5459M  177M  173M 2024M|4600B 1462B|   0  4648k|   0   350 |7930    12k|2.07 1.58 1.29|2.0   0   0|   0     0 |           | 18  327    0   57    0
Apr 21 12:01:21 ubuntu dstat.sh[65411]: 21-04 12:01:21| 25   5  64   2   0|5460M  176M  173M 2025M|4726B 1651B|   0  4570k|   0   547 |9027    15k|2.07 1.58 1.29|1.0   0   0|   0     0 |           | 18  327    0   57    0
Apr 21 12:01:22 ubuntu dstat.sh[65411]: 21-04 12:01:22| 25   6  66   2   0|5459M  176M  173M 2025M|5784B 1627B|  32k 8568k|1.00   603 |9120    14k|2.07 1.58 1.29|3.0   0 1.0|   0     0 |           | 18  326    0   58    0
Apr 21 12:01:23 ubuntu dstat.sh[65411]: 21-04 12:01:23| 21   4  72   1   0|5460M  176M  173M 2025M|6746B 2569B|   0  2291k|   0   301 |6646  9861 |1.98 1.57 1.28|  0   0 2.0|   0     0 |           | 18  326    0   59    0
Apr 21 12:01:24 ubuntu dstat.sh[65411]: 21-04 12:01:24|  5   1  90   0   0|5460M  176M  173M 2026M|5184B 1855B|   0  6288k|   0   240 |2236  3013 |1.98 1.57 1.28|  0   0   0|   0     0 |           | 18  326    0   56    0
Apr 21 12:01:25 ubuntu dstat.sh[65411]: 21-04 12:01:25|  7   2  89   1   0|5460M  176M  173M 2026M|  16k 3141B|   0  1083k|   0   104 |2478  3434 |1.98 1.57 1.28|1.0   0   0|   0     0 |           | 18  327    0   56    0
Apr 21 12:01:26 ubuntu dstat.sh[65411]: 21-04 12:01:26|  8   2  87   1   0|5460M  175M  173M 2026M|5350B 2295B|   0  2018k|   0   170 |2990  4509 |1.98 1.57 1.28|  0   0   0|   0     0 |           | 18  326    0   58    0
Apr 21 12:01:27 ubuntu dstat.sh[65411]: 21-04 12:01:27| 10   2  86   1   0|5460M  175M  173M 2026M|4911B 1567B|  16k 1373k|1.00   151 |3065  4602 |1.98 1.57 1.28|2.0   0   0|   0     0 |           | 18  327    0   58    0
Apr 21 12:01:28 ubuntu dstat.sh[65411]: 21-04 12:01:28| 10   2  84   2   0|5459M  175M  173M 2026M|  16k 3746B|   0  2228k|   0   254 |3819  5805 |2.06 1.60 1.29|  0   0   0|   0     0 |           | 18  326    0   46    0
Apr 21 12:01:29 ubuntu dstat.sh[65411]: 21-04 12:01:29| 18   4  74   2   0|5460M  175M  173M 2026M|4805B 1636B|   0  7681k|   0   599 |6898    11k|2.06 1.60 1.29|1.0   0   0|   0     0 |           | 18  327    0   46    0
Apr 21 12:01:30 ubuntu dstat.sh[65411]: 21-04 12:01:30| 26   6  63   2   0|5459M  175M  173M 2027M|4282B 1508B|   0  4030k|   0   547 |9085    14k|2.06 1.60 1.29|2.0   0   0|   0     0 |           | 18  327    0   47    0
Apr 21 12:01:31 ubuntu dstat.sh[65411]: 21-04 12:01:31| 25   6  67   1   0|5460M  173M  174M 2027M|4242B 1460B|   0  2596k|   0   276 |7807    12k|2.06 1.60 1.29|1.0   0   0|   0     0 |           | 18  327    0   47    0
Apr 21 12:01:32 ubuntu dstat.sh[65411]: 21-04 12:01:32| 16   3  77   1   0|5460M  173M  174M 2027M|5814B 2406B|   0  2355k|   0   249 |5299  7992 |2.06 1.60 1.29|  0   0 1.0|   0     0 |           | 18  326    0   45    0
Apr 21 12:01:33 ubuntu dstat.sh[65411]: 21-04 12:01:33| 12   3  83   1   0|5462M  171M  174M 2027M|4106B 1243B|  60k 1549k|4.00   128 |3713  4976 |2.14 1.62 1.30|1.0   0   0|   0     0 |           | 18  327    0   45    0
Apr 21 12:01:34 ubuntu dstat.sh[65411]: 21-04 12:01:34|  8   2  85   2   0|5462M  171M  174M 2027M|  17k 3743B|   0  7350k|   0   512 |4092  6518 |2.14 1.62 1.30|  0   0   0|   0     0 |           | 18  326    0   46    0
Apr 21 12:01:35 ubuntu dstat.sh[65411]: 21-04 12:01:35| 22   4  69   2   0|5462M  171M  174M 2027M|4535B 1513B|   0  2898k|   0   389 |7621    12k|2.14 1.62 1.30|3.0   0   0|   0     0 |           | 18  327    0   46    0
Apr 21 12:01:36 ubuntu dstat.sh[65411]: 21-04 12:01:36| 25   5  67   2   0|5463M  169M  174M 2028M|4878B 1620B|   0  2841k|   0   293 |7918    12k|2.14 1.62 1.30|  0 1.0   0|   0     0 |           | 18  327    0   45    0
Apr 21 12:01:37 ubuntu dstat.sh[65411]: 21-04 12:01:37| 19   4  74   2   0|5463M  168M  174M 2028M|6433B 2620B|   0  2985k|   0   324 |6584    10k|2.14 1.62 1.30|1.0   0   0|   0     0 |           | 18  326    0   48    0
Apr 21 12:01:38 ubuntu dstat.sh[65411]: 21-04 12:01:38| 10   2  86   1   0|5463M  168M  174M 2028M|6446B 2465B|   0  1778k|   0   157 |3172  4632 |2.05 1.61 1.30|  0   0   0|   0     0 |           | 18  326    0   48    0
Apr 21 12:01:39 ubuntu dstat.sh[65411]: 21-04 12:01:39|  8   1  89   1   0|5463M  168M  175M 2028M|  26k 5667B|   0  1456k|   0   128 |2711  3698 |2.05 1.61 1.30|1.0   0   0|   0     0 |           | 18  327    0   49    0
Apr 21 12:01:40 ubuntu dstat.sh[65411]: 21-04 12:01:40|  8   2  88   0   0|5464M  168M  175M 2028M|  20k 5909B|   0  5760k|   0   324 |2916  3642 |2.05 1.61 1.30|1.0   0 6.0|   0     0 |           | 18  326    0   49    0
Apr 21 12:01:41 ubuntu dstat.sh[65411]: 21-04 12:01:41| 11   3  84   1   0|5464M  167M  175M 2029M|  25k 4488B|   0  2909k|   0   163 |3466  4708 |2.05 1.61 1.30|  0   0   0|   0     0 |           | 18  326    0   46    0
Apr 21 12:01:42 ubuntu dstat.sh[65411]: 21-04 12:01:42| 19   5  74   1   0|5464M  167M  175M 2029M|4683B 1638B|   0  2309k|   0   275 |6532    10k|2.05 1.61 1.30|2.0 1.0 1.0|   0     0 |           | 18  327    0   47    0
Apr 21 12:01:43 ubuntu dstat.sh[65411]: 21-04 12:01:43| 25   6  64   3   0|5464M  166M  175M 2029M|4642B 1509B|   0  9312k|   0   745 |8981    14k|2.12 1.63 1.31|2.0   0   0|   0     0 |           | 18  327    0   47    0
Apr 21 12:01:44 ubuntu dstat.sh[65411]: 21-04 12:01:44| 20   5  70   1   0|5465M  165M  175M 2029M|5646B 2592B|  32k 3193k|1.00   331 |7326    11k|2.12 1.63 1.31|  0   0   0|   0     0 |           | 18  326    0   48    0
Apr 21 12:01:45 ubuntu dstat.sh[65411]: 21-04 12:01:45|  8   1  88   0   0|5465M  165M  175M 2029M|4592B 1512B|   0  1576k|   0   116 |2417  3476 |2.12 1.63 1.31|1.0   0   0|   0     0 |           | 18  327    0   44    0
Apr 21 12:01:46 ubuntu dstat.sh[65411]: 21-04 12:01:46|  6   1  91   0   0|5465M  165M  175M 2029M|  16k 3387B|   0  1259k|   0  96.9 |2315  3071 |2.12 1.63 1.31|  0   0   0|   0     0 |           | 18  326    0   44    0
Apr 21 12:01:47 ubuntu dstat.sh[65411]: 21-04 12:01:47|  9   2  86   1   0|5465M  165M  175M 2029M|  17k 3867B|   0  1324k|   0   141 |3075  4206 |2.12 1.63 1.31|  0   0   0|   0     0 |           | 18  326    0   44    0
Apr 21 12:01:48 ubuntu dstat.sh[65411]: 21-04 12:01:48| 19   5  73   2   0|5465M  164M  175M 2030M|4624B 1572B|   0  2727k|   0   311 |6808    10k|2.27 1.67 1.33|3.0 1.0   0|   0     0 |           | 18  327    0   44    0
Apr 21 12:01:49 ubuntu dstat.sh[65411]: 21-04 12:01:49| 26   5  64   3   0|5465M  163M  175M 2030M|4176B 1513B|   0  9689k|   0   783 |9707    16k|2.27 1.67 1.33|1.0   0   0|   0     0 |           | 18  326    0   43    0
Apr 21 12:01:50 ubuntu dstat.sh[65411]: 21-04 12:01:50| 23   5  69   1   0|5466M  163M  176M 2030M|5652B 2396B|   0  2497k|   0   267 |7027    10k|2.27 1.67 1.33|3.0   0   0|   0     0 |           | 18  326    0   44    0
Apr 21 12:01:51 ubuntu dstat.sh[65411]: 21-04 12:01:51| 11   4  82   1   0|5483M  145M  176M 2030M|4892B 1972B|   0  1206k|   0   120 |4405  6439 |2.27 1.67 1.33|1.0   0 3.0|   0     0 |           | 18  326    0   46    0
Apr 21 12:01:52 ubuntu dstat.sh[65411]: 21-04 12:01:52|  6   2  90   1   0|5483M  145M  176M 2030M|  17k 3493B|   0  1154k|   0   104 |2596  3670 |2.27 1.67 1.33|1.0   0 3.0|   0     0 |           | 18  327    0   48    0
Apr 21 12:01:53 ubuntu dstat.sh[65411]: 21-04 12:01:53| 26   6  63   3   0|5481M  147M  176M 2031M|4625B 1622B|  32k 9370k|1.00   770 |9449    15k|2.41 1.71 1.34|1.0   0 1.0|   0     0 |           | 18  327    0   46    0
Apr 21 12:01:54 ubuntu dstat.sh[65411]: 21-04 12:01:54| 25   5  68   1   0|5482M  145M  176M 2031M|4482B 1515B|   0  2598k|   0   244 |8262    12k|2.41 1.71 1.34|2.0   0   0|   0     0 |           | 18  327    0   46    0
Apr 21 12:01:55 ubuntu dstat.sh[65411]: 21-04 12:01:55| 24   5  66   2   0|5482M  145M  176M 2031M|4613B 1617B|   0  7568k|   0   552 |8338    13k|2.41 1.71 1.34|2.0   0   0|   0     0 |           | 18  327    0   46    0
Apr 21 12:01:56 ubuntu dstat.sh[65411]: 21-04 12:01:56| 24   5  67   1   0|5482M  145M  176M 2032M|5427B 1665B|   0  3827k|   0   288 |8002    12k|2.41 1.71 1.34|1.0   0   0|   0     0 |           | 18  327    0   46    0
Apr 21 12:01:57 ubuntu dstat.sh[65411]: 21-04 12:01:57| 22   4  70   1   0|5482M  144M  176M 2032M|5945B 2575B|   0  2689k|   0   287 |6631  9903 |2.41 1.71 1.34|1.0   0   0|   0     0 |           | 18  326    0   46    0
Apr 21 12:01:58 ubuntu dstat.sh[65411]: 21-04 12:01:58| 10   3  83   2   0|5482M  144M  176M 2032M|  18k 4289B|   0  7434k|   0   554 |4618  7332 |2.38 1.71 1.34|1.0   0   0|   0     0 |           | 18  326    0   46    0
Apr 21 12:01:59 ubuntu dstat.sh[65411]: 21-04 12:01:59|  4   1  93   1   0|5482M  144M  176M 2032M|4537B 1246B|   0   835k|   0  62.2 |1886  2691 |2.38 1.71 1.34|1.0   0   0|   0     0 |           | 18  327    0   46    0
Apr 21 12:02:00 ubuntu dstat.sh[65411]: 21-04 12:02:00|  8   1  89   0   0|5482M  144M  176M 2032M|5503B 1808B|   0  1364k|   0   135 |3008  4326 |2.38 1.71 1.34|  0   0   0|   0     0 |           | 18  326    0   46    0
Apr 21 12:02:01 ubuntu dstat.sh[65411]: 21-04 12:02:01|  8   2  87   1   0|5482M  144M  176M 2032M|  16k 3677B|   0  1295k|   0   136 |3057  4274 |2.38 1.71 1.34|  0   0   0|   0     0 |           | 18  326    0   44    0
Apr 21 12:02:02 ubuntu dstat.sh[65411]: 21-04 12:02:02| 19   4  73   2   0|5482M  143M  176M 2032M|6221B 1687B|   0  3450k|   0   385 |6593    10k|2.38 1.71 1.34|1.0   0 1.0|   0     0 |           | 18  327    0   44    0
Apr 21 12:02:03 ubuntu dstat.sh[65411]: 21-04 12:02:03| 25   6  65   2   0|5482M  143M  176M 2033M|5071B 1526B|   0  3790k|   0   431 |8452    13k|2.51 1.75 1.36|1.0   0   0|   0     0 |           | 18  327    0   44    0
Apr 21 12:02:04 ubuntu dstat.sh[65411]: 21-04 12:02:04| 24   5  68   1   0|5483M  142M  176M 2033M|4971B 1617B|   0  2184k|   0   202 |7773    11k|2.51 1.75 1.36|1.0   0   0|   0     0 |           | 18  328    0   44    0
Apr 21 12:02:05 ubuntu dstat.sh[65411]: 21-04 12:02:05| 14   4  77   2   0|5483M  142M  176M 2033M|5859B 2450B|  16k 7661k|1.00   569 |5440  8543 |2.51 1.75 1.36|  0   0   0|   0     0 |           | 18  326    0   45    0
Apr 21 12:02:06 ubuntu dstat.sh[65411]: 21-04 12:02:06| 13   5  81   1   0|5490M  160M  175M 2009M|8875B 2688B|   0  1577k|   0   136 |3917    11k|2.51 1.75 1.36|1.0   0  36|   0     0 |           | 18  326    0   48    0
Apr 21 12:02:07 ubuntu dstat.sh[65411]: 21-04 12:02:07| 12   3  81   1   0|5490M  160M  175M 2009M|  14k 2681B|   0  1805k|   0   188 |4400  6401 |2.51 1.75 1.36|1.0   0   0|   0     0 |           | 18  327    0   49    0
Apr 21 12:02:08 ubuntu dstat.sh[65411]: 21-04 12:02:08| 25   6  64   3   0|5489M  160M  175M 2010M|4734B 1461B|   0  4714k|   0   494 |8536    14k|2.55 1.77 1.37|1.0   0 1.0|   0     0 |           | 18  327    0   49    0
Apr 21 12:02:09 ubuntu dstat.sh[65411]: 21-04 12:02:09| 24   5  66   2   0|5489M  160M  175M 2010M|4607B 1615B|   0  3566k|   0   380 |7854    12k|2.55 1.77 1.37|1.0   0   0|   0     0 |           | 18  327    0   46    0
Apr 21 12:02:10 ubuntu dstat.sh[65411]: 21-04 12:02:10| 25   4  67   1   0|5489M  160M  175M 2010M|5137B 1513B|  32k 7203k|1.00   445 |7487    10k|2.55 1.77 1.37|3.0   0   0|   0     0 |           | 18  327    0   48    0
Apr 21 12:02:11 ubuntu dstat.sh[65411]: 21-04 12:02:11| 10   3  83   2   0|5489M  159M  175M 2010M|5969B 2543B|   0  9125k|   0   624 |4465  7438 |2.55 1.77 1.37|1.0   0   0|   0     0 |           | 18  326    0   49    0
Apr 21 12:02:12 ubuntu dstat.sh[65411]: 21-04 12:02:12|  9   2  87   1   0|5495M  154M  175M 2010M|  16k 3392B|   0  1293k|   0   140 |2868  4062 |2.55 1.77 1.37|  0   0 1.0|   0     0 |           | 18  326    0   51    0
Apr 21 12:02:13 ubuntu dstat.sh[65411]: 21-04 12:02:13|  8   1  87   0   0|5495M  154M  175M 2010M|9953B 3423B|   0  1162k|   0   118 |2859  4024 |2.66 1.81 1.38|  0   0   0|   0     0 |           | 18  326    0   47    0
Apr 21 12:02:14 ubuntu dstat.sh[65411]: 21-04 12:02:14| 12   3  82   1   0|5494M  153M  175M 2011M|  12k 2116B|   0  1454k|   0   124 |3781  4901 |2.66 1.81 1.38|1.0   0   0|   0     0 |           | 18  327    0   50    0
Apr 21 12:02:15 ubuntu dstat.sh[65411]: 21-04 12:02:15| 25   5  66   2   0|5494M  153M  176M 2011M|7600B 2467B|   0  2680k|   0   300 |7208    10k|2.66 1.81 1.38|2.0   0   0|   0     0 |           | 18  326    0   53    1
Apr 21 12:02:16 ubuntu dstat.sh[65411]: 21-04 12:02:16| 27   5  66   2   0|5493M  153M  176M 2012M|  14k 2638B|   0  3439k|   0   379 |7234    11k|2.66 1.81 1.38|1.0   0   0|   0     0 |           | 18  326    0   53    1
Apr 21 12:02:17 ubuntu dstat.sh[65411]: 21-04 12:02:17| 24   4  68   1   0|5493M  153M  176M 2012M|5467B 1505B|   0  2246k|   0   186 |6856  9624 |2.66 1.81 1.38|1.0   0   0|   0     0 |           | 18  326    0   50    1
