Jun 14 20:39:18 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 14 20:39:18 ubuntu dstat.sh[64944]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 14 20:39:18 ubuntu dstat.sh[64944]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 14 20:53:55 ubuntu dstat.sh[64944]: 14-06 20:53:55| 10   4  84   0   0|5413M  173M  180M 2059M|  26k 8130B|   0  2039k|   0   115 |2973  3648 |0.78 0.88 0.93|2.0   0   0|   0     0 |           | 18  307    0   45    2
Jun 14 20:53:56 ubuntu dstat.sh[64944]: 14-06 20:53:56|  9   2  86   1   0|5413M  172M  180M 2059M|  22k 6043B|   0  1204k|   0   132 |3154  4292 |0.72 0.87 0.93|  0   0   0|   0     0 |           | 18  306    0   45    2
Jun 14 20:53:57 ubuntu dstat.sh[64944]: 14-06 20:53:57| 12   2  83   1   0|5414M  172M  181M 2059M|  13k 3348B|   0  1259k|   0   135 |3503  4457 |0.72 0.87 0.93|  0   0   0|   0     0 |           | 18  306    0   45    2
Jun 14 20:53:58 ubuntu dstat.sh[64944]: 14-06 20:53:58| 14   4  80   1   0|5413M  172M  181M 2059M|6041B 1514B|   0  1282k|   0   153 |4468  6347 |0.72 0.87 0.93|2.0   0   0|   0     0 |           | 18  308    0   41    2
Jun 14 20:53:59 ubuntu dstat.sh[64944]: 14-06 20:53:59| 26   3  66   2   0|5412M  173M  181M 2059M|4719B 1564B|   0  7876k|   0   599 |5955  8696 |0.72 0.87 0.93|1.0 1.0   0|   0     0 |           | 18  307    0   41    2
Jun 14 20:54:00 ubuntu dstat.sh[64944]: 14-06 20:54:00| 25   5  66   2   0|5412M  172M  181M 2059M|4834B 1463B|   0  8247k|   0   479 |7821    11k|0.72 0.87 0.93|1.0   0   0|   0     0 |           | 18  307    0   43    2
Jun 14 20:54:01 ubuntu dstat.sh[64944]: 14-06 20:54:01| 25   5  66   2   0|5412M  172M  181M 2060M|5601B 2513B|   0  2520k|   0   290 |7421    10k|0.74 0.87 0.93|  0   0   0|   0     0 |           | 18  306    0   45    2
Jun 14 20:54:02 ubuntu dstat.sh[64944]: 14-06 20:54:02|  6   1  92   1   0|5412M  172M  181M 2060M|6369B 1728B|   0  1376k|   0   103 |1929  2586 |0.74 0.87 0.93|1.0   0   0|   0     0 |           | 18  307    0   39    2
Jun 14 20:54:03 ubuntu dstat.sh[64944]: 14-06 20:54:03| 10   2  85   1   0|5412M  172M  181M 2060M|  10k 2993B|   0  1686k|   0   159 |3063  4258 |0.74 0.87 0.93|  0   0 1.0|   0     0 |           | 18  306    0   39    2
Jun 14 20:54:04 ubuntu dstat.sh[64944]: 14-06 20:54:04|  9   2  86   1   0|5412M  172M  181M 2060M|  12k 3410B|   0  1546k|   0   154 |3157  4516 |0.74 0.87 0.93|  0   0   0|   0     0 |           | 18  306    0   40    2
Jun 14 20:54:05 ubuntu dstat.sh[64944]: 14-06 20:54:05| 13   2  83   0   0|5412M  171M  181M 2060M|4914B 1618B|   0  1494k|   0   137 |4341  6173 |0.74 0.87 0.93|1.0   0   0|   0     0 |           | 18  307    0   40    2
Jun 14 20:54:06 ubuntu dstat.sh[64944]: 14-06 20:54:06| 26   6  63   4   0|5413M  170M  181M 2060M|5286B 1517B|  32k   10M|1.00   835 |9198    15k|0.76 0.87 0.93|1.0   0   0|   0     0 |           | 18  307    0   37    2
Jun 14 20:54:07 ubuntu dstat.sh[64944]: 14-06 20:54:07| 25   4  67   1   0|5413M  170M  181M 2061M|  11k 2994B|   0  3221k|   0   226 |7254    10k|0.76 0.87 0.93|1.0   0   0|   0     0 |           | 18  308    0   40    2
Jun 14 20:54:08 ubuntu dstat.sh[64944]: 14-06 20:54:08| 17   5  74   1   0|5428M  155M  181M 2061M|6094B 2406B|   0  2270k|   0   236 |4957    11k|0.76 0.87 0.93|  0   0  36|   0     0 |           | 18  306    0   43    2
Jun 14 20:54:09 ubuntu dstat.sh[64944]: 14-06 20:54:09| 12   3  83   0   0|5421M  161M  181M 2061M|  12k 3385B|   0  1344k|   0   135 |3606  4814 |0.76 0.87 0.93|  0   0 3.0|   0     0 |           | 18  306    0   43    2
Jun 14 20:54:10 ubuntu dstat.sh[64944]: 14-06 20:54:10| 15   3  79   1   0|5422M  161M  181M 2061M|4238B 1595B|   0  5795k|   0   419 |4906  6998 |0.76 0.87 0.93|  0 1.0 2.0|   0     0 |           | 18  307    0   45    2
Jun 14 20:54:11 ubuntu dstat.sh[64944]: 14-06 20:54:11| 27   5  64   2   0|5422M  160M  181M 2062M|4813B 1619B|   0  4673k|   0   513 |8831    13k|0.78 0.88 0.93|3.0   0 1.0|   0     0 |           | 18  306    0   42    2
Jun 14 20:54:12 ubuntu dstat.sh[64944]: 14-06 20:54:12| 25   5  66   1   0|5423M  159M  181M 2062M|4276B 1521B|   0  7545k|   0   519 |8178    12k|0.78 0.88 0.93|1.0   0   0|   0     0 |           | 18  307    0   43    2
Jun 14 20:54:13 ubuntu dstat.sh[64944]: 14-06 20:54:13| 25   5  65   3   0|5423M  158M  181M 2062M|4758B 1626B|   0  3252k|   0   425 |8185    13k|0.78 0.88 0.93|2.0   0 2.0|   0     0 |           | 18  307    0   43    2
Jun 14 20:54:14 ubuntu dstat.sh[64944]: 14-06 20:54:14| 24   5  67   1   0|5424M  157M  182M 2062M|4512B 1456B|   0  2449k|   0   229 |7534    11k|0.78 0.88 0.93|1.0   0   0|   0     0 |           | 18  307    0   43    2
Jun 14 20:54:15 ubuntu dstat.sh[64944]: 14-06 20:54:15| 21   4  71   1   0|5424M  157M  182M 2062M|6661B 2526B|   0  2914k|   0   343 |6911    10k|0.78 0.88 0.93|  0   0   0|   0     0 |           | 18  306    0   44    2
Jun 14 20:54:16 ubuntu dstat.sh[64944]: 14-06 20:54:16|  7   2  89   1   0|5424M  157M  182M 2062M|6862B 2411B|   0  3936k|   0   259 |2867  4235 |0.72 0.86 0.92|  0   0   0|   0     0 |           | 18  306    0   44    2
Jun 14 20:54:17 ubuntu dstat.sh[64944]: 14-06 20:54:17|  7   1  90   0   0|5424M  157M  182M 2063M|4816B 1458B|   0  1384k|   0   111 |2276  3196 |0.72 0.86 0.92|1.0   0   0|   0     0 |           | 18  307    0   44    2
Jun 14 20:54:18 ubuntu dstat.sh[64944]: 14-06 20:54:18|  8   3  88   1   0|5425M  155M  182M 2063M|5659B 2085B|   0  1733k|   0   143 |2858  3788 |0.72 0.86 0.92|  0   0 6.0|   0     0 |           | 18  306    0   44    2
Jun 14 20:54:19 ubuntu dstat.sh[64944]: 14-06 20:54:19|  8   1  88   0   0|5425M  155M  182M 2063M|  11k 3458B|   0  1403k|   0   138 |2871  3981 |0.72 0.86 0.92|  0   0   0|   0     0 |           | 18  306    0   42    2
Jun 14 20:54:20 ubuntu dstat.sh[64944]: 14-06 20:54:20| 20   5  73   2   0|5425M  155M  182M 2063M|4788B 1609B|   0  6979k|   0   581 |7156    11k|0.72 0.86 0.92|2.0   0   0|   0     0 |           | 18  307    0   43    2
Jun 14 20:54:21 ubuntu dstat.sh[64944]: 14-06 20:54:21| 26   5  64   3   0|5425M  155M  182M 2063M|4925B 1514B|  16k 4650k|1.00   474 |8631    13k|0.74 0.86 0.93|1.0   0   0|   0     0 |           | 18  307    0   43    2
Jun 14 20:54:22 ubuntu dstat.sh[64944]: 14-06 20:54:22| 24   5  67   1   0|5425M  154M  182M 2063M|5157B 1619B|   0  2307k|   0   224 |7743    11k|0.74 0.86 0.93|2.0   0   0|   0     0 |           | 18  308    0   45    2
Jun 14 20:54:23 ubuntu dstat.sh[64944]: 14-06 20:54:23| 12   3  81   1   0|5425M  154M  182M 2064M|5996B 2601B|  16k 2526k|1.00   268 |4392  6622 |0.74 0.86 0.93|1.0   0 1.0|   0     0 |           | 18  306    0   45    2
Jun 14 20:54:24 ubuntu dstat.sh[64944]: 14-06 20:54:24|  8   2  88   1   0|5425M  154M  182M 2064M|  12k 3472B|   0  1887k|   0   173 |3158  4520 |0.74 0.86 0.93|1.0   0   0|   0     0 |           | 18  306    0   45    2
Jun 14 20:54:25 ubuntu dstat.sh[64944]: 14-06 20:54:25| 15   3  79   1   0|5425M  154M  182M 2064M|4103B 1460B|  32k 6960k|1.00   429 |4946  7064 |0.74 0.86 0.93|1.0   0   0|   0     0 |           | 18  307    0   46    2
Jun 14 20:54:26 ubuntu dstat.sh[64944]: 14-06 20:54:26| 25   6  64   3   0|5425M  154M  182M 2064M|5121B 1685B|   0    11M|   0   822 |8987    14k|0.76 0.87 0.93|1.0   0 1.0|   0     0 |           | 18  307    0   47    2
Jun 14 20:54:27 ubuntu dstat.sh[64944]: 14-06 20:54:27| 25   5  66   2   0|5425M  154M  182M 2064M|4875B 1457B|   0  2846k|   0   343 |8271    12k|0.76 0.87 0.93|1.0   0   0|   0     0 |           | 18  307    0   44    2
Jun 14 20:54:28 ubuntu dstat.sh[64944]: 14-06 20:54:28| 25   6  66   1   0|5425M  154M  182M 2065M|4441B 1418B|   0  2523k|   0   268 |7321    11k|0.76 0.87 0.93|2.0   0   0|   0     0 |           | 18  304    0   46    2
Jun 14 20:54:29 ubuntu dstat.sh[64944]: 14-06 20:54:29|  5   1  92   1   0|5425M  154M  182M 2065M|5665B 2214B|   0  1727k|   0   138 |2394  3664 |0.76 0.87 0.93|  0   0   0|   0     0 |           | 18  306    0   46    2
Jun 14 20:54:30 ubuntu dstat.sh[64944]: 14-06 20:54:30| 14   2  83   1   0|5425M  153M  182M 2065M|  10k 3041B|   0  1654k|   0   162 |3228  4327 |0.76 0.87 0.93|  0   0   0|   0     0 |           | 18  306    0   47    2
Jun 14 20:54:31 ubuntu dstat.sh[64944]: 14-06 20:54:31|  9   2  85   1   0|5425M  153M  182M 2065M|  11k 3351B|   0  2115k|   0   202 |3687  5379 |0.70 0.85 0.92|1.0   0   0|   0     0 |           | 18  306    0   44    2
Jun 14 20:54:32 ubuntu dstat.sh[64944]: 14-06 20:54:32| 12   3  82   2   0|5425M  153M  182M 2065M|4794B 1569B|   0  5802k|   0   401 |4406  6609 |0.70 0.85 0.92|1.0   0 2.0|   0     0 |           | 18  307    0   44    2
Jun 14 20:54:33 ubuntu dstat.sh[64944]: 14-06 20:54:33| 25   5  67   2   0|5425M  152M  182M 2065M|4713B 1512B|   0  2841k|   0   339 |7766    12k|0.70 0.85 0.92|2.0   0   0|   0     0 |           | 18  307    0   44    2
Jun 14 20:54:34 ubuntu dstat.sh[64944]: 14-06 20:54:34| 25   5  66   2   0|5425M  152M  182M 2066M|4896B 1563B|   0  3177k|   0   330 |7731    11k|0.70 0.85 0.92|2.0   0 1.0|   0     0 |           | 18  307    0   44    2
Jun 14 20:54:35 ubuntu dstat.sh[64944]: 14-06 20:54:35| 24   4  68   1   0|5426M  151M  182M 2066M|4643B 1509B|   0  2271k|   0   224 |6903  9685 |0.70 0.85 0.92|2.0   0   0|   0     0 |           | 18  307    0   47    2
Jun 14 20:54:36 ubuntu dstat.sh[64944]: 14-06 20:54:36| 25   5  67   1   0|5426M  150M  182M 2066M|4889B 1624B|   0  3633k|   0   423 |8257    13k|0.81 0.87 0.93|2.0   0   0|   0     0 |           | 18  307    0   47    2
Jun 14 20:54:37 ubuntu dstat.sh[64944]: 14-06 20:54:37| 25   5  67   1   0|5427M  150M  182M 2066M|6401B 1615B|   0  3458k|   0   299 |8262    12k|0.81 0.87 0.93|1.0   0   0|   0     0 |           | 18  307    0   48    2
Jun 14 20:54:38 ubuntu dstat.sh[64944]: 14-06 20:54:38| 26   5  66   1   0|5427M  149M  182M 2067M|6137B 1625B|   0  8424k|   0   638 |8480    13k|0.81 0.87 0.93|1.0   0   0|   0     0 |           | 18  307    0   48    2
Jun 14 20:54:39 ubuntu dstat.sh[64944]: 14-06 20:54:39| 25   4  66   2   0|5427M  149M  182M 2067M|5880B 1620B|   0  3988k|   0   407 |7597    11k|0.81 0.87 0.93|2.0   0   0|   0     0 |           | 18  307    0   42    2
Jun 14 20:54:40 ubuntu dstat.sh[64944]: 14-06 20:54:40| 25   4  68   0   0|5428M  148M  182M 2067M|4603B 1565B|   0  1759k|   0   151 |6672  9234 |0.81 0.87 0.93|1.0   0   0|   0     0 |           | 18  307    0   42    2
Jun 14 20:54:41 ubuntu dstat.sh[64944]: 14-06 20:54:41| 26   6  66   2   0|5428M  148M  182M 2067M|4561B 1580B|   0  8531k|   0   534 |7865    11k|0.82 0.87 0.93|1.0   0   0|   0     0 |           | 18  307    0   42    2
Jun 14 20:54:42 ubuntu dstat.sh[64944]: 14-06 20:54:42| 26   5  63   2   0|5428M  147M  182M 2067M|3801B  972B|   0  9481k|   0   756 |8576    13k|0.82 0.87 0.93|4.0 1.0   0|   0     0 |           | 18  307    0   42    2
Jun 14 20:54:43 ubuntu dstat.sh[64944]: 14-06 20:54:43| 23   5  69   1   0|5429M  146M  182M 2068M|4156B 1202B|   0  1582k|   0   154 |6967  9757 |0.82 0.87 0.93|1.0   0   0|   0     0 |           | 18  307    0   40    2
Jun 14 20:54:44 ubuntu dstat.sh[64944]: 14-06 20:54:44|  9   2  87   1   0|5429M  145M  182M 2069M|5967B 2404B|   0  1689k|   0   177 |3043  4505 |0.82 0.87 0.93|  0   0 1.0|   0     0 |           | 18  306    0   41    2
Jun 14 20:54:45 ubuntu dstat.sh[64944]: 14-06 20:54:45| 12   3  83   1   0|5429M  145M  182M 2069M|5601B 2571B|   0  1608k|   0   168 |3801  5293 |0.82 0.87 0.93|1.0   0   0|   0     0 |           | 18  306    0   42    2
Jun 14 20:54:46 ubuntu dstat.sh[64944]: 14-06 20:54:46| 12   3  83   1   0|5428M  145M  182M 2069M|6299B 2411B|   0  1821k|   0   212 |3383  4833 |0.84 0.88 0.93|  0   0   0|   0     0 |           | 18  306    0   44    2
Jun 14 20:54:47 ubuntu dstat.sh[64944]: 14-06 20:54:47| 11   2  85   1   0|5428M  145M  182M 2069M|4256B  973B|   0  1373k|   0   144 |3034  4249 |0.84 0.88 0.93|1.0   0   0|   0     0 |           | 18  306    0   43    2
Jun 14 20:54:48 ubuntu dstat.sh[64944]: 14-06 20:54:48|  6   1  89   1   0|5428M  145M  182M 2069M|5822B 2489B|   0  1607k|   0   146 |2566  3862 |0.84 0.88 0.93|2.0   0   0|   0     0 |           | 18  307    0   43    2
Jun 14 20:54:49 ubuntu dstat.sh[64944]: 14-06 20:54:49| 14   3  81   1   0|5430M  144M  182M 2069M|  21k 6869B|   0  2389k|   0   249 |4199  6043 |0.84 0.88 0.93|1.0   0   0|   0     0 |           | 18  307    0   44    2
Jun 14 20:54:50 ubuntu dstat.sh[64944]: 14-06 20:54:50|  9   2  87   1   0|5430M  144M  182M 2069M|  11k 3297B|   0  1436k|   0   149 |2926  4111 |0.84 0.88 0.93|  0   0   0|   0     0 |           | 18  307    0   44    2
Jun 14 20:54:51 ubuntu dstat.sh[64944]: 14-06 20:54:51| 10   2  85   2   0|5430M  144M  182M 2069M|  11k 3411B|   0  7711k|   0   527 |4349  6832 |0.85 0.88 0.93|  0   0   0|   0     0 |           | 18  307    0   40    2
Jun 14 20:54:52 ubuntu dstat.sh[64944]: 14-06 20:54:52| 13   3  82   1   0|5429M  144M  182M 2070M|4656B 1513B|   0  2066k|   0   148 |4282  6187 |0.85 0.88 0.93|1.0   0   0|   0     0 |           | 18  308    0   40    2
Jun 14 20:54:53 ubuntu dstat.sh[64944]: 14-06 20:54:53| 27   5  65   2   0|5430M  143M  182M 2070M|4621B 1620B|   0  3301k|   0   438 |7899    12k|0.85 0.88 0.93|2.0   0   0|   0     0 |           | 18  308    0   40    2
Jun 14 20:54:54 ubuntu dstat.sh[64944]: 14-06 20:54:54| 23   6  68   1   0|5430M  142M  182M 2070M|4621B 1620B|   0  2168k|   0   204 |6910  9845 |0.85 0.88 0.93|1.0   0 1.0|   0     0 |           | 18  308    0   40    2
Jun 14 20:54:55 ubuntu dstat.sh[64944]: 14-06 20:54:55| 25   6  65   1   0|5431M  141M  182M 2070M|  11k 2993B|   0  2728k|   0   299 |7615    11k|0.85 0.88 0.93|1.0   0   0|   0     0 |           | 18  308    0   40    2
Jun 14 20:54:56 ubuntu dstat.sh[64944]: 14-06 20:54:56| 25   5  67   1   0|5431M  141M  182M 2070M|6451B 1688B|   0  7525k|   0   600 |7662    10k|0.85 0.88 0.93|1.0   0   0|   0     0 |           | 18  308    0   38    2
Jun 14 20:54:57 ubuntu dstat.sh[64944]: 14-06 20:54:57| 19   4  73   1   0|5433M  139M  182M 2071M|7371B 2560B|   0  2486k|   0   268 |5782  8531 |1.18 0.95 0.95|  0   0   0|   0     0 |           | 18  307    0   40    2
Jun 14 20:54:58 ubuntu dstat.sh[64944]: 14-06 20:54:58|  8   3  86   3   0|5433M  139M  182M 2071M|7927B 2515B|   0  8616k|   0   612 |4048  6549 |1.18 0.95 0.95|  0   0   0|   0     0 |           | 18  307    0   40    2
Jun 14 20:54:59 ubuntu dstat.sh[64944]: 14-06 20:54:59|  8   1  89   1   0|5432M  139M  182M 2071M|5104B 1621B|   0  1541k|   0   125 |2689  3764 |1.18 0.95 0.95|1.0   0 1.0|   0     0 |           | 18  308    0   41    2
Jun 14 20:55:00 ubuntu dstat.sh[64944]: 14-06 20:55:00|  8   2  87   1   0|5433M  139M  182M 2071M|6000B 1912B|   0  1605k|   0   162 |3266  4823 |1.18 0.95 0.95|1.0   0   0|   0     0 |           | 18  307    0   41    2
Jun 14 20:55:01 ubuntu dstat.sh[64944]: 14-06 20:55:01|  8   2  88   1   0|5433M  139M  182M 2071M|  12k 3467B|   0  1495k|   0   157 |3266  4554 |1.18 0.95 0.95|  0   0   0|   0     0 |           | 18  307    0   41    2
Jun 14 20:55:02 ubuntu dstat.sh[64944]: 14-06 20:55:02| 16   5  77   1   0|5434M  137M  182M 2071M|5126B 1502B|  36k 4299k|4.01   550 |5394  7580 |1.17 0.95 0.95|3.0   0 6.0|   0     0 |           | 18  308    0   42    2
Jun 14 20:55:03 ubuntu dstat.sh[64944]: 14-06 20:55:03| 25   5  67   1   0|5433M  137M  182M 2072M|5162B 1568B|   0  3832k|   0   321 |7812    11k|1.17 0.95 0.95|1.0   0   0|   0     0 |           | 18  308    0   42    2
Jun 14 20:55:04 ubuntu dstat.sh[64944]: 14-06 20:55:04| 26   5  65   2   0|5434M  137M  182M 2072M|5361B 1573B|   0  3322k|   0   349 |7684    11k|1.17 0.95 0.95|1.0   0 1.0|   0     0 |           | 18  308    0   38    2
Jun 14 20:55:05 ubuntu dstat.sh[64944]: 14-06 20:55:05| 24   7  65   2   0|5445M  125M  183M 2072M|4926B 2184B|  84k 7455k|6.02   531 |7529    11k|1.17 0.95 0.95|1.0   0  27|   0     0 |           | 18  307    0   39    2
Jun 14 20:55:06 ubuntu dstat.sh[64944]: 14-06 20:55:06| 13  17  68   0   0|5439M  162M  182M 2042M|5929B 1701B| 603k 1991k|18.0   147 |6227  6620 |1.17 0.95 0.95|1.0   0 305|   0     0 |           | 18  307    0   40    2
Jun 14 20:55:07 ubuntu dstat.sh[64944]: 14-06 20:55:07|  6   2  89   1   0|5441M  160M  182M 2042M|  17k 4390B|   0  1257k|   0   112 |2667  3776 |1.07 0.93 0.94|1.0   0   0|   0     0 |           | 18  308    0   40    2
Jun 14 20:55:08 ubuntu dstat.sh[64944]: 14-06 20:55:08| 29   9  58   2   0|5443M  157M  182M 2043M|4683B 1507B|  68k 3820k|1.00   468 |9037    18k|1.07 0.93 0.94|2.0   0  36|   0     0 |           | 18  308    0   35    2
Jun 14 20:55:09 ubuntu dstat.sh[64944]: 14-06 20:55:09| 25   5  66   2   0|5441M  160M  182M 2043M|4414B 1463B|   0  3304k|   0   330 |7538    11k|1.07 0.93 0.94|3.0   0   0|   0     0 |           | 18  308    0   35    2
Jun 14 20:55:10 ubuntu dstat.sh[64944]: 14-06 20:55:10|  9   3  85   1   0|5443M  157M  182M 2043M|6001B 2472B|   0  6747k|   0   440 |3769  5977 |1.07 0.93 0.94|  0   0 3.0|   0     0 |           | 18  307    0   36    2
Jun 14 20:55:11 ubuntu dstat.sh[64944]: 14-06 20:55:11| 10   2  86   1   0|5442M  158M  182M 2043M|5734B 2504B|   0  5780k|   0   498 |3567  4632 |1.07 0.93 0.94|  0   0 2.0|   0     0 |           | 18  307    0   39    2
Jun 14 20:55:12 ubuntu dstat.sh[64944]: 14-06 20:55:12|  7   2  88   1   0|5443M  157M  182M 2043M|6321B 2566B|   0  1537k|   0   168 |3008  4339 |0.99 0.92 0.94|  0   0 2.0|   0     0 |           | 18  307    0   36    2
Jun 14 20:55:13 ubuntu dstat.sh[64944]: 14-06 20:55:13|  8   2  88   1   0|5443M  157M  182M 2043M|6872B 2941B|  16k 1847k|1.00   202 |3201  4906 |0.99 0.92 0.94|  0   0   0|   0     0 |           | 18  307    0   36    2
Jun 14 20:55:14 ubuntu dstat.sh[64944]: 14-06 20:55:14|  5   1  92   0   0|5443M  156M  182M 2043M|  11k 2999B|   0  1197k|   0   104 |2070  2877 |0.99 0.92 0.94|  0   0 1.0|   0     0 |           | 18  307    0   36    2
Jun 14 20:55:15 ubuntu dstat.sh[64944]: 14-06 20:55:15| 15   4  79   1   0|5445M  154M  182M 2043M|4929B 1689B|  44k 1535k|3.01   156 |3853  5144 |0.99 0.92 0.94|2.0   0  39|   0     0 |           | 18  307    0   37    2
Jun 14 20:55:16 ubuntu dstat.sh[64944]: 14-06 20:55:16|  4   2  91   0   0|5446M  154M  182M 2044M|5982B 2399B|   0   990k|   0  82.8 |2313  3241 |0.99 0.92 0.94|1.0   0  49|   0     0 |           | 18  308    0   35    2
Jun 14 20:55:17 ubuntu dstat.sh[64944]: 14-06 20:55:17|  5   2  92   1   0|5446M  154M  182M 2044M|6738B 2450B|   0  1580k|   0   185 |2237  3314 |0.99 0.92 0.94|  0   0   0|   0     0 |           | 18  307    0   36    2
Jun 14 20:55:18 ubuntu dstat.sh[64944]: 14-06 20:55:18| 13   4  81   1   0|5446M  153M  182M 2044M|6121B 2367B|   0  1789k|   0   199 |3893  5270 |0.99 0.92 0.94|  0   0 6.0|   0     0 |           | 18  307    0   39    2
Jun 14 20:55:19 ubuntu dstat.sh[64944]: 14-06 20:55:19|  9   2  88   1   0|5446M  153M  182M 2044M|  18k 5251B|   0  1365k|   0   136 |2739  3561 |0.99 0.92 0.94|  0   0   0|   0     0 |           | 18  307    0   40    2
Jun 14 20:55:20 ubuntu dstat.sh[64944]: 14-06 20:55:20|  2   1  95   0   0|5446M  153M  182M 2044M|7617B 2036B|   0   708k|   0  48.0 |1360  1883 |0.99 0.92 0.94|  0   0   0|   0     0 |           | 18  307    0   39    2
Jun 14 20:55:21 ubuntu dstat.sh[64944]: 14-06 20:55:21|  7   2  86   2   0|5446M  153M  182M 2044M|  13k 4780B|   0  6605k|   0   438 |3396  5077 |0.99 0.92 0.94|  0   0   0|   0     0 |           | 18  307    0   39    2
Jun 14 20:55:22 ubuntu dstat.sh[64944]: 14-06 20:55:22|  3   1  94   0   0|5446M  153M  182M 2044M|5346B 1686B|   0   656k|   0  56.0 |1860  2724 |0.99 0.92 0.94|  0   0   0|   0     0 |           | 18  307    0   39    2
Jun 14 20:55:23 ubuntu dstat.sh[64944]: 14-06 20:55:23| 10   2  85   1   0|5445M  153M  182M 2044M|  12k 3713B|   0  2973k|   0   201 |3817  5430 |0.99 0.92 0.94|  0   0   0|   0     0 |           | 18  307    0   40    2
Jun 14 20:55:24 ubuntu dstat.sh[64944]: 14-06 20:55:24|  8   2  89   1   0|5445M  153M  182M 2044M|  10k 2650B|   0   860k|   0  72.0 |2665  3549 |0.99 0.92 0.94|1.0 1.0 2.0|   0     0 |           | 18  308    0   37    2
Jun 14 20:55:25 ubuntu dstat.sh[64944]: 14-06 20:55:25| 26   6  66   2   0|5446M  153M  182M 2044M|4344B 1460B|   0  2540k|   0   308 |7343    11k|0.99 0.92 0.94|1.0   0   0|   0     0 |           | 18  308    0   37    2
Jun 14 20:55:26 ubuntu dstat.sh[64944]: 14-06 20:55:26| 16   3  76   1   0|5446M  152M  182M 2045M|6092B 2626B|   0  2627k|   0   267 |5250  7707 |0.99 0.92 0.94|  0   0   0|   0     0 |           | 18  307    0   38    2
Jun 14 20:55:27 ubuntu dstat.sh[64944]: 14-06 20:55:27| 14   3  81   1   0|5446M  152M  182M 2045M|5122B 2087B|   0  2088k|   0   179 |4164  5809 |0.91 0.90 0.93|  0   0   0|   0     0 |           | 18  307    0   40    2
Jun 14 20:55:28 ubuntu dstat.sh[64944]: 14-06 20:55:28|  5   1  90   2   0|5446M  152M  182M 2045M|  11k 2890B|   0  5148k|   0   372 |2832  4435 |0.91 0.90 0.93|1.0   0   0|   0     0 |           | 18  308    0   37    2
Jun 14 20:55:29 ubuntu dstat.sh[64944]: 14-06 20:55:29| 26   5  65   2   0|5446M  152M  182M 2045M|5162B 1625B|   0  3354k|   0   328 |7909    12k|0.91 0.90 0.93|2.0   0 1.0|   0     0 |           | 18  308    0   39    2
Jun 14 20:55:30 ubuntu dstat.sh[64944]: 14-06 20:55:30| 25   5  68   1   0|5446M  151M  182M 2045M|5045B 1714B|  32k 1780k|1.00   182 |7584    11k|0.91 0.90 0.93|1.0   0 1.0|   0     0 |           | 18  308    0   41    2
Jun 14 20:55:31 ubuntu dstat.sh[64944]: 14-06 20:55:31| 14   2  80   1   0|5446M  151M  182M 2046M|6094B 2565B|   0  2631k|   0   273 |4563  6851 |0.91 0.90 0.93|  0   0   0|   0     0 |           | 18  307    0   42    2
Jun 14 20:55:32 ubuntu dstat.sh[64944]: 14-06 20:55:32| 11   3  83   1   0|5446M  151M  182M 2046M|5097B 1619B|  16k 7060k|1.00   556 |4093  5846 |0.84 0.89 0.93|  0   0 2.0|   0     0 |           | 18  308    0   41    2
Jun 14 20:55:33 ubuntu dstat.sh[64944]: 14-06 20:55:33| 11   2  84   2   0|5446M  151M  182M 2046M|  11k 3137B|   0  2800k|   0   253 |3904  5860 |0.84 0.89 0.93|  0   0   0|   0     0 |           | 18  307    0   41    2
Jun 14 20:55:34 ubuntu dstat.sh[64944]: 14-06 20:55:34| 11   3  84   1   0|5447M  150M  182M 2046M|4025B 1110B|   0  1597k|   0   155 |3443  4891 |0.84 0.89 0.93|1.0   0 1.0|   0     0 |           | 18  307    0   42    2
Jun 14 20:55:35 ubuntu dstat.sh[64944]: 14-06 20:55:35|  8   1  88   0   0|5446M  150M  182M 2046M|4734B 1618B|   0  1215k|   0   110 |2725  3694 |0.84 0.89 0.93|2.0   0   0|   0     0 |           | 18  308    0   42    2
Jun 14 20:55:36 ubuntu dstat.sh[64944]: 14-06 20:55:36|  8   3  88   2   0|5446M  150M  182M 2046M|  12k 3300B|   0  5924k|   0   433 |3494  5482 |0.84 0.89 0.93|  0   0   0|   0     0 |           | 18  307    0   42    2
Jun 14 20:55:37 ubuntu dstat.sh[64944]: 14-06 20:55:37| 23   5  68   1   0|5446M  150M  182M 2046M|5936B 1683B|   0  2432k|   0   299 |7489    11k|0.77 0.87 0.92|2.0   0   0|   0     0 |           | 18  308    0   39    2
Jun 14 20:55:38 ubuntu dstat.sh[64944]: 14-06 20:55:38| 26   5  65   2   0|5446M  150M  182M 2046M|5970B 1461B|   0  4300k|   0   483 |8678    13k|0.77 0.87 0.92|1.0   0   0|   0     0 |           | 18  308    0   40    2
