Jun 17 12:17:52 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 17 12:17:52 ubuntu dstat.sh[64838]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 17 12:17:52 ubuntu dstat.sh[64838]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 17 12:32:54 ubuntu dstat.sh[64838]: 17-06 12:32:54|  9   2  86   1   0|5401M  165M  175M 2079M|  11k 3458B|   0  1295k|   0   135 |3071  4259 |0.98 0.89 0.90|  0   0   0|   0     0 |           | 18  293    0   38    2
Jun 17 12:32:55 ubuntu dstat.sh[64838]: 17-06 12:32:55| 13   3  82   1   0|5402M  164M  175M 2079M|4887B 1571B|   0  1589k|   0   165 |4320  6506 |0.98 0.89 0.90|1.0   0   0|   0     0 |           | 18  295    0   39    2
Jun 17 12:32:56 ubuntu dstat.sh[64838]: 17-06 12:32:56| 25   5  64   2   0|5401M  164M  175M 2080M|5020B 1619B|   0  3294k|   0   430 |8387    13k|0.98 0.89 0.90|1.0   0   0|   0     0 |           | 18  294    0   39    2
Jun 17 12:32:57 ubuntu dstat.sh[64838]: 17-06 12:32:57| 24   6  67   1   0|5403M  162M  175M 2080M|4690B 1614B|   0  3253k|   0   268 |7349    10k|0.98 0.89 0.90|1.0   0 6.0|   0     0 |           | 18  293    0   38    2
Jun 17 12:32:58 ubuntu dstat.sh[64838]: 17-06 12:32:58| 16   3  78   2   0|5403M  162M  175M 2080M|5337B 2262B|   0  3081k|   0   288 |4700  6819 |0.98 0.89 0.90|  0   0   0|   0     0 |           | 18  293    0   40    2
Jun 17 12:32:59 ubuntu dstat.sh[64838]: 17-06 12:32:59| 11   2  83   1   0|5403M  162M  175M 2080M|  11k 3000B|   0  6287k|   0   438 |3828  5850 |0.98 0.89 0.90|1.0   0 1.0|   0     0 |           | 18  293    0   41    2
Jun 17 12:33:00 ubuntu dstat.sh[64838]: 17-06 12:33:00| 10   3  85   1   0|5403M  162M  175M 2080M|3835B 1200B|   0  1672k|   0   149 |3845  5681 |0.98 0.89 0.90|1.0   0   0|   0     0 |           | 18  295    0   41    2
Jun 17 12:33:01 ubuntu dstat.sh[64838]: 17-06 12:33:01| 26   6  63   2   0|5403M  161M  175M 2081M|4983B 1566B|   0  4756k|   0   457 |8657    13k|0.98 0.89 0.90|1.0   0   0|   0     0 |           | 18  294    0   38    2
Jun 17 12:33:02 ubuntu dstat.sh[64838]: 17-06 12:33:02| 25   5  67   1   0|5404M  160M  175M 2081M|5856B 1513B|   0  7133k|   0   446 |7900    11k|0.98 0.89 0.90|1.0   0   0|   0     0 |           | 18  293    0   38    2
Jun 17 12:33:03 ubuntu dstat.sh[64838]: 17-06 12:33:03| 30   8  57   2   0|5418M  165M  166M 2071M|7348B 1569B|   0  3400k|   0   398 |9307    21k|0.98 0.89 0.90|1.0   0  36|   0     0 |           | 18  294    0   39    2
Jun 17 12:33:04 ubuntu dstat.sh[64838]: 17-06 12:33:04| 25   6  66   1   0|5418M  165M  166M 2071M|6265B 1454B|   0  8115k|   0   572 |8006    12k|0.98 0.89 0.90|1.0   0   0|   0     0 |           | 18  294    0   40    2
Jun 17 12:33:05 ubuntu dstat.sh[64838]: 17-06 12:33:05| 23   5  69   1   0|5419M  164M  166M 2072M|4789B 2523B|   0  1932k|   0   244 |6477  9319 |1.06 0.91 0.91|  0   0   0|   0     0 |           | 18  293    0   40    2
Jun 17 12:33:06 ubuntu dstat.sh[64838]: 17-06 12:33:06|  7   2  89   1   0|5418M  164M  166M 2073M|6152B 2362B|   0  1567k|   0   170 |2788  4121 |1.06 0.91 0.91|3.0   0   0|   0     0 |           | 18  293    0   41    2
Jun 17 12:33:07 ubuntu dstat.sh[64838]: 17-06 12:33:07|  3   2  93   0   0|5418M  164M  166M 2073M|6292B 1629B|   0  1293k|   0   101 |1809  2706 |1.06 0.91 0.91|3.0   0   0|   0     0 |           | 18  293    0   41    2
Jun 17 12:33:08 ubuntu dstat.sh[64838]: 17-06 12:33:08| 11   2  85   1   0|5418M  164M  166M 2073M|5746B 1975B|   0  1616k|   0   166 |3598  5035 |1.06 0.91 0.91|  0   0   0|   0     0 |           | 18  293    0   41    2
Jun 17 12:33:09 ubuntu dstat.sh[64838]: 17-06 12:33:09| 10   2  85   1   0|5418M  164M  166M 2073M|  11k 3453B|   0  1537k|   0   162 |3353  4641 |1.06 0.91 0.91|  0   0 2.0|   0     0 |           | 18  293    0   40    2
Jun 17 12:33:10 ubuntu dstat.sh[64838]: 17-06 12:33:10| 12   3  81   1   0|5418M  164M  166M 2073M|3886B 1566B|   0  1740k|   0   209 |4751  7151 |1.06 0.91 0.91|1.0   0   0|   0     0 |           | 18  294    0   40    2
Jun 17 12:33:11 ubuntu dstat.sh[64838]: 17-06 12:33:11| 27   5  63   3   0|5418M  163M  166M 2073M|4294B 1627B|   0  3743k|   0   456 |7985    12k|1.06 0.91 0.91|2.0   0   0|   0     0 |           | 18  294    0   40    2
Jun 17 12:33:12 ubuntu dstat.sh[64838]: 17-06 12:33:12| 24   4  66   2   0|5418M  163M  166M 2073M|4545B 1615B|   0  7427k|   0   497 |7710    12k|1.06 0.91 0.91|2.0   0   0|   0     0 |           | 18  294    0   43    2
Jun 17 12:33:13 ubuntu dstat.sh[64838]: 17-06 12:33:13| 24   5  68   1   0|5419M  162M  166M 2074M|4697B 2609B|  16k 2307k|1.00   246 |7139    10k|1.06 0.91 0.91|  0   0   0|   0     0 |           | 18  293    0   43    2
Jun 17 12:33:14 ubuntu dstat.sh[64838]: 17-06 12:33:14|  6   2  90   1   0|5419M  162M  166M 2074M|5782B 2037B|   0  1678k|   0   121 |2370  3428 |1.06 0.91 0.91|  0   0   0|   0     0 |           | 18  293    0   44    2
Jun 17 12:33:15 ubuntu dstat.sh[64838]: 17-06 12:33:15|  4   1  93   0   0|5419M  162M  166M 2074M|  11k 3001B|   0  1081k|   0  99.7 |2125  3190 |0.97 0.90 0.90|2.0   0   0|   0     0 |           | 18  294    0   44    2
Jun 17 12:33:16 ubuntu dstat.sh[64838]: 17-06 12:33:16| 26   6  65   2   0|5419M  162M  166M 2074M|5132B 1625B|   0  3852k|   0   353 |8382    13k|0.97 0.90 0.90|1.0   0 1.0|   0     0 |           | 18  294    0   47    2
Jun 17 12:33:17 ubuntu dstat.sh[64838]: 17-06 12:33:17| 26   6  64   3   0|5419M  161M  166M 2075M|4759B 1458B|  48k 4320k|2.00   510 |8554    13k|0.97 0.90 0.90|1.0   0   0|   0     0 |           | 18  294    0   45    2
Jun 17 12:33:18 ubuntu dstat.sh[64838]: 17-06 12:33:18| 24   6  67   1   0|5419M  160M  166M 2075M|4374B 1134B|   0    13M|   0   826 |7706    12k|0.97 0.90 0.90|2.0   0   0|   0     0 |           | 18  294    0   46    2
Jun 17 12:33:19 ubuntu dstat.sh[64838]: 17-06 12:33:19| 21   4  71   1   0|5420M  159M  166M 2075M|5788B 2481B|   0  3099k|   0   305 |6664  9814 |0.97 0.90 0.90|  0   0 1.0|   0     0 |           | 18  293    0   47    2
Jun 17 12:33:20 ubuntu dstat.sh[64838]: 17-06 12:33:20|  8   2  88   1   0|5420M  159M  166M 2075M|6883B 2277B|   0  1676k|   0   152 |2672  4059 |1.14 0.93 0.92|2.0   0   0|   0     0 |           | 18  293    0   47    2
Jun 17 12:33:21 ubuntu dstat.sh[64838]: 17-06 12:33:21|  5   1  93   1   0|5420M  159M  166M 2075M|7899B 2175B|   0  1120k|   0  53.2 |1667  2177 |1.14 0.93 0.92|1.0   0 2.0|   0     0 |           | 18  294    0   43    2
Jun 17 12:33:22 ubuntu dstat.sh[64838]: 17-06 12:33:22|  7   1  90   1   0|5420M  159M  166M 2075M|  12k 3362B|   0  1479k|   0   143 |2725  3959 |1.14 0.93 0.92|  0   0   0|   0     0 |           | 18  293    0   43    2
Jun 17 12:33:23 ubuntu dstat.sh[64838]: 17-06 12:33:23| 23   4  71   1   0|5421M  158M  166M 2076M|4319B 1512B|   0  1932k|   0   192 |5385  6849 |1.14 0.93 0.92|2.0   0   0|   0     0 |           | 18  294    0   45    2
Jun 17 12:33:24 ubuntu dstat.sh[64838]: 17-06 12:33:24| 25   5  65   2   0|5421M  157M  166M 2076M|5019B 1562B|   0  8152k|   0   684 |8889    15k|1.14 0.93 0.92|2.0   0   0|   0     0 |           | 18  294    0   45    2
Jun 17 12:33:25 ubuntu dstat.sh[64838]: 17-06 12:33:25| 25   4  67   1   0|5421M  157M  166M 2076M|4495B 1604B|   0  1905k|   0   198 |7026    10k|1.12 0.93 0.92|1.0   0   0|   0     0 |           | 18  294    0   42    2
Jun 17 12:33:26 ubuntu dstat.sh[64838]: 17-06 12:33:26| 25   4  69   1   0|5422M  156M  166M 2076M|4990B 1568B|   0  2471k|   0   247 |7276    11k|1.12 0.93 0.92|1.0   0   0|   0     0 |           | 18  294    0   43    2
Jun 17 12:33:27 ubuntu dstat.sh[64838]: 17-06 12:33:27| 26   6  63   3   0|5422M  156M  167M 2076M|  10k 2945B|   0  3731k|   0   449 |8725    13k|1.12 0.93 0.92|2.0   0   0|   0     0 |           | 18  294    0   43    2
Jun 17 12:33:28 ubuntu dstat.sh[64838]: 17-06 12:33:28| 25   5  67   1   0|5423M  154M  167M 2077M|4964B 1565B|   0  7945k|   0   531 |8810    13k|1.12 0.93 0.92|2.0   0   0|   0     0 |           | 18  294    0   44    2
Jun 17 12:33:29 ubuntu dstat.sh[64838]: 17-06 12:33:29| 26   6  65   2   0|5423M  154M  167M 2077M|4862B 1571B|   0  3038k|   0   398 |8773    14k|1.12 0.93 0.92|  0 1.0 1.0|   0     0 |           | 18  294    0   43    2
Jun 17 12:33:30 ubuntu dstat.sh[64838]: 17-06 12:33:30| 25   3  67   1   0|5424M  153M  167M 2078M|4738B 1619B|   0  3094k|   0   311 |7685    12k|1.11 0.93 0.92|1.0   0   0|   0     0 |           | 18  294    0   43    2
Jun 17 12:33:31 ubuntu dstat.sh[64838]: 17-06 12:33:31| 25   5  67   1   0|5424M  152M  167M 2078M|4919B 1614B|   0  2407k|   0   231 |7690    11k|1.11 0.93 0.92|2.0   0   0|   0     0 |           | 18  295    0   45    2
Jun 17 12:33:32 ubuntu dstat.sh[64838]: 17-06 12:33:32| 26   6  64   2   0|5424M  152M  167M 2078M|4372B 1617B|   0  4987k|   0   425 |8704    14k|1.11 0.93 0.92|2.0   0   0|   0     0 |           | 18  294    0   46    2
Jun 17 12:33:33 ubuntu dstat.sh[64838]: 17-06 12:33:33| 24   6  68   2   0|5425M  151M  167M 2078M|4540B 1515B|   0    13M|   0   718 |8364    12k|1.11 0.93 0.92|1.0 1.0   0|   0     0 |           | 18  294    0   44    2
Jun 17 12:33:34 ubuntu dstat.sh[64838]: 17-06 12:33:34|  8   2  88   1   0|5424M  151M  167M 2079M|5644B 2516B|   0  2471k|   0   210 |3031  4549 |1.11 0.93 0.92|  0   0   0|   0     0 |           | 18  293    0   46    2
Jun 17 12:33:35 ubuntu dstat.sh[64838]: 17-06 12:33:35| 13   3  81   1   0|5425M  150M  167M 2079M|5212B 2462B|   0  1696k|   0   186 |3827  5372 |1.03 0.92 0.91|  0   0   0|   0     0 |           | 18  293    0   47    2
Jun 17 12:33:36 ubuntu dstat.sh[64838]: 17-06 12:33:36| 12   3  81   1   0|5425M  150M  167M 2079M|5783B 2515B|   0  1648k|   0   178 |3666  5134 |1.03 0.92 0.91|  0   0   0|   0     0 |           | 18  293    0   48    2
Jun 17 12:33:37 ubuntu dstat.sh[64838]: 17-06 12:33:37|  9   3  86   1   0|5424M  150M  167M 2079M|4786B 1513B|   0  1141k|   0   109 |2826  3829 |1.03 0.92 0.91|1.0   0   0|   0     0 |           | 18  294    0   45    2
Jun 17 12:33:38 ubuntu dstat.sh[64838]: 17-06 12:33:38|  8   2  88   1   0|5425M  150M  167M 2079M|  11k 3829B|   0  1612k|   0   157 |3054  4316 |1.03 0.92 0.91|1.0   0   0|   0     0 |           | 18  293    0   47    2
Jun 17 12:33:39 ubuntu dstat.sh[64838]: 17-06 12:33:39| 14   3  79   2   0|5425M  149M  167M 2079M|  21k 6737B|   0  2336k|   0   251 |4450  6287 |1.03 0.92 0.91|  0   0 1.0|   0     0 |           | 18  294    0   47    2
Jun 17 12:33:40 ubuntu dstat.sh[64838]: 17-06 12:33:40|  8   2  88   1   0|5425M  149M  167M 2080M|  10k 2975B|   0  1821k|   0   171 |3130  4430 |0.94 0.90 0.91|  0   0   0|   0     0 |           | 18  294    0   47    2
Jun 17 12:33:41 ubuntu dstat.sh[64838]: 17-06 12:33:41| 10   2  85   2   0|5426M  148M  167M 2080M|  11k 3353B|   0  7479k|   0   493 |3795  5746 |0.94 0.90 0.91|  0   0 1.0|   0     0 |           | 18  294    0   48    2
Jun 17 12:33:42 ubuntu dstat.sh[64838]: 17-06 12:33:42| 10   3  85   1   0|5425M  148M  167M 2080M|4507B 1687B|   0  1092k|   0   114 |3865  5662 |0.94 0.90 0.91|1.0   0 1.0|   0     0 |           | 18  296    0   47    2
Jun 17 12:33:43 ubuntu dstat.sh[64838]: 17-06 12:33:43| 26   6  64   2   0|5425M  148M  167M 2080M|5302B 1459B|   0  3066k|   0   405 |8083    13k|0.94 0.90 0.91|1.0   0   0|   0     0 |           | 18  295    0   47    2
Jun 17 12:33:44 ubuntu dstat.sh[64838]: 17-06 12:33:44| 24   5  67   1   0|5426M  147M  167M 2080M|5389B 1617B|   0  2427k|   0   254 |7725    11k|0.94 0.90 0.91|1.0   0   0|   0     0 |           | 18  295    0   47    2
Jun 17 12:33:45 ubuntu dstat.sh[64838]: 17-06 12:33:45| 26   5  66   1   0|5427M  146M  167M 2081M|5106B 1569B|   0  2421k|   0   242 |7777    11k|0.87 0.89 0.90|3.0   0 1.0|   0     0 |           | 18  295    0   48    2
Jun 17 12:33:46 ubuntu dstat.sh[64838]: 17-06 12:33:46| 26   5  65   2   0|5427M  145M  167M 2081M|4506B 1616B|   0  2697k|   0   318 |7854    12k|0.87 0.89 0.90|1.0   0   0|   0     0 |           | 18  295    0   44    2
Jun 17 12:33:47 ubuntu dstat.sh[64838]: 17-06 12:33:47| 13   3  80   1   0|5429M  144M  167M 2081M|5538B 2570B|   0  2343k|   0   259 |4621  6832 |0.87 0.89 0.90|  0   0   0|   0     0 |           | 18  294    0   45    2
Jun 17 12:33:48 ubuntu dstat.sh[64838]: 17-06 12:33:48|  7   2  86   2   0|5429M  144M  168M 2081M|5561B 2508B|   0    12M|   0   794 |3715  5613 |0.87 0.89 0.90|1.0   0 1.0|   0     0 |           | 18  294    0   45    2
Jun 17 12:33:49 ubuntu dstat.sh[64838]: 17-06 12:33:49| 15   3  78   1   0|5432M  140M  168M 2081M|5266B 1975B|   0  3231k|   0   261 |4812  6772 |0.87 0.89 0.90|2.0   0 4.0|   0     0 |           | 18  294    0   45    2
Jun 17 12:33:50 ubuntu dstat.sh[64838]: 17-06 12:33:50|  6   1  91   1   0|5432M  140M  168M 2081M|4324B 1622B|   0  1157k|   0   104 |2283  3303 |0.88 0.89 0.90|1.0   0 1.0|   0     0 |           | 18  295    0   46    2
Jun 17 12:33:51 ubuntu dstat.sh[64838]: 17-06 12:33:51|  7   2  89   1   0|5432M  140M  168M 2082M|  11k 3457B|   0  1483k|   0   157 |2880  4278 |0.88 0.89 0.90|1.0   0 1.0|   0     0 |           | 18  294    0   46    2
Jun 17 12:33:52 ubuntu dstat.sh[64838]: 17-06 12:33:52| 23   4  69   1   0|5432M  139M  168M 2082M|4187B 1566B|   0  2181k|   0   253 |6735    10k|0.88 0.89 0.90|1.0   0   0|   0     0 |           | 18  295    0   46    2
Jun 17 12:33:53 ubuntu dstat.sh[64838]: 17-06 12:33:53| 25   5  66   2   0|5432M  139M  168M 2082M|4305B 1555B|  32k 3311k|1.00   317 |7405    11k|0.88 0.89 0.90|2.0   0   0|   0     0 |           | 18  295    0   46    2
Jun 17 12:33:54 ubuntu dstat.sh[64838]: 17-06 12:33:54| 25   5  68   1   0|5432M  138M  168M 2082M|4567B 1637B|   0  2906k|   0   270 |7641    11k|0.88 0.89 0.90|1.0   0   0|   0     0 |           | 18  295    0   45    2
Jun 17 12:33:55 ubuntu dstat.sh[64838]: 17-06 12:33:55| 18   4  74   1   0|5432M  138M  168M 2083M|5253B 2449B|   0  2459k|   0   247 |5192  7678 |0.81 0.88 0.90|  0   0   0|   0     0 |           | 18  294    0   47    2
Jun 17 12:33:56 ubuntu dstat.sh[64838]: 17-06 12:33:56|  8   3  87   1   0|5432M  138M  168M 2083M|5725B 2031B|   0  5651k|   0   369 |3192  4755 |0.81 0.88 0.90|1.0   0   0|   0     0 |           | 18  294    0   47    2
Jun 17 12:33:57 ubuntu dstat.sh[64838]: 17-06 12:33:57| 11   4  82   1   0|5433M  138M  168M 2083M|  11k 2883B|   0  3717k|   0   199 |4076  5675 |0.81 0.88 0.90|1.0   0 6.0|   0     0 |           | 18  295    0   47    2
Jun 17 12:33:58 ubuntu dstat.sh[64838]: 17-06 12:33:58| 27   5  64   2   0|5433M  137M  168M 2083M|4919B 1634B|   0  3597k|   0   445 |8442    13k|0.81 0.88 0.90|1.0   0   0|   0     0 |           | 18  295    0   44    2
Jun 17 12:33:59 ubuntu dstat.sh[64838]: 17-06 12:33:59| 25   6  65   2   0|5432M  137M  168M 2083M|4901B 2433B|   0  4413k|   0   384 |7554    11k|0.81 0.88 0.90|1.0   0 1.0|   0     0 |           | 18  294    0   46    2
Jun 17 12:34:00 ubuntu dstat.sh[64838]: 17-06 12:34:00|  6   1  90   1   0|5432M  137M  168M 2083M|5541B 1690B|   0  2470k|   0   217 |2571  3966 |0.74 0.86 0.89|1.0   0   0|   0     0 |           | 18  295    0   46    2
Jun 17 12:34:01 ubuntu dstat.sh[64838]: 17-06 12:34:01|  5   1  91   1   0|5432M  137M  168M 2083M|6298B 2338B|   0  1730k|   0   161 |2340  3590 |0.74 0.86 0.89|  0   0   0|   0     0 |           | 18  294    0   46    2
Jun 17 12:34:02 ubuntu dstat.sh[64838]: 17-06 12:34:02|  7   2  88   1   0|5432M  137M  168M 2083M|7268B 2497B|   0  1991k|   0   197 |3102  4536 |0.74 0.86 0.89|  0   0 1.0|   0     0 |           | 18  294    0   45    2
Jun 17 12:34:03 ubuntu dstat.sh[64838]: 17-06 12:34:03| 14   6  76   2   0|5424M  177M  167M 2052M|7897B 2943B|   0    10M|   0   788 |5095    14k|0.74 0.86 0.89|  0   0  38|   0     0 |           | 18  294    0   46    2
Jun 17 12:34:04 ubuntu dstat.sh[64838]: 17-06 12:34:04|  6   1  90   1   0|5424M  177M  167M 2052M|  13k 3008B|   0  1564k|   0   126 |2377  3306 |0.74 0.86 0.89|  0   0   0|   0     0 |           | 18  294    0   46    2
Jun 17 12:34:05 ubuntu dstat.sh[64838]: 17-06 12:34:05| 13   2  82   1   0|5424M  177M  167M 2052M|6093B 2572B|   0  1335k|   0   128 |3557  4815 |0.84 0.88 0.90|1.0   0   0|   0     0 |           | 18  294    0   47    2
Jun 17 12:34:06 ubuntu dstat.sh[64838]: 17-06 12:34:06|  7   1  89   1   0|5424M  177M  167M 2052M|6548B 2391B|   0  1625k|   0   153 |2794  4038 |0.84 0.88 0.90|1.0   0   0|   0     0 |           | 18  294    0   43    2
Jun 17 12:34:07 ubuntu dstat.sh[64838]: 17-06 12:34:07|  4   1  93   0   0|5424M  177M  167M 2052M|5042B 1620B|   0   804k|   0  58.0 |1829  2533 |0.84 0.88 0.90|2.0   0   0|   0     0 |           | 18  295    0   44    2
Jun 17 12:34:08 ubuntu dstat.sh[64838]: 17-06 12:34:08| 10   2  86   1   0|5424M  177M  167M 2053M|5854B 2477B|   0  1646k|   0   187 |3339  4967 |0.84 0.88 0.90|  0   0   0|   0     0 |           | 18  294    0   45    2
Jun 17 12:34:09 ubuntu dstat.sh[64838]: 17-06 12:34:09| 10   2  85   1   0|5424M  177M  167M 2053M|  20k 5671B|   0  1449k|   0   153 |3302  4444 |0.84 0.88 0.90|  0   0 2.0|   0     0 |           | 18  294    0   45    2
Jun 17 12:34:10 ubuntu dstat.sh[64838]: 17-06 12:34:10|  3   1  93   0   0|5424M  177M  167M 2053M|4234B 1990B|   0   834k|   0  57.9 |1539  2207 |0.86 0.88 0.90|  0   0   0|   0     0 |           | 18  294    0   44    2
Jun 17 12:34:11 ubuntu dstat.sh[64838]: 17-06 12:34:11|  3   1  95   0   0|5424M  177M  167M 2053M|5833B 1988B|   0   710k|   0  45.1 |1315  1725 |0.86 0.88 0.90|  0   0   0|   0     0 |           | 18  294    0   44    2
Jun 17 12:34:12 ubuntu dstat.sh[64838]: 17-06 12:34:12|  6   1  92   1   0|5424M  177M  167M 2053M|  13k 4485B|   0   972k|   0  94.0 |1850  2640 |0.86 0.88 0.90|  0   0   0|   0     0 |           | 18  294    0   44    2
Jun 17 12:34:13 ubuntu dstat.sh[64838]: 17-06 12:34:13|  4   2  92   0   0|5424M  177M  167M 2053M|9556B 2900B|   0   884k|   0  83.0 |1925  2585 |0.86 0.88 0.90|  0   0   0|   0     0 |           | 18  294    0   44    2
Jun 17 12:34:14 ubuntu dstat.sh[64838]: 17-06 12:34:14| 10   1  86   1   0|5424M  177M  167M 2053M|9255B 2752B|   0  1276k|   0   134 |3010  4066 |0.86 0.88 0.90|  0   0   0|   0     0 |           | 18  294    0   40    2
Jun 17 12:34:15 ubuntu dstat.sh[64838]: 17-06 12:34:15|  7   1  89   0   0|5424M  177M  167M 2053M|8152B 2175B|   0   907k|   0  76.9 |2585  3545 |0.79 0.87 0.89|1.0   0   0|   0     0 |           | 18  295    0   40    2
Jun 17 12:34:16 ubuntu dstat.sh[64838]: 17-06 12:34:16| 26   6  64   2   0|5424M  176M  167M 2053M|4779B 1459B|   0  7986k|   0   631 |8388    13k|0.79 0.87 0.89|3.0   0   0|   0     0 |           | 18  295    0   40    2
Jun 17 12:34:17 ubuntu dstat.sh[64838]: 17-06 12:34:17| 18   4  75   1   0|5424M  176M  167M 2054M|5552B 2401B|   0  2258k|   0   273 |5480  8226 |0.79 0.87 0.89|  0   0   0|   0     0 |           | 18  294    0   41    2
Jun 17 12:34:18 ubuntu dstat.sh[64838]: 17-06 12:34:18| 13   2  82   1   0|5423M  176M  167M 2054M|4518B 1458B|   0  3192k|   0   190 |3678  5000 |0.79 0.87 0.89|6.0   0   0|   0     0 |           | 18  294    0   36    2
Jun 17 12:34:19 ubuntu dstat.sh[64838]: 17-06 12:34:19|  8   2  87   1   0|5424M  176M  167M 2054M|  11k 3297B|   0  5726k|   0   540 |3454  5000 |0.79 0.87 0.89|  0   0 1.0|   0     0 |           | 18  294    0   37    2
Jun 17 12:34:20 ubuntu dstat.sh[64838]: 17-06 12:34:20| 25   5  66   2   0|5423M  176M  167M 2054M|4474B 1513B|   0  2417k|   0   276 |7260    11k|0.80 0.87 0.90|1.0   0 1.0|   0     0 |           | 18  295    0   37    2
Jun 17 12:34:21 ubuntu dstat.sh[64838]: 17-06 12:34:21| 24   5  67   2   0|5423M  176M  167M 2054M|4588B 1624B|  32k 7250k|1.00   490 |8215    12k|0.80 0.87 0.90|2.0   0 2.0|   0     0 |           | 18  295    0   38    2
Jun 17 12:34:22 ubuntu dstat.sh[64838]: 17-06 12:34:22| 17   4  75   1   0|5424M  175M  168M 2055M|5462B 2601B|   0  2017k|   0   228 |5600  8004 |0.80 0.87 0.90|  0   0   0|   0     0 |           | 18  294    0   40    2
Jun 17 12:34:23 ubuntu dstat.sh[64838]: 17-06 12:34:23| 10   2  85   1   0|5424M  175M  168M 2055M|4322B 1621B|  16k 2125k|1.00   189 |3695  5350 |0.80 0.87 0.90|  0   0   0|   0     0 |           | 18  295    0   38    2
Jun 17 12:34:24 ubuntu dstat.sh[64838]: 17-06 12:34:24| 11   2  86   1   0|5424M  175M  168M 2055M|  11k 3412B|   0  2059k|   0   246 |3911  5948 |0.80 0.87 0.90|  0   0   0|   0     0 |           | 18  294    0   38    2
Jun 17 12:34:25 ubuntu dstat.sh[64838]: 17-06 12:34:25| 11   2  84   1   0|5424M  174M  168M 2055M|4442B 1777B|   0  1601k|   0   151 |3168  4521 |0.82 0.87 0.90|1.0   0   0|   0     0 |           | 18  294    0   40    2
Jun 17 12:34:26 ubuntu dstat.sh[64838]: 17-06 12:34:26|  6   1  91   1   0|5424M  174M  168M 2055M|5703B 2567B|   0  1168k|   0  99.0 |2168  3138 |0.82 0.87 0.90|3.0   0   0|   0     0 |           | 18  294    0   40    3
Jun 17 12:34:27 ubuntu dstat.sh[64838]: 17-06 12:34:27| 10   2  85   0   0|5423M  174M  168M 2055M|  17k 4728B|   0  1688k|   0   176 |3517  4926 |0.82 0.87 0.90|  0   0   0|   0     0 |           | 18  294    0   35    2
Jun 17 12:34:28 ubuntu dstat.sh[64838]: 17-06 12:34:28| 21   5  70   2   0|5424M  174M  168M 2056M|4153B 1566B|   0  2320k|   0   287 |6677  9998 |0.82 0.87 0.90|1.0   0   0|   0     0 |           | 18  295    0   36    2
Jun 17 12:34:29 ubuntu dstat.sh[64838]: 17-06 12:34:29| 27   6  62   3   0|5424M  173M  168M 2056M|3651B  976B|  32k   10M|1.00   892 |9883    16k|0.82 0.87 0.90|1.0   0 1.0|   0     0 |           | 18  295    0   36    2
Jun 17 12:34:30 ubuntu dstat.sh[64838]: 17-06 12:34:30| 24   4  67   1   0|5425M  172M  168M 2056M|3263B 1025B|   0  2965k|   0   232 |7868    12k|0.84 0.87 0.90|2.0   0   0|   0     0 |           | 18  295    0   39    2
Jun 17 12:34:31 ubuntu dstat.sh[64838]: 17-06 12:34:31| 19   4  73   1   0|5425M  171M  168M 2057M|6173B 2455B|   0  2434k|   0   270 |5998  8717 |0.84 0.87 0.90|  0   0   0|   0     0 |           | 18  294    0   37    2
Jun 17 12:34:32 ubuntu dstat.sh[64838]: 17-06 12:34:32| 12   3  83   2   0|5425M  171M  168M 2057M|4490B 1568B|   0  2482k|   0   235 |3909  5596 |0.84 0.87 0.90|4.0   0   0|   0     0 |           | 18  295    0   38    2
Jun 17 12:34:33 ubuntu dstat.sh[64838]: 17-06 12:34:33| 13   2  81   1   0|5425M  171M  168M 2057M|7711B 2383B|   0  2455k|   0   273 |4133  6049 |0.84 0.87 0.90|1.0   0   0|   0     0 |           | 18  296    0   38    2
Jun 17 12:34:34 ubuntu dstat.sh[64838]: 17-06 12:34:34|  8   2  88   1   0|5425M  171M  168M 2057M|8317B 2538B|   0  1565k|   0   132 |2791  3693 |0.84 0.87 0.90|5.0   0   0|   0     0 |           | 18  297    0   38    2
Jun 17 12:34:35 ubuntu dstat.sh[64838]: 17-06 12:34:35|  6   1  89   1   0|5425M  171M  168M 2057M|6036B 2456B|   0  6579k|   0   408 |2942  4837 |0.77 0.86 0.89|  0   0   0|   0     0 |           | 18  296    0   35    2
Jun 17 12:34:36 ubuntu dstat.sh[64838]: 17-06 12:34:36| 13   3  84   1   0|5425M  170M  168M 2057M|  12k 3409B|   0  1437k|   0   142 |3795  5185 |0.77 0.86 0.89|  0   0   0|   0     0 |           | 18  296    0   36    2
Jun 17 12:34:37 ubuntu dstat.sh[64838]: 17-06 12:34:37| 16   4  76   1   0|5426M  170M  168M 2057M|4475B 1513B|   0  1889k|   0   197 |5174  7696 |0.77 0.86 0.89|1.0   0   0|   0     0 |           | 18  297    0   37    2
