Sep 07 17:50:54 jammy-provider-cloud-0000007592 systemd[1]: Started Devstack devstack@dstat.service.
Sep 07 17:50:55 jammy-provider-cloud-0000007592 dstat.sh[58831]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Sep 07 17:50:55 jammy-provider-cloud-0000007592 dstat.sh[58831]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Sep 07 18:00:41 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:41|  7  14  78   0   0|3967M  613M  207M 2950M|  15k 6127B|   0  1057k|   0  6.01 |2867  4901 |0.51 1.05 0.91|2.0   0 328|   0     0 |   0     0 | 18  240    5   50    0
Sep 07 18:00:42 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:42| 23   3  72   0   0|4026M  554M  207M 2950M|6030B 1619B|   0     0 |   0     0 |1294  2094 |0.51 1.05 0.91|2.0   0 1.0|   0     0 |   0     0 | 18  240    5   50    0
Sep 07 18:00:43 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:43| 27   5  68   0   0|4058M  522M  207M 2950M|  14k 6177B|  36k 1004k|2.00  60.0 |2790  5113 |0.55 1.05 0.91|2.0   0 1.0|   0     0 |   0     0 | 18  245    5   50    0
Sep 07 18:00:44 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:44| 27   4  69   0   0|4038M  542M  207M 2950M|  15k 6238B| 176k  443k|5.99  62.9 |2494  4289 |0.55 1.05 0.91|2.0   0  21|   0     0 |   0     0 | 18  247    5   54    0
Sep 07 18:00:45 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:45| 13  15  71   0   0|4008M  571M  207M 2951M|6545B 1520B|   0   326k|   0  15.1 |3217  5771 |0.55 1.05 0.91|3.0   0 311|   0     0 |   0     0 | 18  243    5   63    0
Sep 07 18:00:46 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:46| 17   9  71   0   0|4050M  528M  207M 2951M|  20k 2650B|  96k  183k|17.9  12.9 |2448  4261 |0.55 1.05 0.91|3.0   0 178|   0     0 |   0     0 | 18  243    5   60    0
Sep 07 18:00:47 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:47| 24   3  71   0   0|4108M  468M  207M 2953M|  17k 6173B|  80k    0 |9.00     0 |1429  2033 |0.55 1.05 0.91|4.0   0 2.0|   0     0 |   0     0 | 18  243    5   60    0
Sep 07 18:00:48 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:48| 24   4  72   1   0|4104M  471M  207M 2954M|6718B 1631B|   0  3108k|   0   142 |1629  5615 |0.59 1.05 0.91|2.0   0 3.0|   0     0 |   0     0 | 18  243    5   60    0
Sep 07 18:00:49 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:49| 26   5  69   1   0|4114M  460M  207M 2955M|5841B 1567B|   0  2737k|   0   319 |4668  9128 |0.59 1.05 0.91|2.0   0   0|   0     0 |   0     0 | 18  247    5   53    0
Sep 07 18:00:50 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:50| 28   3  67   1   0|4129M  444M  207M 2956M|6267B 1900B| 892k 1224k|65.0   185 |3517  6765 |0.59 1.05 0.91|2.0   0 4.0|   0     0 |   0     0 | 18  252    5   55    0
Sep 07 18:00:51 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:51|  3   1  95   0   0|4130M  443M  207M 2956M|6020B 1608B|   0   111k|   0  6.95 |1200  1935 |0.59 1.05 0.91|2.0   0 2.0|   0     0 |   0     0 | 18  253    5   48    0
Sep 07 18:00:52 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:52| 24   4  69   1   0|4150M  423M  207M 2956M|9605B 1515B|  96k 1366k|6.01   190 |3960  7943 |0.59 1.05 0.91|2.0   0 3.0|   0     0 |   0     0 | 18  261    5   50    0
Sep 07 18:00:53 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:53| 22   3  71   2   0|4151M  421M  207M 2957M|6466B 1624B|  20k 4151k|2.01   410 |5690    12k|0.62 1.05 0.91|  0   0   0|   0     0 |   0     0 | 18  259    5   52    0
Sep 07 18:00:54 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:54|  7   2  89   1   0|4151M  421M  207M 2957M|  15k 6221B|   0  1633k|   0   137 |2094  3876 |0.62 1.05 0.91|2.0   0 1.0|   0     0 |   0     0 | 18  260    5   52    0
Sep 07 18:00:55 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:55| 27   5  67   2   0|4158M  414M  207M 2957M|5804B 1738B|  32k 6738k|1.00   501 |5646    12k|0.62 1.05 0.91|2.0   0   0|   0     0 |   0     0 | 18  262    5   55    0
Sep 07 18:00:56 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:56| 11   1  83   1   0|4158M  413M  207M 2957M|5522B 1610B|   0  2715k|   0   241 |3224  5964 |0.62 1.05 0.91|1.0   0   0|   0     0 |   0     0 | 18  261    5   56    0
Sep 07 18:00:57 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:57| 17   2  79   1   0|4159M  413M  207M 2957M|6608B 1574B|   0   840k|   0   102 |3167  5900 |0.62 1.05 0.91|6.0   0   0|   0     0 |   0     0 | 18  263    5   56    0
Sep 07 18:00:58 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:58| 26   3  69   1   0|4160M  411M  207M 2958M|5523B 1513B|   0  6870k|   0   714 |5291  9789 |0.73 1.07 0.92|3.0   0   0|   0     0 |   0     0 | 18  262    5   58    0
Sep 07 18:00:59 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:59| 28   3  68   1   0|4163M  408M  207M 2958M|5495B 1622B|   0  1530k|   0   196 |4859    10k|0.73 1.07 0.92|2.0   0 2.0|   0     0 |   0     0 | 18  266    5   60    0
Sep 07 18:01:00 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:00| 17   2  78   1   0|4164M  406M  207M 2958M|6267B 1699B|   0  1268k|   0   121 |4291  8472 |0.73 1.07 0.92|1.0   0 1.0|   0     0 |   0     0 | 18  267    5   64    0
Sep 07 18:01:01 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:01| 11   3  85   0   0|4165M  406M  207M 2958M|6005B 1632B|   0   910k|   0  90.6 |2952  5788 |0.73 1.07 0.92|2.0   0 5.0|   0     0 |   0     0 | 18  271    5   64    0
Sep 07 18:01:02 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:02| 28   3  65   1   0|4165M  405M  207M 2959M|5407B 1711B|   0  6613k|   0   522 |5670    11k|0.73 1.07 0.92|3.0   0   0|   0     0 |   0     0 | 18  268    5   68    0
Sep 07 18:01:03 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:03| 24   4  68   1   0|4167M  403M  207M 2959M|8810B 1622B| 288k 1918k|16.0   226 |5688    12k|0.75 1.06 0.92|3.0   0   0|   0     0 |   0     0 | 18  268    5   69    0
Sep 07 18:01:04 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:04|  2   0  95   0   0|4167M  403M  207M 2959M|7449B 1610B|   0   966k|   0  58.6 |1327  2351 |0.75 1.06 0.92|3.0   0   0|   0     0 |   0     0 | 18  269    5   69    0
Sep 07 18:01:05 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:05| 13   2  84   1   0|4168M  401M  207M 2959M|7575B 1528B| 100k 1452k|6.00   185 |2857  5540 |0.75 1.06 0.92|1.0   0   0|   0     0 |   0     0 | 18  268    5   69    0
Sep 07 18:01:06 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:06| 11   2  85   1   0|4169M  400M  207M 2960M|6447B 1620B|   0  1180k|   0   148 |2563  5005 |0.75 1.06 0.92|3.0   0   0|   0     0 |   0     0 | 18  268    5   69    0
Sep 07 18:01:07 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:07|  8   2  89   0   0|4175M  394M  207M 2960M|6397B 1717B|   0   990k|   0  98.6 |2101  3851 |0.75 1.06 0.92|2.0   0 1.0|   0     0 |   0     0 | 18  271    5   69    0
Sep 07 18:01:08 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:08| 27   4  66   1   0|4176M  393M  207M 2960M|7412B 1607B|   0  2964k|   0   348 |5493    11k|1.01 1.11 0.94|2.0   0   0|   0     0 |   0     0 | 18  272    5   72    0
Sep 07 18:01:09 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:09| 26   5  67   1   0|4177M  392M  207M 2960M|  15k 6228B|   0  7813k|   0   776 |6937    13k|1.01 1.11 0.94|2.0   0   0|   0     0 |   0     0 | 18  272    5   74    0
Sep 07 18:01:10 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:10| 11   2  85   1   0|4177M  391M  207M 2960M|6340B 1697B|   0  6223k|   0   428 |3405  6904 |1.01 1.11 0.94|1.0   0   0|   0     0 |   0     0 | 18  270    5   74    0
Sep 07 18:01:11 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:11| 20   4  75   1   0|4178M  390M  207M 2961M|5975B 1766B|   0  1557k|   0   196 |4206  8521 |1.01 1.11 0.94|2.0   0 2.0|   0     0 |   0     0 | 18  272    5   68    0
Sep 07 18:01:12 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:12| 28   4  66   1   0|4178M  390M  207M 2961M|6525B 1460B|   0  4175k|   0   279 |5522    11k|1.01 1.11 0.94|3.0   0   0|   0     0 |   0     0 | 18  271    5   74    0
Sep 07 18:01:13 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:13| 25   5  68   2   0|4179M  388M  207M 2961M|  15k 6003B|  16k 2160k|1.00   245 |6599    13k|1.09 1.13 0.94|2.0   0   0|   0     0 |   0     0 | 18  272    5   69    0
Sep 07 18:01:14 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:14| 31   5  61   1   0|4178M  390M  207M 2962M|  12k 4112B|   0  2263k|   0   256 |6297    13k|1.09 1.13 0.94|3.0   0  34|   0     0 |   0     0 | 18  271    5   74    0
Sep 07 18:01:15 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:15| 24   4  69   1   0|4179M  388M  207M 2962M|  10k 3913B|   0  2156k|   0   209 |5636    12k|1.09 1.13 0.94|4.0   0   0|   0     0 |   0     0 | 18  271    5   74    0
Sep 07 18:01:16 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:16| 26   4  66   2   0|4179M  388M  207M 2962M|5848B 1613B|   0  7081k|   0   603 |6220    13k|1.09 1.13 0.94|2.0   0   0|   0     0 |   0     0 | 18  272    5   77    0
Sep 07 18:01:17 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:17| 26   4  68   1   0|4180M  387M  207M 2962M|9049B 3739B|   0  1900k|   0   188 |5157    11k|1.09 1.13 0.94|4.0   0 2.0|   0     0 |   0     0 | 18  276    5   69    0
Sep 07 18:01:18 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:18| 16   3  80   1   0|4181M  386M  207M 2963M|  13k 4046B|   0  1061k|   0   144 |4079  7873 |1.08 1.13 0.94|1.0   0   0|   0     0 |   0     0 | 18  274    5   72    0
Sep 07 18:01:19 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:19| 14   2  82   1   0|4183M  384M  207M 2963M|5848B 1813B|   0  2622k|   0   236 |3417  6035 |1.08 1.13 0.94|2.0   0 1.0|   0     0 |   0     0 | 18  274    6   75    0
Sep 07 18:01:20 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:20|  5   1  92   1   0|4183M  383M  207M 2963M|6155B 1808B|   0  5183k|   0   137 |1657  2857 |1.08 1.13 0.94|3.0 1.0   0|   0     0 |   0     0 | 18  275    6   75    0
Sep 07 18:01:21 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:21| 27   4  66   1   0|4184M  382M  207M 2963M|7635B 1625B|  32k 2163k|2.01   292 |5841    12k|1.08 1.13 0.94|2.0   0 4.0|   0     0 |   0     0 | 18  280    6   80    0
Sep 07 18:01:22 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:22| 25   4  67   1   0|4184M  382M  207M 2963M|8417B 1755B|   0  2740k|   0   246 |5821    12k|1.08 1.13 0.94|2.0   0   0|   0     0 |   0     0 | 18  279    6   84    0
Sep 07 18:01:23 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:23| 13   3  81   1   0|4185M  381M  207M 2963M|8269B 1621B|   0  1861k|   0   188 |4358  8481 |1.08 1.12 0.94|2.0   0   0|   0     0 |   0     0 | 18  278    6   84    0
Sep 07 18:01:24 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:24| 20   3  75   2   0|4185M  380M  207M 2964M|5769B 1717B|   0  9259k|   0  1041 |4766  9290 |1.08 1.12 0.94|5.0   0   0|   0     0 |   0     0 | 18  282    6   88    0
Sep 07 18:01:25 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:25| 32   2  61   1   0|4186M  379M  207M 2964M|  16k 6140B|  64k 6815k|3.98   522 |6575    13k|1.08 1.12 0.94|2.0   0   0|   0     0 |   0     0 | 18  279    6   95    0
Sep 07 18:01:26 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:26| 24   3  71   1   0|4187M  378M  207M 2964M|5549B 1657B|   0  1857k|   0   205 |5604    11k|1.08 1.12 0.94|1.0   0   0|   0     0 |   0     0 | 18  278    6   96    0
Sep 07 18:01:27 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:27|  5   2  91   0   0|4187M  377M  207M 2964M|7319B 1617B|   0  1617k|   0   120 |1964  3626 |1.08 1.12 0.94|5.0   0   0|   0     0 |   0     0 | 18  279    6   96    0
Sep 07 18:01:28 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:28| 27   4  66   1   0|4187M  377M  207M 2965M|8182B 1670B|   0  2366k|   0   287 |5360    11k|1.07 1.12 0.94|2.0   0   0|   0     0 |   0     0 | 18  280    6   99    0
Sep 07 18:01:29 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:29| 27   5  67   1   0|4189M  375M  207M 2965M|6525B 1694B|   0  1884k|   0   204 |5953    12k|1.07 1.12 0.94|9.0   0   0|   0     0 |   0     0 | 18  278    6  100    0
Sep 07 18:01:30 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:30| 12   2  83   1   0|4191M  373M  207M 2965M|6248B 1613B|  32k 7403k|1.00   572 |3729  7813 |1.07 1.12 0.94|1.0   0   0|   0     0 |   0     0 | 18  278    6  101    0
Sep 07 18:01:31 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:31| 18   3  76   2   0|4192M  372M  207M 2966M|5439B 1806B|  16k 1510k|1.00   205 |3882  8272 |1.07 1.12 0.94|2.0   0 2.0|   0     0 |   0     0 | 18  280    6  102    0
Sep 07 18:01:32 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:32| 27   4  67   1   0|4192M  372M  207M 2966M|5930B 1702B|   0  3251k|   0   310 |5166    11k|1.07 1.12 0.94|3.0   0   0|   0     0 |   0     0 | 18  279    7  105    0
Sep 07 18:01:33 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:33| 23   5  69   1   0|4193M  369M  207M 2966M|5936B 1654B| 112k 2065k|4.98   255 |6088    12k|1.15 1.14 0.95|2.0   0   0|   0     0 |   0     0 | 18  279    7  105    0
Sep 07 18:01:34 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:34| 26   5  67   1   0|4194M  368M  207M 2967M|4973B 1618B|   0  2137k|   0   247 |5498    11k|1.15 1.14 0.95|2.0   0   0|   0     0 |   0     0 | 18  280    7  108    0
Sep 07 18:01:35 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:35| 27   4  67   2   0|4195M  367M  207M 2967M|5384B 1844B|   0  6552k|   0   535 |6366    12k|1.15 1.14 0.95|2.0   0   0|   0     0 |   0     0 | 18  279    7  111    0
Sep 07 18:01:36 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:36| 19   3  76   1   0|4196M  365M  207M 2967M|5688B 1650B|   0  2269k|   0   259 |4797  9815 |1.15 1.14 0.95|2.0   0   0|   0     0 |   0     0 | 18  278    7  113    0
Sep 07 18:01:37 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:37| 11   2  86   1   0|4196M  365M  207M 2967M|9223B 1696B|   0  1229k|   0   138 |2858  5551 |1.15 1.14 0.95|2.0   0   0|   0     0 |   0     0 | 18  279    7  114    0
Sep 07 18:01:38 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:38| 28   2  67   1   0|4196M  365M  207M 2968M|4461B 1628B|  32k 2625k|1.01   312 |5014    10k|1.13 1.13 0.95|3.0   0   0|   0     0 |   0     0 | 18  279    7  119    0
Sep 07 18:01:39 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:39| 26   4  66   1   0|4198M  362M  207M 2968M|5046B 1617B|   0  2995k|   0   333 |7125    14k|1.13 1.13 0.95|3.0   0   0|   0     0 |   0     0 | 18  278    7  120    0
Sep 07 18:01:40 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:40|  8   2  88   2   0|4211M  350M  207M 2968M|  13k 6225B|   0  6373k|   0   411 |2661  6635 |1.13 1.13 0.95|2.0   0 2.0|   0     0 |   0     0 | 18  287    7  120    0
Sep 07 18:01:41 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:41| 13   2  81   1   0|4212M  349M  207M 2969M|5494B 1835B|   0  1789k|   0   236 |3603  6784 |1.13 1.13 0.95|1.0   0 2.0|   0     0 |   0     0 | 18  286    7  122    0
Sep 07 18:01:42 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:42| 16   3  80   1   0|4212M  348M  207M 2969M|5597B 1620B|   0  1480k|   0   178 |3765  7317 |1.13 1.13 0.95|3.0   0   0|   0     0 |   0     0 | 18  289    7  123    0
Sep 07 18:01:43 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:43| 27   4  67   1   0|4212M  348M  207M 2969M|5865B 1650B|   0  4323k|   0   274 |4914  9640 |1.20 1.15 0.95|3.0   0   0|   0     0 |   0     0 | 18  287    7  128    0
Sep 07 18:01:44 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:44| 26   3  68   1   0|4214M  345M  207M 2969M|6328B 1620B|   0    11M|   0  1243 |6639    13k|1.20 1.15 0.95|2.0   0   0|   0     0 |   0     0 | 18  287    7  125    0
Sep 07 18:01:45 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:45| 27   3  67   1   0|4215M  344M  207M 2970M|5801B 1685B|   0  2570k|   0   285 |5679    11k|1.20 1.15 0.95|3.0   0   0|   0     0 |   0     0 | 18  287    7  129    0
Sep 07 18:01:46 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:46| 20   3  73   0   0|4216M  343M  207M 2970M|7806B 1618B|   0  1730k|   0   172 |5417    11k|1.20 1.15 0.95|1.0   0   0|   0     0 |   0     0 | 18  287    7  118    0
Sep 07 18:01:47 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:47|  7   2  90   0   0|4216M  343M  207M 2970M|7909B 1590B|  60k  955k|3.01  76.2 |1983  3540 |1.20 1.15 0.95|2.0   0   0|   0     0 |   0     0 | 18  287    7  118    0
Sep 07 18:01:48 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:48| 27   3  67   2   0|4217M  342M  207M 2970M|5347B 1691B|8180B 6027k|1.00   495 |5859    11k|1.11 1.13 0.95|2.0   0   0|   0     0 |   0     0 | 18  287    7  122    0
Sep 07 18:01:49 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:49| 25   4  69   1   0|4218M  341M  207M 2971M|5619B 1630B|   0  3207k|   0   251 |6169    13k|1.11 1.13 0.95|2.0   0 2.0|   0     0 |   0     0 | 18  287    7  125    0
Sep 07 18:01:50 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:50| 24   5  68   2   0|4218M  340M  207M 2971M|5331B 1680B|   0  2658k|   0   330 |5785    12k|1.11 1.13 0.95|3.0   0   0|   0     0 |   0     0 | 18  288    7  127    0
Sep 07 18:01:51 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:51| 27   3  68   1   0|4218M  339M  207M 2971M|5753B 1913B|   0  3676k|   0   296 |5403    11k|1.11 1.13 0.95|2.0   0 2.0|   0     0 |   0     0 | 18  287    7  134    0
Sep 07 18:01:52 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:52| 25   3  70   1   0|4219M  338M  207M 2971M|9668B 1608B|   0  2207k|   0   244 |5868    12k|1.11 1.13 0.95|2.0   0   0|   0     0 |   0     0 | 18  287    7  134    0
Sep 07 18:01:53 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:53|  9   2  85   1   0|4220M  337M  207M 2972M|6953B 1734B|  32k 2793k|1.00   262 |3109  6002 |1.10 1.13 0.95|1.0   0   0|   0     0 |   0     0 | 18  286    7  135    0
Sep 07 18:01:54 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:54| 11   1  85   1   0|4221M  336M  207M 2972M|7833B 1516B|   0  2021k|   0   224 |2676  5279 |1.10 1.13 0.95|1.0   0   0|   0     0 |   0     0 | 18  286    7  132    0
Sep 07 18:01:55 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:55| 10   3  83   2   0|4221M  336M  207M 2972M|6519B 1705B|   0  7298k|   0   564 |3545  7106 |1.10 1.13 0.95|2.0   0   0|   0     0 |   0     0 | 18  287    7  132    0
Sep 07 18:01:56 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:56| 30   4  64   1   0|4221M  336M  207M 2972M|5996B 1656B|   0  3325k|   0   374 |5867    12k|1.10 1.13 0.95|1.0   0   0|   0     0 |   0     0 | 18  286    7  131    0
Sep 07 18:01:57 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:57| 26   4  67   1   0|4221M  335M  207M 2973M|6070B 1690B|   0  2749k|   0   276 |5124    11k|1.10 1.13 0.95|3.0   0   0|   0     0 |   0     0 | 18  285    7  134    0
Sep 07 18:01:58 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:58| 24   4  70   1   0|4225M  331M  207M 2973M|5071B 1619B|   0  3237k|   0   238 |5243    11k|1.17 1.14 0.96|1.0   0   0|   0     0 |   0     0 | 18  284    7  133    0
Sep 07 18:01:59 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:01:59|  7   2  89   1   0|4225M  331M  207M 2973M|5551B 1575B|   0  2321k|   0   182 |2088  4113 |1.17 1.14 0.96|2.0   0   0|   0     0 |   0     0 | 18  285    7  134    0
Sep 07 18:02:00 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:00| 27   3  67   1   0|4225M  330M  207M 2973M|7040B 1683B|   0  2448k|   0   336 |5961    12k|1.17 1.14 0.96|2.0   0   0|   0     0 |   0     0 | 18  286    7  131    0
Sep 07 18:02:01 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:01| 26   4  69   1   0|4227M  328M  207M 2974M|5270B 1672B|   0  7934k|   0   561 |6832    15k|1.17 1.14 0.96|2.0   0 2.0|   0     0 |   0     0 | 18  285    7  132    0
Sep 07 18:02:02 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:02| 11   1  84   1   0|4227M  328M  207M 2974M|6691B 1607B|   0  2091k|   0   220 |3289  6725 |1.17 1.14 0.96|1.0   0   0|   0     0 |   0     0 | 18  284    7  130    0
Sep 07 18:02:03 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:03| 18   3  78   1   0|4227M  327M  207M 2974M|6203B 1705B|   0  1933k|   0   221 |3892  8416 |1.08 1.12 0.95|1.0   0   0|   0     0 |   0     0 | 18  286    7  130    0
Sep 07 18:02:04 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:04| 26   5  67   1   0|4227M  327M  207M 2974M|6288B 1693B|   0  2850k|   0   284 |5139    11k|1.08 1.12 0.95|2.0   0   0|   0     0 |   0     0 | 18  285    7  132    0
Sep 07 18:02:05 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:05| 22   4  72   1   0|4229M  325M  207M 2975M|5819B 1684B|   0    11M|   0  1255 |5495    11k|1.08 1.12 0.95|2.0   0   0|   0     0 |   0     0 | 18  284    7  136    0
Sep 07 18:02:06 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:06|  8   1  89   0   0|4230M  324M  207M 2975M|6733B 1633B|  16k 1935k|1.01   149 |2085  3811 |1.08 1.12 0.95|2.0   0   0|   0     0 |   0     0 | 18  285    7  136    0
Sep 07 18:02:07 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:07| 28   2  67   1   0|4230M  324M  207M 2975M|6352B 1634B|   0  2463k|   0   306 |5418    11k|1.08 1.12 0.95|2.0   0   0|   0     0 |   0     0 | 18  286    7  139    0
Sep 07 18:02:08 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:08| 26   3  67   2   0|4231M  322M  207M 2976M|7114B 1509B|   0  6599k|   0   477 |5843    13k|1.07 1.12 0.95|2.0   0   0|   0     0 |   0     0 | 18  286    7  137    0
Sep 07 18:02:09 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:09| 28   3  67   1   0|4231M  322M  207M 2976M|6302B 1629B|   0  2747k|   0   290 |5684    11k|1.07 1.12 0.95|4.0   0   0|   0     0 |   0     0 | 18  286    7  143    0
Sep 07 18:02:10 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:10| 27   3  68   1   0|4233M  320M  207M 2976M|5460B 1609B|   0  2070k|   0   195 |5551    11k|1.07 1.12 0.95|3.0   0   0|   0     0 |   0     0 | 18  285    7  142    0
Sep 07 18:02:11 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:11| 13   3  83   1   0|4233M  320M  207M 2976M|6357B 1693B|   0  2019k|   0   230 |3147  6617 |1.07 1.12 0.95|1.0   0 2.0|   0     0 |   0     0 | 18  284    7  144    0
Sep 07 18:02:12 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:12| 14   2  80   1   0|4233M  319M  207M 2977M|6361B 1801B|   0  1895k|   0   228 |3517  7207 |1.07 1.12 0.95|2.0   0   0|   0     0 |   0     0 | 18  286    7  135    0
Sep 07 18:02:13 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:13| 27   4  66   1   0|4233M  318M  207M 2977M|6275B 1619B|   0  2454k|   0   283 |5103    11k|1.06 1.12 0.95|2.0   0   0|   0     0 |   0     0 | 18  285    7  138    0
