Jun 01 15:11:37 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 01 15:11:38 ubuntu dstat.sh[64930]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 01 15:11:38 ubuntu dstat.sh[64930]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 01 15:25:06 ubuntu dstat.sh[64930]: 01-06 15:25:06|  8   2  86   2   0|5572M  143M  154M 1969M|7089B 1926B|   0  6501k|   0   486 |3251  5106 |0.44 0.91 0.99|  0   0   0|   0     0 |           | 18  299    0  104    3
Jun 01 15:25:07 ubuntu dstat.sh[64930]: 01-06 15:25:07| 16   3  79   1   0|5572M  143M  154M 1969M|  11k 2604B|   0  1469k|   0   157 |4790  6790 |0.41 0.90 0.98|3.0   0   0|   0     0 |           | 18  300    0  104    3
Jun 01 15:25:08 ubuntu dstat.sh[64930]: 01-06 15:25:08| 26   5  63   2   0|5572M  143M  154M 1969M|5048B 1505B|   0  3539k|   0   433 |8230    13k|0.41 0.90 0.98|1.0   0   0|   0     0 |           | 18  300    0   95    3
Jun 01 15:25:09 ubuntu dstat.sh[64930]: 01-06 15:25:09| 25   6  68   1   0|5571M  143M  154M 1970M|4226B 1461B|   0  1811k|   0   160 |7502    10k|0.41 0.90 0.98|1.0   0   0|   0     0 |           | 18  300    0   95    3
Jun 01 15:25:10 ubuntu dstat.sh[64930]: 01-06 15:25:10|  8   2  87   1   0|5571M  143M  154M 1970M|4542B 1565B|   0  1679k|   0   167 |3250  4768 |0.41 0.90 0.98|  0   0   0|   0     0 |           | 18  299    0   95    3
Jun 01 15:25:11 ubuntu dstat.sh[64930]: 01-06 15:25:11| 15   4  78   2   0|5571M  143M  155M 1970M|  10k 2890B|   0  5434k|   0   376 |4656  6510 |0.41 0.90 0.98|  0   0 1.0|   0     0 |           | 18  299    0   95    3
Jun 01 15:25:12 ubuntu dstat.sh[64930]: 01-06 15:25:12| 11   2  84   1   0|5571M  143M  155M 1970M|4217B 1458B|   0  1700k|   0   159 |4035  5813 |0.37 0.88 0.98|3.0   0   0|   0     0 |           | 18  300    0   95    3
Jun 01 15:25:13 ubuntu dstat.sh[64930]: 01-06 15:25:13| 26   5  65   2   0|5570M  143M  155M 1970M|4822B 1627B|   0  4541k|   0   493 |8212    13k|0.37 0.88 0.98|1.0   0   0|   0     0 |           | 18  300    0   96    3
Jun 01 15:25:14 ubuntu dstat.sh[64930]: 01-06 15:25:14| 25   5  67   1   0|5570M  143M  155M 1971M|4139B 1451B|   0  1975k|   0   192 |7192    10k|0.37 0.88 0.98|1.0   0   0|   0     0 |           | 18  300    0   98    3
Jun 01 15:25:15 ubuntu dstat.sh[64930]: 01-06 15:25:15| 17   5  75   1   0|5563M  149M  155M 1971M|5658B 2606B|   0  8232k|   0  1030 |5435  7705 |0.37 0.88 0.98|  0   0 6.0|   0     0 |           | 18  299    0  101    3
Jun 01 15:25:16 ubuntu dstat.sh[64930]: 01-06 15:25:16| 13   3  81   2   0|5564M  148M  155M 1971M|5253B 2542B|   0  2486k|   0   181 |3559  5066 |0.37 0.88 0.98|  0   0   0|   0     0 |           | 18  299    0   92    3
Jun 01 15:25:17 ubuntu dstat.sh[64930]: 01-06 15:25:17|  6   2  90   0   0|5564M  148M  155M 1971M|5827B 1686B|   0  1220k|   0   100 |2106  3016 |0.34 0.87 0.97|1.0   0 1.0|   0     0 |           | 18  300    0   92    3
Jun 01 15:25:18 ubuntu dstat.sh[64930]: 01-06 15:25:18| 12   4  79   2   0|5570M  142M  155M 1971M|6483B 2551B|   0  6980k|   0   525 |4620  7113 |0.34 0.87 0.97|1.0   0 3.0|   0     0 |           | 18  299    0   94    3
Jun 01 15:25:19 ubuntu dstat.sh[64930]: 01-06 15:25:19| 16   4  79   2   0|5570M  142M  155M 1972M|6144B 2609B|   0  2474k|   0   242 |4255  6126 |0.34 0.87 0.97|  0   0 1.0|   0     0 |           | 18  299    0   95    3
Jun 01 15:25:20 ubuntu dstat.sh[64930]: 01-06 15:25:20| 14   5  78   0   0|5573M  139M  155M 1972M|5898B 2126B|  44k 1181k|3.00   113 |3817  4757 |0.34 0.87 0.97|1.0   0  87|   0     0 |           | 18  299    0   93    3
Jun 01 15:25:21 ubuntu dstat.sh[64930]: 01-06 15:25:21|  5   1  91   1   0|5572M  139M  155M 1972M|  10k 3008B|   0  1064k|   0   101 |2386  3292 |0.34 0.87 0.97|1.0   0 1.0|   0     0 |           | 18  300    0   93    3
Jun 01 15:25:22 ubuntu dstat.sh[64930]: 01-06 15:25:22|  8   2  87   1   0|5572M  139M  155M 1972M|  11k 3336B|   0  1302k|   0   136 |3145  4378 |0.40 0.87 0.97|  0   0   0|   0     0 |           | 18  299    0   94    3
Jun 01 15:25:23 ubuntu dstat.sh[64930]: 01-06 15:25:23| 11   2  84   1   0|5572M  139M  156M 1972M|  11k 3460B|   0  1484k|   0   161 |3599  4961 |0.40 0.87 0.97|  0   0   0|   0     0 |           | 18  299    0   94    3
Jun 01 15:25:24 ubuntu dstat.sh[64930]: 01-06 15:25:24| 11   2  84   1   0|5572M  139M  156M 1972M|  12k 2976B|   0  1605k|   0   187 |3663  5134 |0.40 0.87 0.97|  0   0   0|   0     0 |           | 18  299    0   93    3
Jun 01 15:25:25 ubuntu dstat.sh[64930]: 01-06 15:25:25| 11   3  83   1   0|5571M  139M  156M 1972M|5111B 1356B|   0  1727k|   0   177 |4119  6009 |0.40 0.87 0.97|2.0   0   0|   0     0 |           | 18  301    0   93    3
Jun 01 15:25:26 ubuntu dstat.sh[64930]: 01-06 15:25:26| 25   5  63   3   0|5571M  139M  156M 1973M|6539B 1565B|   0  9567k|   0   790 |8480    13k|0.40 0.87 0.97|1.0   0   0|   0     0 |           | 18  300    0   93    3
Jun 01 15:25:27 ubuntu dstat.sh[64930]: 01-06 15:25:27| 24   5  68   1   0|5572M  138M  156M 1973M|8396B 2498B|   0  1632k|   0   156 |7457    11k|0.60 0.91 0.99|1.0   0   0|   0     0 |           | 18  300    0   96    3
Jun 01 15:25:28 ubuntu dstat.sh[64930]: 01-06 15:25:28| 25   4  67   2   0|5571M  138M  156M 1973M|6026B 1410B|  96k 2749k|4.98   283 |7265  9903 |0.60 0.91 0.99|2.0   0   0|   0     0 |           | 18  300    0   92    3
Jun 01 15:25:29 ubuntu dstat.sh[64930]: 01-06 15:25:29| 25   6  66   1   0|5571M  137M  156M 1974M|4228B 1461B|   0  2787k|   0   311 |7675    11k|0.60 0.91 0.99|2.0   0   0|   0     0 |           | 18  300    0   93    3
Jun 01 15:25:30 ubuntu dstat.sh[64930]: 01-06 15:25:30| 25   5  66   2   0|5560M  148M  156M 1974M|4588B 1461B|   0  9548k|   0  1229 |8559    12k|0.60 0.91 0.99|1.0   0   0|   0     0 |           | 18  300    0   93    3
Jun 01 15:25:31 ubuntu dstat.sh[64930]: 01-06 15:25:31| 24   5  67   2   0|5561M  147M  157M 1974M|5471B 1711B|   0  8760k|   0   560 |7814    11k|0.60 0.91 0.99|6.0   0 1.0|   0     0 |           | 18  299    0   93    4
Jun 01 15:25:32 ubuntu dstat.sh[64930]: 01-06 15:25:32|  7   1  89   1   0|5561M  147M  157M 1974M|5791B 2468B|   0  1129k|   0   121 |2718  3972 |0.64 0.91 0.99|  0   0   0|   0     0 |           | 18  299    0   88    3
Jun 01 15:25:33 ubuntu dstat.sh[64930]: 01-06 15:25:33|  8   1  89   1   0|5561M  147M  157M 1974M|6331B 2504B|   0  1336k|   0   158 |2641  3754 |0.64 0.91 0.99|  0   0   0|   0     0 |           | 18  299    0   89    3
Jun 01 15:25:34 ubuntu dstat.sh[64930]: 01-06 15:25:34| 12   3  83   1   0|5560M  147M  157M 1974M|5698B 2396B|   0  1616k|   0   189 |3826  5283 |0.64 0.91 0.99|  0   0   0|   0     0 |           | 18  299    0   90    3
Jun 01 15:25:35 ubuntu dstat.sh[64930]: 01-06 15:25:35|  6   2  90   1   0|5561M  146M  157M 1974M|5462B 2029B|   0  1508k|   0   103 |2391  3488 |0.64 0.91 0.99|  0   0   0|   0     0 |           | 18  299    0   90    3
Jun 01 15:25:36 ubuntu dstat.sh[64930]: 01-06 15:25:36|  8   2  88   1   0|5561M  146M  157M 1974M|6292B 2505B|   0  1261k|   0   133 |2763  3904 |0.64 0.91 0.99|1.0   0   0|   0     0 |           | 18  299    0   90    3
Jun 01 15:25:37 ubuntu dstat.sh[64930]: 01-06 15:25:37|  5   1  92   0   0|5561M  146M  157M 1974M|5585B 2082B|   0   707k|   0  59.0 |2033  2955 |0.59 0.89 0.98|1.0   0 1.0|   0     0 |           | 18  299    0   90    3
Jun 01 15:25:38 ubuntu dstat.sh[64930]: 01-06 15:25:38|  4   1  93   0   0|5561M  146M  157M 1975M|4566B 1686B|   0  1028k|   0   104 |2003  2972 |0.59 0.89 0.98|1.0   0   0|   0     0 |           | 18  300    0   90    3
Jun 01 15:25:39 ubuntu dstat.sh[64930]: 01-06 15:25:39|  7   1  90   0   0|5561M  146M  157M 1975M|5697B 2396B|   0  1200k|   0   124 |2549  3618 |0.59 0.89 0.98|  0   0   0|   0     0 |           | 18  299    0   90    3
Jun 01 15:25:40 ubuntu dstat.sh[64930]: 01-06 15:25:40|  7   2  88   1   0|5561M  146M  157M 1975M|5596B 1651B|   0  1192k|   0   117 |2759  3798 |0.59 0.89 0.98|1.0   0   0|   0     0 |           | 18  299    0   90    3
Jun 01 15:25:41 ubuntu dstat.sh[64930]: 01-06 15:25:41| 10   2  85   2   0|5561M  145M  158M 1975M|6382B 2288B|   0  6928k|   0   489 |3692  5638 |0.59 0.89 0.98|  0   0 1.0|   0     0 |           | 18  299    0   85    3
Jun 01 15:25:42 ubuntu dstat.sh[64930]: 01-06 15:25:42|  7   1  89   0   0|5561M  145M  158M 1975M|5584B 1974B|   0  1072k|   0   119 |2719  3960 |0.54 0.88 0.97|  0   0   0|   0     0 |           | 18  299    0   85    3
Jun 01 15:25:43 ubuntu dstat.sh[64930]: 01-06 15:25:43|  9   2  88   1   0|5561M  145M  158M 1975M|4489B 1567B|   0   748k|   0  72.0 |2524  3257 |0.54 0.88 0.97|1.0   0   0|   0     0 |           | 18  299    0   86    3
Jun 01 15:25:44 ubuntu dstat.sh[64930]: 01-06 15:25:44|  7   1  89   1   0|5561M  144M  158M 1975M|4897B 1973B|   0  1171k|   0   133 |2961  4279 |0.54 0.88 0.97|1.0   0 2.0|   0     0 |           | 18  299    0   87    3
Jun 01 15:25:45 ubuntu dstat.sh[64930]: 01-06 15:25:45| 13   6  80   1   0|5574M  198M  147M 1919M|  11k 3299B|   0  1268k|   0   135 |4294    13k|0.54 0.88 0.97|  0   0  36|   0     0 |           | 18  299    0   80    3
Jun 01 15:25:46 ubuntu dstat.sh[64930]: 01-06 15:25:46| 22   4  71   2   0|5574M  198M  147M 1919M|3730B 1084B|   0  2906k|   0   338 |7328    11k|0.54 0.88 0.97|2.0   0 1.0|   0     0 |           | 18  300    0   82    3
Jun 01 15:25:47 ubuntu dstat.sh[64930]: 01-06 15:25:47| 24   5  67   2   0|5574M  198M  148M 1919M|4232B 1561B|   0  3859k|   0   342 |7658    12k|0.58 0.88 0.98|1.0   0   0|   0     0 |           | 18  300    0   82    3
Jun 01 15:25:48 ubuntu dstat.sh[64930]: 01-06 15:25:48| 21   4  70   2   0|5574M  197M  148M 1920M|4051B 1512B|  16k 6910k|1.00   540 |6852    11k|0.58 0.88 0.98|  0   0   0|   0     0 |           | 18  299    0   83    3
Jun 01 15:25:49 ubuntu dstat.sh[64930]: 01-06 15:25:49|  8   2  89   1   0|5574M  197M  148M 1920M|4140B 1712B|   0   803k|   0  86.3 |2265  3031 |0.58 0.88 0.98|1.0   0   0|   0     0 |           | 18  300    0   75    3
Jun 01 15:25:50 ubuntu dstat.sh[64930]: 01-06 15:25:50| 11   6  79   2   0|5562M  202M  148M 1927M|4185B 1614B|   0  9792k|   0  1174 |4651  5972 |0.58 0.88 0.98|  0   0 2.0|   0     0 |           | 18  299    0   77    3
Jun 01 15:25:51 ubuntu dstat.sh[64930]: 01-06 15:25:51| 17   4  77   2   0|5563M  201M  148M 1927M|4473B 1626B|   0  2461k|   0   276 |5319  7393 |0.58 0.88 0.98|1.0   0 1.0|   0     0 |           | 18  301    0   80    3
Jun 01 15:25:52 ubuntu dstat.sh[64930]: 01-06 15:25:52| 26   5  66   3   0|5563M  201M  148M 1928M|4415B 1513B|   0  4195k|   0   474 |8264    13k|0.61 0.88 0.98|1.0   0   0|   0     0 |           | 18  299    0   80    3
Jun 01 15:25:53 ubuntu dstat.sh[64930]: 01-06 15:25:53| 25   4  67   1   0|5563M  200M  148M 1928M|4310B 1680B|  32k 1877k|1.00   179 |7816    11k|0.61 0.88 0.98|1.0   0   0|   0     0 |           | 18  300    0   72    3
Jun 01 15:25:54 ubuntu dstat.sh[64930]: 01-06 15:25:54| 25   6  64   3   0|5564M  199M  149M 1928M|4379B 1571B|   0  8642k|   0   731 |8775    14k|0.61 0.88 0.98|2.0   0   0|   0     0 |           | 18  300    0   73    3
Jun 01 15:25:55 ubuntu dstat.sh[64930]: 01-06 15:25:55| 24   5  67   1   0|5564M  199M  149M 1928M|4372B 1617B|   0  2771k|   0   271 |8406    12k|0.61 0.88 0.98|3.0   0 2.0|   0     0 |           | 18  300    0   74    3
Jun 01 15:25:56 ubuntu dstat.sh[64930]: 01-06 15:25:56| 12   2  84   0   0|5564M  198M  149M 1928M|5230B 1617B|   0   958k|   0  70.9 |3931  5303 |0.61 0.88 0.98|1.0   0   0|   0     0 |           | 18  300    0   75    3
Jun 01 15:25:57 ubuntu dstat.sh[64930]: 01-06 15:25:57| 15   4  77   2   0|5564M  198M  149M 1929M|4041B 1192B|   0  2556k|   0   237 |5439  7990 |0.56 0.87 0.97|1.0   0   0|   0     0 |           | 18  300    0   72    3
Jun 01 15:25:58 ubuntu dstat.sh[64930]: 01-06 15:25:58| 26   4  65   2   0|5564M  197M  149M 1929M|4288B 1294B|   0  2959k|   0   348 |7776    11k|0.56 0.87 0.97|1.0   0   0|   0     0 |           | 18  300    0   73    3
Jun 01 15:25:59 ubuntu dstat.sh[64930]: 01-06 15:25:59| 25   4  68   1   0|5566M  196M  149M 1929M|3648B 1025B|   0  1838k|   0   162 |7120    10k|0.56 0.87 0.97|1.0   0   0|   0     0 |           | 18  300    0   73    3
Jun 01 15:26:00 ubuntu dstat.sh[64930]: 01-06 15:26:00| 24   5  66   3   0|5565M  196M  149M 1929M|4576B 1631B|   0  9352k|   0   738 |8766    14k|0.56 0.87 0.97|1.0   0   0|   0     0 |           | 18  300    0   75    3
Jun 01 15:26:01 ubuntu dstat.sh[64930]: 01-06 15:26:01| 25   6  65   2   0|5566M  194M  149M 1930M|5140B 1519B|   0    11M|   0   406 |8281    13k|0.56 0.87 0.97|1.0   0 1.0|   0     0 |           | 18  300    0   65    3
Jun 01 15:26:02 ubuntu dstat.sh[64930]: 01-06 15:26:02| 24   4  68   1   0|5567M  193M  149M 1930M|4773B 1562B|   0  2063k|   0   203 |7290    11k|0.60 0.87 0.97|1.0   0   0|   0     0 |           | 18  300    0   66    3
Jun 01 15:26:03 ubuntu dstat.sh[64930]: 01-06 15:26:03| 23   4  68   1   0|5567M  193M  149M 1930M|5080B 1499B|   0  2066k|   0   227 |6927  9524 |0.60 0.87 0.97|1.0   0   0|   0     0 |           | 18  300    0   66    3
Jun 01 15:26:04 ubuntu dstat.sh[64930]: 01-06 15:26:04| 10   3  85   1   0|5567M  193M  149M 1930M|6318B 2807B|   0  1742k|   0   187 |3290  4956 |0.60 0.87 0.97|  0   0   0|   0     0 |           | 18  299    0   67    3
Jun 01 15:26:05 ubuntu dstat.sh[64930]: 01-06 15:26:05| 11   2  83   2   0|5567M  192M  149M 1930M|  18k 4437B|   0  7786k|   0   522 |4321  6556 |0.60 0.87 0.97|  0   0   0|   0     0 |           | 18  299    0   56    3
Jun 01 15:26:06 ubuntu dstat.sh[64930]: 01-06 15:26:06| 12   3  82   1   0|5568M  192M  149M 1931M|6858B 2409B|   0  1423k|   0   160 |3705  5159 |0.60 0.87 0.97|  0   0   0|   0     0 |           | 18  299    0   57    3
Jun 01 15:26:07 ubuntu dstat.sh[64930]: 01-06 15:26:07| 11   2  85   0   0|5568M  191M  149M 1931M|5325B 1566B|  16k 1948k|1.00   152 |3490  4864 |0.55 0.86 0.97|  0   0   0|   0     0 |           | 18  300    0   57    3
Jun 01 15:26:08 ubuntu dstat.sh[64930]: 01-06 15:26:08| 11   3  83   2   0|5568M  191M  149M 1931M|  11k 3396B|   0  1965k|   0   265 |3937  5735 |0.55 0.86 0.97|1.0   0   0|   0     0 |           | 18  299    0   59    3
Jun 01 15:26:09 ubuntu dstat.sh[64930]: 01-06 15:26:09|  9   2  88   1   0|5568M  191M  149M 1931M|4802B 1638B|   0   943k|   0  98.3 |2701  3632 |0.55 0.86 0.97|  0   0   0|   0     0 |           | 18  300    0   58    3
Jun 01 15:26:10 ubuntu dstat.sh[64930]: 01-06 15:26:10| 25   5  64   2   0|5568M  190M  150M 1931M|4425B 1615B|   0  3975k|   0   483 |8512    13k|0.55 0.86 0.97|2.0   0   0|   0     0 |           | 18  300    0   60    3
Jun 01 15:26:11 ubuntu dstat.sh[64930]: 01-06 15:26:11| 25   7  63   3   0|5569M  189M  150M 1931M|4722B 1566B|   0    10M|   0   823 |9244    15k|0.55 0.86 0.97|2.0   0 1.0|   0     0 |           | 18  300    0   60    3
Jun 01 15:26:12 ubuntu dstat.sh[64930]: 01-06 15:26:12| 24   5  68   1   0|5569M  188M  150M 1931M|4263B 1621B|   0  2454k|   0   207 |7759    11k|0.58 0.86 0.97|2.0   0   0|   0     0 |           | 18  300    0   61    3
Jun 01 15:26:13 ubuntu dstat.sh[64930]: 01-06 15:26:13| 13   2  82   1   0|5570M  188M  150M 1932M|5839B 2574B|  32k 1936k|1.00   215 |3796  5836 |0.58 0.86 0.97|  0   0   0|   0     0 |           | 18  299    0   61    3
Jun 01 15:26:14 ubuntu dstat.sh[64930]: 01-06 15:26:14| 19   4  75   1   0|5572M  185M  150M 1932M|4669B 1962B| 400k 2166k|13.0   205 |4702  6553 |0.58 0.86 0.97|  0   0   0|   0     0 |           | 18  301    0   61    3
Jun 01 15:26:15 ubuntu dstat.sh[64930]: 01-06 15:26:15|  5   2  90   1   0|5574M  183M  150M 1932M|  11k 2847B|   0  1432k|   0   122 |2320  3197 |0.58 0.86 0.97|1.0   0 6.0|   0     0 |           | 18  302    0   61    3
Jun 01 15:26:16 ubuntu dstat.sh[64930]: 01-06 15:26:16| 24   5  66   2   0|5573M  183M  150M 1932M|4830B 1139B|   0  3598k|   0   414 |7716    12k|0.58 0.86 0.97|4.0 1.0   0|   0     0 |           | 18  302    0   61    3
Jun 01 15:26:17 ubuntu dstat.sh[64930]: 01-06 15:26:17| 25   6  65   2   0|5573M  183M  151M 1933M|4756B 1507B|   0  8169k|   0   618 |8506    13k|0.62 0.86 0.97|2.0   0   0|   0     0 |           | 18  302    0   53    3
Jun 01 15:26:18 ubuntu dstat.sh[64930]: 01-06 15:26:18| 23   5  68   2   0|5574M  182M  151M 1933M|4516B 2124B|   0  3166k|   0   327 |7257    11k|0.62 0.86 0.97|  0   0   0|   0     0 |           | 18  301    0   54    3
Jun 01 15:26:19 ubuntu dstat.sh[64930]: 01-06 15:26:19|  8   1  89   1   0|5574M  181M  151M 1933M|5916B 1474B|   0  1131k|   0   104 |2572  3452 |0.62 0.86 0.97|4.0   0 1.0|   0     0 |           | 18  302    0   54    3
Jun 01 15:26:20 ubuntu dstat.sh[64930]: 01-06 15:26:20|  9   3  86   1   0|5580M  175M  151M 1934M|  20k 6028B|   0  1010k|   0   106 |3186  4258 |0.62 0.86 0.97|2.0   0 3.0|   0     0 |           | 18  301    0   54    3
Jun 01 15:26:21 ubuntu dstat.sh[64930]: 01-06 15:26:21| 17   3  78   1   0|5580M  175M  151M 1934M|  19k 5925B|   0  1124k|   0   131 |4101  5112 |0.62 0.86 0.97|1.0   0 2.0|   0     0 |           | 18  301    0   56    3
Jun 01 15:26:22 ubuntu dstat.sh[64930]: 01-06 15:26:22| 13   3  82   1   0|5580M  175M  151M 1934M|  13k 3365B|   0  6583k|   0   334 |4115  5154 |0.57 0.85 0.96|  0   0 1.0|   0     0 |           | 18  301    0   49    3
Jun 01 15:26:23 ubuntu dstat.sh[64930]: 01-06 15:26:23| 10   2  85   1   0|5580M  174M  151M 1934M|4668B 1459B|  16k 1473k|1.00   150 |3583  5213 |0.57 0.85 0.96|3.0   0   0|   0     0 |           | 18  302    0   51    3
Jun 01 15:26:24 ubuntu dstat.sh[64930]: 01-06 15:26:24| 26   6  63   3   0|5580M  174M  152M 1934M|5743B 1458B|   0  7531k|   0   673 |8972    14k|0.57 0.85 0.96|1.0   0   0|   0     0 |           | 18  302    0   51    3
Jun 01 15:26:25 ubuntu dstat.sh[64930]: 01-06 15:26:25| 25   5  68   1   0|5581M  172M  152M 1934M|5078B 1456B|   0  2629k|   0   216 |7665    11k|0.57 0.85 0.96|1.0   0   0|   0     0 |           | 18  303    0   53    3
Jun 01 15:26:26 ubuntu dstat.sh[64930]: 01-06 15:26:26| 14   4  78   2   0|5581M  172M  152M 1935M|7586B 2531B|   0  2937k|   0   280 |4962  7147 |0.57 0.85 0.96|  0   0   0|   0     0 |           | 18  301    0   52    3
Jun 01 15:26:27 ubuntu dstat.sh[64930]: 01-06 15:26:27| 10   2  87   1   0|5581M  172M  152M 1935M|  10k 2998B|   0  1309k|   0   128 |2989  4064 |0.52 0.83 0.96|  0   0   0|   0     0 |           | 18  301    0   52    3
Jun 01 15:26:28 ubuntu dstat.sh[64930]: 01-06 15:26:28| 10   1  88   1   0|5580M  172M  152M 1935M|4634B 1625B|   0  1801k|   0  48.1 |1870  2127 |0.52 0.83 0.96|2.0   0   0|   0     0 |           | 18  302    0   52    3
Jun 01 15:26:29 ubuntu dstat.sh[64930]: 01-06 15:26:29|  5   1  91   0   0|5580M  172M  152M 1935M|  11k 3451B|   0  1237k|   0   125 |2512  3735 |0.52 0.83 0.96|  0   0   0|   0     0 |           | 18  301    0   53    3
Jun 01 15:26:30 ubuntu dstat.sh[64930]: 01-06 15:26:30| 24   4  68   1   0|5580M  172M  152M 1935M|4680B 1620B|  32k 3424k|1.00   392 |7871    12k|0.52 0.83 0.96|2.0   0   0|   0     0 |           | 18  302    0   46    3
Jun 01 15:26:31 ubuntu dstat.sh[64930]: 01-06 15:26:31| 25   5  67   2   0|5581M  171M  152M 1935M|4569B 1611B|   0  2794k|   0   299 |7923    12k|0.52 0.83 0.96|1.0   0 1.0|   0     0 |           | 18  302    0   47    3
Jun 01 15:26:32 ubuntu dstat.sh[64930]: 01-06 15:26:32| 25   6  65   2   0|5581M  170M  152M 1936M|4183B 2441B|  16k 7919k|1.00   638 |7710    11k|0.56 0.84 0.96|1.0   0   0|   0     0 |           | 18  301    0   49    3
Jun 01 15:26:33 ubuntu dstat.sh[64930]: 01-06 15:26:33|  6   2  90   1   0|5581M  170M  152M 1936M|5809B 1581B|   0  5441k|   0   334 |2614  4057 |0.56 0.84 0.96|1.0 1.0   0|   0     0 |           | 18  302    0   49    3
Jun 01 15:26:34 ubuntu dstat.sh[64930]: 01-06 15:26:34|  7   1  88   1   0|5581M  170M  152M 1936M|  11k 3401B|   0  1614k|   0   163 |3064  4500 |0.56 0.84 0.96|1.0   0   0|   0     0 |           | 18  301    0   48    3
Jun 01 15:26:35 ubuntu dstat.sh[64930]: 01-06 15:26:35| 23   6  67   2   0|5581M  170M  153M 1936M|4655B 1577B|   0  4665k|   0   440 |7868    12k|0.56 0.84 0.96|2.0   0 1.0|   0     0 |           | 18  302    0   48    3
Jun 01 15:26:36 ubuntu dstat.sh[64930]: 01-06 15:26:36| 25   6  67   2   0|5581M  169M  153M 1936M|5138B 1574B|   0  2420k|   0   252 |7500    11k|0.56 0.84 0.96|  0 1.0   0|   0     0 |           | 18  302    0   49    3
Jun 01 15:26:37 ubuntu dstat.sh[64930]: 01-06 15:26:37| 24   5  68   1   0|5582M  169M  153M 1936M|4751B 1506B|   0  2043k|   0   197 |7280    11k|0.60 0.84 0.96|1.0   0   0|   0     0 |           | 18  302    0   49    3
Jun 01 15:26:38 ubuntu dstat.sh[64930]: 01-06 15:26:38| 26   4  64   2   0|5582M  168M  153M 1937M|4905B 1566B|   0  3815k|   0   463 |8358    13k|0.60 0.84 0.96|1.0   0   0|   0     0 |           | 18  302    0   46    3
Jun 01 15:26:39 ubuntu dstat.sh[64930]: 01-06 15:26:39| 24   5  67   2   0|5583M  166M  153M 1937M|4134B 1302B|   0  7617k|   0   532 |8170    13k|0.60 0.84 0.96|3.0   0   0|   0     0 |           | 18  303    0   49    3
Jun 01 15:26:40 ubuntu dstat.sh[64930]: 01-06 15:26:40| 12   3  82   1   0|5583M  166M  153M 1937M|5896B 2194B|   0  1928k|   0   231 |4059  6099 |0.60 0.84 0.96|  0   0   0|   0     0 |           | 18  301    0   50    3
Jun 01 15:26:41 ubuntu dstat.sh[64930]: 01-06 15:26:41| 12   2  84   1   0|5583M  166M  153M 1937M|4923B 1655B|   0  1488k|   0   158 |3045  4127 |0.60 0.84 0.96|  0   0 1.0|   0     0 |           | 18  301    0   52    3
Jun 01 15:26:42 ubuntu dstat.sh[64930]: 01-06 15:26:42| 10   2  86   1   0|5583M  166M  153M 1937M|5129B 1704B|   0  1751k|   0   116 |3256  4474 |0.55 0.82 0.95|2.0   0   0|   0     0 |           | 18  301    0   50    3
Jun 01 15:26:43 ubuntu dstat.sh[64930]: 01-06 15:26:43|  3   1  94   1   0|5583M  166M  153M 1937M|4502B 1621B|   0  1108k|   0   100 |1728  2600 |0.55 0.82 0.95|1.0   0   0|   0     0 |           | 18  302    0   50    3
Jun 01 15:26:44 ubuntu dstat.sh[64930]: 01-06 15:26:44|  9   2  86   1   0|5583M  166M  153M 1938M|  12k 3462B|   0  2333k|   0   166 |3340  4665 |0.55 0.82 0.95|  0   0   0|   0     0 |           | 18  301    0   51    3
Jun 01 15:26:45 ubuntu dstat.sh[64930]: 01-06 15:26:45| 26   7  63   2   0|5590M  159M  153M 1938M|4879B 1626B|   0  3899k|   0   431 |8873    21k|0.55 0.82 0.95|  0 1.0  36|   0     0 |           | 18  302    0   52    3
Jun 01 15:26:46 ubuntu dstat.sh[64930]: 01-06 15:26:46| 25   5  65   1   0|5590M  159M  153M 1938M|4584B 1504B|   0  7861k|   0   620 |8445    13k|0.55 0.82 0.95|2.0   0   0|   0     0 |           | 18  302    0   47    3
Jun 01 15:26:47 ubuntu dstat.sh[64930]: 01-06 15:26:47| 25   5  68   2   0|5591M  157M  153M 1938M|4446B 1622B|  16k 6357k|1.00   365 |7548    11k|0.58 0.83 0.95|3.0   0   0|   0     0 |           | 18  302    0   48    3
Jun 01 15:26:48 ubuntu dstat.sh[64930]: 01-06 15:26:48|  8   2  86   1   0|5591M  157M  153M 1938M|5884B 2556B|   0  2123k|   0   226 |3291  5150 |0.58 0.83 0.95|  0   0   0|   0     0 |           | 18  301    0   49    3
Jun 01 15:26:49 ubuntu dstat.sh[64930]: 01-06 15:26:49|  9   2  87   1   0|5590M  157M  153M 1938M|  11k 3460B|   0  1452k|   0   148 |3220  4577 |0.58 0.83 0.95|  0   0   0|   0     0 |           | 18  301    0   49    3
