Jul 25 06:17:03 jammy-provider-cloud-0000007400 systemd[1]: Started Devstack devstack@dstat.service.
Jul 25 06:17:03 jammy-provider-cloud-0000007400 dstat.sh[57574]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 25 06:17:03 jammy-provider-cloud-0000007400 dstat.sh[57574]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 25 06:30:36 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:30:36|  6   2  90   0   0|4329M  274M  205M 2932M|  10k 1873B|   0  1243k|   0   139 |2210  4145 |1.02 0.92 0.85|1.0   0   0|   0     0 |   0     0 | 18  288    7  121    0
Jul 25 06:30:37 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:30:37|  4   1  93   0   0|4329M  273M  205M 2932M|  10k 4296B|   0  1611k|   0   104 |2126  3671 |1.10 0.93 0.86|2.0   0 2.0|   0     0 |   0     0 | 18  289    7  117    0
Jul 25 06:30:38 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:30:38| 10   2  87   0   0|4329M  273M  205M 2932M|  12k 3829B|   0  1191k|   0   133 |2775  5098 |1.10 0.93 0.86|1.0   0   0|   0     0 |   0     0 | 18  288    7  117    0
Jul 25 06:30:39 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:30:39| 10   2  87   1   0|4329M  273M  205M 2932M|  29k   13k|   0  1316k|   0   157 |2842  5120 |1.10 0.93 0.86|  0   0   0|   0     0 |   0     0 | 18  288    7  115    0
Jul 25 06:30:40 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:30:40| 17   3  79   1   0|4329M  273M  205M 2932M|6630B 1695B|   0  1845k|   0   238 |4182  8649 |1.10 0.93 0.86|2.0   0   0|   0     0 |   0     0 | 18  290    7  116    0
Jul 25 06:30:41 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:30:41| 29   2  67   1   0|4329M  273M  205M 2933M|8148B 1510B|   0  2117k|   0   219 |4724    10k|1.10 0.93 0.86|2.0   0 1.0|   0     0 |   0     0 | 18  291    7  113    0
Jul 25 06:30:42 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:30:42| 26   4  69   1   0|4331M  271M  205M 2933M|  41k 1644B|  16k 2117k|1.00   189 |5396    13k|1.17 0.95 0.86|1.0   0   0|   0     0 |   0     0 | 18  291    7  114    0
Jul 25 06:30:43 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:30:43|  8   1  88   1   0|4331M  270M  205M 2933M|  10k 4388B|   0  1978k|   0   235 |2849  5524 |1.17 0.95 0.86|2.0   0   0|   0     0 |   0     0 | 18  290    7  115    0
Jul 25 06:30:44 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:30:44| 10   3  85   1   0|4331M  270M  205M 2933M|  30k   13k|   0  8767k|   0   499 |3352  6617 |1.17 0.95 0.86|  0   0   0|   0     0 |   0     0 | 18  290    7  115    0
Jul 25 06:30:45 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:30:45| 20   3  75   1   0|4332M  270M  205M 2933M|5378B 1623B|  32k 2268k|1.00   290 |4725    10k|1.17 0.95 0.86|2.0   0 2.0|   0     0 |   0     0 | 18  292    7  115    0
Jul 25 06:30:46 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:30:46| 30   3  66   2   0|4332M  269M  205M 2934M|5641B 1695B|   0  2921k|   0   330 |4464  9671 |1.17 0.95 0.86|1.0   0   0|   0     0 |   0     0 | 18  292    7  119    0
Jul 25 06:30:47 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:30:47| 27   4  69   1   0|4333M  268M  205M 2934M|4419B 1689B|   0  2082k|   0   218 |4933    12k|1.32 0.99 0.88|4.0   0   0|   0     0 |   0     0 | 18  291    7  120    0
Jul 25 06:30:48 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:30:48| 14   4  79   1   0|4340M  261M  205M 2934M|8243B 4345B|   0    11M|   0  1297 |4495  9008 |1.32 0.99 0.88|2.0   0  34|   0     0 |   0     0 | 18  290    7  123    0
Jul 25 06:30:49 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:30:49| 10   2  85   1   0|4340M  260M  205M 2934M|  25k   10k|   0  2410k|   0   251 |2912  5271 |1.32 0.99 0.88|  0   0   0|   0     0 |   0     0 | 18  290    7  122    0
Jul 25 06:30:50 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:30:50| 12   2  84   1   0|4340M  260M  205M 2934M|  29k   13k|   0  1696k|   0   178 |2933  5290 |1.32 0.99 0.88|2.0   0   0|   0     0 |   0     0 | 18  290    7  122    0
Jul 25 06:30:51 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:30:51| 11   3  84   2   0|4341M  259M  205M 2935M|4949B 1622B|   0  4977k|   0   366 |3461  6711 |1.32 0.99 0.88|3.0   0   0|   0     0 |   0     0 | 18  291    7  121    0
Jul 25 06:30:52 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:30:52| 27   3  67   1   0|4340M  259M  205M 2935M|5635B 1696B|   0  2959k|   0   319 |5236    11k|1.38 1.00 0.88|1.0   0   0|   0     0 |   0     0 | 18  292    7  123    0
Jul 25 06:30:53 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:30:53| 27   4  68   1   0|4342M  258M  205M 2935M|6160B 1618B|   0  3688k|   0   313 |5974    12k|1.38 1.00 0.88|3.0   0   0|   0     0 |   0     0 | 18  291    7  114    0
Jul 25 06:30:54 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:30:54| 26   4  67   1   0|4344M  256M  205M 2935M|5424B 1767B|  20k 2890k|2.00   267 |5637    12k|1.38 1.00 0.88|2.0   0   0|   0     0 |   0     0 | 18  292    7  115    0
Jul 25 06:30:55 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:30:55| 27   4  67   1   0|4344M  255M  205M 2936M|6699B 1511B|   0  2219k|   0   264 |5254    12k|1.38 1.00 0.88|2.0   0 2.0|   0     0 |   0     0 | 18  291    7  115    0
Jul 25 06:30:56 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:30:56| 26   4  67   2   0|4345M  253M  205M 2936M|5383B 1696B|  32k 6847k|3.00   533 |6434    14k|1.38 1.00 0.88|1.0   0   0|   0     0 |   0     0 | 18  292    7  121    0
Jul 25 06:30:57 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:30:57| 27   3  67   1   0|4345M  253M  205M 2936M|6000B 1761B|   0  2638k|   0   275 |4785    11k|1.35 1.00 0.88|1.0   0   0|   0     0 |   0     0 | 18  291    7  115    0
Jul 25 06:30:58 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:30:58| 25   3  69   0   0|4345M  252M  205M 2937M|6276B 1605B|   0  1729k|   0   194 |6364    12k|1.35 1.00 0.88|1.0   0   0|   0     0 |   0     0 | 18  291    7  121    0
Jul 25 06:30:59 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:30:59| 29   3  66   1   0|4345M  252M  205M 2937M|7621B 1696B|   0  2254k|   0   274 |4962    11k|1.35 1.00 0.88|2.0   0   0|   0     0 |   0     0 | 18  291    7  126    0
Jul 25 06:31:00 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:00| 25   4  68   1   0|4346M  251M  205M 2937M|5752B 1765B|   0  2416k|   0   269 |5841    12k|1.35 1.00 0.88|2.0   0   0|   0     0 |   0     0 | 18  290    7  128    0
Jul 25 06:31:01 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:01|  6   1  92   0   0|4346M  251M  205M 2938M|  11k 4345B|   0  1418k|   0   126 |2085  3841 |1.35 1.00 0.88|1.0   0   0|   0     0 |   0     0 | 18  291    7  121    0
Jul 25 06:31:02 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:02| 11   2  86   1   0|4346M  251M  205M 2938M|  10k 4394B|   0  1834k|   0   197 |2919  5603 |1.32 1.00 0.88|  0   0   0|   0     0 |   0     0 | 18  290    7  122    0
Jul 25 06:31:03 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:03| 11   2  86   1   0|4346M  251M  205M 2938M|9286B 4352B|   0  1693k|   0   169 |2784  5356 |1.32 1.00 0.88|  0   0   0|   0     0 |   0     0 | 18  290    7  115    0
Jul 25 06:31:04 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:04| 12   2  84   1   0|4346M  250M  205M 2938M|  11k 4392B|   0  1963k|   0   227 |3145  6332 |1.32 1.00 0.88|  0   0   0|   0     0 |   0     0 | 18  290    7  116    0
Jul 25 06:31:05 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:05| 12   2  83   2   0|4347M  250M  205M 2938M|  20k 9559B|   0  6630k|   0   514 |3568  7012 |1.32 1.00 0.88|1.0   0 2.0|   0     0 |   0     0 | 18  292    7  112    0
Jul 25 06:31:06 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:06|  7   2  89   0   0|4347M  250M  205M 2938M|  38k   16k|   0   891k|   0  75.9 |2093  3573 |1.32 1.00 0.88|5.0   0   0|   0     0 |   0     0 | 18  290    7  112    1
Jul 25 06:31:07 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:07|  6   1  90   0   0|4347M  249M  205M 2938M|  32k   13k|   0  1019k|   0   101 |2401  4299 |1.45 1.04 0.90|  0   0   0|   0     0 |   0     0 | 18  290    7  109    0
Jul 25 06:31:08 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:08|  9   3  86   1   0|4348M  248M  205M 2938M|  30k   13k|   0  9719k|   0  1115 |3159  4662 |1.45 1.04 0.90|  0   0   0|   0     0 |   0     0 | 18  290    7  109    0
Jul 25 06:31:09 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:09| 23   3  71   1   0|4348M  248M  205M 2939M|6017B 1513B|   0  1933k|   0   247 |4797  9807 |1.45 1.04 0.90|1.0   0   0|   0     0 |   0     0 | 18  292    7  107    0
Jul 25 06:31:10 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:10| 26   4  67   1   0|4348M  248M  205M 2939M|5413B 1693B|   0  2295k|   0   238 |5455    11k|1.45 1.04 0.90|1.0   0   0|   0     0 |   0     0 | 18  291    7  110    0
Jul 25 06:31:11 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:11| 28   4  67   1   0|4348M  248M  205M 2939M|7765B 1696B|   0  2226k|   0   223 |5346    11k|1.45 1.04 0.90|  0 1.0   0|   0     0 |   0     0 | 18  291    7  108    0
Jul 25 06:31:12 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:12| 27   4  68   1   0|4347M  248M  205M 2939M|  40k 1620B|   0  1976k|   0   194 |5380    11k|1.42 1.03 0.90|1.0   0   0|   0     0 |   0     0 | 18  291    7  110    0
Jul 25 06:31:13 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:13|  8   2  87   1   0|4348M  247M  205M 2939M|9200B 4336B|   0  1850k|   0   196 |2791  5390 |1.42 1.03 0.90|  0   0   0|   0     0 |   0     0 | 18  290    7  106    0
Jul 25 06:31:14 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:14|  6   2  87   2   0|4348M  247M  205M 2940M|  11k 4310B|   0  6791k|   0   497 |3117  6189 |1.42 1.03 0.90|1.0   0   0|   0     0 |   0     0 | 18  290    7  106    0
Jul 25 06:31:15 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:15| 15   2  81   1   0|4348M  247M  205M 2940M|9849B 3826B|   0  3667k|   0   235 |3839  7237 |1.42 1.03 0.90|  0   0 2.0|   0     0 |   0     0 | 18  290    7  106    0
Jul 25 06:31:16 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:16|  7   2  89   1   0|4348M  247M  205M 2940M|  14k 5830B|   0  1259k|   0   129 |2157  3958 |1.42 1.03 0.90|  0   0   0|   0     0 |   0     0 | 18  291    7  106    0
Jul 25 06:31:17 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:17|  7   3  89   0   0|4348M  247M  205M 2940M|  22k 8580B|   0  1057k|   0  95.1 |2486  4495 |1.30 1.02 0.89|1.0   0   0|   0     0 |   0     0 | 18  290    7  106    0
Jul 25 06:31:18 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:18| 28   4  67   1   0|4348M  246M  205M 2940M|7618B 1789B|   0  2049k|   0   212 |5102    11k|1.30 1.02 0.89|2.0   0   0|   0     0 |   0     0 | 18  291    7   99    0
Jul 25 06:31:19 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:19| 27   4  67   1   0|4349M  245M  205M 2941M|6392B 1620B|   0  2724k|   0   303 |6123    13k|1.30 1.02 0.89|1.0   0   0|   0     0 |   0     0 | 18  291    7  101    0
Jul 25 06:31:20 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:20| 17   2  78   1   0|4350M  244M  205M 2941M|  10k 4415B|   0  2254k|   0   270 |4871  9383 |1.30 1.02 0.89|  0   0   0|   0     0 |   0     0 | 18  290    7  100    0
Jul 25 06:31:21 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:21| 10   3  84   1   0|4350M  244M  205M 2941M|  30k   13k|   0  6404k|   0   445 |3420  6373 |1.30 1.02 0.89|1.0   0   0|   0     0 |   0     0 | 18  290    7  101    0
Jul 25 06:31:22 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:22| 11   2  85   0   0|4351M  243M  205M 2941M|8535B 1619B|   0  1227k|   0   121 |3288  6442 |1.20 1.00 0.89|1.0 1.0   0|   0     0 |   0     0 | 18  292    7   99    0
Jul 25 06:31:23 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:23| 29   3  65   1   0|4351M  242M  205M 2941M|9419B 1565B|   0  2787k|   0   277 |4939    11k|1.20 1.00 0.89|3.0   0   0|   0     0 |   0     0 | 18  291    7  104    0
Jul 25 06:31:24 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:24| 15   3  79   1   0|4352M  241M  205M 2942M|  11k 4238B|   0  2740k|   0   215 |5067  9648 |1.20 1.00 0.89|  0   0   0|   0     0 |   0     0 | 18  290    7  102    0
Jul 25 06:31:25 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:25| 14   2  82   1   0|4352M  241M  205M 2942M|  49k   22k|   0  1975k|   0   184 |3138  5315 |1.20 1.00 0.89|2.0   0 2.0|   0     0 |   0     0 | 18  290    7  105    0
Jul 25 06:31:26 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:26|  8   2  88   1   0|4352M  241M  205M 2942M|  13k 4284B|   0  1576k|   0   147 |2520  4380 |1.20 1.00 0.89|  0   0   0|   0     0 |   0     0 | 18  290    7  102    0
Jul 25 06:31:27 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:27| 11   2  86   1   0|4352M  240M  205M 2942M|  16k 8082B|   0  1593k|   0   201 |2832  5158 |1.18 1.00 0.89|  0   0   0|   0     0 |   0     0 | 18  291    7  102    0
Jul 25 06:31:28 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:28|  4   2  93   0   0|4352M  240M  205M 2942M|8182B 1870B|   0   893k|   0  64.1 |1488  2676 |1.18 1.00 0.89|1.0   0   0|   0     0 |   0     0 | 18  290    7   97    0
Jul 25 06:31:29 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:29|  9   3  86   1   0|4353M  240M  205M 2942M|  25k   10k|   0  9484k|   0  1139 |3137  5096 |1.18 1.00 0.89|1.0 1.0   0|   0     0 |   0     0 | 18  291    7   98    0
Jul 25 06:31:30 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:30|  8   1  89   1   0|4353M  239M  205M 2942M|9481B 4343B|   0  1691k|   0   177 |2465  4793 |1.18 1.00 0.89|  0   0   0|   0     0 |   0     0 | 18  290    7   97    0
Jul 25 06:31:31 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:31|  6   1  89   0   0|4353M  239M  205M 2942M|  10k 4269B|   0  1256k|   0   127 |2092  3999 |1.18 1.00 0.89|  0   0   0|   0     0 |   0     0 | 18  290    7   97    0
Jul 25 06:31:32 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:32| 12   2  84   2   0|4354M  238M  205M 2943M|  10k 4254B|   0  6775k|   0   495 |3273  6692 |1.09 0.98 0.88|1.0   0   0|   0     0 |   0     0 | 18  290    7   97    0
Jul 25 06:31:33 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:33| 10   3  87   1   0|4354M  238M  205M 2943M|  35k   14k|   0  1128k|   0   115 |2402  4326 |1.09 0.98 0.88|3.0   0   0|   0     0 |   0     0 | 18  292    7   97    0
Jul 25 06:31:34 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:34|  5   1  93   0   0|4354M  238M  205M 2943M|  22k 6573B|   0   624k|   0  52.0 |1422  2374 |1.09 0.98 0.88|2.0   0   0|   0     0 |   0     0 | 18  291    7   91    0
Jul 25 06:31:35 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:35|  7   2  89   0   0|4354M  238M  205M 2943M|  38k   17k|   0   872k|   0  92.0 |2183  3619 |1.09 0.98 0.88|4.0   0 2.0|   0     0 |   0     0 | 18  291    7   92    0
Jul 25 06:31:36 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:36| 10   2  87   0   0|4354M  237M  205M 2943M|  28k   13k|   0  1167k|   0   127 |2605  4690 |1.09 0.98 0.88|1.0 1.0   0|   0     0 |   0     0 | 18  291    7   88    0
Jul 25 06:31:37 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:37|  9   2  88   0   0|4355M  236M  205M 2943M|  30k   11k|   0  1202k|   0  95.8 |2550  4085 |1.00 0.97 0.88|3.0   0 1.0|   0     0 |   0     0 | 18  292    8   88    0
Jul 25 06:31:38 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:38| 29   4  67   1   0|4356M  235M  205M 2943M|8401B 1532B|   0  1880k|   0   227 |5648    12k|1.00 0.97 0.88|2.0   0   0|   0     0 |   0     0 | 18  293    8   91    0
Jul 25 06:31:39 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:39| 10   2  85   1   0|4356M  235M  205M 2944M|9924B 4342B|  16k 2354k|1.00   250 |3250  6306 |1.00 0.97 0.88|1.0   0   0|   0     0 |   0     0 | 18  291    8   92    0
Jul 25 06:31:40 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:40| 17   3  77   1   0|4356M  234M  205M 2944M|  26k   12k|   0  2744k|   0   271 |4225  7676 |1.00 0.97 0.88|  0   0   0|   0     0 |   0     0 | 18  292    8   93    0
Jul 25 06:31:41 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:41| 11   2  85   0   0|4356M  234M  205M 2944M|  10k 1866B|   0  1525k|   0   144 |2957  5867 |1.00 0.97 0.88|2.0   0   0|   0     0 |   0     0 | 18  293    8   93    0
Jul 25 06:31:42 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:42| 26   4  68   1   0|4358M  233M  205M 2944M|  41k 1745B|   0  2015k|   0   215 |5791    11k|1.16 1.00 0.89|2.0   0   0|   0     0 |   0     0 | 18  292    8   91    0
Jul 25 06:31:43 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:43| 20   3  75   1   0|4358M  232M  205M 2945M|9528B 4410B|   0  7401k|   0   569 |5497    12k|1.16 1.00 0.89|1.0   0   0|   0     0 |   0     0 | 18  291    8   92    0
Jul 25 06:31:44 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:44| 10   2  86   1   0|4359M  231M  205M 2945M|6005B 1771B|   0  1482k|   0   159 |2856  5499 |1.16 1.00 0.89|1.0   0   0|   0     0 |   0     0 | 18  292    8   90    0
Jul 25 06:31:45 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:45| 11   2  84   1   0|4359M  231M  205M 2945M|  27k   12k|   0  2010k|   0   237 |3248  6006 |1.16 1.00 0.89|1.0   0 2.0|   0     0 |   0     0 | 18  292    8   90    0
Jul 25 06:31:46 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:46| 10   2  85   1   0|4360M  230M  205M 2945M|  18k 1950B|   0  2966k|   0   161 |2928  5086 |1.16 1.00 0.89|1.0   0   0|   0     0 |   0     0 | 18  292    8   87    0
Jul 25 06:31:47 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:47|  4   1  93   0   0|4359M  230M  205M 2945M|  11k 4203B|   0   795k|   0  68.9 |1791  3184 |1.15 1.00 0.89|2.0   0   0|   0     0 |   0     0 | 18  292    8   87    0
Jul 25 06:31:48 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:48| 15   4  79   1   0|4366M  223M  205M 2945M|  29k   13k|   0  1513k|   0   172 |3677  8663 |1.15 1.00 0.89|  0   0  34|   0     0 |   0     0 | 18  291    8   83    0
Jul 25 06:31:49 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:49| 22   2  73   1   0|4366M  223M  205M 2945M|7558B 1621B|   0  2026k|   0   244 |4622  9535 |1.15 1.00 0.89|6.0   0   0|   0     0 |   0     0 | 18  293    8   84    0
Jul 25 06:31:50 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:50| 29   4  66   1   0|4366M  223M  205M 2946M|7191B 1620B|   0    11M|   0  1354 |6334    12k|1.15 1.00 0.89|2.0   0   0|   0     0 |   0     0 | 18  292    8   89    0
Jul 25 06:31:51 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:51| 25   4  68   1   0|4366M  223M  205M 2946M|7171B 1665B|   0  8164k|   0   569 |7089    15k|1.15 1.00 0.89|1.0   0   0|   0     0 |   0     0 | 18  293    8   89    0
Jul 25 06:31:52 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:52| 11   2  84   1   0|4366M  223M  205M 2946M|  10k 4415B|  16k 1628k|1.00   214 |3170  6165 |1.13 1.00 0.89|  0   0   0|   0     0 |   0     0 | 18  291    8   89    0
Jul 25 06:31:53 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:53| 10   1  87   1   0|4366M  223M  205M 2946M|5257B 1587B|   0  1361k|   0   152 |2709  5110 |1.13 1.00 0.89|1.0   0   0|   0     0 |   0     0 | 18  292    8   89    0
Jul 25 06:31:54 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:54| 12   3  84   1   0|4366M  222M  205M 2947M|  29k   13k|   0  1755k|   0   233 |3415  6134 |1.13 1.00 0.89|1.0   0   0|   0     0 |   0     0 | 18  291    8   85    0
Jul 25 06:31:55 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:55| 11   2  84   0   0|4366M  222M  205M 2947M|  10k 4393B|   0  1868k|   0   162 |2791  5311 |1.13 1.00 0.89|  0   0 2.0|   0     0 |   0     0 | 18  291    8   86    0
Jul 25 06:31:56 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:56| 10   2  86   1   0|4366M  222M  205M 2947M|  17k 8056B|  16k 1497k|1.00   160 |2814  5052 |1.13 1.00 0.89|  0   0   0|   0     0 |   0     0 | 18  292    8   77    0
Jul 25 06:31:57 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:57|  9   1  88   1   0|4366M  222M  205M 2947M|  17k 6445B|   0  1392k|   0   125 |2386  4832 |1.20 1.02 0.90|3.0 1.0   0|   0     0 |   0     0 | 18  292    8   77    0
Jul 25 06:31:58 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:58| 28   4  66   1   0|4366M  221M  205M 2947M|6973B 1622B|   0  7143k|   0   565 |5298    11k|1.20 1.02 0.90|2.0   0   0|   0     0 |   0     0 | 18  292    8   71    0
Jul 25 06:31:59 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:31:59| 27   4  66   1   0|4366M  221M  205M 2948M|7312B 1690B|   0  1996k|   0   250 |5176    12k|1.20 1.02 0.90|2.0   0   0|   0     0 |   0     0 | 18  291    8   73    0
Jul 25 06:32:00 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:00| 23   4  71   1   0|4366M  220M  205M 2948M|  10k 4247B|  16k 7803k|1.00   919 |6034    11k|1.20 1.02 0.90|1.0   0   0|   0     0 |   0     0 | 18  291    8   75    0
Jul 25 06:32:01 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:01|  8   1  89   0   0|4367M  219M  205M 2949M|5781B 1620B|   0  1400k|   0  97.0 |2267  4146 |1.20 1.02 0.90|1.0   0   0|   0     0 |   0     0 | 18  292    8   65    0
Jul 25 06:32:02 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:02| 14   2  82   2   0|4367M  219M  205M 2949M|  13k 5768B|   0  2514k|   0   363 |3955  7572 |1.19 1.02 0.90|1.0   0   0|   0     0 |   0     0 | 18  292    8   65    0
Jul 25 06:32:03 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:03|  7   2  91   0   0|4367M  219M  205M 2949M|  21k 8687B|   0   949k|   0  66.1 |1848  3054 |1.19 1.02 0.90|1.0   0   0|   0     0 |   0     0 | 18  292    8   64    0
Jul 25 06:32:04 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:04|  8   1  87   0   0|4367M  219M  205M 2949M|9547B 4342B|   0  1429k|   0   169 |2614  5117 |1.19 1.02 0.90|1.0   0   0|   0     0 |   0     0 | 18  291    8   66    0
Jul 25 06:32:05 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:05| 13   2  84   1   0|4367M  218M  205M 2949M|  29k   13k|   0  1368k|   0   153 |3111  5564 |1.19 1.02 0.90|  0   0 2.0|   0     0 |   0     0 | 18  291    8   64    0
Jul 25 06:32:06 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:06| 18   3  77   1   0|4367M  218M  205M 2950M|5229B 1623B|   0  5045k|   0   408 |4071  8791 |1.19 1.02 0.90|  0 1.0   0|   0     0 |   0     0 | 18  293    8   64    0
Jul 25 06:32:07 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:07| 29   4  65   1   0|4367M  218M  205M 2950M|5185B 1508B|   0  3374k|   0   296 |5006  9955 |1.17 1.02 0.90|3.0   0 3.0|   0     0 |   0     0 | 18  293    8   68    0
Jul 25 06:32:08 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:08| 24   2  71   1   0|4366M  218M  205M 2950M|9156B 4340B|   0  2127k|   0   275 |5429    11k|1.17 1.02 0.90|2.0   0   0|   0     0 |   0     0 | 18  291    8   70    0
