Jul 19 11:34:53 jammy-provider-cloud-0000007368 systemd[1]: Started Devstack devstack@dstat.service.
Jul 19 11:34:53 jammy-provider-cloud-0000007368 dstat.sh[57642]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 19 11:34:53 jammy-provider-cloud-0000007368 dstat.sh[57642]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 19 11:39:27 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:27| 54  23  22   0   0|3957M  132M  170M 3507M|4892B 1787B|  12k  460k|1.00  31.0 |3839  7102 |2.19 1.59 0.91|4.0   0 423|   0     0 |   0     0 | 17  229    4   41    0
Jul 19 11:39:28 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:28| 55  23  21   0   0|3977M  163M  170M 3458M|6047B 1550B|  32k 1113k|1.99  92.8 |7160    18k|2.19 1.59 0.91|2.0   0 279|   0     0 |   0     0 | 17  235    4   43    0
Jul 19 11:39:29 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:29| 62  14  23   1   0|4086M  136M  170M 3378M|5617B 1654B| 437k 3742k|26.1   256 |3922  7311 |2.19 1.59 0.91|4.0   0 171|   0     0 |   0     0 | 17  240    4   43    0
Jul 19 11:39:30 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:30| 67  11  22   0   0|4165M  132M  170M 3305M|5764B 1620B| 232k 9670k|15.0   809 |3597  5800 |2.19 1.59 0.91|3.0   0 7.0|   0     0 |   0     0 | 17  249    4   33    0
Jul 19 11:39:31 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:31| 57  19  23   0   0|4145M  182M  170M 3275M|6650B 1769B| 336k  888k|9.00  71.0 |4473  9425 |2.19 1.59 0.91|4.0   0 356|   0     0 |   0     0 | 17  250    4   38    0
Jul 19 11:39:32 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:32| 47  24  27   0   0|4145M  181M  170M 3276M|5341B 1707B|1593k 1143k|40.0  62.0 |5284  9661 |2.18 1.60 0.92| 18   0 489|   0     0 |   0     0 | 17  250    4   38    0
Jul 19 11:39:33 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:33| 59  22  18   0   0|4222M  131M  170M 3249M|5306B 1618B|3336k 1120k|48.9  66.9 |5054  9907 |2.18 1.60 0.92|5.0   0 234|   0     0 |   0     0 | 18  250    4   40    0
Jul 19 11:39:34 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:34| 63  13  23   0   0|4249M  132M  170M 3223M|6617B 1615B| 769k 2332k|6.98   124 |2366  3399 |2.18 1.60 0.92|4.0   0  48|   0     0 |   0     0 | 18  253    4   40    0
Jul 19 11:39:35 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:35| 60  13  26   1   0|4312M  142M  170M 3151M|4759B 1611B| 831k 6650k|12.0   559 |4006  6839 |2.18 1.60 0.92|2.0   0  64|   0     0 |   0     0 | 18  254    4   42    0
Jul 19 11:39:36 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:36| 21  13  65   0   0|4320M  136M  170M 3148M|  11k 3107B| 832k  192k|11.0  9.00 |2302  3602 |2.18 1.60 0.92|2.0   0 170|   0     0 |   0     0 | 18  255    4   42    0
Jul 19 11:39:37 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:37| 21   6  72   0   0|4337M  134M  170M 3134M|  20k 5456B| 542k  247k|5.98  18.9 |1857  2892 |2.08 1.59 0.92|1.0   0 8.0|   0     0 |   0     0 | 18  260    4   42    0
Jul 19 11:39:38 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:38| 19   7  73   0   0|4346M  124M  170M 3134M|6301B 1622B| 769k  625k|6.01  51.1 |1928  3000 |2.08 1.59 0.92|1.0   0  10|   0     0 |   0     0 | 18  262    4   40    0
Jul 19 11:39:39 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:39| 28  17  55   0   0|4346M  136M  170M 3122M|  16M  120k|2959k   52k|37.1  4.01 |7277  7464 |2.08 1.59 0.92|3.0   0 268|   0     0 |   0     0 | 18  263    4   40    0
Jul 19 11:39:40 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:40| 35   6  57   0   0|4390M  121M  170M 3094M|5690B 1692B| 779k  887k|16.0  61.9 |2267  3475 |2.08 1.59 0.92|2.0   0 5.0|   0     0 |   0     0 | 18  271    4   38    0
Jul 19 11:39:41 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:41| 25   5  67   1   0|4402M  129M  170M 3074M|7002B 1616B| 475k  599k|26.9  64.8 |4057  8563 |2.08 1.59 0.92|1.0   0 5.0|   0     0 |   0     0 | 18  277    4   39    0
Jul 19 11:39:42 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:42| 22  11  68   0   0|4346M  170M  170M 3090M|4798B 1517B| 177k  474k|7.02  47.2 |2918  5597 |2.08 1.60 0.92|1.0   0 135|   0     0 |   0     0 | 18  275    4   38    0
Jul 19 11:39:43 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:43| 14  16  69   0   0|4370M  146M  170M 3090M|5539B 1613B|  16k  287k|1.99  9.96 |2894  4921 |2.08 1.60 0.92|1.0   0 330|   0     0 |   0     0 | 18  275    4   38    0
Jul 19 11:39:44 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:44| 23   6  71   0   0|4355M  181M  170M 3069M|5678B 1569B| 164k 1006k|2.00  67.1 |1724  2625 |2.08 1.60 0.92|1.0   0  48|   0     0 |   0     0 | 18  277    4   36    0
Jul 19 11:39:45 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:45| 10  19  70   0   0|4357M  179M  170M 3069M|6386B 1619B|   0   180k|   0  19.0 |3082  4841 |2.08 1.60 0.92|2.0   0 302|   0     0 |   0     0 | 18  279    4   36    0
Jul 19 11:39:46 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:46| 11  18  69   0   0|4355M  181M  170M 3069M|9563B 1620B|8192B   60k|1.00  5.00 |2823  4363 |2.08 1.60 0.92|1.0   0 272|   0     0 |   0     0 | 18  279    4   35    0
Jul 19 11:39:47 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:47|  5   3  92   0   0|4354M  182M  170M 3069M|6716B 1691B|  12k   16M|2.00  23.0 |1366  2297 |1.91 1.57 0.92|  0   0  41|   0     0 |   0     0 | 18  279    4   35    0
Jul 19 11:39:48 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:48| 21   4  74   0   0|4405M  131M  170M 3069M|5465B 1628B|   0   366k|   0  32.2 |1624  2543 |1.91 1.57 0.92|1.0   0 9.0|   0     0 |   0     0 | 18  279    4   33    0
Jul 19 11:39:49 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:49| 19  10  69   0   0|4356M  180M  170M 3069M|4805B 1504B|   0   139k|   0  17.9 |2302  3641 |1.91 1.57 0.92|1.0   0 111|   0     0 |   0     0 | 18  283    4   33    0
Jul 19 11:39:50 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:50| 12  18  69   0   0|4361M  175M  170M 3070M|4190B 1624B|8213B  678k|2.01  15.0 |2805  4145 |1.91 1.57 0.92|1.0   0 185|   0     0 |   0     0 | 18  283    4   32    0
Jul 19 11:39:51 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:51| 13  18  69   0   0|4359M  176M  170M 3070M|4814B 1661B|   0    76k|   0  6.00 |2833  4642 |1.91 1.57 0.92|4.0   0 205|   0     0 |   0     0 | 18  285    4   32    0
Jul 19 11:39:52 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:52| 25   5  70   0   0|4413M  122M  170M 3070M|5417B 1687B| 579k  479k|27.0  42.9 |1991  3307 |1.84 1.56 0.92|1.0   0  44|   0     0 |   0     0 | 18  287    4   31    0
Jul 19 11:39:53 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:53| 25   4  70   0   0|4459M  131M  170M 3016M|7163B 1662B| 276k   36k|25.0  5.00 |1505  2167 |1.84 1.56 0.92|1.0   0 1.0|   0     0 |   0     0 | 18  289    4   31    0
Jul 19 11:39:54 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:54| 25   3  71   1   0|4373M  217M  170M 3016M|7908B 1621B| 116k  696k|10.0  47.0 |1863  2889 |1.84 1.56 0.92|1.0   0 6.0|   0     0 |   0     0 | 18  287    4   30    0
Jul 19 11:39:55 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:55| 24   3  72   0   0|4430M  160M  170M 3016M|7633B 1693B|  44k  184k|11.0  9.00 |1253  1863 |1.84 1.56 0.92|1.0   0   0|   0     0 |   0     0 | 18  287    4   30    0
Jul 19 11:39:56 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:56| 26   4  71   0   0|4459M  131M  170M 3016M|  43k 1640B|4097B  148k|1.00  9.00 |1821  2813 |1.84 1.56 0.92|2.0   0 2.0|   0     0 |   0     0 | 18  289    4   30    0
Jul 19 11:39:57 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:57| 24   3  71   0   0|4416M  174M  170M 3016M|4929B 1625B|   0     0 |   0     0 |1291  2146 |1.77 1.55 0.92|1.0   0  15|   0     0 |   0     0 | 18  287    4   30    0
Jul 19 11:39:58 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:58| 20  10  70   0   0|4366M  222M  170M 3017M|5429B 1620B|1488k  412k|18.0  43.0 |2353  3756 |1.77 1.55 0.92|1.0   0 106|   0     0 |   0     0 | 18  287    4   29    0
Jul 19 11:39:59 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:59| 10  19  69   0   0|4372M  216M  170M 3017M|5656B 1562B|8169B  395k|1.99  11.0 |2830  4362 |1.77 1.55 0.92|1.0   0 281|   0     0 |   0     0 | 18  287    4   29    0
Jul 19 11:40:00 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:00| 15  13  71   0   0|4383M  206M  170M 3018M|7316B 1619B|  44k  280k|11.0  19.0 |2474  3875 |1.77 1.55 0.92|1.0   0 195|   0     0 |   0     0 | 18  287    4   29    0
Jul 19 11:40:01 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:01| 24   5  71   0   0|4407M  181M  170M 3018M|7019B 1625B| 622k   96k|25.1  5.01 |3473  6672 |1.77 1.55 0.92|2.0   0  10|   0     0 |   0     0 | 18  287    4   29    0
Jul 19 11:40:02 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:02| 22   5  73   0   0|4397M  190M  170M 3018M|  13k 4530B|  64k  646k|5.98  33.9 |5520    12k|1.71 1.54 0.92|2.0   0 8.0|   0     0 |   0     0 | 18  288    4   29    0
Jul 19 11:40:03 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:03| 23   4  71   0   0|4424M  161M  170M 3020M|7741B 2348B|   0   708k|   0  28.0 |6337    13k|1.71 1.54 0.92|1.0   0 5.0|   0     0 |   0     0 | 18  288    4   29    0
Jul 19 11:40:04 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:04| 23   6  71   0   0|4368M  217M  170M 3020M|5921B 1871B|   0   112k|   0  8.01 |5433    11k|1.71 1.54 0.92|1.0   0  32|   0     0 |   0     0 | 18  287    4   29    0
Jul 19 11:40:05 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:05| 14  14  70   0   0|4399M  187M  170M 3020M|7573B 1616B|   0  4087B|   0  1.00 |2513  3841 |1.71 1.54 0.92|1.0   0 239|   0     0 |   0     0 | 18  287    4   29    0
Jul 19 11:40:06 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:06| 27   3  71   0   0|4421M  164M  170M 3020M|8045B 1702B|  16k 6349k|1.00   628 |1832  2879 |1.71 1.54 0.92|1.0   0   0|   0     0 |   0     0 | 18  287    4   31    0
Jul 19 11:40:07 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:07| 19   9  71   0   0|4409M  176M  170M 3020M|8147B 1608B|8190B    0 |1.00     0 |1942  3151 |1.65 1.53 0.92|1.0   0 112|   0     0 |   0     0 | 18  287    4   31    0
Jul 19 11:40:08 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:08| 23   6  70   0   0|4385M  200M  170M 3020M|5831B 1695B|   0   276k|   0  30.0 |2063  3401 |1.65 1.53 0.92|1.0   0  70|   0     0 |   0     0 | 18  287    4   31    0
Jul 19 11:40:09 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:09| 24   3  72   0   0|4426M  159M  170M 3020M|6517B 1620B|   0    88k|   0  9.00 |1634  2395 |1.65 1.53 0.92|1.0   0   0|   0     0 |   0     0 | 18  287    4   31    0
Jul 19 11:40:10 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:10| 22   6  71   0   0|4408M  178M  170M 3020M|4966B 1507B|   0   128k|   0  7.97 |1624  2407 |1.65 1.53 0.92|1.0   0  56|   0     0 |   0     0 | 18  287    4   31    0
Jul 19 11:40:11 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:11| 25   5  71   0   0|4393M  192M  170M 3020M|6635B 1626B|   0    16M|   0  29.1 |1775  2887 |1.65 1.53 0.92|1.0   0  34|   0     0 |   0     0 | 18  287    4   34    0
Jul 19 11:40:12 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:12| 27   6  65   1   0|4383M  202M  170M 3024M|5149B 1695B| 292k 2453k|30.0   175 |3014  7339 |1.60 1.52 0.92|2.0   0  81|   0     0 |   0     0 | 19  288    4   34    0
Jul 19 11:40:13 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:13| 25   4  71   0   0|4405M  180M  170M 3021M|5295B 1614B|   0   219k|   0  12.0 |1765  2739 |1.60 1.52 0.92|2.0   0   0|   0     0 |   0     0 | 18  290    4   36    0
Jul 19 11:40:14 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:14| 23   5  72   0   0|4410M  175M  170M 3021M|  12k 1572B|   0   225k|   0  10.0 |1515  2087 |1.60 1.52 0.92|1.0   0  32|   0     0 |   0     0 | 18  287    4   37    0
Jul 19 11:40:15 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:15| 21   8  70   0   0|4383M  202M  170M 3021M|  12k 1613B|   0   315k|   0  30.9 |2357  3629 |1.60 1.52 0.92|1.0   0  88|   0     0 |   0     0 | 18  287    4   37    0
Jul 19 11:40:16 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:16| 24   4  72   0   0|4428M  157M  170M 3021M|8510B 1620B|   0   748k|   0  11.0 |1666  2619 |1.60 1.52 0.92|2.0   0   0|   0     0 |   0     0 | 18  287    4   39    0
Jul 19 11:40:17 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:17| 25   6  69   0   0|4428M  157M  170M 3021M|8487B 1512B|  24k  736k|3.00  41.0 |1945  2937 |1.63 1.53 0.93|1.0   0  47|   0     0 |   0     0 | 18  287    4   39    0
Jul 19 11:40:18 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:18| 27   5  68   0   0|4407M  177M  170M 3021M|7958B 1620B| 100k  264k|7.00  28.0 |2481  4633 |1.63 1.53 0.93|2.0   0  14|   0     0 |   0     0 | 18  287    4   42    0
Jul 19 11:40:19 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:19| 30   5  64   1   0|4432M  152M  170M 3022M|5901B 1620B| 440k 1416k|32.0   183 |3778  7270 |1.63 1.53 0.93|1.0   0   0|   0     0 |   0     0 | 18  291    4   43    0
Jul 19 11:40:20 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:20| 26   3  71   0   0|4429M  154M  170M 3022M|6151B 1769B|  80k  680k|5.00  46.0 |1695  2618 |1.63 1.53 0.93|2.0   0 5.0|   0     0 |   0     0 | 18  292    5   43    0
Jul 19 11:40:21 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:21| 23   7  68   1   0|4380M  203M  170M 3022M|5721B 1714B|  80k 1580k|8.00   166 |3665  6986 |1.63 1.53 0.93|1.0   0 107|   0     0 |   0     0 | 18  291    5   43    0
Jul 19 11:40:22 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:22| 10  22  67   0   0|4377M  205M  170M 3022M|6814B 1622B|   0   697k|   0  38.0 |3375  5600 |1.50 1.50 0.92|2.0   0 443|   0     0 |   0     0 | 18  291    5   43    0
Jul 19 11:40:23 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:23| 11  20  67   0   0|4384M  199M  170M 3022M|5936B 1629B|   0  2734k|   0   167 |3392  5621 |1.50 1.50 0.92|1.0   0 377|   0     0 |   0     0 | 18  291    5   36    0
Jul 19 11:40:24 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:24| 10  21  67   0   0|4381M  202M  170M 3022M|5981B 1711B|   0   315k|   0  30.9 |3459  5811 |1.50 1.50 0.92|2.0   0 431|   0     0 |   0     0 | 18  291    5   36    0
Jul 19 11:40:25 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:25| 10  22  67   0   0|4380M  203M  170M 3022M|5178B 1622B|   0   136k|   0  15.0 |3264  5210 |1.50 1.50 0.92|2.0   0 426|   0     0 |   0     0 | 18  291    5   36    0
Jul 19 11:40:26 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:26| 11  21  68   0   0|4380M  203M  170M 3022M|  41k 1624B|   0  3135k|   0   372 |3312  5175 |1.50 1.50 0.92|2.0   0 413|   0     0 |   0     0 | 18  291    5   36    0
Jul 19 11:40:27 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:27|  9  22  68   0   0|4378M  205M  170M 3022M|5850B 1613B|   0    28k|   0  6.97 |3223  5303 |1.38 1.48 0.92|1.0   0 406|   0     0 |   0     0 | 18  291    5   32    0
Jul 19 11:40:28 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:28| 12  21  66   1   0|4377M  206M  170M 3022M|5147B 1769B|   0   606k|   0  51.1 |3622  6128 |1.38 1.48 0.92|2.0   0 418|   0     0 |   0     0 | 18  291    5   32    0
Jul 19 11:40:29 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:29| 10  22  68   0   0|4378M  204M  170M 3022M|4910B 1641B|   0   404k|   0  36.0 |3628  6378 |1.38 1.48 0.92|2.0   0 477|   0     0 |   0     0 | 18  291    5   30    0
Jul 19 11:40:30 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:30| 15  13  70   0   0|4387M  218M  170M 3001M|5563B 1616B|  12k  132k|2.99  8.98 |2539  4020 |1.38 1.48 0.92|1.0   0 230|   0     0 |   0     0 | 18  291    5   30    0
Jul 19 11:40:31 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:31| 24   7  68   0   0|4409M  245M  170M 2958M|5581B 1513B|  40k 3474k|2.00  55.0 |8927    18k|1.38 1.48 0.92|1.0   0  11|   0     0 |   0     0 | 18  291    5   24    0
Jul 19 11:40:32 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:32|  8   1  90   0   0|4416M  237M  170M 2959M|9485B 3657B|   0   731k|   0  7.00 |1139  1856 |1.27 1.45 0.91|  0   0 3.0|   0     0 |   0     0 | 18  292    5   24    0
Jul 19 11:40:33 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:33| 19   2  79   0   0|4427M  226M  170M 2959M|  18k 7935B| 112k  967k|15.0  40.0 |1442  2137 |1.27 1.45 0.91|2.0   0   0|   0     0 |   0     0 | 18  293    5   23    0
Jul 19 11:40:34 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:34| 18   1  80   1   0|4426M  226M  170M 2961M|  29k   18k| 665k 1705k|69.1  65.1 |1659  2661 |1.27 1.45 0.91|1.0   0   0|   0     0 |   0     0 | 18  293    5   23    0
Jul 19 11:40:35 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:35| 20   2  77   1   0|4443M  208M  170M 2961M|  20k   12k| 676k 1156k|37.0  44.0 |1498  2298 |1.27 1.45 0.91|1.0   0   0|   0     0 |   0     0 | 18  293    5   22    0
Jul 19 11:40:36 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:36| 19   2  77   1   0|4443M  187M  170M 2983M|  22k   12k|8249k 5718k| 221   231 |1822  2772 |1.27 1.45 0.91|1.0   0   0|   0     0 |   0     0 | 18  293    5   22    0
Jul 19 11:40:37 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:37| 22   4  72   1   0|4472M  129M  171M 3009M|8499B 1663B|   0  2602k|   0   108 |1718  2785 |1.25 1.45 0.91|1.0   0   0|   0     0 |   0     0 | 18  293    5   20    0
Jul 19 11:40:38 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:38| 23   5  70   1   0|4468M  129M  171M 3011M|4783B 1588B|   0  4257k|   0   207 |2088  3700 |1.25 1.45 0.91|4.0   0   0|   0     0 |   0     0 | 18  294    5   20    1
Jul 19 11:40:39 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:39| 24   4  72   1   0|4402M  201M  172M 3003M|4681B 1868B| 414k 1458k|6.03  51.2 |1544  2552 |1.25 1.45 0.91|2.0   0 2.0|   0     0 |   0     0 | 18  293    5   20    0
Jul 19 11:40:40 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:40| 24   5  69   0   0|4432M  169M  172M 3005M|5288B 1617B|   0  1002k|   0  6.99 |9361    19k|1.25 1.45 0.91|2.0   0  16|   0     0 |   0     0 | 18  293    5   20    0
Jul 19 11:40:41 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:41| 24   6  68   0   0|4427M  173M  172M 3005M|4402B 1619B|  32k 1763k|1.00  48.0 |8454    17k|1.25 1.45 0.91|3.0   0  15|   0     0 |   0     0 | 18  293    5   18    0
Jul 19 11:40:42 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:42| 23   5  72   0   0|4383M  217M  172M 3005M|4857B 1620B|   0   284k|   0  7.00 |1893  2832 |1.23 1.44 0.91|1.0   0  51|   0     0 |   0     0 | 18  293    5   18    0
Jul 19 11:40:43 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:43| 23   6  69   0   0|4418M  183M  172M 3005M|6748B 1619B|   0     0 |   0     0 |8512    17k|1.23 1.44 0.91|1.0   0  11|   0     0 |   0     0 | 18  293    5   17    0
Jul 19 11:40:44 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:44| 24   8  68   0   0|4429M  171M  172M 3006M|4321B 1459B|   0   132k|   0  4.00 |  12k   26k|1.23 1.44 0.91|2.0   0  17|   0     0 |   0     0 | 18  293    5   17    0
Jul 19 11:40:45 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:45| 23   5  71   0   0|4394M  206M  172M 3006M|4929B 1693B|   0   120k|   0  10.0 |5005  9588 |1.23 1.44 0.91|1.0   0  14|   0     0 |   0     0 | 18  293    5   17    0
Jul 19 11:40:46 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:46| 22   6  71   0   0|4378M  223M  172M 3005M|6279B 1697B|   0  4102B|   0  1.00 |1757  2758 |1.23 1.44 0.91|1.0   0  54|   0     0 |   0     0 | 18  293    5   17    0
Jul 19 11:40:47 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:47| 24   5  70   0   0|4393M  194M  172M 3017M|5269B 1694B|8210B  842k|2.00   123 |8734    17k|1.21 1.43 0.91|1.0   0  50|   0     0 |   0     0 | 18  293    5   17    0
Jul 19 11:40:48 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:48| 14   2  83   0   0|4411M  173M  172M 3019M|9014B 2953B|   0  1470k|   0  28.9 |1509  2506 |1.21 1.43 0.91|1.0   0 3.0|   0     0 |   0     0 | 18  294    5   17    0
Jul 19 11:40:49 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:49| 14   1  84   0   0|4413M  171M  172M 3019M|  17k 7736B|   0   604k|   0  28.0 |1336  2243 |1.21 1.43 0.91|1.0   0   0|   0     0 |   0     0 | 18  295    5   17    0
Jul 19 11:40:50 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:50| 18   2  79   1   0|4423M  161M  172M 3019M|  26k   14k|   0  1168k|   0  43.0 |1394  2222 |1.21 1.43 0.91|2.0   0   0|   0     0 |   0     0 | 18  295    5   17    0
Jul 19 11:40:51 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:51| 15   2  82   1   0|4427M  157M  172M 3020M| 151k   17k|4099B 2309k|1.00   114 |1875  3168 |1.21 1.43 0.91|1.0   0 2.0|   0     0 |   0     0 | 18  296    5   17    0
Jul 19 11:40:52 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:52| 20   1  78   0   0|4435M  148M  172M 3020M|  19k   11k|   0  1280k|   0  43.0 |1614  2446 |1.27 1.44 0.92|2.0   0   0|   0     0 |   0     0 | 18  296    5   17    0
Jul 19 11:40:53 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:53| 16   2  81   1   0|4445M  138M  172M 3020M| 228k   19k|   0  2051k|   0  88.3 |1769  2667 |1.27 1.44 0.92|2.0   0   0|   0     0 |   0     0 | 18  296    5   17    0
Jul 19 11:40:54 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:54| 16   1  82   1   0|4448M  134M  173M 3021M| 111k   20k| 100k 2596k|10.0   122 |1805  3003 |1.27 1.44 0.92|2.0   0   0|   0     0 |   0     0 | 18  295    6   17    1
Jul 19 11:40:55 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:55| 15   4  80   1   0|4448M  127M  173M 3027M|  14M   91k|   0  5184k|   0  40.0 |5324  3508 |1.27 1.44 0.92|  0 1.0 4.0|   0     0 |   0     0 | 18  295    6   17    1
Jul 19 11:40:56 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:56| 17   4  76   1   0|4457M  134M  173M 3011M|3335k   18k| 167k   14M|7.93   103 |2452  3180 |1.27 1.44 0.92|3.0   0 8.9|   0     0 |   0     0 | 18  295    6   17    1
Jul 19 11:40:57 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:57| 22   6  71   1   0|4457M  130M  176M 3008M|  12k 1743B|   0  7972k|   0   260 |2085  3513 |1.33 1.45 0.92|2.0   0   0|   0     0 |   0     0 | 18  295    6   17    1
Jul 19 11:40:58 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:58| 25   4  70   1   0|4473M  126M  177M 2993M|5483B 1620B|   0  3077k|   0   159 |2105  3592 |1.33 1.45 0.92|1.0   0   0|   0     0 |   0     0 | 18  295    6   16    1
