Apr 06 08:16:59 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Apr 06 08:16:59 ubuntu dstat.sh[71936]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Apr 06 08:16:59 ubuntu dstat.sh[71936]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 06 08:22:07 ubuntu dstat.sh[71936]: 06-04 08:22:07| 25  19  55   0   0|3776M  188M  167M 3634M|4427B 1517B|4110B  233k|1.00  16.1 |5933  6113 |1.80 1.64 1.00|2.0   0 278|   0     0 |           | 17  171    0   36    0
Apr 06 08:22:08 ubuntu dstat.sh[71936]: 06-04 08:22:08| 30  25  45   0   0|3836M  180M  167M 3584M|4428B 1459B|8195B  320k|2.00  26.0 |6421  5296 |1.80 1.64 1.00|2.0   0 443|   0     0 |           | 17  171    0   34    0
Apr 06 08:22:09 ubuntu dstat.sh[71936]: 06-04 08:22:09| 34  17  47   0   0|3898M  118M  167M 3584M|4616B 1564B|4090B  304k|1.00  21.0 |6003  8294 |1.81 1.65 1.01|2.0   0 222|   0     0 |           | 17  183    0   34    0
Apr 06 08:22:10 ubuntu dstat.sh[71936]: 06-04 08:22:10| 37  29  34   0   0|4005M  120M  167M 3478M|4300B 1515B|  56k  240k|5.01  22.0 |8939    13k|1.81 1.65 1.01|2.0   0 599|   0     0 |           | 17  189    0   34    0
Apr 06 08:22:11 ubuntu dstat.sh[71936]: 06-04 08:22:11| 29  26  43   0   0|4069M  155M  167M 3381M|4436B 1661B|  20k  983k|5.00  74.9 |9318    13k|1.81 1.65 1.01|1.0   0 530|   0     0 |           | 17  195    0   34    0
Apr 06 08:22:12 ubuntu dstat.sh[71936]: 06-04 08:22:12| 11  22  65   0   0|4066M  158M  167M 3381M|4621B 1662B|4097B  704k|1.00  38.0 |5847  5042 |1.81 1.65 1.01|2.0   0 318|   0     0 |           | 17  205    0   34    0
Apr 06 08:22:13 ubuntu dstat.sh[71936]: 06-04 08:22:13| 19  17  62   0   0|4076M  147M  167M 3381M|4192B 1658B|  64k  441k|4.01  35.0 |6491  8287 |1.81 1.65 1.01|2.0   0 223|   0     0 |           | 17  211    0   34    0
Apr 06 08:22:14 ubuntu dstat.sh[71936]: 06-04 08:22:14| 40  13  46   0   0|4199M  140M  167M 3269M|4848B 1617B| 415k  307k|8.98  24.0 |4114  2854 |1.75 1.64 1.01|3.0   0 103|   0     0 |           | 17  211    0   34    0
Apr 06 08:22:15 ubuntu dstat.sh[71936]: 06-04 08:22:15| 43  10  46   0   0|4321M  133M  167M 3156M|4467B 1510B| 192k 1175k|9.99   109 |3213  1848 |1.75 1.64 1.01|3.0   0 2.0|   0     0 |           | 17  211    0   34    0
Apr 06 08:22:16 ubuntu dstat.sh[71936]: 06-04 08:22:16| 33  14  52   0   0|4242M  232M  167M 3136M|3253B  487B|  76k 4470k|7.02  50.1 |4452  4408 |1.75 1.64 1.01|3.0   0 227|   0     0 |           | 17  218    0   24    0
Apr 06 08:22:17 ubuntu dstat.sh[71936]: 06-04 08:22:17| 30  24  44   0   0|4296M  177M  167M 3137M|5464B 2305B| 919k  312k|9.99  18.0 |6180  5365 |1.75 1.64 1.01|1.0   0 377|   0     0 |           | 17  220    0   24    0
Apr 06 08:22:18 ubuntu dstat.sh[71936]: 06-04 08:22:18| 36  26  37   0   0|4332M  139M  167M 3139M|  13k 9464B| 837k  396k|23.0  25.0 |7128  8236 |1.75 1.64 1.01|2.0   0 444|   0     0 |           | 17  221    0   25    0
Apr 06 08:22:19 ubuntu dstat.sh[71936]: 06-04 08:22:19| 59  21  19   0   0|4383M  130M  167M 3098M|4843B 1077B| 136k  981k|5.98  22.9 |5659  6178 |2.33 1.76 1.05|5.0   0 234|   0     0 |           | 17  228    0   25    0
Apr 06 08:22:20 ubuntu dstat.sh[71936]: 06-04 08:22:20| 65  16  19   1   0|4515M  139M  167M 2962M|  14k   11k|1805k  662k|49.1  29.1 |5076  4005 |2.33 1.76 1.05|3.0   0  20|   0     0 |           | 17  233    0   21    0
Apr 06 08:22:21 ubuntu dstat.sh[71936]: 06-04 08:22:21| 64  12  17   5   0|4521M  161M  167M 2935M|7809B 2837B|6193k   18M| 483  1063 |7198  8383 |2.33 1.76 1.05|5.0   0  35|   0     0 |           | 17  236    0   26    0
Apr 06 08:22:22 ubuntu dstat.sh[71936]: 06-04 08:22:22| 34  26  39   0   0|4543M  179M  167M 2896M|  11k 7209B| 204k  415k|2.99  16.0 |7045  6922 |2.33 1.76 1.05|3.0   0 393|   0     0 |           | 17  236    0   27    0
Apr 06 08:22:23 ubuntu dstat.sh[71936]: 06-04 08:22:23| 33  24  41   0   0|4497M  223M  167M 2898M|  10k 6853B|  88k 9010k|5.01  79.1 |8099    11k|2.33 1.76 1.05|3.0   0 357|   0     0 |           | 17  235    0   28    0
Apr 06 08:22:24 ubuntu dstat.sh[71936]: 06-04 08:22:24| 51  23  25   0   0|4595M  164M  167M 2860M|7525B 3519B|4096B  468k|1.00  26.0 |5683  5212 |2.30 1.76 1.06|3.0   0 361|   0     0 |           | 17  236    0   27    0
Apr 06 08:22:25 ubuntu dstat.sh[71936]: 06-04 08:22:25| 50  28  22   0   0|4596M  192M  167M 2831M|  13k 9995B|1173k 1085k|51.9  78.8 |7179  8491 |2.30 1.76 1.06|3.0   0 404|   0     0 |           | 17  241    0   28    2
Apr 06 08:22:26 ubuntu dstat.sh[71936]: 06-04 08:22:26| 56  22  20   0   0|4686M  175M  167M 2760M|5042B 1571B| 309k  682k|16.0  43.1 |7020    11k|2.30 1.76 1.06|3.0   0 242|   0     0 |           | 17  245    0   30    0
Apr 06 08:22:27 ubuntu dstat.sh[71936]: 06-04 08:22:27| 44  29  26   0   0|4767M  121M  167M 2734M|  16k   12k|  92k  926k|6.98  57.9 |6960  7320 |2.30 1.76 1.06|4.0   0 408|   0     0 |           | 17  249    0   31    0
Apr 06 08:22:28 ubuntu dstat.sh[71936]: 06-04 08:22:28| 52  21  25   0   0|4752M  161M  167M 2709M|4676B 1619B| 440k  715k|27.0  56.9 |8801    15k|2.30 1.76 1.06|2.0   0 267|   0     0 |           | 17  253    0   30    0
Apr 06 08:22:29 ubuntu dstat.sh[71936]: 06-04 08:22:29| 57  20  22   0   0|4861M  150M  167M 2614M|  13k 9592B| 478k  995k|12.9  44.8 |6363  7844 |2.44 1.80 1.07|8.0   0 191|   0     0 |           | 17  254    0   30    0
Apr 06 08:22:30 ubuntu dstat.sh[71936]: 06-04 08:22:30| 62  12  25   1   0|4933M  139M  167M 2554M|  13k   10k| 700k  535k|38.2  33.2 |6769    10k|2.44 1.80 1.07|2.0 1.0  14|   0     0 |           | 17  256    0   32    0
Apr 06 08:22:31 ubuntu dstat.sh[71936]: 06-04 08:22:31| 56  11  32   1   0|5001M  148M  167M 2478M|  13k 9936B|1768k  794k|65.1  62.1 |5784  7501 |2.44 1.80 1.07|2.0   0  18|   0     0 |           | 17  265    0   35    0
Apr 06 08:22:32 ubuntu dstat.sh[71936]: 06-04 08:22:32| 52  25  22   0   0|4961M  185M  167M 2482M|  10k 7185B|4129k 1502k|67.0  88.9 |7304  7809 |2.44 1.80 1.07|3.0   0 375|   0     0 |           | 17  265    0   35    0
Apr 06 08:22:33 ubuntu dstat.sh[71936]: 06-04 08:22:33| 46  28  25   0   0|4995M  151M  167M 2482M|  11k 9240B|1054k  615k|9.98  41.9 |7549  9231 |2.44 1.80 1.07|5.0   0 476|   0     0 |           | 17  266    0   35    0
Apr 06 08:22:34 ubuntu dstat.sh[71936]: 06-04 08:22:34| 59  22  17   1   0|4971M  174M  167M 2482M|8838B 4723B| 954k 1171k|18.0  50.1 |7096    19k|2.48 1.82 1.08|6.0   0 288|   0     0 |           | 18  265    0   37    0
Apr 06 08:22:35 ubuntu dstat.sh[71936]: 06-04 08:22:35| 79  16   3   0   0|5083M  124M  167M 2423M|  11k 7238B|2248k  797k|90.7  54.8 |6063  4926 |2.48 1.82 1.08|9.0   0  40|   0     0 |           | 18  273    0   37    0
Apr 06 08:22:36 ubuntu dstat.sh[71936]: 06-04 08:22:36| 80  12   7   1   0|5150M  159M  167M 2324M|  10k 6858B|2435k 7841k| 116   393 |7089  7488 |2.48 1.82 1.08|4.0   0  20|   0     0 |           | 18  276    0   36    0
Apr 06 08:22:37 ubuntu dstat.sh[71936]: 06-04 08:22:37| 56  19  24   0   0|5207M  148M  167M 2279M|6231B 3188B|1130k  934k|35.1  69.1 |7450  9137 |2.48 1.82 1.08|1.0   0 224|   0     0 |           | 18  283    0   37    0
Apr 06 08:22:38 ubuntu dstat.sh[71936]: 06-04 08:22:38| 33   8  59   1   0|5221M  135M  167M 2279M|  20k   13k| 837k 9348k|14.0  73.1 |4357  4251 |2.48 1.82 1.08|4.0   0  10|   0     0 |           | 18  288    0   38    0
Apr 06 08:22:39 ubuntu dstat.sh[71936]: 06-04 08:22:39| 41  10  48   0   0|5238M  118M  167M 2280M| 740k   10k| 767k  420k|5.99  28.0 |3742  2182 |2.53 1.84 1.09|4.0   0  12|   0     0 |           | 18  287    0   38    0
Apr 06 08:22:40 ubuntu dstat.sh[71936]: 06-04 08:22:40| 27  11  60   0   0|5203M  159M  167M 2274M|  15M  141k|2541k  550k|28.1  41.1 |9655  5658 |2.53 1.84 1.09|1.0   0 118|   0     0 |           | 18  287    0   38    0
Apr 06 08:22:41 ubuntu dstat.sh[71936]: 06-04 08:22:41| 36  13  49   0   0|5224M  138M  167M 2274M|6759B 2660B|  16k   16M|1.00  1356 |4973  3769 |2.53 1.84 1.09|3.0   0 150|   0     0 |           | 18  290    0   32    0
Apr 06 08:22:42 ubuntu dstat.sh[71936]: 06-04 08:22:42| 37   5  56   0   0|5261M  128M  167M 2249M|  20k   17k|   0   420k|   0  35.0 |3825  3493 |2.53 1.84 1.09|  0   0 1.0|   0     0 |           | 18  292    0   34    0
Apr 06 08:22:43 ubuntu dstat.sh[71936]: 06-04 08:22:43| 23   5  69   1   0|5191M  197M  167M 2249M|  90k 3480k| 479k 2944k|27.0  83.9 |5285  6764 |2.53 1.84 1.09|1.0   0  39|   0     0 |           | 18  294    0   37    0
Apr 06 08:22:44 ubuntu dstat.sh[71936]: 06-04 08:22:44|  2   1  94   0   0|5189M  199M  167M 2249M| 320k   12M|   0   416k|   0  31.0 |2246  1922 |2.32 1.81 1.09|1.0   0 1.0|   0     0 |           | 18  294    0   37    0
Apr 06 08:22:45 ubuntu dstat.sh[71936]: 06-04 08:22:45|  1   1  97   0   0|5191M  197M  167M 2249M|3342B  162B|   0   616k|   0  22.0 |1016  1484 |2.32 1.81 1.09|1.0   0 1.0|   0     0 |           | 18  296    0   35    0
Apr 06 08:22:46 ubuntu dstat.sh[71936]: 06-04 08:22:46|  7   2  90   1   0|5195M  192M  167M 2249M|4641k  108k|   0  3522k|   0   303 |6509  3951 |2.32 1.81 1.09|2.0   0   0|   0     0 |           | 18  301    0   35    0
Apr 06 08:22:47 ubuntu dstat.sh[71936]: 06-04 08:22:47| 24   5  67   0   0|5192M  180M  167M 2265M|  12M  189k|  32k  980k|1.99  80.6 |  19k   14k|2.32 1.81 1.09|2.0   0 2.0|   0     0 |           | 18  300    0   38    0
Apr 06 08:22:48 ubuntu dstat.sh[71936]: 06-04 08:22:48| 10  20  69   0   0|5142M  230M  167M 2265M|5062B 1627B|  48k  297k|4.02  15.1 |5267  4031 |2.32 1.81 1.09|1.0   0 322|   0     0 |           | 18  300    0   38    0
Apr 06 08:22:49 ubuntu dstat.sh[71936]: 06-04 08:22:49| 16  10  71   0   0|5192M  179M  167M 2265M|5139B 1076B|   0   203k|   0  12.0 |3352  2731 |2.22 1.80 1.09|3.0   0 143|   0     0 |           | 18  300    0   36    0
Apr 06 08:22:50 ubuntu dstat.sh[71936]: 06-04 08:22:50| 19  10  70   0   0|5159M  213M  167M 2265M|5492B 1462B|   0  2715k|   0   398 |3610  2723 |2.22 1.80 1.09|1.0   0 101|   0     0 |           | 18  304    0   36    0
Apr 06 08:22:51 ubuntu dstat.sh[71936]: 06-04 08:22:51|  8  20  70   0   0|5162M  209M  167M 2265M|4886B 1460B|4103B  369k|1.00  55.1 |5207  3890 |2.22 1.80 1.09|1.0   0 258|   0     0 |           | 18  304    0   36    0
Apr 06 08:22:52 ubuntu dstat.sh[71936]: 06-04 08:22:52|  8  22  67   0   0|5159M  212M  167M 2265M|5154B 1618B|  12k   16M|1.00  31.0 |5606  4605 |2.22 1.80 1.09|1.0   0 290|   0     0 |           | 18  304    0   36    0
Apr 06 08:22:53 ubuntu dstat.sh[71936]: 06-04 08:22:53|  2   2  94   0   0|5159M  213M  167M 2265M|4709B 1511B|   0   276k|   0  34.0 |1476  1773 |2.22 1.80 1.09|1.0   0  25|   0     0 |           | 18  304    0   35    0
Apr 06 08:22:54 ubuntu dstat.sh[71936]: 06-04 08:22:54| 20   5  74   0   0|5223M  149M  167M 2265M|4962B 1559B|   0    60k|   0  5.97 |2100  1696 |2.12 1.78 1.09|3.0   0 9.0|   0     0 |           | 18  304    0   35    0
Apr 06 08:22:55 ubuntu dstat.sh[71936]: 06-04 08:22:55| 18   3  79   0   0|5232M  139M  167M 2265M|  14k   10k|  64k    0 |4.02     0 |2337  2206 |2.12 1.78 1.09|1.0   0 3.0|   0     0 |           | 18  308    0   36    0
Apr 06 08:22:56 ubuntu dstat.sh[71936]: 06-04 08:22:56| 14  15  70   0   0|5210M  161M  167M 2266M|5173B 1686B|8194B  120k|2.00  14.0 |5022  3907 |2.12 1.78 1.09|1.0   0 203|   0     0 |           | 18  308    0   36    0
Apr 06 08:22:57 ubuntu dstat.sh[71936]: 06-04 08:22:57| 14  17  68   1   0|5198M  172M  167M 2266M|4773B 1582B|  32k  420k|1.00  36.0 |6051  5472 |2.12 1.78 1.09|1.0   0 231|   0     0 |           | 18  310    0   35    0
Apr 06 08:22:58 ubuntu dstat.sh[71936]: 06-04 08:22:58| 15  13  70   0   0|5209M  161M  167M 2266M|4952B 1562B|4084B  275k|1.00  22.9 |4737  3927 |2.12 1.78 1.09|2.0   0 166|   0     0 |           | 18  310    0   35    0
Apr 06 08:22:59 ubuntu dstat.sh[71936]: 06-04 08:22:59| 23   5  70   0   0|5211M  190M  167M 2237M|5446B 1553B|   0   220k|   0  22.0 |2507  2228 |2.11 1.79 1.09|3.0   0 3.0|   0     0 |           | 18  310    0   35    0
Apr 06 08:23:00 ubuntu dstat.sh[71936]: 06-04 08:23:00| 24   3  72   0   0|5265M  135M  167M 2237M|5204B 1607B| 388k  368k|12.0  38.0 |2505  2340 |2.11 1.79 1.09|7.0   0 4.0|   0     0 |           | 18  314    0   35    0
Apr 06 08:23:01 ubuntu dstat.sh[71936]: 06-04 08:23:01| 25   3  71   0   0|5206M  194M  167M 2238M|5085B 1516B|   0   441k|   0  27.1 |2271  1784 |2.11 1.79 1.09|3.0   0 5.0|   0     0 |           | 18  310    0   35    0
Apr 06 08:23:02 ubuntu dstat.sh[71936]: 06-04 08:23:02| 25   4  69   0   0|5209M  191M  167M 2238M|5022B 1565B|  24k  108k|4.00  7.99 |2416  2745 |2.11 1.79 1.09|3.0   0 1.0|   0     0 |           | 18  310    0   35    0
Apr 06 08:23:03 ubuntu dstat.sh[71936]: 06-04 08:23:03| 17   4  78   0   0|5241M  159M  167M 2238M|  11k 8617B|  16k   72k|1.00  6.00 |2271  2098 |2.11 1.79 1.09|1.0   0 3.0|   0     0 |           | 18  313    0   36    0
Apr 06 08:23:04 ubuntu dstat.sh[71936]: 06-04 08:23:04| 18   2  80   0   0|5245M  155M  167M 2238M|  18k   13k|   0     0 |   0     0 |2317  1998 |1.94 1.76 1.09|2.0   0 1.0|   0     0 |           | 18  310    0   37    0
Apr 06 08:23:05 ubuntu dstat.sh[71936]: 06-04 08:23:05| 22   5  71   0   0|5246M  154M  167M 2238M|5664B 1077B|   0   136k|   0  13.0 |2445  2006 |1.94 1.76 1.09|2.0   0  17|   0     0 |           | 18  310    0   37    0
Apr 06 08:23:06 ubuntu dstat.sh[71936]: 06-04 08:23:06| 25   3  71   0   0|5191M  209M  167M 2238M|5915B 1462B|   0   152k|   0  22.1 |2392  2010 |1.94 1.76 1.09|1.0   0  20|   0     0 |           | 18  312    0   37    0
Apr 06 08:23:07 ubuntu dstat.sh[71936]: 06-04 08:23:07| 10  21  68   0   0|5189M  211M  167M 2238M|4275B 1457B| 452k 1971k|8.99  45.0 |6686  6192 |1.94 1.76 1.09|1.0   0 448|   0     0 |           | 18  312    0   37    0
Apr 06 08:23:08 ubuntu dstat.sh[71936]: 06-04 08:23:08| 18  10  72   0   0|5225M  175M  167M 2238M|4685B 1622B|   0   136k|   0  13.0 |3458  2658 |1.94 1.76 1.09|2.0   0 132|   0     0 |           | 18  312    0   37    0
Apr 06 08:23:09 ubuntu dstat.sh[71936]: 06-04 08:23:09| 19   3  76   0   0|5259M  136M  167M 2242M|  10k 3730B|   0   196k|   0  9.00 |2012  1673 |1.86 1.75 1.09|1.0   0  16|   0     0 |           | 18  313    0   37    0
Apr 06 08:23:10 ubuntu dstat.sh[71936]: 06-04 08:23:10| 22   3  74   0   0|5247M  147M  167M 2244M|5622B 2327B|   0   595k|   0  5.99 |2306  1824 |1.86 1.75 1.09|2.0   0  19|   0     0 |           | 18  313    0   37    0
Apr 06 08:23:11 ubuntu dstat.sh[71936]: 06-04 08:23:11| 19   3  77   0   0|5243M  146M  167M 2249M|  11k 4238B|   0    17M|   0  43.0 |2170  1936 |1.86 1.75 1.09|2.0   0 6.0|   0     0 |           | 18  312    0   37    0
Apr 06 08:23:12 ubuntu dstat.sh[71936]: 06-04 08:23:12| 21   5  72   0   0|5243M  145M  167M 2249M|9979B 4427B|  12k 3684k|1.99   443 |  10k   19k|1.86 1.75 1.09|2.0   0 9.0|   0     0 |           | 18  313    0   37    0
Apr 06 08:23:13 ubuntu dstat.sh[71936]: 06-04 08:23:13| 22   7  69   1   0|5239M  149M  167M 2250M|5721B 1695B|   0   627k|   0  27.1 |8291    16k|1.86 1.75 1.09|1.0   0  21|   0     0 |           | 18  313    0   37    0
Apr 06 08:23:14 ubuntu dstat.sh[71936]: 06-04 08:23:14| 19   8  71   0   0|5196M  201M  167M 2240M|5327B 1629B|   0  1154k|   0  55.9 |3480  2953 |1.80 1.73 1.08|2.0   0  98|   0     0 |           | 18  312    0   37    0
Apr 06 08:23:15 ubuntu dstat.sh[71936]: 06-04 08:23:15| 17  11  70   0   0|5229M  168M  167M 2240M|5079B 1613B|   0   542k|   0  11.0 |3776  3140 |1.80 1.73 1.08|1.0   0 172|   0     0 |           | 18  314    0   37    0
Apr 06 08:23:16 ubuntu dstat.sh[71936]: 06-04 08:23:16| 23   5  71   0   0|5237M  160M  167M 2240M|  10k 7184B|   0  1278k|   0   136 |3910  4727 |1.80 1.73 1.08|2.0   0 3.0|   0     0 |           | 18  317    0   37    0
Apr 06 08:23:17 ubuntu dstat.sh[71936]: 06-04 08:23:17| 24   8  68   0   0|5182M  215M  167M 2240M|9270B 6252B|  60k 3018k|4.01   147 |4408  4619 |1.80 1.73 1.08|2.0   0 118|   0     0 |           | 18  316    0   41    0
Apr 06 08:23:18 ubuntu dstat.sh[71936]: 06-04 08:23:18| 22   5  71   0   0|5246M  151M  167M 2240M|4784B 1614B|   0   267k|   0  23.9 |2356  2004 |1.80 1.73 1.08|2.0   0 1.0|   0     0 |           | 18  316    0   41    0
Apr 06 08:23:19 ubuntu dstat.sh[71936]: 06-04 08:23:19| 17   5  78   0   0|5169M  228M  167M 2240M|  14k   10k|   0    84k|   0  6.03 |2577  2190 |1.65 1.70 1.08|1.0   0  64|   0     0 |           | 18  316    0   42    0
Apr 06 08:23:20 ubuntu dstat.sh[71936]: 06-04 08:23:20| 21   5  72   0   0|5237M  160M  167M 2240M|5865B 1616B|   0  4086B|   0  1.00 |2194  1744 |1.65 1.70 1.08|1.0   0 6.0|   0     0 |           | 18  316    0   42    0
Apr 06 08:23:21 ubuntu dstat.sh[71936]: 06-04 08:23:21| 19   2  78   0   0|5242M  155M  167M 2241M|  18k   14k|   0     0 |   0     0 |2214  1828 |1.65 1.70 1.08|3.0   0   0|   0     0 |           | 18  316    0   43    0
Apr 06 08:23:22 ubuntu dstat.sh[71936]: 06-04 08:23:22| 21   8  69   0   0|5236M  161M  167M 2241M|5516B 1619B|   0   584k|   0  5.00 |3040  3108 |1.65 1.70 1.08|2.0   0  57|   0     0 |           | 18  316    0   36    0
Apr 06 08:23:23 ubuntu dstat.sh[71936]: 06-04 08:23:23| 18   3  78   0   0|5236M  161M  167M 2241M|  15k   12k| 112k  128k|7.01  10.0 |2255  1978 |1.65 1.70 1.08|2.0   0   0|   0     0 |           | 18  316    0   38    1
Apr 06 08:23:24 ubuntu dstat.sh[71936]: 06-04 08:23:24| 21   6  72   0   0|5240M  156M  167M 2241M|5613B 1687B|  12k   80k|1.00  6.00 |2459  1847 |1.60 1.69 1.08|3.0   0  32|   0     0 |           | 18  316    0   39    0
Apr 06 08:23:25 ubuntu dstat.sh[71936]: 06-04 08:23:25| 18   2  80   0   0|5261M  136M  167M 2241M|  12k 9414B|   0    36k|   0  3.00 |1957  1677 |1.60 1.69 1.08|4.0   0 1.0|   0     0 |           | 18  319    0   39    0
Apr 06 08:23:26 ubuntu dstat.sh[71936]: 06-04 08:23:26| 17   5  75   0   0|5278M  119M  167M 2241M|8358B 4611B|   0   642k|   0  56.9 |3250  3323 |1.60 1.69 1.08|2.0   0  47|   0     0 |           | 18  318    0   36    0
Apr 06 08:23:27 ubuntu dstat.sh[71936]: 06-04 08:23:27| 21   5  72   0   0|5302M  122M  167M 2214M|  10k 7407B|  32k 2875k|1.00   376 |2917  2894 |1.60 1.69 1.08|3.0   0 6.0|   0     0 |           | 18  319    0   36    0
Apr 06 08:23:28 ubuntu dstat.sh[71936]: 06-04 08:23:28| 21   5  73   0   0|5259M  165M  167M 2214M|7309B 4939B|   0   240k|   0  23.0 |2978  2756 |1.60 1.69 1.08|1.0   0  33|   0     0 |           | 18  318    0   39    0
Apr 06 08:23:29 ubuntu dstat.sh[71936]: 06-04 08:23:29| 19   3  76   0   0|5287M  137M  167M 2214M|  10k 6933B|   0   217k|   0  22.1 |2261  2101 |1.55 1.68 1.08|2.0   0 1.0|   0     0 |           | 18  319    0   39    0
Apr 06 08:23:30 ubuntu dstat.sh[71936]: 06-04 08:23:30| 15   4  79   0   0|5241M  183M  167M 2214M|  10k 6936B|   0   328k|   0  34.0 |2921  2835 |1.55 1.68 1.08|1.0   0  51|   0     0 |           | 18  318    0   37    0
Apr 06 08:23:31 ubuntu dstat.sh[71936]: 06-04 08:23:31|  5   8  83   1   0|5237M  186M  168M 2215M|8848B 3847B|1122k  236k| 251  13.0 |3218  3146 |1.55 1.68 1.08|1.0   0 129|   0     0 |           | 18  320    0   37    0
Apr 06 08:23:32 ubuntu dstat.sh[71936]: 06-04 08:23:32|  6   9  84   0   0|5226M  197M  168M 2215M|  15k 3188B|   0   433k|   0  28.1 |3267  3323 |1.55 1.68 1.08|1.0   0 113|   0     0 |           | 18  318    0   38    0
Apr 06 08:23:33 ubuntu dstat.sh[71936]: 06-04 08:23:33|  3   4  90   0   0|5219M  204M  168M 2215M|  10k 4467B|   0   188k|   0  5.99 |1843  1820 |1.55 1.68 1.08|1.0   0  48|   0     0 |           | 18  318    0   39    0
Apr 06 08:23:34 ubuntu dstat.sh[71936]: 06-04 08:23:34| 20  16  63   0   0|5214M  208M  168M 2216M|5145B 1454B| 287k  415k|22.9  24.9 |5273    12k|1.59 1.69 1.08|1.0   0 212|   0     0 |           | 18  318    0   34    0
Apr 06 08:23:35 ubuntu dstat.sh[71936]: 06-04 08:23:35| 22   4  72   1   0|5224M  185M  169M 2228M|5324B 1559B|2342k  856k| 188  12.1 |2453  2287 |1.59 1.69 1.08|1.0   0  16|   0     0 |           | 18  318    0   34    0
Apr 06 08:23:36 ubuntu dstat.sh[71936]: 06-04 08:23:36| 15   3  81   0   0|5220M  185M  169M 2231M|  16k 5950B|4101B 1081k|1.00  29.0 |2131  2140 |1.59 1.69 1.08|1.0   0 5.0|   0     0 |           | 18  318    0   34    0
Apr 06 08:23:37 ubuntu dstat.sh[71936]: 06-04 08:23:37| 15  14  68   1   0|5187M  215M  169M 2235M|4900B 1564B|1474k 3812k|25.0   135 |5689  5754 |1.59 1.69 1.08|1.0   0 239|   0     0 |           | 18  318    0   34    0
Apr 06 08:23:38 ubuntu dstat.sh[71936]: 06-04 08:23:38| 20   8  71   0   0|5245M  157M  169M 2235M|5038B 1661B|   0   228k|   0  17.0 |2721  2236 |1.59 1.69 1.08|3.0   0  64|   0     0 |           | 18  318    0   30    0
Apr 06 08:23:39 ubuntu dstat.sh[71936]: 06-04 08:23:39| 19   2  77   0   0|5259M  143M  169M 2235M|  27k   24k|   0    52k|   0  6.00 |2196  1930 |1.54 1.67 1.08|1.0   0   0|   0     0 |           | 18  318    0   32    0
Apr 06 08:23:40 ubuntu dstat.sh[71936]: 06-04 08:23:40| 21   8  71   0   0|5264M  168M  169M 2205M|5527B 1622B|   0   184k|   0  24.0 |2698  2254 |1.54 1.67 1.08|1.0   0  47|   0     0 |           | 18  318    0   32    0
Apr 06 08:23:41 ubuntu dstat.sh[71936]: 06-04 08:23:41| 18   2  79   0   0|5258M  174M  169M 2205M|  13k   10k|   0     0 |   0     0 |2243  2003 |1.54 1.67 1.08|2.0   0   0|   0     0 |           | 18  318    0   34    0
Apr 06 08:23:42 ubuntu dstat.sh[71936]: 06-04 08:23:42| 22   5  70   0   0|5246M  185M  169M 2206M|5035B 1618B|   0    12k|   0  1.00 |2647  2967 |1.54 1.67 1.08|2.0   0  15|   0     0 |           | 18  318    0   32    0
Apr 06 08:23:43 ubuntu dstat.sh[71936]: 06-04 08:23:43| 18   3  78   1   0|5254M  176M  169M 2207M|  11k 8135B|1505k 2478k|50.0   378 |2927  3133 |1.54 1.67 1.08|8.0   0 1.0|   0     0 |           | 18  319    0   32    0
Apr 06 08:23:44 ubuntu dstat.sh[71936]: 06-04 08:23:44| 25   5  67   1   0|5277M  153M  169M 2208M|6974B 2875B| 609k 1593k|36.0   178 |5164  6992 |1.58 1.68 1.09|2.0   0 8.0|   0     0 |           | 18  320    0   33    0
Apr 06 08:23:45 ubuntu dstat.sh[71936]: 06-04 08:23:45| 19   3  77   0   0|5308M  122M  169M 2208M|  11k 7171B|   0   416k|   0  14.0 |1942  1601 |1.58 1.68 1.09|2.0   0   0|   0     0 |           | 18  321    0   33    0
Apr 06 08:23:46 ubuntu dstat.sh[71936]: 06-04 08:23:46| 20   5  73   1   0|5298M  131M  169M 2208M|7333B 5462B| 353k 3854k|20.0   294 |5327  7507 |1.58 1.68 1.09|2.0   0   0|   0     0 |           | 18  321    0   28    0
Apr 06 08:23:47 ubuntu dstat.sh[71936]: 06-04 08:23:47| 13  19  66   0   0|5258M  170M  169M 2209M|6335B 1656B|   0  3281k|   0   137 |5563  5021 |1.58 1.68 1.09|3.0   0 340|   0     0 |           | 18  320    0   29    0
Apr 06 08:23:48 ubuntu dstat.sh[71936]: 06-04 08:23:48|  9  23  67   0   0|5251M  178M  169M 2209M|5524B 1621B|   0   540k|   0  18.0 |5877  4370 |1.58 1.68 1.09|1.0   0 388|   0     0 |           | 18  320    0   29    0
Apr 06 08:23:49 ubuntu dstat.sh[71936]: 06-04 08:23:49|  8  23  66   0   0|5246M  182M  169M 2209M|5553B 1458B|   0  1088k|   0  80.0 |6093  4909 |1.61 1.69 1.09|1.0   0 413|   0     0 |           | 18  320    0   29    0
