Sep 16 10:42:54 jammy-provider-cloud-0000007627 systemd[1]: Started Devstack devstack@dstat.service.
Sep 16 10:42:54 jammy-provider-cloud-0000007627 dstat.sh[58634]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Sep 16 10:42:54 jammy-provider-cloud-0000007627 dstat.sh[58634]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Sep 16 10:54:13 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:54:13| 29   4  64   2   0|4285M  297M  203M 2953M|6077B 1710B|   0  2965k|   0   369 |5920    12k|0.27 0.87 0.82|2.0   0   0|   0     0 |   0     0 | 18  289    7   90    0
Sep 16 10:54:14 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:54:14| 26   3  66   2   0|4287M  295M  203M 2953M|6633B 1660B|   0  7350k|   0   576 |6599    14k|0.33 0.87 0.83|2.0   0 2.0|   0     0 |   0     0 | 18  287    7   92    0
Sep 16 10:54:15 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:54:15|  3   1  94   0   0|4287M  295M  203M 2954M|5859B 1620B|  16k 1304k|1.00  88.0 |1586  2996 |0.33 0.87 0.83|1.0   0   0|   0     0 |   0     0 | 18  288    7   92    0
Sep 16 10:54:16 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:54:16| 17   4  77   1   0|4282M  300M  203M 2954M|6345B 1618B|   0  2078k|   0   237 |3717  9114 |0.33 0.87 0.83|1.0   0  34|   0     0 |   0     0 | 18  288    7   82    0
Sep 16 10:54:17 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:54:17| 15   3  80   1   0|4282M  300M  203M 2954M|6485B 1704B|   0  1714k|   0   193 |4138  7891 |0.33 0.87 0.83|2.0   0   0|   0     0 |   0     0 | 18  290    7   82    0
Sep 16 10:54:18 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:54:18| 29   3  66   1   0|4282M  299M  203M 2954M|7443B 1903B|   0  2315k|   0   255 |5231    10k|0.33 0.87 0.83|  0 1.0   0|   0     0 |   0     0 | 18  289    7   86    0
Sep 16 10:54:19 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:54:19| 23   5  69   1   0|4284M  297M  203M 2955M|7127B 1612B|   0  3793k|   0   254 |6572    13k|0.30 0.85 0.82|1.0   0   0|   0     0 |   0     0 | 18  289    7   86    0
Sep 16 10:54:20 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:54:20| 28   3  64   2   0|4285M  296M  203M 2955M|6948B 1616B|   0  6437k|   0   540 |5850    12k|0.30 0.85 0.82|6.0   0   0|   0     0 |   0     0 | 18  289    7   86    0
Sep 16 10:54:21 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:54:21| 17   4  78   1   0|4286M  295M  203M 2955M|4828B 1617B|   0  1785k|   0   151 |5117    11k|0.30 0.85 0.82|  0   0   0|   0     0 |   0     0 | 18  289    7   86    0
Sep 16 10:54:22 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:54:22| 10   2  86   1   0|4286M  295M  203M 2955M|6845B 1623B|   0   998k|   0  97.2 |2644  5394 |0.30 0.85 0.82|2.0   0   0|   0     0 |   0     0 | 18  290    7   82    0
Sep 16 10:54:23 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:54:23| 29   3  66   1   0|4286M  294M  203M 2955M|8837B 1620B|   0  2044k|   0   261 |5339    11k|0.30 0.85 0.82|1.0   0   0|   0     0 |   0     0 | 18  289    7   87    0
Sep 16 10:54:24 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:54:24| 25   4  69   1   0|4287M  293M  203M 2956M|5450B 1626B|   0  2400k|   0   269 |6485    13k|0.28 0.84 0.82|1.0   0 2.0|   0     0 |   0     0 | 18  289    7   82    0
Sep 16 10:54:25 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:54:25| 26   5  67   2   0|4287M  292M  203M 2956M|5443B 1512B|   0  3020k|   0   356 |5968    13k|0.28 0.84 0.82|1.0   0   0|   0     0 |   0     0 | 18  290    7   85    0
Sep 16 10:54:26 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:54:26| 25   2  68   1   0|4288M  292M  203M 2957M|5367B 1619B|   0  2247k|   0   219 |5774    12k|0.28 0.84 0.82|1.0   0   0|   0     0 |   0     0 | 18  289    7   84    0
Sep 16 10:54:27 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:54:27| 24   4  69   2   0|4289M  289M  203M 2957M|  10k 1566B|   0    15M|   0  1436 |6688    14k|0.28 0.84 0.82|  0 1.0   0|   0     0 |   0     0 | 18  289    7   84    0
Sep 16 10:54:28 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:54:28|  8   2  87   1   0|4289M  289M  203M 2957M|  11k 4419B|   0  2321k|   0   215 |2831  5725 |0.28 0.84 0.82|2.0   0   0|   0     0 |   0     0 | 18  288    7   83    0
Sep 16 10:54:29 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:54:29| 11   2  86   1   0|4289M  289M  203M 2957M|  32k   13k|  32k 1232k|1.00   132 |2677  4887 |0.33 0.84 0.82|  0   0   0|   0     0 |   0     0 | 18  288    7   83    0
Sep 16 10:54:30 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:54:30| 11   2  83   1   0|4289M  289M  203M 2957M|  14k 4351B|   0  1520k|   0   189 |3262  6380 |0.33 0.84 0.82|1.0   0   0|   0     0 |   0     0 | 18  288    7   82    0
Sep 16 10:54:31 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:54:31| 10   2  84   1   0|4289M  289M  204M 2958M|5966B 1627B|  16k 1864k|1.00   241 |3359  6079 |0.33 0.84 0.82|1.0   0 2.0|   0     0 |   0     0 | 18  289    7   82    0
Sep 16 10:54:32 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:54:32| 11   2  83   1   0|4289M  289M  204M 2958M|  29k   12k|   0  2113k|   0   245 |3349  6309 |0.33 0.84 0.82|  0   0   0|   0     0 |   0     0 | 18  288    7   74    0
Sep 16 10:54:33 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:54:33| 13   3  82   1   0|4290M  288M  204M 2958M|6387B 1831B|   0  4482k|   0   655 |4338  8110 |0.33 0.84 0.82|3.0   0   0|   0     0 |   0     0 | 18  289    7   75    0
Sep 16 10:54:34 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:54:34| 27   4  67   1   0|4290M  288M  204M 2958M|7271B 1693B|   0  2361k|   0   281 |4991    11k|0.39 0.85 0.82|1.0   0 2.0|   0     0 |   0     0 | 18  290    7   75    0
Sep 16 10:54:35 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:54:35| 25   4  65   3   0|4290M  287M  204M 2959M|7487B 1561B|   0  9299k|   0   721 |6419    14k|0.39 0.85 0.82|  0 1.0   0|   0     0 |   0     0 | 18  289    7   78    0
Sep 16 10:54:36 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:54:36| 20   3  74   1   0|4291M  286M  204M 2959M|  11k 4358B|   0  1997k|   0   232 |5057    11k|0.39 0.85 0.82|  0   0   0|   0     0 |   0     0 | 18  288    7   77    0
Sep 16 10:54:37 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:54:37| 10   3  86   1   0|4292M  285M  204M 2959M|6101B 1628B|  52k 1455k|10.0   114 |2319  4770 |0.39 0.85 0.82|2.0   0   0|   0     0 |   0     0 | 18  289    7   78    0
Sep 16 10:54:38 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:54:38|  9   2  87   0   0|4292M  285M  204M 2959M|  30k   13k|   0  1673k|   0   160 |2830  5201 |0.39 0.85 0.82|1.0   0   0|   0     0 |   0     0 | 18  288    7   75    0
Sep 16 10:54:39 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:54:39| 23   3  71   2   0|4292M  285M  204M 2959M|8117B 1512B|   0  1956k|   0   253 |5020    10k|0.44 0.85 0.82|1.0   0   0|   0     0 |   0     0 | 18  290    7   77    0
Sep 16 10:54:40 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:54:40| 26   4  68   1   0|4293M  284M  204M 2960M|8791B 1625B|   0  2459k|   0   274 |6240    13k|0.44 0.85 0.82|1.0   0   0|   0     0 |   0     0 | 18  289    7   81    0
Sep 16 10:54:41 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:54:41| 16   3  79   2   0|4294M  283M  204M 2960M|  10k 4347B|   0  7789k|   0   562 |4935    10k|0.44 0.85 0.82|  0   0   0|   0     0 |   0     0 | 18  288    7   82    0
Sep 16 10:54:42 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:54:42| 10   2  85   1   0|4294M  282M  204M 2960M|  27k   10k|   0  1457k|   0   147 |2713  4882 |0.44 0.85 0.82|  0   0   0|   0     0 |   0     0 | 18  288    7   78    0
Sep 16 10:54:43 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:54:43| 10   2  87   0   0|4295M  281M  204M 2960M|  12k 3862B|   0   878k|   0  84.2 |2247  3933 |0.44 0.85 0.82|1.0   0   0|   0     0 |   0     0 | 18  288    7   79    0
Sep 16 10:54:44 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:54:44|  6   1  89   0   0|4295M  280M  204M 2960M|  26k   10k|   0   923k|   0  93.5 |2231  3930 |0.40 0.83 0.81|1.0   0 2.0|   0     0 |   0     0 | 18  288    7   78    1
Sep 16 10:54:45 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:54:45| 27   4  67   2   0|4295M  280M  204M 2960M|9400B 1774B|   0  2432k|   0   329 |5684    12k|0.40 0.83 0.81|2.0   0   0|   0     0 |   0     0 | 18  290    7   81    0
Sep 16 10:54:46 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:54:46| 24   4  69   1   0|4297M  279M  204M 2961M|6783B 1510B|   0  2537k|   0   257 |6519    13k|0.40 0.83 0.81|4.0   0   0|   0     0 |   0     0 | 18  289    7   80    0
Sep 16 10:54:47 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:54:47| 14   2  81   1   0|4297M  278M  204M 2961M|  11k 4420B|   0  2358k|   0   238 |3624  6970 |0.40 0.83 0.81|  0   0   0|   0     0 |   0     0 | 18  288    7   82    0
Sep 16 10:54:48 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:54:48| 11   2  83   2   0|4297M  278M  204M 2961M|  29k   13k|   0    12M|   0  1163 |3729  6075 |0.40 0.83 0.81|1.0   0   0|   0     0 |   0     0 | 18  288    7   82    0
Sep 16 10:54:49 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:54:49| 13   2  83   1   0|4297M  277M  204M 2961M|9031B 1692B|   0  2649k|   0   222 |3487  7002 |0.37 0.82 0.81|2.0   0   0|   0     0 |   0     0 | 18  290    7   82    0
Sep 16 10:54:50 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:54:50| 28   4  66   1   0|4298M  277M  204M 2961M|  23k   10k|  32k 4364k|1.00   294 |5478    11k|0.37 0.82 0.81|1.0   0   0|   0     0 |   0     0 | 18  290    7   85    0
Sep 16 10:54:51 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:54:51| 25   4  67   2   0|4299M  275M  204M 2962M|6769B 1879B|   0  2311k|   0   261 |6426    13k|0.37 0.82 0.81|1.0   0   0|   0     0 |   0     0 | 18  290    7   85    0
Sep 16 10:54:52 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:54:52| 28   3  66   2   0|4299M  275M  204M 2962M|5770B 1694B|   0  2392k|   0   233 |5302  9975 |0.37 0.82 0.81|2.0   0   0|   0     0 |   0     0 | 18  289    7   87    0
Sep 16 10:54:53 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:54:53| 25   4  68   1   0|4300M  273M  204M 2962M|8750B 4148B|   0  2576k|   0   312 |6321    13k|0.37 0.82 0.81|  0   0   0|   0     0 |   0     0 | 18  289    7   88    0
Sep 16 10:54:54 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:54:54|  6   2  89   2   0|4301M  273M  204M 2963M|8872B 1805B|   0  6457k|   0   444 |2595  5139 |0.34 0.81 0.81|1.0   0 2.0|   0     0 |   0     0 | 18  289    7   88    0
Sep 16 10:54:55 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:54:55|  5   1  91   1   0|4301M  272M  204M 2963M|  10k 4319B|   0  1814k|   0   160 |2193  4123 |0.34 0.81 0.81|1.0   0   0|   0     0 |   0     0 | 18  288    7   83    0
Sep 16 10:54:56 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:54:56| 11   2  85   1   0|4301M  272M  204M 2963M|9490B 3905B|   0  1352k|   0   155 |2786  5243 |0.34 0.81 0.81|  0   0   0|   0     0 |   0     0 | 18  288    7   83    0
Sep 16 10:54:57 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:54:57|  9   2  86   1   0|4301M  272M  204M 2963M|  29k   13k|   0  1096k|   0   126 |2580  4458 |0.34 0.81 0.81|  0   0   0|   0     0 |   0     0 | 18  288    7   77    0
Sep 16 10:54:58 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:54:58| 15   3  81   1   0|4300M  272M  204M 2963M|6701B 1737B|4099B 1585k|1.00   211 |3936  7508 |0.34 0.81 0.81|1.0   0   0|   0     0 |   0     0 | 18  290    7   77    0
Sep 16 10:54:59 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:54:59| 27   3  67   2   0|4301M  272M  204M 2963M|7120B 1648B|   0  2361k|   0   282 |4999    10k|0.47 0.83 0.81|1.0   0   0|   0     0 |   0     0 | 18  289    8   76    0
Sep 16 10:55:00 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:00| 24   9  65   1   0|4307M  266M  204M 2963M|5414B 1843B| 152k 2509k|11.0   234 |6182    13k|0.47 0.83 0.81|2.0   0 143|   0     0 |   0     0 | 18  290    8   77    0
Sep 16 10:55:01 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:01| 11   1  84   1   0|4306M  266M  204M 2964M|  12k 4369B|  16k 2237k|1.00   250 |3450  6622 |0.47 0.83 0.81|  0   0   0|   0     0 |   0     0 | 18  288    8   77    0
Sep 16 10:55:02 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:02| 11   3  84   1   0|4306M  266M  204M 2964M|  30k   13k|   0  2138k|   0   240 |3083  5753 |0.47 0.83 0.81|  0   0   0|   0     0 |   0     0 | 18  288    8   77    0
Sep 16 10:55:03 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:03| 19   4  73   2   0|4307M  265M  204M 2964M|6473B 1695B|  32k   12M|1.00  1280 |6344    13k|0.47 0.83 0.81|1.0   0   0|   0     0 |   0     0 | 18  291    8   77    0
Sep 16 10:55:04 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:04| 31   3  64   2   0|4307M  264M  204M 2965M|6801B 1785B|   0  4380k|   0   413 |5929    11k|0.60 0.85 0.82|1.0   0 2.0|   0     0 |   0     0 | 18  290    8   84    0
Sep 16 10:55:05 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:05| 26   3  67   1   0|4308M  263M  204M 2965M|7335B 1615B|   0  1807k|   0   198 |6346    12k|0.60 0.85 0.82|1.0   0   0|   0     0 |   0     0 | 18  289    8   83    0
Sep 16 10:55:06 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:06| 13   2  81   1   0|4309M  262M  204M 2965M|  11k 4339B|   0  2356k|   0   279 |3976  7662 |0.60 0.85 0.82|  0   0   0|   0     0 |   0     0 | 18  288    8   85    0
Sep 16 10:55:07 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:07| 10   3  86   1   0|4309M  261M  204M 2965M|  26k   11k|   0  1680k|   0   152 |2563  4644 |0.60 0.85 0.82|  0   0   0|   0     0 |   0     0 | 18  288    8   85    0
Sep 16 10:55:08 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:08| 11   2  85   1   0|4309M  261M  204M 2965M|  37k   17k|   0  1535k|   0   133 |2541  4329 |0.60 0.85 0.82|  0   0   0|   0     0 |   0     0 | 18  290    8   85    0
Sep 16 10:55:09 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:09| 11   3  83   2   0|4309M  261M  204M 2966M|  23k 6970B|   0  6056k|   0   417 |3478  6535 |0.79 0.88 0.83|1.0   0   0|   0     0 |   0     0 | 18  288    8   86    0
Sep 16 10:55:10 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:10| 27   6  64   2   0|4312M  257M  204M 2966M|6119B 1692B| 312k 2238k|11.0   266 |5681    12k|0.79 0.88 0.83|1.0   0  86|   0     0 |   0     0 | 18  289    8   90    0
Sep 16 10:55:11 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:11| 26   3  67   1   0|4312M  257M  204M 2967M|8062B 1616B|   0  2717k|   0   272 |4991    11k|0.79 0.88 0.83|1.0   0   0|   0     0 |   0     0 | 18  289    8   91    0
Sep 16 10:55:12 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:12| 25   4  69   1   0|4314M  255M  204M 2967M|7464B 1622B|   0  2647k|   0   238 |5133    11k|0.79 0.88 0.83|1.0   0   0|   0     0 |   0     0 | 18  290    8   92    0
Sep 16 10:55:13 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:13| 30   4  64   1   0|4315M  254M  204M 2967M|5424B 1656B|   0  2657k|   0   313 |5312    11k|0.79 0.88 0.83|1.0   0   0|   0     0 |   0     0 | 18  289    8   95    0
Sep 16 10:55:14 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:14| 26   4  69   1   0|4316M  253M  204M 2968M|6848B 1717B|   0  1936k|   0   175 |5811    12k|0.97 0.92 0.84|2.0   0 2.0|   0     0 |   0     0 | 18  289    8   97    0
Sep 16 10:55:15 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:15| 27   3  67   1   0|4316M  252M  204M 2968M|5884B 1686B|   0  2505k|   0   308 |5887    11k|0.97 0.92 0.84|1.0   0   0|   0     0 |   0     0 | 18  290    8   94    0
Sep 16 10:55:16 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:16| 30   7  61   1   0|4319M  248M  204M 2968M|6242B 1819B|   0  7751k|   0   570 |7218    17k|0.97 0.92 0.84|1.0   0  34|   0     0 |   0     0 | 18  288    8   96    0
Sep 16 10:55:17 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:17| 26   4  66   1   0|4320M  248M  204M 2968M|6591B 1619B|   0  2095k|   0   270 |5940    12k|0.97 0.92 0.84|  0 1.0   0|   0     0 |   0     0 | 18  290    8   97    0
Sep 16 10:55:18 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:18| 24   4  68   1   0|4320M  247M  204M 2969M|7867B 1729B|  32k 1773k|2.99   199 |5719    12k|0.97 0.92 0.84|3.0   0   0|   0     0 |   0     0 | 18  289    8  100    0
Sep 16 10:55:19 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:19| 14   3  81   1   0|4320M  246M  204M 2969M|  10k 4456B|   0  2366k|   0   302 |4106  7811 |1.13 0.95 0.85|  0   0   0|   0     0 |   0     0 | 18  288    8   97    0
Sep 16 10:55:20 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:20| 12   3  84   1   0|4320M  246M  204M 2969M|9920B 4425B|   0  2425k|   0   238 |3221  6091 |1.13 0.95 0.85|  0   0   0|   0     0 |   0     0 | 18  288    8   98    0
Sep 16 10:55:21 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:21| 11   2  86   1   0|4321M  246M  204M 2969M|  11k 4069B|   0  3600k|   0   164 |2337  4516 |1.13 0.95 0.85|  0   0   0|   0     0 |   0     0 | 18  289    8   96    0
Sep 16 10:55:22 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:22|  6   2  91   1   0|4321M  246M  204M 2969M|8248B 1742B|   0  1153k|   0  92.1 |1898  3356 |1.13 0.95 0.85|1.0   0   0|   0     0 |   0     0 | 18  289    8   96    0
Sep 16 10:55:23 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:23| 10   4  84   1   0|4321M  246M  204M 2970M|9543B 4405B|   0  5724k|   0   471 |3747  7419 |1.13 0.95 0.85|  0   0   0|   0     0 |   0     0 | 18  288    8   92    0
Sep 16 10:55:24 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:24| 14   2  78   1   0|4322M  244M  204M 2970M|  53k   24k|   0    10M|   0  1073 |4550  7288 |1.12 0.95 0.86|  0   0 2.0|   0     0 |   0     0 | 18  288    8   92    0
Sep 16 10:55:25 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:25| 10   3  86   1   0|4322M  244M  204M 2970M|  29k   13k|   0  1465k|   0   160 |2737  4838 |1.12 0.95 0.86|  0   0   0|   0     0 |   0     0 | 18  288    8   90    0
Sep 16 10:55:26 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:26| 10   2  87   1   0|4322M  244M  204M 2970M|  29k   13k|   0  1160k|   0   125 |2370  4111 |1.12 0.95 0.86|  0   0   0|   0     0 |   0     0 | 18  288    8   90    0
Sep 16 10:55:27 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:27|  9   2  86   1   0|4322M  244M  204M 2970M|7849B 1620B|   0  1096k|   0   103 |2950  5626 |1.12 0.95 0.86|1.0   0   0|   0     0 |   0     0 | 18  291    8   86    0
Sep 16 10:55:28 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:28| 28   3  66   1   0|4322M  244M  204M 2970M|6104B 1591B|   0  2520k|   0   272 |5058  9742 |1.12 0.95 0.86|2.0   0   0|   0     0 |   0     0 | 18  289    8   90    0
Sep 16 10:55:29 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:29| 26   4  67   1   0|4322M  243M  204M 2970M|6752B 1622B|   0  6224k|   0   918 |5462    10k|1.11 0.95 0.86|2.0   0   0|   0     0 |   0     0 | 18  289    8   91    0
Sep 16 10:55:30 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:30| 26   4  66   2   0|4323M  242M  204M 2971M|7093B 1636B|   0  6524k|   0   485 |5702    12k|1.11 0.95 0.86|1.0   0   0|   0     0 |   0     0 | 18  289    8   93    0
Sep 16 10:55:31 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:31| 22   2  72   1   0|4324M  241M  204M 2971M|9587B 4409B|   0  2871k|   0   317 |5147    11k|1.11 0.95 0.86|  0   0   0|   0     0 |   0     0 | 18  288    8   92    0
Sep 16 10:55:32 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:32|  9   4  85   1   0|4325M  239M  204M 2971M|  10k 4517B|   0  1993k|   0   187 |2969  5048 |1.11 0.95 0.86|  0   0 1.0|   0     0 |   0     0 | 18  288    9   93    0
Sep 16 10:55:33 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:33|  7   1  89   1   0|4325M  239M  204M 2971M|5532B 1791B|   0  2052k|   0   225 |2268  4358 |1.11 0.95 0.86|1.0   0 1.0|   0     0 |   0     0 | 18  289    9   92    0
Sep 16 10:55:34 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:34|  9   1  86   1   0|4325M  239M  204M 2971M|9531B 3896B|   0  5504k|   0   634 |3219  5691 |1.18 0.97 0.86|  0   0 2.0|   0     0 |   0     0 | 18  288    9   93    0
Sep 16 10:55:35 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:35|  9   2  86   1   0|4326M  239M  204M 2971M|  29k   13k|   0  1297k|   0   131 |2632  4461 |1.18 0.97 0.86|  0   0   0|   0     0 |   0     0 | 18  288    9   87    0
Sep 16 10:55:36 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:36| 16   2  80   1   0|4325M  239M  204M 2972M|6570B 1627B|   0  1868k|   0   211 |2898  5903 |1.18 0.97 0.86|1.0   0 2.0|   0     0 |   0     0 | 18  290    9   90    0
Sep 16 10:55:37 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:37| 26   4  66   1   0|4326M  238M  204M 2972M|5452B 1695B|   0  3037k|   0   287 |5907    12k|1.18 0.97 0.86|1.0   0   0|   0     0 |   0     0 | 18  290    9   96    0
Sep 16 10:55:38 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:38| 24   6  68   2   0|4327M  236M  204M 2972M|5704B 1568B|   0  6925k|   0   496 |6752    13k|1.18 0.97 0.86|2.0   0   0|   0     0 |   0     0 | 18  289    9   99    0
Sep 16 10:55:39 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:39| 11   1  83   1   0|4327M  236M  204M 2972M|  14k 4491B|   0  1643k|   0   196 |3694  7018 |1.17 0.97 0.86|  0   0   0|   0     0 |   0     0 | 18  288    9  100    0
Sep 16 10:55:40 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:40| 12   1  85   1   0|4327M  236M  204M 2972M|  30k   13k|   0  1401k|   0   146 |2896  5276 |1.17 0.97 0.86|  0   0   0|   0     0 |   0     0 | 18  288    9   97    0
Sep 16 10:55:41 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:41| 15   4  81   1   0|4328M  235M  204M 2973M|7096B 1626B|   0  1446k|   0   164 |3532  6759 |1.17 0.97 0.86|1.0   0   0|   0     0 |   0     0 | 18  290    9   98    0
Sep 16 10:55:42 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:42| 26   4  67   1   0|4329M  234M  204M 2973M|6103B 1512B|   0  2392k|   0   275 |5423    11k|1.17 0.97 0.86|1.0   0   0|   0     0 |   0     0 | 18  289    9   97    0
Sep 16 10:55:43 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:43| 14   3  80   1   0|4329M  234M  204M 2973M|  11k 4322B|   0  2916k|   0   263 |4073  7907 |1.17 0.97 0.86|  0   0   0|   0     0 |   0     0 | 18  288    9   98    0
Sep 16 10:55:44 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:44|  7   1  88   1   0|4329M  234M  204M 2973M|  11k 4356B|   0  2107k|   0   197 |2408  4501 |1.07 0.96 0.86|  0   0 2.0|   0     0 |   0     0 | 18  288    9   97    0
Sep 16 10:55:45 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:45|  7   2  89   1   0|4329M  234M  204M 2973M|  13k 4285B|   0  1676k|   0   172 |2416  4482 |1.07 0.96 0.86|  0   0   0|   0     0 |   0     0 | 18  288    9   97    0
Sep 16 10:55:46 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:46| 10   2  84   3   0|4329M  234M  204M 2973M|  14k 7444B|   0  7392k|   0   549 |3384  6780 |1.07 0.96 0.86|1.0   0   0|   0     0 |   0     0 | 18  289    9   92    0
