May 25 16:01:08 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 25 16:01:08 ubuntu dstat.sh[65944]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 25 16:01:08 ubuntu dstat.sh[65944]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 25 16:15:06 ubuntu dstat.sh[65944]: 25-05 16:15:06| 25   5  65   2   0|5442M  175M  178M 2024M|  11k 2836B|   0  4965k|   0   549 |9084    15k|0.68 0.83 0.90|2.0 1.0   0|   0     0 |           | 18  305    0   50    2
May 25 16:15:07 ubuntu dstat.sh[65944]: 25-05 16:15:07| 26   4  67   1   0|5441M  175M  178M 2025M|  12k 2555B|   0  2581k|   0   255 |8056    12k|0.68 0.83 0.90|2.0   0   0|   0     0 |           | 18  305    0   53    2
May 25 16:15:08 ubuntu dstat.sh[65944]: 25-05 16:15:08| 16   4  77   1   0|5441M  175M  178M 2025M|6311B 2618B|   0  3044k|   0   285 |5350  8119 |0.68 0.83 0.90|1.0   0   0|   0     0 |           | 18  304    0   54    2
May 25 16:15:09 ubuntu dstat.sh[65944]: 25-05 16:15:09|  8   2  86   1   0|5441M  175M  178M 2025M|6318B 2293B|   0  2138k|   0   183 |3209  4602 |0.70 0.83 0.90|  0   0   0|   0     0 |           | 18  304    0   52    2
May 25 16:15:10 ubuntu dstat.sh[65944]: 25-05 16:15:10|  2   1  96   0   0|5441M  175M  178M 2025M|6194B 1876B|   0   517k|   0  32.1 |1218  1626 |0.70 0.83 0.90|  0   0   0|   0     0 |           | 18  304    0   52    2
May 25 16:15:11 ubuntu dstat.sh[65944]: 25-05 16:15:11|  4   1  94   0   0|5441M  175M  178M 2025M|  11k 3236B|   0   680k|   0  54.0 |1657  2281 |0.70 0.83 0.90|  0   0   0|   0     0 |           | 18  304    0   52    2
May 25 16:15:12 ubuntu dstat.sh[65944]: 25-05 16:15:12|  9   3  85   2   0|5441M  174M  178M 2025M|  11k 2904B|   0  5818k|   0   410 |3579  5471 |0.70 0.83 0.90|  0   0   0|   0     0 |           | 18  305    0   52    2
May 25 16:15:13 ubuntu dstat.sh[65944]: 25-05 16:15:13|  5   0  93   0   0|5441M  174M  178M 2025M|  10k 3363B|   0   728k|   0  51.0 |1848  2627 |0.70 0.83 0.90|1.0   0   0|   0     0 |           | 18  304    0   48    2
May 25 16:15:14 ubuntu dstat.sh[65944]: 25-05 16:15:14|  4   1  92   0   0|5441M  174M  178M 2025M|9436B 3392B|   0   784k|   0  72.0 |1812  2528 |0.65 0.82 0.89|  0   0   0|   0     0 |           | 18  304    0   48    2
May 25 16:15:15 ubuntu dstat.sh[65944]: 25-05 16:15:15| 12   2  83   1   0|5442M  173M  178M 2025M|  12k 3459B|   0  1140k|   0   120 |3370  4328 |0.65 0.82 0.89|  0   0 1.0|   0     0 |           | 18  304    0   48    2
May 25 16:15:16 ubuntu dstat.sh[65944]: 25-05 16:15:16| 17   4  77   1   0|5442M  173M  179M 2026M|  11k 2662B|   0  2210k|   0   252 |5660  8344 |0.65 0.82 0.89|1.0   0   0|   0     0 |           | 18  305    0   48    2
May 25 16:15:17 ubuntu dstat.sh[65944]: 25-05 16:15:17| 25   5  64   2   0|5440M  174M  179M 2026M|5641B 1617B|   0  8933k|   0   644 |8577    13k|0.65 0.82 0.89|1.0   0   0|   0     0 |           | 18  305    0   46    2
May 25 16:15:18 ubuntu dstat.sh[65944]: 25-05 16:15:18| 25   5  66   1   0|5439M  175M  179M 2026M|4914B 1618B|  72k 2721k|4.00   284 |7558    11k|0.65 0.82 0.89|2.0   0   0|   0     0 |           | 18  305    0   50    2
May 25 16:15:19 ubuntu dstat.sh[65944]: 25-05 16:15:19|  7   1  89   1   0|5439M  175M  179M 2026M|6010B 2579B|   0  2172k|   0   169 |2520  3763 |0.60 0.80 0.89|1.0   0   0|   0     0 |           | 18  304    0   50    2
May 25 16:15:20 ubuntu dstat.sh[65944]: 25-05 16:15:20|  9   2  88   1   0|5439M  175M  179M 2026M|9380B 2824B|   0  1616k|   0   155 |2822  4009 |0.60 0.80 0.89|  0   0   0|   0     0 |           | 18  304    0   51    2
May 25 16:15:21 ubuntu dstat.sh[65944]: 25-05 16:15:21|  8   2  88   1   0|5439M  175M  179M 2027M|7488B 2450B|   0  1284k|   0   129 |2897  3883 |0.60 0.80 0.89|  0   0   0|   0     0 |           | 18  304    0   42    2
May 25 16:15:22 ubuntu dstat.sh[65944]: 25-05 16:15:22| 12   3  81   1   0|5439M  175M  179M 2027M|9681B 2736B|   0  6394k|   0   417 |5080  7801 |0.60 0.80 0.89|2.0   0   0|   0     0 |           | 18  305    0   43    2
May 25 16:15:23 ubuntu dstat.sh[65944]: 25-05 16:15:23| 26   6  63   2   0|5441M  172M  179M 2027M|6120B 1686B|   0  5744k|   0   487 |8913    14k|0.60 0.80 0.89|1.0   0 6.0|   0     0 |           | 18  305    0   44    2
May 25 16:15:24 ubuntu dstat.sh[65944]: 25-05 16:15:24| 24   5  68   1   0|5441M  172M  179M 2027M|4611B 1624B|   0  1860k|   0   154 |7240    10k|0.63 0.81 0.89|1.0   0   0|   0     0 |           | 18  305    0   45    2
May 25 16:15:25 ubuntu dstat.sh[65944]: 25-05 16:15:25|  8   2  86   1   0|5442M  171M  179M 2027M|5724B 2185B|   0  2624k|   0   260 |3520  5600 |0.63 0.81 0.89|  0   0 1.0|   0     0 |           | 18  304    0   47    2
May 25 16:15:26 ubuntu dstat.sh[65944]: 25-05 16:15:26|  8   2  88   1   0|5441M  171M  179M 2028M|5655B 2106B|   0  1576k|   0   140 |2823  3982 |0.63 0.81 0.89|  0   0   0|   0     0 |           | 18  304    0   45    2
May 25 16:15:27 ubuntu dstat.sh[65944]: 25-05 16:15:27| 20   4  73   2   0|5441M  171M  179M 2028M|  11k 2547B|   0  2765k|   0   307 |6315  9368 |0.63 0.81 0.89|5.0 1.0   0|   0     0 |           | 18  305    0   45    2
May 25 16:15:28 ubuntu dstat.sh[65944]: 25-05 16:15:28| 25   6  64   2   0|5441M  171M  179M 2028M|4957B 1563B|   0  8960k|   0   721 |8929    14k|0.63 0.81 0.89|1.0   0   0|   0     0 |           | 18  305    0   45    2
May 25 16:15:29 ubuntu dstat.sh[65944]: 25-05 16:15:29| 25   5  67   1   0|5443M  169M  179M 2028M|4593B 1512B|   0  1920k|   0   207 |7653    11k|0.82 0.84 0.90|1.0   0   0|   0     0 |           | 18  306    0   48    2
May 25 16:15:30 ubuntu dstat.sh[65944]: 25-05 16:15:30| 27   5  64   2   0|5442M  169M  179M 2029M|4863B 1636B|   0  5536k|   0   546 |8875    14k|0.82 0.84 0.90|2.0   0 1.0|   0     0 |           | 18  305    0   46    2
May 25 16:15:31 ubuntu dstat.sh[65944]: 25-05 16:15:31| 24   5  66   1   0|5447M  165M  179M 2029M|4599B 1509B|   0  1956k|   0   193 |7461    11k|0.82 0.84 0.90|2.0   0 3.0|   0     0 |           | 18  305    0   46    2
May 25 16:15:32 ubuntu dstat.sh[65944]: 25-05 16:15:32| 12   3  82   1   0|5447M  164M  179M 2029M|5290B 2312B|   0  3316k|   0   324 |4207  6606 |0.82 0.84 0.90|  0   0 3.0|   0     0 |           | 18  304    0   47    2
May 25 16:15:33 ubuntu dstat.sh[65944]: 25-05 16:15:33|  8   2  88   1   0|5447M  164M  179M 2029M|5393B 2092B|   0  6798k|   0   391 |2784  3908 |0.82 0.84 0.90|  0   0   0|   0     0 |           | 18  304    0   47    2
May 25 16:15:34 ubuntu dstat.sh[65944]: 25-05 16:15:34| 14   2  80   1   0|5446M  164M  179M 2029M|4675B 1592B|   0  7302k|   0   498 |4088  6337 |0.83 0.85 0.90|  0   0   0|   0     0 |           | 18  304    0   43    2
May 25 16:15:35 ubuntu dstat.sh[65944]: 25-05 16:15:35|  6   2  91   0   0|5447M  164M  179M 2029M|3952B 1262B|   0  1473k|   0   109 |2199  3129 |0.83 0.85 0.90|  0   0 1.0|   0     0 |           | 18  304    0   43    2
May 25 16:15:36 ubuntu dstat.sh[65944]: 25-05 16:15:36|  5   1  92   0   0|5447M  164M  179M 2029M|  11k 3075B|   0   920k|   0  92.4 |2209  3132 |0.83 0.85 0.90|2.0   0   0|   0     0 |           | 18  305    0   43    2
May 25 16:15:37 ubuntu dstat.sh[65944]: 25-05 16:15:37| 26   6  63   3   0|5446M  164M  179M 2030M|  10k 3009B|   0  3960k|   0   510 |8885    14k|0.83 0.85 0.90|3.0   0   0|   0     0 |           | 18  305    0   47    2
May 25 16:15:38 ubuntu dstat.sh[65944]: 25-05 16:15:38| 25   4  67   1   0|5446M  164M  179M 2030M|4379B 1620B|   0  2516k|   0   252 |6952    10k|0.83 0.85 0.90|1.0   0 1.0|   0     0 |           | 18  305    0   47    2
May 25 16:15:39 ubuntu dstat.sh[65944]: 25-05 16:15:39| 25   6  67   1   0|5446M  164M  179M 2030M|5345B 1622B|  48k 2795k|2.00   294 |8283    12k|0.85 0.85 0.90|4.0   0   0|   0     0 |           | 18  305    0   47    2
May 25 16:15:40 ubuntu dstat.sh[65944]: 25-05 16:15:40|  6   1  90   1   0|5446M  164M  179M 2030M|6050B 2599B|   0  2094k|   0   183 |2676  4156 |0.85 0.85 0.90|  0   0   0|   0     0 |           | 18  304    0   49    2
May 25 16:15:41 ubuntu dstat.sh[65944]: 25-05 16:15:41|  9   1  87   0   0|5446M  164M  179M 2030M|6516B 2429B|   0  1708k|   0   159 |2871  4142 |0.85 0.85 0.90|  0   0   0|   0     0 |           | 18  304    0   49    2
May 25 16:15:42 ubuntu dstat.sh[65944]: 25-05 16:15:42| 20   5  72   2   0|5446M  163M  179M 2030M|  10k 2655B|  32k 8349k|1.00   623 |7540    12k|0.85 0.85 0.90|2.0   0   0|   0     0 |           | 18  305    0   43    2
May 25 16:15:43 ubuntu dstat.sh[65944]: 25-05 16:15:43| 26   5  65   3   0|5446M  163M  179M 2031M|4861B 1620B|   0  4769k|   0   526 |8373    13k|0.85 0.85 0.90|1.0   0   0|   0     0 |           | 18  305    0   43    2
May 25 16:15:44 ubuntu dstat.sh[65944]: 25-05 16:15:44| 25   5  67   1   0|5447M  162M  179M 2031M|4228B 1511B|   0  2286k|   0   238 |7805    12k|0.86 0.85 0.90|1.0   0   0|   0     0 |           | 18  304    0   43    2
May 25 16:15:45 ubuntu dstat.sh[65944]: 25-05 16:15:45| 15   3  77   2   0|5447M  161M  179M 2031M|5283B 2584B|   0  3258k|   0   337 |5584  8538 |0.86 0.85 0.90|1.0   0 1.0|   0     0 |           | 18  304    0   45    2
May 25 16:15:46 ubuntu dstat.sh[65944]: 25-05 16:15:46|  8   2  89   1   0|5447M  161M  179M 2031M|4470B 2033B|   0  1660k|   0   152 |2441  3707 |0.86 0.85 0.90|  0   0   0|   0     0 |           | 18  304    0   44    2
May 25 16:15:47 ubuntu dstat.sh[65944]: 25-05 16:15:47|  7   2  88   1   0|5447M  161M  179M 2031M|  10k 2884B|   0  7401k|   0   457 |3285  5054 |0.86 0.85 0.90|  0   0   0|   0     0 |           | 18  304    0   44    2
May 25 16:15:48 ubuntu dstat.sh[65944]: 25-05 16:15:48|  6   2  89   1   0|5447M  161M  179M 2031M|  10k 2999B|   0  5676k|   0   377 |2768  3780 |0.86 0.85 0.90|2.0   0   0|   0     0 |           | 18  305    0   44    2
May 25 16:15:49 ubuntu dstat.sh[65944]: 25-05 16:15:49| 24   6  66   2   0|5448M  160M  179M 2032M|6863B 1525B|   0  3050k|   0   350 |8142    12k|0.95 0.87 0.91|3.0   0   0|   0     0 |           | 18  305    0   45    2
May 25 16:15:50 ubuntu dstat.sh[65944]: 25-05 16:15:50| 26   5  65   2   0|5448M  160M  179M 2032M|5385B 1463B|  20k 4093k|2.01   425 |8526    13k|0.95 0.87 0.91|1.0   0   0|   0     0 |           | 18  305    0   45    2
May 25 16:15:51 ubuntu dstat.sh[65944]: 25-05 16:15:51| 23   5  68   1   0|5450M  158M  179M 2032M|4485B 1511B|   0  2274k|   0   211 |7216    10k|0.95 0.87 0.91|1.0   0   0|   0     0 |           | 18  305    0   46    2
May 25 16:15:52 ubuntu dstat.sh[65944]: 25-05 16:15:52| 25   6  66   2   0|5450M  157M  179M 2032M|4611B 1567B|   0  4090k|   0   458 |8370    13k|0.95 0.87 0.91|2.0   0   0|   0     0 |           | 18  305    0   46    2
May 25 16:15:53 ubuntu dstat.sh[65944]: 25-05 16:15:53| 24   5  66   2   0|5450M  156M  180M 2033M|3722B 1250B|   0  6978k|   0   511 |8348    13k|0.95 0.87 0.91|2.0   0 2.0|   0     0 |           | 18  304    0   47    2
May 25 16:15:54 ubuntu dstat.sh[65944]: 25-05 16:15:54| 25   5  66   2   0|5451M  155M  180M 2033M|3810B 1245B|   0  4815k|   0   277 |7580    11k|0.87 0.86 0.90|2.0   0   0|   0     0 |           | 18  305    0   41    2
May 25 16:15:55 ubuntu dstat.sh[65944]: 25-05 16:15:55| 25   5  65   2   0|5451M  155M  180M 2033M|4704B 1509B|   0  4764k|   0   491 |8533    13k|0.87 0.86 0.90|1.0   0 1.0|   0     0 |           | 18  305    0   43    2
May 25 16:15:56 ubuntu dstat.sh[65944]: 25-05 16:15:56| 24   5  68   0   0|5452M  154M  180M 2034M|4535B 1507B|   0  1994k|   0   167 |6891  9640 |0.87 0.86 0.90|2.0   0   0|   0     0 |           | 18  305    0   46    2
May 25 16:15:57 ubuntu dstat.sh[65944]: 25-05 16:15:57| 25   6  64   3   0|5452M  153M  180M 2034M|5431B 1626B|   0  9918k|   0   791 |9290    15k|0.87 0.86 0.90|2.0   0   0|   0     0 |           | 18  305    0   46    2
May 25 16:15:58 ubuntu dstat.sh[65944]: 25-05 16:15:58| 25   4  67   2   0|5453M  152M  180M 2034M|4288B 1559B|   0  2234k|   0   251 |6827  9858 |0.87 0.86 0.90|2.0   0   0|   0     0 |           | 18  305    0   44    2
May 25 16:15:59 ubuntu dstat.sh[65944]: 25-05 16:15:59| 26   7  64   1   0|5461M  168M  179M 2011M|5850B 2575B|  72k 3037k|2.00   312 |7292    18k|0.89 0.86 0.90|1.0   0  36|   0     0 |           | 18  304    0   46    2
May 25 16:16:00 ubuntu dstat.sh[65944]: 25-05 16:16:00|  7   2  89   1   0|5461M  168M  179M 2011M|4860B 1613B|   0  1865k|   0   160 |2712  3960 |0.89 0.86 0.90|3.0   0   0|   0     0 |           | 18  304    0   47    2
May 25 16:16:01 ubuntu dstat.sh[65944]: 25-05 16:16:01|  6   1  91   1   0|5461M  168M  179M 2012M|6742B 2628B|   0  1671k|   0   137 |2399  3601 |0.89 0.86 0.90|  0   0   0|   0     0 |           | 18  304    0   48    2
May 25 16:16:02 ubuntu dstat.sh[65944]: 25-05 16:16:02| 11   3  84   1   0|5461M  168M  179M 2012M|6322B 2572B|   0  1521k|   0   170 |3512  4948 |0.89 0.86 0.90|  0   0   0|   0     0 |           | 18  304    0   47    2
May 25 16:16:03 ubuntu dstat.sh[65944]: 25-05 16:16:03| 11   3  84   1   0|5461M  167M  179M 2012M|4994B 2432B|   0    11M|   0   622 |4062  6034 |0.89 0.86 0.90|  0   0   0|   0     0 |           | 18  304    0   49    2
May 25 16:16:04 ubuntu dstat.sh[65944]: 25-05 16:16:04|  9   1  87   1   0|5461M  167M  179M 2012M|5900B 2480B|   0  1220k|   0   125 |2965  4200 |0.89 0.86 0.91|2.0   0   0|   0     0 |           | 18  304    0   49    2
May 25 16:16:05 ubuntu dstat.sh[65944]: 25-05 16:16:05|  9   3  86   1   0|5461M  167M  179M 2012M|7259B 2584B|   0  1534k|   0   170 |3378  4919 |0.89 0.86 0.91|1.0   0 1.0|   0     0 |           | 18  305    0   50    2
May 25 16:16:06 ubuntu dstat.sh[65944]: 25-05 16:16:06|  6   2  90   1   0|5461M  167M  179M 2012M|  20k 6246B|   0  1902k|   0   136 |2649  3648 |0.89 0.86 0.91|3.0   0   0|   0     0 |           | 18  306    0   50    2
May 25 16:16:07 ubuntu dstat.sh[65944]: 25-05 16:16:07|  8   1  87   1   0|5461M  167M  179M 2012M|  18k 4421B|   0  1371k|   0   141 |3092  4158 |0.89 0.86 0.91|  0   0   0|   0     0 |           | 18  305    0   47    2
May 25 16:16:08 ubuntu dstat.sh[65944]: 25-05 16:16:08| 23   5  69   2   0|5461M  167M  179M 2012M|  11k 2542B|   0  3452k|   0   403 |7630    12k|0.89 0.86 0.91|1.0   0   0|   0     0 |           | 18  306    0   48    2
May 25 16:16:09 ubuntu dstat.sh[65944]: 25-05 16:16:09| 25   6  66   2   0|5461M  167M  179M 2013M|5870B 1567B|   0  3474k|   0   359 |8188    12k|0.90 0.86 0.91|3.0   0   0|   0     0 |           | 18  306    0   49    2
May 25 16:16:10 ubuntu dstat.sh[65944]: 25-05 16:16:10| 25   5  66   2   0|5461M  166M  179M 2013M|4408B 1511B|   0  8617k|   0   669 |8561    14k|0.90 0.86 0.91|1.0   0   0|   0     0 |           | 18  306    0   50    2
May 25 16:16:11 ubuntu dstat.sh[65944]: 25-05 16:16:11| 23   5  67   2   0|5462M  165M  179M 2013M|4571B 1569B|   0  3686k|   0   354 |7910    12k|0.90 0.86 0.91|4.0   0   0|   0     0 |           | 18  306    0   48    2
May 25 16:16:12 ubuntu dstat.sh[65944]: 25-05 16:16:12| 16   4  77   2   0|5464M  163M  179M 2013M|5103B 2298B|   0  2557k|   0   276 |5515  8287 |0.90 0.86 0.91|  0   0   0|   0     0 |           | 18  305    0   50    2
May 25 16:16:13 ubuntu dstat.sh[65944]: 25-05 16:16:13|  7   1  89   1   0|5464M  163M  179M 2014M|4869B 1967B|  16k 2063k|1.00   205 |2809  4319 |0.90 0.86 0.91|  0   0   0|   0     0 |           | 18  305    0   51    2
May 25 16:16:14 ubuntu dstat.sh[65944]: 25-05 16:16:14| 10   2  86   1   0|5464M  163M  179M 2014M|4501B 1620B|   0  1744k|   0   152 |2835  3992 |1.07 0.90 0.92|2.0   0   0|   0     0 |           | 18  305    0   51    3
May 25 16:16:15 ubuntu dstat.sh[65944]: 25-05 16:16:15|  7   2  88   0   0|5464M  162M  179M 2014M|5370B 1920B|   0  1491k|   0   143 |3049  4573 |1.07 0.90 0.92|1.0   0 1.0|   0     0 |           | 18  305    0   51    2
May 25 16:16:16 ubuntu dstat.sh[65944]: 25-05 16:16:16|  6   1  90   1   0|5464M  162M  179M 2014M|6238B 2269B|   0  1608k|   0   149 |2713  3898 |1.07 0.90 0.92|  0   0   0|   0     0 |           | 18  305    0   51    2
May 25 16:16:17 ubuntu dstat.sh[65944]: 25-05 16:16:17| 20   5  73   2   0|5464M  162M  179M 2014M|  11k 2660B|   0  4015k|   0   418 |7056    11k|1.07 0.90 0.92|1.0   0   0|   0     0 |           | 18  306    0   53    2
May 25 16:16:18 ubuntu dstat.sh[65944]: 25-05 16:16:18| 25   5  66   3   0|5465M  161M  179M 2014M|4805B 1622B|   0  9022k|   0   683 |8872    15k|1.07 0.90 0.92|1.0   0   0|   0     0 |           | 18  306    0   54    2
May 25 16:16:19 ubuntu dstat.sh[65944]: 25-05 16:16:19| 24   5  67   1   0|5465M  160M  179M 2015M|4853B 2490B|   0  4140k|   0   293 |8347    13k|1.07 0.90 0.92|  0   0   0|   0     0 |           | 18  305    0   54    2
May 25 16:16:20 ubuntu dstat.sh[65944]: 25-05 16:16:20|  4   1  92   0   0|5465M  160M  179M 2015M|5946B 1685B|   0  1304k|   0  96.0 |2043  3000 |1.07 0.90 0.92|1.0   0   0|   0     0 |           | 18  306    0   54    2
May 25 16:16:21 ubuntu dstat.sh[65944]: 25-05 16:16:21|  8   1  88   1   0|5465M  160M  179M 2015M|6103B 2496B|   0  1360k|   0   143 |2788  4085 |1.07 0.90 0.92|  0   0   0|   0     0 |           | 18  305    0   54    2
May 25 16:16:22 ubuntu dstat.sh[65944]: 25-05 16:16:22| 23   5  69   2   0|5466M  159M  179M 2015M|  10k 2780B|   0  4009k|   0   450 |7661    12k|1.07 0.90 0.92|2.0   0   0|   0     0 |           | 18  306    0   55    2
May 25 16:16:23 ubuntu dstat.sh[65944]: 25-05 16:16:23| 25   7  64   2   0|5467M  158M  179M 2015M|4547B 1566B|   0  8385k|   0   684 |8595    13k|1.07 0.90 0.92|2.0   0 6.0|   0     0 |           | 18  305    0   55    2
May 25 16:16:24 ubuntu dstat.sh[65944]: 25-05 16:16:24|  6   1  91   0   0|5467M  158M  179M 2016M|5640B 2567B|   0  6835k|   0   330 |2871  4073 |0.98 0.89 0.91|  0   0 1.0|   0     0 |           | 18  305    0   55    2
May 25 16:16:25 ubuntu dstat.sh[65944]: 25-05 16:16:25|  7   2  88   1   0|5467M  158M  179M 2016M|6241B 2492B|   0  1552k|   0   167 |2987  4407 |0.98 0.89 0.91|  0   0 1.0|   0     0 |           | 18  305    0   55    2
May 25 16:16:26 ubuntu dstat.sh[65944]: 25-05 16:16:26|  6   1  90   0   0|5467M  158M  179M 2016M|5987B 2503B|   0  1368k|   0   136 |2585  3839 |0.98 0.89 0.91|  0   0   0|   0     0 |           | 18  305    0   55    2
May 25 16:16:27 ubuntu dstat.sh[65944]: 25-05 16:16:27|  9   2  86   1   0|5467M  158M  179M 2016M|7175B 2943B|   0  1968k|   0   225 |3571  5186 |0.98 0.89 0.91|  0   0   0|   0     0 |           | 18  305    0   51    2
May 25 16:16:28 ubuntu dstat.sh[65944]: 25-05 16:16:28|  3   1  96   0   0|5467M  158M  179M 2016M|5612B 1525B|   0   781k|   0  51.0 |1325  1835 |0.98 0.89 0.91|1.0   0   0|   0     0 |           | 18  305    0   51    2
May 25 16:16:29 ubuntu dstat.sh[65944]: 25-05 16:16:29| 13   3  81   1   0|5467M  157M  179M 2016M|9477B 3812B|   0  1920k|   0   222 |4313  6339 |0.98 0.89 0.91|  0   0   0|   0     0 |           | 18  305    0   54    2
May 25 16:16:30 ubuntu dstat.sh[65944]: 25-05 16:16:30|  8   2  88   1   0|5467M  157M  179M 2016M|6889B 2194B|   0  1513k|   0   155 |2882  4104 |0.98 0.89 0.91|5.0   0 1.0|   0     0 |           | 18  305    0   54    2
May 25 16:16:31 ubuntu dstat.sh[65944]: 25-05 16:16:31|  5   2  91   0   0|5472M  152M  179M 2016M|5268B 1255B|   0   881k|   0  66.1 |2072  2799 |0.98 0.89 0.91|1.0   0 2.0|   0     0 |           | 18  306    0   51    2
May 25 16:16:32 ubuntu dstat.sh[65944]: 25-05 16:16:32| 13   3  80   2   0|5472M  151M  179M 2016M|6188B 2415B|   0  7124k|   0   504 |4273  6778 |0.98 0.89 0.91|1.0   0 2.0|   0     0 |           | 18  305    0   54    2
May 25 16:16:33 ubuntu dstat.sh[65944]: 25-05 16:16:33|  9   1  87   1   0|5472M  151M  179M 2016M|  13k 3302B|   0  1024k|   0   105 |2764  3675 |0.98 0.89 0.91|  0   0 1.0|   0     0 |           | 18  305    0   55    2
May 25 16:16:34 ubuntu dstat.sh[65944]: 25-05 16:16:34|  3   1  94   0   0|5473M  151M  179M 2016M|  10k 2794B|   0   382k|   0  25.9 |1351  1704 |0.90 0.87 0.91|1.0   0   0|   0     0 |           | 18  305    0   55    2
May 25 16:16:35 ubuntu dstat.sh[65944]: 25-05 16:16:35|  3   1  93   0   0|5473M  151M  179M 2016M|9041B 3124B|4115B  494k|1.00  50.2 |1769  2498 |0.90 0.87 0.91|  0   0 1.0|   0     0 |           | 18  305    0   54    2
May 25 16:16:36 ubuntu dstat.sh[65944]: 25-05 16:16:36|  4   1  95   0   0|5473M  151M  179M 2016M|7147B 2380B|   0   540k|   0  62.0 |1248  1610 |0.90 0.87 0.91|  0   0   0|   0     0 |           | 18  305    0   54    2
May 25 16:16:37 ubuntu dstat.sh[65944]: 25-05 16:16:37|  7   2  89   1   0|5473M  151M  179M 2017M|  13k 3932B|   0  1058k|   0   113 |2712  3673 |0.90 0.87 0.91|3.0   0 2.0|   0     0 |           | 18  305    0   54    2
May 25 16:16:38 ubuntu dstat.sh[65944]: 25-05 16:16:38|  4   1  93   0   0|5473M  151M  179M 2017M|  10k 2949B|   0   743k|   0  72.9 |1831  2606 |0.90 0.87 0.91|  0   0   0|   0     0 |           | 18  305    0   54    2
May 25 16:16:39 ubuntu dstat.sh[65944]: 25-05 16:16:39|  9   2  86   1   0|5473M  151M  179M 2017M|7025B 2441B|   0  1320k|   0   143 |3438  4704 |0.91 0.88 0.91|  0   0   0|   0     0 |           | 18  305    0   49    2
May 25 16:16:40 ubuntu dstat.sh[65944]: 25-05 16:16:40|  8   1  89   0   0|5473M  151M  179M 2017M|  11k 2650B|   0   872k|   0  78.0 |2803  3906 |0.91 0.88 0.91|1.0   0   0|   0     0 |           | 18  306    0   49    2
May 25 16:16:41 ubuntu dstat.sh[65944]: 25-05 16:16:41| 26   6  65   2   0|5473M  150M  180M 2017M|5476B 1620B|   0  3479k|   0   327 |7839    12k|0.91 0.88 0.91|1.0   0 1.0|   0     0 |           | 18  306    0   50    2
May 25 16:16:42 ubuntu dstat.sh[65944]: 25-05 16:16:42| 11   3  81   1   0|5473M  149M  180M 2017M|6252B 2563B|   0  2525k|   0   258 |4330  6566 |0.91 0.88 0.91|  0   0   0|   0     0 |           | 18  305    0   51    2
May 25 16:16:43 ubuntu dstat.sh[65944]: 25-05 16:16:43| 15   3  81   1   0|5473M  149M  180M 2017M|4566B 2017B|   0  2024k|   0   191 |4197  5751 |0.91 0.88 0.91|  0   0   0|   0     0 |           | 18  305    0   49    2
May 25 16:16:44 ubuntu dstat.sh[65944]: 25-05 16:16:44|  8   3  85   1   0|5473M  149M  180M 2018M|  11k 3061B|   0    10M|   0   772 |3937  5965 |0.84 0.86 0.90|2.0   0   0|   0     0 |           | 18  307    0   49    2
May 25 16:16:45 ubuntu dstat.sh[65944]: 25-05 16:16:45| 25   6  65   2   0|5474M  148M  180M 2018M|4305B 1516B|   0  4625k|   0   367 |7924    12k|0.84 0.86 0.90|1.0   0 1.0|   0     0 |           | 18  306    0   49    2
May 25 16:16:46 ubuntu dstat.sh[65944]: 25-05 16:16:46| 24   5  69   1   0|5475M  147M  180M 2018M|4901B 1625B|   0  1572k|   0   146 |7016  9859 |0.84 0.86 0.90|1.0   0   0|   0     0 |           | 18  306    0   49    2
May 25 16:16:47 ubuntu dstat.sh[65944]: 25-05 16:16:47|  9   2  85   1   0|5474M  147M  180M 2018M|5698B 2557B|   0  2124k|   0   229 |3317  5075 |0.84 0.86 0.90|  0   0   0|   0     0 |           | 18  305    0   48    2
May 25 16:16:48 ubuntu dstat.sh[65944]: 25-05 16:16:48| 10   2  86   1   0|5474M  147M  180M 2018M|4199B 1620B|  16k 2012k|1.00   196 |3504  5070 |0.84 0.86 0.90|  0   0   0|   0     0 |           | 18  306    0   48    2
May 25 16:16:49 ubuntu dstat.sh[65944]: 25-05 16:16:49|  9   2  85   1   0|5474M  147M  180M 2018M|6250B 2373B|   0  2169k|   0   238 |3777  5461 |0.93 0.88 0.91|  0   0   0|   0     0 |           | 18  305    0   48    2
May 25 16:16:50 ubuntu dstat.sh[65944]: 25-05 16:16:50| 13   3  82   2   0|5475M  147M  180M 2018M|  13k 3599B|   0  2162k|   0   222 |4307  6081 |0.93 0.88 0.91|  0   0 1.0|   0     0 |           | 18  305    0   49    2
May 25 16:16:51 ubuntu dstat.sh[65944]: 25-05 16:16:51|  8   2  87   0   0|5474M  147M  180M 2019M|6110B 1921B|   0  1344k|   0   111 |2674  3730 |0.93 0.88 0.91|1.0   0   0|   0     0 |           | 18  305    0   49    2
